Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
that,1,55,"[43, 55, 56, 58, 75, 84, 90, 92, 96, 121, 122, 162, 186, 196, 216, 218, 262, 265, 275, 289, 319, 325, 344, 358, 363, 367, 375, 385, 387, 394, 419, 420, 440, 446, 447, 459, 468, 485, 494, 524, 531, 534, 535, 536, 552, 558, 561, 562, 587, 590, 604, 614, 624, 641, 679, 682, 688, 693, 699, 703, 706, 710, 720, 724, 761, 762, 784, 791, 804, 811, 816, 825, 838, 844, 859, 868, 891, 911, 913, 914, 934]",STKW.tsv
use to,2,56,"[52, 55, 56, 724, 767]",STKW.tsv
you use,2,787,"[55, 787]",STKW.tsv
be,1,58,"[5, 7, 12, 16, 17, 20, 43, 58, 66, 69, 75, 77, 78, 80, 82, 84, 113, 114, 119, 121, 122, 124, 140, 141, 145, 149, 173, 178, 181, 187, 207, 209, 211, 213, 216, 221, 222, 232, 240, 243, 244, 248, 250, 255, 261, 262, 263, 264, 271, 272, 286, 288, 291, 295, 313, 319, 337, 339, 344, 354, 363, 370, 374, 375, 376, 377, 383, 385, 390, 405, 410, 420, 421, 430, 437, 440, 443, 452, 459, 463, 466, 468, 471, 482, 485, 487, 496, 501, 511, 514, 516, 527, 531, 534, 541, 553, 559, 560, 562, 564, 568, 587, 595, 598, 599, 600, 602, 604, 613, 622, 635, 641, 655, 656, 671, 675, 682, 684, 688, 695, 701, 704, 709, 713, 716, 718, 751, 757, 767, 779, 784, 788, 793, 796, 798, 801, 804, 806, 807, 811, 813, 824, 825, 828, 836, 847, 850, 855, 859, 861, 865, 872, 875, 877, 878, 881, 899, 911, 914, 923, 925, 940, 941, 942]",STKW.tsv
allow,1,492,"[58, 492]",STKW.tsv
and,1,62,"[18, 21, 39, 62, 65, 71, 77, 91, 93, 94, 103, 139, 144, 175, 177, 180, 183, 192, 203, 204, 209, 224, 244, 317, 351, 363, 379, 385, 399, 418, 422, 423, 428, 432, 440, 448, 450, 459, 461, 463, 471, 482, 501, 509, 529, 541, 563, 564, 565, 583, 609, 672, 675, 687, 724, 734, 741, 772, 779, 790, 810, 813, 816, 827, 830, 873, 874, 885, 891, 921, 929]",STKW.tsv
you scramble them in the pan,6,62,"[60, 62]",STKW.tsv
them in the,3,62,"[60, 62, 417]",STKW.tsv
in the bowl,3,62,"[60, 62]",STKW.tsv
in the pan,3,65,"[62, 65]",STKW.tsv
them,1,65,"[60, 62, 65, 73, 74, 184, 194, 198, 308, 323, 391, 417, 482, 526, 676, 687, 700, 788, 801, 858, 863, 875, 877, 878, 879, 882, 901]",STKW.tsv
pan,1,67,"[60, 62, 65, 67, 557]",STKW.tsv
and then,2,71,"[62, 71, 175, 183, 423, 463, 509, 675, 813, 874, 891]",STKW.tsv
scramble them,2,73,"[62, 73]",STKW.tsv
then,1,175,"[62, 71, 74, 175, 183, 248, 385, 423, 463, 509, 584, 675, 680, 789, 813, 874, 875, 891]",STKW.tsv
too,1,154,"[62, 154, 278, 290, 619, 662, 664, 671, 801, 883, 899]",STKW.tsv
saucepan,1,68,"[67, 68, 69]",STKW.tsv
one,1,70,"[10, 39, 49, 70, 84, 229, 266, 304, 388, 448, 459, 471, 517, 521, 561, 564, 565, 583, 647, 673, 765, 766, 931, 932]",STKW.tsv
heavy,1,533,"[69, 70, 533, 534]",STKW.tsv
small,1,278,"[70, 278, 645, 651]",STKW.tsv
take,1,273,"[74, 273, 332, 353, 388, 412, 458, 673, 882, 941]",STKW.tsv
they're,1,74,"[64, 74, 187, 208, 359, 374, 442, 461, 492, 493, 508, 532, 643, 703, 786, 794, 809, 811]",STKW.tsv
yeah yeah,2,74,"[40, 74, 424, 445, 476, 505, 528, 802, 822]",STKW.tsv
what,1,83,"[2, 12, 20, 57, 83, 119, 123, 128, 262, 296, 313, 321, 326, 360, 375, 402, 455, 490, 496, 512, 515, 534, 536, 587, 599, 611, 620, 622, 702, 709, 725, 727, 736, 741, 743, 757, 766, 769, 788, 840, 847, 859, 902, 903, 925, 930]",STKW.tsv
that's what,2,83,"[57, 83, 515, 925]",STKW.tsv
you want,2,97,"[83, 97, 228, 262, 299, 502]",STKW.tsv
want,1,83,"[49, 83, 84, 97, 228, 262, 294, 296, 297, 299, 305, 340, 347, 397, 461, 491, 496, 502, 525, 718, 766, 875, 876]",STKW.tsv
on,1,104,"[51, 65, 80, 101, 104, 105, 107, 118, 175, 180, 183, 194, 243, 248, 249, 294, 297, 298, 331, 341, 343, 394, 408, 459, 534, 606, 636, 638, 639, 684, 703, 713, 759, 774, 776, 788, 801, 818, 819, 830, 833, 834, 836, 858, 873, 882, 885, 891, 908, 920, 929, 930]",STKW.tsv
on toast,2,107,"[104, 105, 107]",STKW.tsv
spaghetti,1,111,"[107, 111, 112, 113, 114, 240]",STKW.tsv
oh,1,109,"[38, 40, 109, 145, 176, 185, 210, 229, 238, 290, 315, 333, 344, 381, 393, 421, 449, 460, 483, 486, 494, 505, 522, 528, 611, 630, 637, 644, 647, 648, 728, 754, 828, 865, 889, 899, 906]",STKW.tsv
it,1,119,"[5, 7, 19, 30, 53, 56, 59, 63, 65, 66, 69, 72, 80, 82, 97, 100, 102, 103, 104, 106, 116, 118, 119, 121, 123, 124, 127, 128, 164, 166, 178, 180, 183, 186, 188, 191, 202, 203, 204, 209, 211, 213, 214, 217, 224, 250, 252, 295, 319, 320, 330, 333, 337, 340, 341, 343, 344, 346, 354, 355, 360, 366, 368, 377, 379, 384, 385, 388, 402, 405, 407, 408, 410, 421, 423, 428, 430, 448, 466, 502, 506, 525, 534, 551, 568, 574, 595, 598, 600, 602, 604, 609, 615, 616, 617, 618, 620, 635, 639, 655, 656, 658, 671, 675, 679, 682, 695, 701, 706, 713, 719, 777, 778, 785, 793, 796, 797, 799, 807, 818, 819, 820, 824, 836, 847, 859, 865, 894, 905, 920, 923, 936, 937, 942, 943, 945]",STKW.tsv
an,1,119,"[7, 30, 75, 78, 80, 119, 547, 733]",STKW.tsv
put it,2,119,"[80, 119, 180, 209, 213]",STKW.tsv
repertoire,1,119,"[88, 119]",STKW.tsv
it in,2,119,"[102, 119, 209, 213, 423]",STKW.tsv
what else,2,128,"[119, 128]",STKW.tsv
you put,2,343,"[104, 119, 343]",STKW.tsv
put,1,80,"[56, 80, 104, 119, 180, 202, 203, 209, 213, 216, 297, 321, 343, 388, 704]",STKW.tsv
be in,2,181,"[119, 181, 410, 824]",STKW.tsv
else be,2,675,"[119, 675]",STKW.tsv
else,1,812,"[119, 128, 675, 812, 813, 816, 818]",STKW.tsv
it be,2,121,"[5, 7, 66, 80, 82, 121, 124, 211, 250, 337, 344, 354, 385, 568, 595, 598, 600, 602, 604, 655, 671, 682, 695, 701, 793, 796, 824, 859, 865, 923]",STKW.tsv
what do,2,123,"[57, 123, 321, 402]",STKW.tsv
i'm,1,134,"[53, 134, 261, 300, 303, 471, 521, 596, 614, 615, 756, 828, 882]",STKW.tsv
no,1,150,"[53, 66, 101, 102, 108, 111, 112, 150, 151, 158, 178, 179, 180, 188, 205, 220, 256, 262, 266, 303, 307, 362, 440, 447, 454, 479, 490, 495, 503, 505, 506, 519, 526, 564, 565, 578, 619, 630, 645, 646, 694, 696, 728, 734, 735, 737, 755, 761, 765, 777, 781, 782, 788, 893, 918, 923]",STKW.tsv
probably,1,387,"[152, 387, 415, 472, 799, 892]",STKW.tsv
he's,1,380,"[152, 380, 448, 452, 675, 724, 734]",STKW.tsv
some,1,168,"[33, 168, 196, 228, 229, 273, 294, 297, 299, 347, 397, 428, 482, 527, 624, 704, 768, 865, 878, 880, 907]",STKW.tsv
how to,2,168,"[59, 65, 168, 178]",STKW.tsv
know,1,168,"[32, 168, 178, 213, 219, 250, 351, 359, 360, 390, 432, 440, 443, 514, 515, 521, 611, 612, 667, 758, 762, 764, 767, 929]",STKW.tsv
people,1,801,"[168, 196, 414, 801, 818]",STKW.tsv
they,1,178,"[10, 65, 73, 140, 178, 182, 184, 188, 202, 203, 208, 218, 224, 232, 321, 337, 358, 406, 412, 417, 418, 423, 459, 475, 489, 491, 508, 509, 513, 514, 515, 526, 533, 534, 689, 703, 730, 761, 775, 780, 783, 876, 877, 878, 941]",STKW.tsv
no the,2,454,"[178, 454]",STKW.tsv
someone,1,178,"[84, 178, 463, 611, 816, 818]",STKW.tsv
don't know,2,178,"[32, 178, 443, 611, 667, 758, 929]",STKW.tsv
they be,2,514,"[178, 514, 877, 878]",STKW.tsv
it's,1,180,"[16, 64, 67, 77, 91, 94, 98, 101, 158, 167, 180, 188, 206, 213, 243, 244, 252, 270, 278, 296, 329, 331, 347, 349, 351, 360, 374, 383, 400, 408, 410, 423, 425, 428, 433, 435, 440, 459, 461, 467, 470, 485, 505, 506, 537, 540, 545, 546, 616, 624, 636, 673, 687, 714, 771, 776, 791, 792, 806, 810, 811, 836, 847, 849, 860, 862, 864, 866, 871, 872, 921]",STKW.tsv
not,1,180,"[16, 23, 53, 64, 67, 125, 141, 157, 172, 180, 187, 188, 206, 218, 241, 374, 383, 428, 459, 471, 492, 493, 494, 500, 504, 596, 605, 606, 614, 615, 619, 636, 638, 658, 763, 770, 771, 791, 824, 841, 842, 847]",STKW.tsv
half,1,180,"[63, 161, 180, 337]",STKW.tsv
for,1,180,"[17, 67, 84, 135, 158, 161, 180, 221, 259, 372, 410, 423, 433, 437, 452, 455, 484, 514, 517, 526, 547, 561, 633, 766, 773, 788, 798, 817, 824, 847, 850, 863, 872, 879, 895]",STKW.tsv
put it on,3,180,"[80, 104, 180]",STKW.tsv
minutes,1,410,"[180, 410, 412]",STKW.tsv
it on,2,183,"[80, 104, 180, 183, 639]",STKW.tsv
two,1,247,"[180, 246, 247, 650, 810, 816, 824, 877]",STKW.tsv
yeah they,2,533,"[182, 224, 533, 534, 876]",STKW.tsv
from,1,184,"[13, 22, 184, 435]",STKW.tsv
shop,1,463,"[184, 463, 872]",STKW.tsv
from the,2,435,"[184, 435, 913]",STKW.tsv
like,1,186,"[7, 18, 30, 63, 65, 67, 71, 77, 78, 84, 97, 102, 103, 162, 170, 175, 181, 186, 188, 191, 195, 206, 209, 213, 226, 289, 319, 329, 337, 351, 360, 383, 385, 388, 408, 410, 412, 419, 420, 422, 423, 428, 433, 435, 437, 440, 446, 448, 456, 459, 461, 470, 481, 485, 487, 489, 494, 508, 512, 513, 524, 529, 531, 534, 535, 536, 541, 562, 594, 600, 604, 609, 611, 624, 663, 670, 675, 676, 679, 682, 684, 687, 689, 701, 702, 706, 713, 714, 718, 720, 724, 730, 732, 765, 766, 767, 786, 790, 796, 798, 809, 811, 813, 818, 824, 828, 842, 847, 852, 861, 865, 866, 868, 871, 872, 877, 879, 921, 923, 925]",STKW.tsv
doesn't,1,186,"[84, 186, 319, 356, 506, 719, 775, 847]",STKW.tsv
work,1,425,"[186, 198, 319, 425, 463, 506, 785]",STKW.tsv
like that,2,186,"[162, 186, 289, 319, 524, 535, 536, 624, 679, 868]",STKW.tsv
sauce,1,192,"[44, 67, 101, 140, 189, 192, 349, 350]",STKW.tsv
you can,2,192,"[97, 192, 412, 529, 552, 555, 557, 714, 766, 789]",STKW.tsv
butter,1,192,"[105, 192, 563]",STKW.tsv
in a,2,192,"[56, 61, 192, 463, 604, 670, 677, 744, 817, 910, 941]",STKW.tsv
hear,1,194,"[140, 193, 194, 556, 710]",STKW.tsv
have,1,196,"[10, 33, 50, 53, 84, 128, 196, 198, 216, 222, 229, 261, 294, 325, 337, 366, 367, 387, 394, 402, 405, 406, 408, 412, 414, 417, 421, 423, 452, 459, 461, 475, 482, 489, 491, 494, 508, 509, 513, 515, 524, 526, 556, 558, 571, 574, 604, 609, 613, 639, 682, 707, 714, 716, 720, 722, 724, 730, 731, 733, 740, 741, 745, 746, 762, 764, 765, 766, 780, 786, 788, 792, 794, 810, 816, 817, 821, 827, 847, 877, 890, 893]",STKW.tsv
but,1,196,"[64, 78, 80, 94, 187, 188, 196, 198, 218, 250, 266, 289, 337, 353, 360, 382, 412, 423, 448, 452, 459, 475, 481, 485, 493, 527, 536, 611, 624, 631, 663, 701, 716, 718, 734, 744, 766, 771, 789, 798, 811, 847, 895]",STKW.tsv
all,1,198,"[4, 80, 102, 198, 270, 308, 388, 420, 425, 444, 459, 482, 485, 516, 536, 551, 619, 631, 734, 809, 811, 876, 877, 885, 942]",STKW.tsv
of,1,198,"[4, 80, 93, 100, 136, 138, 140, 198, 233, 304, 313, 324, 352, 353, 354, 357, 385, 408, 421, 433, 440, 471, 481, 482, 485, 501, 517, 521, 527, 541, 556, 566, 624, 675, 684, 706, 707, 713, 722, 730, 741, 810, 817, 835, 847, 878, 907, 913, 921, 931, 941]",STKW.tsv
have you ever,3,198,"[50, 198, 216]",STKW.tsv
as,1,198,"[53, 73, 97, 113, 115, 147, 157, 198, 387, 390, 423, 440, 521, 550, 553, 608, 625, 733, 774, 818]",STKW.tsv
all sort of,3,198,"[80, 198]",STKW.tsv
normal,1,463,"[198, 412, 440, 463]",STKW.tsv
pretty,1,200,"[27, 28, 33, 200, 216, 276, 546, 625, 636, 785, 794, 899]",STKW.tsv
kid,1,206,"[205, 206, 242, 387, 668, 669, 670, 671, 677, 684, 687]",STKW.tsv
pretty good,2,33,"[27, 28, 33, 216, 276, 636, 899]",STKW.tsv
that be,2,216,"[75, 122, 216, 459, 531, 562, 641, 688, 911]",STKW.tsv
be pretty good,3,899,"[216, 899]",STKW.tsv
so,1,222,"[54, 56, 63, 65, 89, 98, 207, 209, 222, 321, 324, 372, 422, 435, 448, 462, 487, 489, 673, 682, 707, 708, 728, 783, 800, 810, 811, 847, 872, 875, 888, 924, 926]",STKW.tsv
be mean to,3,222,"[221, 222]",STKW.tsv
make you,2,224,"[88, 224, 226]",STKW.tsv
make,1,88,"[66, 84, 88, 100, 122, 133, 166, 224, 226, 368, 371, 384, 475, 538, 584, 624, 700, 706]",STKW.tsv
feel,1,258,"[224, 226, 258, 260, 513, 835, 836]",STKW.tsv
and it,2,224,"[204, 209, 224, 675]",STKW.tsv
like a,2,226,"[18, 67, 195, 226, 329, 385, 531, 562, 594, 714, 732, 766, 798, 824, 879, 923, 925]",STKW.tsv
feel like,2,513,"[226, 513]",STKW.tsv
wine,1,228,"[155, 228]",STKW.tsv
guy,1,394,"[228, 281, 297, 347, 366, 394, 720, 724, 872]",STKW.tsv
want some,2,347,"[228, 297, 299, 347, 397]",STKW.tsv
bowl,1,62,"[56, 60, 61, 62, 231, 232, 233]",STKW.tsv
we,1,237,"[4, 229, 237, 261, 325, 502, 558, 584, 680, 713, 832, 860, 863, 866, 872, 873, 877, 887, 891, 892, 930]",STKW.tsv
even,1,237,"[16, 67, 75, 237, 247, 252, 636, 638, 666, 770, 847]",STKW.tsv
start,1,237,"[89, 237]",STKW.tsv
yet,1,241,"[237, 241, 741]",STKW.tsv
i reckon,2,246,"[147, 246, 357, 820]",STKW.tsv
but it,2,250,"[80, 250]",STKW.tsv
i know,2,250,"[219, 250]",STKW.tsv
call a,2,252,"[250, 252]",STKW.tsv
call,1,360,"[250, 252, 360, 410, 945]",STKW.tsv
a bite,2,258,"[257, 258, 260, 352, 835]",STKW.tsv
you've,1,410,"[257, 410, 884]",STKW.tsv
go,1,257,"[51, 211, 257, 422, 425, 427, 428, 444, 459, 461, 482, 521, 586, 714, 720, 751, 761, 765, 818, 821, 827, 830, 872, 885, 887]",STKW.tsv
bite,1,257,"[236, 257, 258, 260, 288, 352, 673, 835]",STKW.tsv
bean,1,262,"[261, 262, 263, 264, 290, 298, 321, 390, 391, 404, 587, 588, 589, 624]",STKW.tsv
there,1,261,"[43, 141, 149, 207, 209, 261, 425, 427, 471, 564, 586, 663, 684, 704, 711, 713, 714, 720, 798, 809, 823, 855, 908, 931]",STKW.tsv
would,1,261,"[20, 46, 261, 387, 604, 605, 639, 663, 682, 718, 738, 816, 838, 847, 888]",STKW.tsv
be the bean,3,264,"[263, 264]",STKW.tsv
listen,1,738,"[266, 738]",STKW.tsv
nice,1,272,"[66, 94, 124, 136, 187, 188, 234, 271, 272, 275, 280, 306, 310, 333, 346, 347, 349, 350, 354, 367, 385, 428, 466, 511, 513, 545, 897]",STKW.tsv
cheer,1,282,"[281, 282, 283]",STKW.tsv
this,1,286,"[56, 136, 181, 209, 244, 284, 286, 288, 294, 297, 313, 319, 385, 388, 392, 448, 475, 631, 701, 730, 751, 756, 899]",STKW.tsv
be a,2,286,"[12, 69, 286, 288, 559, 560, 564, 641, 671, 709, 713, 716, 824]",STKW.tsv
this be,2,899,"[286, 288, 319, 899]",STKW.tsv
little,1,360,"[236, 288, 360]",STKW.tsv
i put,2,297,"[80, 297]",STKW.tsv
plate,1,297,"[80, 297, 298]",STKW.tsv
get,1,22,"[13, 21, 22, 65, 90, 125, 140, 142, 202, 209, 217, 255, 290, 308, 309, 419, 517, 550, 552, 555, 557, 635, 639, 665, 687, 689, 754, 766, 780, 801, 816, 860, 866, 875, 877, 878, 888, 913, 920]",STKW.tsv
get a,2,309,"[21, 22, 65, 202, 309, 555, 801, 816, 920]",STKW.tsv
a good,2,329,"[309, 329, 370, 585, 911]",STKW.tsv
very,1,310,"[172, 310, 311, 350, 568, 600, 618, 651, 718]",STKW.tsv
baby,1,319,"[252, 253, 254, 319, 848, 850, 852, 853, 937]",STKW.tsv
food,1,319,"[181, 317, 319, 420, 622]",STKW.tsv
the bean,2,298,"[263, 264, 298, 321]",STKW.tsv
do they,2,515,"[321, 515]",STKW.tsv
with,1,326,"[30, 39, 93, 105, 111, 113, 114, 117, 127, 128, 136, 164, 181, 254, 320, 326, 358, 360, 364, 456, 475, 479, 481, 520, 521, 589, 599, 672, 684, 687, 692, 713, 786, 816, 836, 858, 864, 872]",STKW.tsv
i think,2,337,"[11, 65, 127, 173, 244, 337, 344, 376, 385, 440, 442, 444, 478, 516, 629, 695, 713, 714, 747, 824, 825, 847, 865, 888, 891]",STKW.tsv
