Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
the,1,18,"[17, 18, 34, 55, 56, 57, 59, 60, 61, 62, 64, 85, 86, 88, 102, 103, 119, 121, 122, 125, 127, 128, 135, 151, 153, 157, 161, 163, 165, 169, 172, 175, 179, 180, 181, 182, 190, 204, 207, 210, 228, 230, 235, 237, 238, 324, 326, 335, 344, 349, 352, 353, 356, 358, 370, 371, 373, 376, 380, 383, 384, 386, 388, 393, 398, 400, 442, 448, 462, 477, 482, 485, 487, 489, 491, 499, 500, 504, 534, 541, 546, 565, 599, 602, 640, 642, 650, 660, 669, 695, 696, 697, 718, 726, 732, 733, 740, 741, 744, 755, 756, 774, 784, 786, 805, 807, 808, 809, 810, 812, 816, 817, 820, 821]",S6KV.tsv
go on the bus,4,60,"[55, 57, 59, 60, 61, 228]",S6KV.tsv
go,1,56,"[55, 56, 57, 59, 60, 61, 62, 107, 109, 128, 143, 155, 157, 171, 228, 230, 233, 249, 368, 380, 393, 471, 477, 684, 786, 804, 809]",S6KV.tsv
on the,2,169,"[60, 61, 169, 230, 237, 238, 400, 485, 808]",S6KV.tsv
go on the,3,230,"[60, 61, 230]",S6KV.tsv
on the bus,3,230,"[55, 57, 59, 60, 61, 228, 230, 235, 237, 238]",S6KV.tsv
chewbacca,1,423,"[63, 397, 401, 408, 410, 423, 508, 509, 510, 514, 516, 519, 523, 526]",S6KV.tsv
pikachu,1,418,"[66, 414, 418, 420, 421, 424, 428, 430, 442, 444]",S6KV.tsv
see,1,185,"[12, 62, 177, 183, 184, 185, 186, 187, 289, 335, 393, 426, 458, 632, 756, 770]",S6KV.tsv
daddy,1,242,"[193, 222, 224, 242, 246, 247, 248, 249, 252, 255, 257, 272, 273, 278, 282, 287, 299, 311, 315, 316, 322, 345, 583, 596, 600, 716]",S6KV.tsv
mm,1,199,"[6, 7, 35, 54, 58, 71, 75, 77, 87, 89, 178, 198, 199, 214, 440, 483, 635, 745, 766, 775]",S6KV.tsv
one,1,201,"[2, 74, 121, 161, 167, 172, 175, 201, 211, 328, 371, 385, 466, 469, 558, 769, 785, 807, 810]",S6KV.tsv
hello,1,203,"[140, 142, 203, 208, 209, 445, 447, 556, 557, 662]",S6KV.tsv
oh,1,206,"[5, 101, 103, 134, 156, 162, 190, 195, 206, 334, 393, 399, 402, 427, 484, 486, 505, 517, 537, 562, 568, 612, 637, 643, 644, 695, 704, 715, 720, 722, 723, 725, 727, 728, 730, 752, 811, 812]",S6KV.tsv
mummy daddy,2,257,"[222, 257]",S6KV.tsv
dad,1,651,"[222, 651]",S6KV.tsv
bus,1,229,"[55, 57, 59, 60, 61, 228, 229, 230, 231, 234, 235, 236, 237, 238]",S6KV.tsv
daddy pig,2,272,"[242, 246, 247, 248, 249, 252, 255, 272, 273, 278, 287, 299, 322, 583, 596, 600]",S6KV.tsv
and,1,297,"[36, 76, 83, 85, 103, 105, 108, 117, 119, 121, 128, 129, 150, 157, 161, 163, 174, 176, 180, 181, 182, 188, 190, 192, 202, 204, 238, 239, 249, 252, 297, 299, 307, 312, 335, 336, 338, 341, 349, 357, 358, 379, 398, 425, 442, 459, 464, 466, 471, 475, 477, 482, 485, 487, 491, 538, 582, 590, 592, 593, 602, 611, 651, 653, 732, 736, 750, 752, 779, 786, 809, 813, 816]",S6KV.tsv
really,1,389,"[28, 172, 182, 190, 240, 323, 389, 395, 396, 413, 513, 749]",S6KV.tsv
bacca,1,515,"[405, 512, 515]",S6KV.tsv
it,1,32,"[12, 27, 32, 34, 36, 45, 56, 67, 68, 79, 92, 119, 121, 125, 129, 148, 161, 163, 169, 172, 174, 188, 190, 204, 253, 294, 313, 315, 321, 341, 366, 434, 442, 449, 451, 454, 477, 504, 511, 531, 532, 536, 555, 556, 587, 638, 653, 710, 738, 740, 741, 745, 747, 748, 786, 806]",S6KV.tsv
stop it,2,556,"[555, 556]",S6KV.tsv
juice,1,604,"[4, 8, 186, 604]",S6KV.tsv
phone,1,610,"[502, 607, 608, 609, 610, 615]",S6KV.tsv
fork,1,624,"[621, 624, 628, 630, 631, 632]",S6KV.tsv
knife,1,629,"[625, 626, 627, 628, 629, 631]",S6KV.tsv
fork knife,2,631,"[628, 631]",S6KV.tsv
knife fork,2,631,"[628, 631]",S6KV.tsv
look,1,633,"[48, 171, 266, 267, 268, 269, 270, 271, 280, 444, 453, 527, 581, 632, 633, 648, 753]",S6KV.tsv
be,1,68,"[9, 17, 27, 36, 64, 67, 68, 79, 82, 91, 92, 121, 127, 132, 143, 148, 161, 163, 164, 172, 182, 183, 190, 197, 200, 204, 230, 238, 239, 246, 251, 255, 256, 257, 290, 291, 292, 293, 315, 321, 335, 337, 346, 348, 352, 357, 360, 363, 367, 379, 390, 392, 400, 409, 416, 421, 425, 448, 449, 451, 466, 470, 477, 480, 491, 500, 521, 529, 531, 543, 549, 560, 563, 565, 597, 638, 653, 660, 680, 712, 740, 745, 747, 748, 750, 752, 756, 769, 774, 786, 804, 810, 811, 812, 813, 821]",S6KV.tsv
there,1,294,"[65, 294, 368, 379, 442, 463, 477, 478, 563, 680, 786, 810, 813]",S6KV.tsv
be there,2,680,"[477, 680, 810]",S6KV.tsv
cookies,1,680,"[666, 667, 670, 671, 674, 680, 682]",S6KV.tsv
okay,1,761,"[4, 68, 104, 106, 136, 149, 190, 200, 332, 334, 358, 372, 373, 374, 430, 461, 507, 761, 762, 763, 804, 812, 822]",S6KV.tsv
we go on the bus,5,61,"[60, 61]",S6KV.tsv
we go,2,62,"[60, 61, 62, 368]",S6KV.tsv
two,1,213,"[74, 102, 190, 213, 215, 330, 333, 411, 534]",S6KV.tsv
three,1,218,"[217, 218]",S6KV.tsv
dadda,1,223,"[219, 223, 572, 573, 575]",S6KV.tsv
stop,1,781,"[555, 556, 781, 783]",S6KV.tsv
cup,1,614,"[613, 614]",S6KV.tsv
plate,1,619,"[617, 618, 619]",S6KV.tsv
cookie,1,668,"[665, 668, 676]",S6KV.tsv
ten ten ten,3,111,"[110, 111, 113]",S6KV.tsv
ten,1,111,"[110, 111, 113, 115, 150, 152]",S6KV.tsv
and mummy,2,297,"[238, 297]",S6KV.tsv
yeah,1,18,"[1, 15, 18, 24, 29, 30, 31, 69, 82, 96, 98, 100, 106, 114, 120, 133, 138, 141, 144, 154, 158, 160, 170, 173, 189, 196, 244, 245, 279, 296, 300, 317, 342, 364, 368, 394, 399, 404, 422, 460, 482, 486, 492, 499, 509, 525, 537, 544, 561, 563, 594, 595, 598, 639, 753, 758, 799, 801, 803, 809]",S6KV.tsv
come,1,333,"[1, 163, 180, 249, 333, 463, 641, 730, 808]",S6KV.tsv
sit,1,379,"[1, 379]",S6KV.tsv
down,1,182,"[1, 182, 369, 385, 462, 718]",S6KV.tsv
get,1,14,"[3, 4, 8, 14, 22, 72, 90, 103, 121, 128, 129, 153, 160, 176, 180, 182, 190, 240, 323, 335, 352, 360, 376, 413, 459, 632, 710, 711, 734, 741, 743, 785]",S6KV.tsv
now,1,190,"[3, 4, 143, 190, 313, 504, 506, 634, 745]",S6KV.tsv
food,1,500,"[3, 500]",S6KV.tsv
you,1,4,"[2, 4, 8, 12, 14, 19, 27, 33, 36, 42, 44, 48, 70, 85, 98, 116, 119, 122, 127, 128, 129, 135, 143, 146, 147, 151, 153, 155, 157, 159, 160, 161, 164, 165, 167, 169, 176, 180, 182, 183, 184, 186, 190, 194, 197, 200, 212, 221, 226, 228, 230, 238, 283, 286, 310, 323, 335, 336, 337, 338, 344, 360, 369, 373, 380, 384, 386, 411, 415, 419, 434, 437, 438, 440, 442, 444, 454, 479, 487, 500, 520, 521, 527, 534, 539, 541, 544, 545, 546, 547, 551, 560, 587, 597, 599, 602, 606, 614, 636, 647, 648, 649, 650, 671, 672, 675, 678, 679, 681, 683, 685, 686, 687, 688, 690, 692, 694, 695, 697, 698, 759, 764, 767, 770, 774, 777, 782, 785, 786, 789, 790, 792, 794, 804, 809, 810, 811]",S6KV.tsv
more,1,26,"[4, 8, 19, 26, 323, 328, 334, 674, 682, 813]",S6KV.tsv
i'll,1,133,"[4, 133, 168, 678, 683, 759, 774]",S6KV.tsv
get you some more,4,323,"[4, 8, 323]",S6KV.tsv
get you,2,323,"[4, 323]",S6KV.tsv
some,1,190,"[4, 8, 44, 48, 190, 323, 340, 478, 734, 736]",S6KV.tsv
gonna,1,38,"[8, 38, 253, 352, 415, 434, 456, 457, 710, 714, 718, 734, 741, 760, 821]",S6KV.tsv
gonna get,2,710,"[8, 710, 734, 741]",S6KV.tsv
what,1,70,"[10, 42, 70, 93, 143, 148, 182, 183, 184, 190, 336, 337, 339, 356, 359, 360, 378, 436, 455, 464, 479, 490, 493, 500, 501, 521, 549, 558, 574, 576, 648, 672, 673, 675, 679, 681, 686, 690, 692, 694, 790, 791, 792, 793, 794, 795, 819]",S6KV.tsv
no,1,20,"[11, 20, 21, 22, 28, 81, 123, 127, 154, 167, 227, 262, 265, 330, 358, 361, 382, 402, 407, 435, 438, 480, 498, 506, 518, 520, 525, 528, 530, 532, 540, 541, 542, 543, 544, 548, 549, 674, 682, 697, 701, 767, 771, 773, 775, 789, 801, 811]",S6KV.tsv
a,1,71,"[11, 71, 73, 103, 105, 119, 121, 128, 129, 139, 143, 148, 155, 159, 165, 176, 186, 190, 205, 210, 246, 251, 276, 277, 283, 310, 352, 360, 362, 367, 393, 437, 442, 443, 457, 464, 466, 467, 473, 477, 479, 480, 481, 482, 491, 533, 535, 571, 636, 662, 664, 678, 683, 711, 717, 718, 729, 735, 737, 739, 742, 744, 745, 757, 759, 768, 786]",S6KV.tsv
it's,1,83,"[11, 83, 121, 189, 190, 310, 349, 352, 353, 357, 362, 382, 385, 386, 416, 430, 441, 452, 453, 457, 477, 496, 500, 527, 546, 552, 554, 559, 563, 615, 749, 768, 774, 786, 809]",S6KV.tsv
to,1,12,"[2, 12, 45, 47, 62, 89, 93, 103, 105, 110, 119, 121, 125, 128, 129, 155, 163, 171, 172, 180, 182, 190, 197, 210, 249, 255, 322, 335, 363, 376, 377, 380, 386, 390, 392, 421, 443, 459, 466, 471, 473, 477, 536, 541, 554, 560, 587, 599, 647, 648, 687, 688, 689, 691, 693, 695, 697, 712, 810, 813, 815]",S6KV.tsv
just,1,14,"[12, 14, 29, 32, 40, 45, 85, 107, 109, 116, 124, 125, 161, 171, 180, 182, 194, 249, 253, 283, 310, 335, 351, 352, 377, 380, 392, 415, 438, 456, 462, 481, 482, 599, 647, 653, 729, 753, 768, 769, 779, 786, 789, 806, 809, 818]",S6KV.tsv
but,1,32,"[12, 32, 103, 110, 117, 119, 128, 146, 163, 167, 190, 240, 335, 365, 369, 373, 395, 404, 411, 477, 525, 540, 602, 648, 769, 789, 809]",S6KV.tsv
have,1,98,"[12, 36, 98, 102, 105, 119, 125, 128, 150, 151, 152, 157, 160, 163, 166, 167, 190, 194, 205, 210, 212, 338, 376, 392, 419, 466, 487, 536, 541, 632]",S6KV.tsv
have to,2,105,"[12, 105, 119, 125, 128, 210, 376, 392, 536, 541]",S6KV.tsv
though,1,129,"[12, 129, 182, 190, 535]",S6KV.tsv
to see,2,335,"[12, 335]",S6KV.tsv
well,1,18,"[13, 18, 90, 92, 117, 118, 153, 172, 288, 309, 319, 381, 423, 439, 465, 533, 598, 646, 785]",S6KV.tsv
so,1,47,"[13, 47, 55, 56, 85, 90, 97, 103, 119, 131, 135, 136, 180, 190, 225, 275, 357, 358, 359, 360, 367, 375, 393, 442, 522, 585, 586, 600, 774]",S6KV.tsv
the potatoes,2,18,"[17, 18, 86, 88]",S6KV.tsv
be the,2,64,"[17, 64, 163, 565, 756, 786]",S6KV.tsv
i buy,2,411,"[17, 411, 805]",S6KV.tsv
you want,2,19,"[2, 19, 44, 48, 135, 587, 671]",S6KV.tsv
do,1,62,"[19, 48, 57, 59, 62, 70, 71, 73, 102, 105, 119, 125, 128, 129, 132, 143, 166, 184, 186, 212, 221, 226, 228, 230, 288, 294, 309, 313, 336, 337, 344, 376, 380, 392, 442, 456, 467, 469, 500, 521, 535, 536, 539, 540, 543, 544, 546, 587, 606, 636, 645, 649, 650, 671, 672, 745, 752, 770, 804, 816, 822]",S6KV.tsv
do you,2,70,"[19, 48, 70, 184, 186, 212, 221, 226, 228, 230, 336, 344, 380, 544, 587, 671, 672, 770, 804]",S6KV.tsv
want,1,148,"[2, 19, 44, 48, 135, 148, 363, 459, 467, 587, 671, 810]",S6KV.tsv
do you want,3,587,"[19, 48, 587, 671]",S6KV.tsv
definitely,1,26,"[23, 26, 529]",S6KV.tsv
if,1,25,"[2, 25, 36, 102, 129, 155, 164, 255, 320, 335, 366, 390, 413, 434, 446, 457, 459, 599, 638, 685, 687, 712]",S6KV.tsv
even,1,505,"[25, 505]",S6KV.tsv
eat,1,38,"[27, 38, 45, 714]",S6KV.tsv
be it,2,68,"[27, 68, 79, 315, 449, 451, 740]",S6KV.tsv
over,1,190,"[27, 190, 457, 504]",S6KV.tsv
at,1,179,"[27, 179, 280, 469, 477, 504, 527, 570]",S6KV.tsv
when you,2,369,"[27, 155, 157, 159, 369, 527]",S6KV.tsv
when,1,190,"[27, 155, 157, 159, 177, 190, 255, 294, 369, 380, 475, 477, 527, 731, 812]",S6KV.tsv
yeah i,2,30,"[29, 30, 460, 537]",S6KV.tsv
i just,2,32,"[29, 32, 40, 180]",S6KV.tsv
think,1,45,"[29, 45, 83, 197, 205, 344, 346, 349, 352, 353, 469, 496, 533, 550, 553, 764, 767, 777, 789, 790]",S6KV.tsv
think about,2,469,"[29, 469]",S6KV.tsv
about,1,558,"[29, 79, 143, 469, 558, 650, 752, 812]",S6KV.tsv
there's,1,33,"[26, 33, 98, 159, 478, 742, 786]",S6KV.tsv
or,1,45,"[33, 36, 45, 76, 94, 109, 128, 132, 176, 177, 182, 194, 221, 246, 257, 331, 380, 438, 442, 491, 499, 647, 651, 733, 740, 741, 744, 774]",S6KV.tsv
for,1,33,"[9, 33, 90, 102, 112, 119, 128, 161, 163, 167, 182, 190, 205, 324, 326, 386, 438, 473, 506, 602, 636, 776, 787]",S6KV.tsv
in,1,160,"[34, 85, 127, 160, 210, 251, 333, 355, 431, 469, 479, 482, 487, 497, 640, 695, 696, 697, 732, 738, 745, 750, 783, 786, 812]",S6KV.tsv
in the,2,85,"[34, 85, 695, 696, 697, 732]",S6KV.tsv
it in,2,738,"[34, 738, 745]",S6KV.tsv
if you,2,36,"[2, 36, 129, 155, 164, 434, 599, 685, 687]",S6KV.tsv
like,1,36,"[16, 36, 42, 71, 73, 85, 86, 88, 105, 125, 128, 163, 164, 176, 180, 181, 182, 190, 194, 240, 255, 320, 322, 328, 331, 336, 340, 355, 357, 362, 369, 379, 380, 382, 385, 386, 390, 413, 473, 477, 478, 495, 497, 521, 524, 534, 536, 541, 546, 547, 559, 563, 599, 648, 685, 687, 750, 757, 759, 774, 786, 809, 810, 811]",S6KV.tsv
him,1,45,"[36, 45, 47, 103, 376, 421, 431, 527, 536]",S6KV.tsv
then,1,62,"[36, 62, 76, 83, 128, 174, 176, 181, 190, 365, 732, 817]",S6KV.tsv
stir,1,90,"[36, 90]",S6KV.tsv
something,1,94,"[36, 94, 129, 380, 442, 645, 750]",S6KV.tsv
all,1,98,"[36, 98, 107, 165, 172, 181, 182, 409, 448, 463, 487, 653, 745, 750, 752, 812]",S6KV.tsv
give,1,117,"[36, 103, 117, 122, 127, 165, 182, 545, 662, 664, 678, 683, 806]",S6KV.tsv
it if you,3,129,"[36, 129]",S6KV.tsv
you like,2,534,"[36, 42, 380, 534, 759]",S6KV.tsv
shall,1,545,"[36, 545]",S6KV.tsv
be that,2,172,"[36, 172, 256, 257, 360, 416, 491, 549, 812]",S6KV.tsv
and then,2,76,"[36, 76, 83, 174, 176, 181, 190, 732]",S6KV.tsv
of,1,71,"[44, 48, 71, 73, 82, 95, 98, 102, 147, 157, 161, 165, 172, 175, 176, 181, 182, 197, 204, 333, 393, 462, 463, 466, 477, 487, 533, 534, 602, 757, 784, 786]",S6KV.tsv
this,1,44,"[9, 44, 82, 91, 132, 133, 181, 190, 260, 304, 346, 348, 392, 400, 558, 590, 602, 614, 616, 620, 623, 685, 687, 752, 774, 818]",S6KV.tsv
these,1,147,"[48, 147, 190, 413, 632]",S6KV.tsv
he,1,55,"[45, 55, 57, 72, 102, 103, 119, 143, 176, 190, 205, 242, 246, 249, 255, 281, 321, 358, 442, 457, 459, 473, 475, 476, 477, 505, 538, 569, 599, 638, 712]",S6KV.tsv
with,1,56,"[55, 56, 57, 85, 121, 163, 235, 438, 442, 500, 651, 745, 752]",S6KV.tsv
his,1,119,"[55, 57, 72, 119, 280, 291, 293, 320, 429, 459, 563]",S6KV.tsv
so he,2,442,"[55, 442]",S6KV.tsv
he do,2,102,"[57, 102]",S6KV.tsv
your,1,59,"[2, 59, 79, 85, 160, 194, 230, 240, 380, 456, 464, 502, 525, 533, 565, 643, 660, 688, 692, 696, 698, 706, 751, 785, 797, 800, 801, 812]",S6KV.tsv
do your,2,456,"[59, 456]",S6KV.tsv
off,1,373,"[72, 373, 376, 380, 818]",S6KV.tsv
stuff,1,98,"[79, 98, 128, 181, 487]",S6KV.tsv
need,1,89,"[26, 89]",S6KV.tsv
good,1,130,"[89, 91, 130, 167, 274, 443, 457, 570, 589, 805]",S6KV.tsv
reduce,1,93,"[92, 93, 98]",S6KV.tsv
yours,1,133,"[95, 133, 135, 546]",S6KV.tsv
not,1,97,"[28, 38, 80, 97, 123, 128, 148, 167, 331, 344, 369, 380, 390, 457, 470, 511, 563, 759]",S6KV.tsv
bad,1,749,"[97, 563, 749]",S6KV.tsv
erm,1,103,"[28, 64, 71, 74, 82, 102, 103, 176, 335, 500, 543, 600, 636, 731]",S6KV.tsv
he's,1,103,"[38, 65, 103, 139, 301, 313, 319, 382, 431, 434, 477, 570, 755]",S6KV.tsv
to the,2,103,"[62, 103, 477]",S6KV.tsv
i say,2,103,"[102, 103, 240, 687, 689, 691, 693, 695, 697, 821]",S6KV.tsv
say,1,103,"[102, 103, 119, 123, 124, 125, 172, 174, 176, 190, 197, 240, 255, 359, 360, 361, 434, 437, 477, 498, 527, 683, 687, 688, 689, 691, 692, 693, 694, 695, 696, 697, 821]",S6KV.tsv
euros,1,110,"[103, 110, 117, 119]",S6KV.tsv
me,1,117,"[103, 117, 121, 127, 180, 182, 188, 190, 242, 249, 338, 344, 382, 643, 648, 662, 664, 696, 753]",S6KV.tsv
and i,2,150,"[103, 150, 180, 335, 341, 379, 752]",S6KV.tsv
to me,2,190,"[103, 190, 249, 648]",S6KV.tsv
we've,1,190,"[107, 190, 425, 822]",S6KV.tsv
soft,1,448,"[107, 109, 448]",S6KV.tsv
just go,2,809,"[107, 109, 786, 809]",S6KV.tsv
actually,1,109,"[81, 86, 109, 129, 340, 407, 435, 469, 487, 563, 570]",S6KV.tsv
i'm,1,121,"[38, 100, 121, 123, 124, 125, 182, 295, 337, 349, 352, 357, 359, 361, 362, 415, 446, 472, 551, 571, 642, 714, 717, 718, 729, 731, 734, 741, 752, 805, 807, 820]",S6KV.tsv
to be,2,363,"[121, 163, 363, 466, 712, 810, 813]",S6KV.tsv
buy,1,411,"[17, 121, 411, 745, 805]",S6KV.tsv
with a,2,442,"[121, 442]",S6KV.tsv
my,1,348,"[121, 181, 348, 369, 390, 469, 505, 544, 545, 640, 683, 687, 689, 691, 693, 695, 697, 699, 700, 703, 704, 705, 707, 708, 710, 738, 745, 750, 752, 798, 802]",S6KV.tsv
on my,2,369,"[121, 369, 699, 700, 710]",S6KV.tsv
i'm the only one,4,807,"[121, 807]",S6KV.tsv
i'm not,2,123,"[38, 123]",S6KV.tsv
say that,2,123,"[102, 123, 361, 527]",S6KV.tsv
no no,2,543,"[123, 506, 543, 549, 771]",S6KV.tsv
i'm just,2,182,"[124, 125, 182, 415, 729]",S6KV.tsv
that's,1,125,"[2, 16, 80, 119, 125, 130, 141, 167, 403, 406, 409, 432, 443, 464, 479, 500, 511, 648, 660, 746]",S6KV.tsv
have to do,3,125,"[105, 119, 125, 392, 536]",S6KV.tsv
do it,2,313,"[125, 294, 313, 442, 536, 587]",S6KV.tsv
to do it,3,587,"[125, 536, 587]",S6KV.tsv
cos,1,127,"[40, 102, 110, 127, 190, 335, 357, 363, 365, 366, 400, 448, 454, 527, 742, 745, 759]",S6KV.tsv
give me,2,127,"[117, 127, 662, 664]",S6KV.tsv
money,1,129,"[127, 129]",S6KV.tsv
point in,2,469,"[127, 469]",S6KV.tsv
ask,1,139,"[128, 139, 143, 337]",S6KV.tsv
know,1,243,"[143, 153, 155, 157, 159, 180, 182, 190, 243, 283, 310, 321, 337, 338, 380, 433, 442, 446, 460, 487, 544, 602]",S6KV.tsv
watch,1,143,"[136, 143, 190, 429]",S6KV.tsv
you should,2,440,"[143, 151, 440, 442, 649, 650]",S6KV.tsv
should,1,442,"[143, 151, 442, 448, 471, 649, 650]",S6KV.tsv
what you,2,648,"[143, 648, 679, 694]",S6KV.tsv
have the,2,151,"[102, 151, 487]",S6KV.tsv
you can,2,153,"[2, 14, 146, 153, 169, 176, 190, 194, 384, 790, 809]",S6KV.tsv
as well,2,153,"[18, 117, 153, 423]",S6KV.tsv
mean,1,105,"[30, 105, 128, 153, 190, 438, 457, 476, 479]",S6KV.tsv
as,1,116,"[18, 56, 116, 117, 132, 133, 135, 153, 355, 423, 497, 747]",S6KV.tsv
that you,2,153,"[135, 153]",S6KV.tsv
go to,2,155,"[62, 128, 155, 171, 380]",S6KV.tsv
and you,2,338,"[157, 161, 338, 809]",S6KV.tsv
call,1,159,"[83, 159, 242, 479, 500, 741]",S6KV.tsv
long,1,163,"[56, 148, 163, 204]",S6KV.tsv
it be,2,163,"[67, 92, 148, 163, 204, 321, 531, 747, 748]",S6KV.tsv
they,1,129,"[128, 129, 163, 166, 180, 190, 333, 335, 367, 653, 752, 812]",S6KV.tsv
they come,2,333,"[163, 180, 333]",S6KV.tsv
great,1,164,"[163, 164, 190, 288, 717, 757]",S6KV.tsv
er,1,165,"[45, 108, 129, 165, 252, 315, 322, 351, 361, 380, 499, 544, 548, 622, 642]",S6KV.tsv
give you,2,165,"[122, 165, 182, 545, 678, 683]",S6KV.tsv
kind of,2,165,"[147, 165, 181, 197, 477, 487, 602]",S6KV.tsv
all the,2,182,"[165, 181, 182, 448, 812]",S6KV.tsv
big,1,717,"[165, 360, 717, 742, 757]",S6KV.tsv
but that's,2,167,"[119, 167, 648]",S6KV.tsv
might,1,167,"[128, 167, 335]",S6KV.tsv
up,1,341,"[171, 177, 180, 249, 341, 388, 536, 805, 806, 812]",S6KV.tsv
always,1,177,"[98, 128, 177]",S6KV.tsv
i've get,2,180,"[22, 180, 323, 352]",S6KV.tsv
try,1,335,"[180, 190, 197, 335, 373, 380, 442, 560]",S6KV.tsv
them,1,180,"[128, 180, 182, 190, 335, 363, 373, 375, 377]",S6KV.tsv
i've,1,352,"[22, 180, 181, 323, 352, 448, 498, 565, 756]",S6KV.tsv
the best,2,756,"[180, 756]",S6KV.tsv
of stuff,2,181,"[98, 181, 487]",S6KV.tsv
things,1,181,"[147, 181, 182, 481, 482, 632]",S6KV.tsv
too,1,189,"[81, 189, 363, 366]",S6KV.tsv
i dunno,2,350,"[197, 350]",S6KV.tsv
i be,2,379,"[197, 379, 390, 543, 745, 821]",S6KV.tsv
you say,2,434,"[197, 360, 434, 437, 527, 688, 692, 694]",S6KV.tsv
turn,1,818,"[194, 197, 744, 818]",S6KV.tsv
be you,2,200,"[164, 183, 200, 238, 337, 360, 500, 560, 804]",S6KV.tsv
yes,1,202,"[134, 202, 264, 347, 357, 450, 576, 598, 748]",S6KV.tsv
you're,1,278,"[202, 253, 275, 277, 278, 283, 310, 344, 360, 385, 456, 521, 585, 586, 710, 715, 730, 753, 757, 759, 760, 764, 767, 769, 777, 779, 789, 810]",S6KV.tsv
very,1,202,"[190, 202, 457, 589, 759]",S6KV.tsv
how,1,204,"[64, 182, 204, 398, 487, 653, 752, 754]",S6KV.tsv
day,1,204,"[90, 204, 320]",S6KV.tsv
time,1,204,"[179, 204, 335, 379, 462]",S6KV.tsv
you've,1,462,"[204, 240, 360, 462, 527, 711, 726]",S6KV.tsv
like i,2,240,"[86, 182, 190, 240]",S6KV.tsv
keep,1,242,"[45, 47, 242, 335, 457, 685, 687]",S6KV.tsv
he keep,2,457,"[242, 457]",S6KV.tsv
he just,2,249,"[45, 249, 599]",S6KV.tsv
just gonna,2,415,"[253, 415]",S6KV.tsv
you're just,2,753,"[253, 310, 753, 769, 779, 789]",S6KV.tsv
who's that who's that,4,254,"[250, 254]",S6KV.tsv
who's that,2,254,"[250, 252, 254, 256, 258, 263, 264, 265, 271, 284, 285, 298, 302, 306, 307, 312, 579, 581, 582, 588, 592, 593]",S6KV.tsv
who's,1,260,"[250, 252, 254, 256, 260, 263, 264, 265, 271, 284, 285, 298, 302, 304, 306, 307, 312, 579, 581, 582, 588, 590, 592, 593, 702, 796]",S6KV.tsv
he even,2,505,"[281, 505]",S6KV.tsv
don't,1,286,"[26, 32, 182, 286, 337, 338, 363, 373, 446, 479, 500]",S6KV.tsv
make,1,301,"[2, 119, 190, 301, 334, 457, 752]",S6KV.tsv
sure he's,2,301,"[38, 301]",S6KV.tsv
and who's that,3,312,"[307, 312, 582, 592, 593]",S6KV.tsv
and who's,2,590,"[307, 312, 590]",S6KV.tsv
