Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
get,1,81,"[2, 13, 19, 40, 58, 86, 111, 113, 120, 152, 206, 224, 300, 306, 308, 316, 328, 399, 435, 478, 490, 494, 507, 544, 560, 575, 592, 594, 623, 625, 641, 643]","[81, 89, 225, 410, 416, 428, 446, 465, 467, 493, 571, 576, 589, 611, 614, 618, 652]",S4S5.tsv,S0443,S0320
yeah but,2,256,"[2, 548, 606]","[256, 335, 416, 422, 549]",S4S5.tsv,S0443,S0320
but i,2,270,"[2, 15, 19, 330, 369, 388, 627]","[270, 614]",S4S5.tsv,S0443,S0320
can't,1,526,"[2, 86, 113]","[526, 530]",S4S5.tsv,S0443,S0320
mean,1,530,"[2, 6, 19, 212]",[530],S4S5.tsv,S0443,S0320
bother i,2,541,"[2, 113]",[541],S4S5.tsv,S0443,S0320
i've,1,49,"[4, 8, 13, 19, 128, 165, 623, 625, 633]","[49, 589]",S4S5.tsv,S0443,S0320
off to,2,20,"[6, 310, 513]",[20],S4S5.tsv,S0443,S0320
one,1,49,"[6, 8, 13, 46, 120, 132, 202, 287, 314, 328, 494, 544, 575]","[49, 233, 256, 600]",S4S5.tsv,S0443,S0320
he's,1,96,"[6, 88, 95, 172, 174, 375, 435, 546, 575, 606]","[96, 522, 524, 531, 571, 577, 587, 589, 611]",S4S5.tsv,S0443,S0320
probably,1,307,"[6, 263, 318]","[307, 333, 410, 467, 591, 611, 612]",S4S5.tsv,S0443,S0320
go off,2,467,"[6, 310, 445, 513]","[467, 589]",S4S5.tsv,S0443,S0320
to the,2,589,"[6, 44, 218, 292, 344, 371, 378, 472, 513, 558]",[589],S4S5.tsv,S0443,S0320
on a,2,589,"[6, 111]",[589],S4S5.tsv,S0443,S0320
usually,1,571,"[8, 525]",[571],S4S5.tsv,S0443,S0320
well,1,10,"[10, 13, 32, 58, 159, 198, 234, 287, 342, 344, 356, 384, 397, 419, 494, 501, 503, 505, 513, 546, 617, 619, 621, 651]","[1, 3, 24, 27, 280, 282, 333, 389, 410, 422, 426, 526, 545, 600, 614]",S4S5.tsv,S0443,S0320
he be,2,94,"[10, 176, 241, 285, 287]","[94, 175]",S4S5.tsv,S0443,S0320
year,1,117,"[10, 503, 505]","[117, 589]",S4S5.tsv,S0443,S0320
funny,1,203,"[11, 259]","[203, 207, 266, 276, 370, 448, 577, 603]",S4S5.tsv,S0443,S0320
give,1,272,"[13, 253, 375, 484, 505]",[272],S4S5.tsv,S0443,S0320
as well,2,422,"[13, 513]",[422],S4S5.tsv,S0443,S0320
i've get,2,589,"[13, 623, 625]",[589],S4S5.tsv,S0443,S0320
him to,2,601,[13],[601],S4S5.tsv,S0443,S0320
so but,2,589,"[15, 165]",[589],S4S5.tsv,S0443,S0320
she'll be,2,20,[17],"[20, 87, 500]",S4S5.tsv,S0443,S0320
all the,2,77,"[17, 38]","[77, 79, 331]",S4S5.tsv,S0443,S0320
stuff,1,81,"[17, 326]",[81],S4S5.tsv,S0443,S0320
do all,2,83,[17],[83],S4S5.tsv,S0443,S0320
she'll,1,463,[17],[463],S4S5.tsv,S0443,S0320
round,1,195,"[19, 407, 429, 431, 435, 441, 478]",[195],S4S5.tsv,S0443,S0320
but i just,3,270,[19],[270],S4S5.tsv,S0443,S0320
never,1,270,"[19, 165, 178, 220, 277, 550, 653]",[270],S4S5.tsv,S0443,S0320
must,1,576,"[19, 109, 184, 296, 388]",[576],S4S5.tsv,S0443,S0320
so i,2,614,"[19, 36, 393, 627]",[614],S4S5.tsv,S0443,S0320
know,1,27,"[25, 36, 109, 130, 146, 148, 150, 152, 159, 163, 206, 224, 247, 259, 267, 273, 277, 288, 299, 330, 359, 373, 386, 397, 447, 480, 482, 517, 519, 546, 570, 586, 604, 608, 643]","[27, 125, 225, 237, 270, 323, 335, 367, 400, 412, 428, 461, 518, 533, 537, 553, 561, 616, 85, 153, 197, 268, 349, 450, 475, 595, 603]",S4S5.tsv,S0443,S0320
i know,2,85,"[25, 259, 267, 397]","[85, 153, 197, 268, 349, 450, 475, 595, 603]",S4S5.tsv,S0443,S0320
oh right,2,35,"[26, 86, 588, 590]","[35, 135]",S4S5.tsv,S0443,S0320
better,1,333,"[26, 649]",[333],S4S5.tsv,S0443,S0320
i do,2,164,"[28, 130, 132]","[164, 233, 605]",S4S5.tsv,S0443,S0320
i haven't speak to,4,31,[30],[31],S4S5.tsv,S0443,S0320
oh okay,2,39,"[34, 234, 568]","[39, 65, 104, 133, 137, 235, 254, 262, 402, 434, 438, 489, 506, 518]",S4S5.tsv,S0443,S0320
okay,1,154,"[34, 58, 232, 234, 568]","[154, 171, 289, 313, 325, 327, 337, 481, 485, 491, 235, 254, 262, 402, 434, 438, 489, 506, 518]",S4S5.tsv,S0443,S0320
mum,1,183,"[34, 157, 159, 182, 287]","[183, 412]",S4S5.tsv,S0443,S0320
from 's,2,229,[34],[229],S4S5.tsv,S0443,S0320
and we,2,412,"[34, 478]",[412],S4S5.tsv,S0443,S0320
we have,2,412,[34],[412],S4S5.tsv,S0443,S0320
's mum,2,412,"[34, 159]",[412],S4S5.tsv,S0443,S0320
's,1,428,"[34, 93, 105, 109, 159, 312, 474, 480, 482]","[428, 461, 528, 577, 587, 589, 652]",S4S5.tsv,S0443,S0320
she's not,2,37,"[36, 184, 468]","[37, 181, 187]",S4S5.tsv,S0443,S0320
together,1,81,"[36, 64, 488]","[81, 526]",S4S5.tsv,S0443,S0320
i don't,2,231,"[36, 109, 146, 148, 150, 163, 165, 206, 247, 273, 330, 386, 447, 613, 643]","[231, 270, 460, 461, 535, 541, 543, 609, 614, 650, 237, 323, 400, 428, 533, 537, 553, 561]",S4S5.tsv,S0443,S0320
i don't know,3,237,"[36, 109, 146, 148, 150, 163, 206, 247, 273, 386, 447, 643]","[237, 323, 400, 428, 461, 533, 537, 553, 561]",S4S5.tsv,S0443,S0320
be a,2,237,"[36, 134, 234, 261, 265, 294, 356, 445, 550, 645]","[237, 270, 272, 412, 422]",S4S5.tsv,S0443,S0320
people,1,112,"[38, 70, 72, 132, 134, 216, 253, 352, 441, 572, 602]","[112, 268, 531]",S4S5.tsv,S0443,S0320
a dementia,2,45,[40],[45],S4S5.tsv,S0443,S0320
dementia,1,49,"[40, 72]","[49, 65]",S4S5.tsv,S0443,S0320
she's get,2,465,"[40, 111, 224, 490, 494, 641, 643]",[465],S4S5.tsv,S0443,S0320
get a,2,589,"[40, 206, 224, 308, 490]",[589],S4S5.tsv,S0443,S0320
take,1,389,"[42, 124, 159, 239, 294, 378, 403, 407, 409, 552, 575, 625, 627]",[389],S4S5.tsv,S0443,S0320
go to,2,44,"[44, 212, 344, 363, 613, 615, 649]","[29, 125, 614]",S4S5.tsv,S0443,S0320
dementia café,2,45,[44],[45],S4S5.tsv,S0443,S0320
café,1,47,[44],[47],S4S5.tsv,S0443,S0320
the dementia,2,49,[44],[49],S4S5.tsv,S0443,S0320
the dementia café,3,65,[44],[65],S4S5.tsv,S0443,S0320
association,1,77,[46],[77],S4S5.tsv,S0443,S0320
er the,2,117,[46],[117],S4S5.tsv,S0443,S0320
there be,2,193,"[46, 134, 208, 265, 287, 294, 421]","[193, 412]",S4S5.tsv,S0443,S0320
house,1,315,"[46, 202, 204, 206]","[315, 422]",S4S5.tsv,S0443,S0320
yeah there,2,465,[46],[465],S4S5.tsv,S0443,S0320
in the,2,611,"[46, 204, 214, 241, 287, 359, 363, 544, 606, 625]",[611],S4S5.tsv,S0443,S0320
oh wow,2,432,"[50, 425, 578]","[432, 514]",S4S5.tsv,S0443,S0320
thank you,2,52,"[52, 90, 101]","[51, 91, 98]",S4S5.tsv,S0443,S0320
thank,1,55,"[52, 90, 99, 101]","[55, 100, 231, 91, 98]",S4S5.tsv,S0443,S0320
great,1,54,"[54, 80, 86]","[51, 469, 581]",S4S5.tsv,S0443,S0320
they do,2,79,"[56, 70]","[79, 193, 331, 520]",S4S5.tsv,S0443,S0320
things,1,83,"[56, 64, 70, 287]","[83, 589]",S4S5.tsv,S0443,S0320
yeah they,2,343,"[56, 344]","[343, 353, 418, 576, 520]",S4S5.tsv,S0443,S0320
yeah they do,3,520,[56],[520],S4S5.tsv,S0443,S0320
let's,1,652,[58],[652],S4S5.tsv,S0443,S0320
jam,1,60,"[60, 232]","[57, 59, 61, 89, 102]",S4S5.tsv,S0443,S0320
yeah i,2,108,"[60, 62, 68, 554, 655]","[108, 164, 197, 243, 400, 428, 531, 557, 567]",S4S5.tsv,S0443,S0320
last week,2,62,"[62, 239, 241]","[1, 61]",S4S5.tsv,S0443,S0320
last,1,62,"[62, 239, 241, 359, 505]","[1, 117, 61]",S4S5.tsv,S0443,S0320
about it,2,81,"[62, 482, 604]",[81],S4S5.tsv,S0443,S0320
wonder,1,164,[62],[164],S4S5.tsv,S0443,S0320
i wonder,2,446,[62],[446],S4S5.tsv,S0443,S0320
marmalade,1,64,[64],[61],S4S5.tsv,S0443,S0320
they might,2,343,"[66, 342, 649]",[343],S4S5.tsv,S0443,S0320
might,1,611,"[66, 342, 344, 405]",[611],S4S5.tsv,S0443,S0320
memory café,2,68,[68],[47],S4S5.tsv,S0443,S0320
memory,1,68,"[68, 548]",[49],S4S5.tsv,S0443,S0320
yeah i think,3,108,"[68, 554]","[108, 531, 567]",S4S5.tsv,S0443,S0320
like,1,70,"[70, 114, 120, 132, 174, 261, 296, 384, 435, 441, 521, 546, 550, 554, 602]","[43, 117, 225, 268, 270, 307, 345, 412, 414, 420, 422, 467, 502, 524, 526, 528, 545, 563, 565, 589, 652]",S4S5.tsv,S0443,S0320
old,1,75,[70],"[75, 463, 528]",S4S5.tsv,S0443,S0320
old music,2,77,[70],[77],S4S5.tsv,S0443,S0320
music,1,77,"[70, 218]",[77],S4S5.tsv,S0443,S0320
young,1,183,"[70, 186]",[183],S4S5.tsv,S0443,S0320
but they do,3,331,[70],[331],S4S5.tsv,S0443,S0320
but they,2,335,"[70, 200, 238, 332]","[335, 422]",S4S5.tsv,S0443,S0320
often,1,81,[72],[81],S4S5.tsv,S0443,S0320
fifty,1,187,"[72, 184]",[187],S4S5.tsv,S0443,S0320
very good,2,389,"[72, 234, 238, 375]",[389],S4S5.tsv,S0443,S0320
years,1,465,"[72, 390, 639]",[465],S4S5.tsv,S0443,S0320
good,1,593,"[72, 234, 238, 375, 578, 582, 592, 615]","[593, 611, 612, 614, 616]",S4S5.tsv,S0443,S0320
yesterday,1,108,"[74, 623]",[108],S4S5.tsv,S0443,S0320
what be,2,193,"[74, 285, 484, 546]","[193, 284]",S4S5.tsv,S0443,S0320
happen,1,611,"[74, 388, 613]","[611, 614]",S4S5.tsv,S0443,S0320
oh yeah,2,76,"[76, 242]","[7, 14, 139, 309, 364, 368, 387, 394, 458, 473, 576, 624, 628]",S4S5.tsv,S0443,S0320
yeah it,2,82,"[82, 126, 242]","[61, 469]",S4S5.tsv,S0443,S0320
hard,1,82,[82],[81],S4S5.tsv,S0443,S0320
it be,2,117,"[82, 105, 109, 126, 188, 242, 259, 261, 263, 273, 299, 302, 496, 643]","[117, 412, 422]",S4S5.tsv,S0443,S0320
she do,2,84,"[84, 431]",[83],S4S5.tsv,S0443,S0320
three,1,577,"[84, 109]",[577],S4S5.tsv,S0443,S0320
say,1,86,"[86, 159, 161, 165, 178, 180, 224, 287, 359, 369, 375, 390, 478, 480, 486, 488, 496, 519, 521, 544, 546, 580, 635]","[37, 61, 77, 79, 175, 270, 528, 589, 81, 235]",S4S5.tsv,S0443,S0320
she say,2,86,"[86, 161, 165, 496, 519, 521]","[81, 235]",S4S5.tsv,S0443,S0320
cos,1,86,"[86, 95, 116, 120, 128, 159, 194, 198, 212, 234, 375, 405, 429, 437, 439, 544, 546, 625, 639, 641]","[81, 225, 270, 420, 452]",S4S5.tsv,S0443,S0320
be go,2,87,"[86, 192]","[87, 589]",S4S5.tsv,S0443,S0320
christmas dinner,2,96,"[86, 350]",[96],S4S5.tsv,S0443,S0320
they've get,2,225,"[86, 120, 306]",[225],S4S5.tsv,S0443,S0320
she didn't,2,270,"[86, 441]",[270],S4S5.tsv,S0443,S0320
would,1,367,"[86, 550, 566]","[367, 589, 614, 642, 567]",S4S5.tsv,S0443,S0320
they've,1,446,"[86, 120, 202, 204, 306, 457]",[446],S4S5.tsv,S0443,S0320
go she,2,465,[86],[465],S4S5.tsv,S0443,S0320
go down,2,526,[86],[526],S4S5.tsv,S0443,S0320
would be,2,567,"[86, 550]",[567],S4S5.tsv,S0443,S0320
else,1,614,"[86, 643]",[614],S4S5.tsv,S0443,S0320
be very,2,175,"[88, 170, 242, 299, 371, 647]","[175, 225]",S4S5.tsv,S0443,S0320
yeah no,2,543,[93],"[543, 553]",S4S5.tsv,S0443,S0320
that's,1,97,"[97, 105, 152, 186, 271, 386, 390, 409, 435, 457, 529, 578, 582, 592, 594, 599, 608, 613, 653]","[79, 92, 100, 207, 256, 266, 333, 362, 370, 389, 545, 559, 577, 596, 600, 612, 98, 387]",S4S5.tsv,S0443,S0320
yeah that's,2,98,"[97, 152, 529]","[98, 387, 389]",S4S5.tsv,S0443,S0320
actually,1,117,"[97, 363, 371, 529]","[117, 187, 307, 367, 428, 450, 461, 609]",S4S5.tsv,S0443,S0320
thing,1,256,"[97, 273, 380, 439, 586, 594]","[256, 264, 270]",S4S5.tsv,S0443,S0320
to be,2,270,"[97, 120, 358, 578, 615]","[270, 317]",S4S5.tsv,S0443,S0320
fine,1,100,[99],[100],S4S5.tsv,S0443,S0320
oh no,2,406,[99],[406],S4S5.tsv,S0443,S0320
be fine,2,600,[99],[600],S4S5.tsv,S0443,S0320
for me,2,611,[99],"[611, 614, 616]",S4S5.tsv,S0443,S0320
and it be,3,117,"[105, 109, 496]",[117],S4S5.tsv,S0443,S0320
i didn't,2,125,"[105, 300, 365, 369]","[125, 270]",S4S5.tsv,S0443,S0320
on sunday,2,189,"[105, 122, 356]",[189],S4S5.tsv,S0443,S0320
and i,2,412,"[105, 107, 130, 140, 208, 216, 239, 363, 480, 546, 625, 633]",[412],S4S5.tsv,S0443,S0320
still,1,465,[107],[465],S4S5.tsv,S0443,S0320
yeah and,2,587,"[109, 283]",[587],S4S5.tsv,S0443,S0320
a bite,2,227,"[111, 206, 228, 261, 308, 356, 459, 462, 645, 651]","[227, 237, 305, 353, 528, 553]",S4S5.tsv,S0443,S0320
bite,1,305,"[111, 206, 228, 261, 308, 356, 459, 462, 645, 651]",[305],S4S5.tsv,S0443,S0320
bother,1,541,[113],[541],S4S5.tsv,S0443,S0320
to it,2,614,[113],[614],S4S5.tsv,S0443,S0320
really,1,114,"[114, 116, 122, 130, 132, 172, 210, 346, 391, 423, 474, 476, 521, 527, 604]","[5, 9, 67, 110, 117, 191, 258, 266, 280, 370, 389, 412, 418, 422, 541, 577, 611, 640]",S4S5.tsv,S0443,S0320
be really nice,3,117,[114],[117],S4S5.tsv,S0443,S0320
like it,2,117,"[114, 602]","[117, 307]",S4S5.tsv,S0443,S0320
nice,1,374,"[114, 166, 172, 371, 445, 474, 484]","[374, 537, 567, 611, 389]",S4S5.tsv,S0443,S0320
really nice,2,389,"[114, 172, 474]",[389],S4S5.tsv,S0443,S0320
be really,2,412,"[114, 210, 346, 391]","[412, 418, 422]",S4S5.tsv,S0443,S0320
quite,1,116,"[116, 159, 166, 182, 188, 300, 419, 478, 578, 631]","[1, 81, 183, 307, 422, 428, 446, 461, 531, 537, 547, 563, 565, 567, 601, 611, 612, 634]",S4S5.tsv,S0443,S0320
it's not,2,116,"[116, 290]","[3, 467, 581, 583, 614]",S4S5.tsv,S0443,S0320
kind of,2,264,"[116, 439, 511, 625, 627, 629]","[264, 335]",S4S5.tsv,S0443,S0320
either,1,120,[120],"[31, 268]",S4S5.tsv,S0443,S0320
use,1,120,"[120, 222, 242, 265, 275, 358]","[77, 581]",S4S5.tsv,S0443,S0320
cos it,2,120,[120],[81],S4S5.tsv,S0443,S0320
of the,2,120,"[120, 239, 241, 326, 478]","[117, 264, 367, 611]",S4S5.tsv,S0443,S0320
use to,2,268,"[120, 222, 242, 265, 275, 358]","[268, 270, 274, 331, 410, 412, 416, 614]",S4S5.tsv,S0443,S0320
use to be like,4,270,[120],[270],S4S5.tsv,S0443,S0320
be like,2,345,[120],"[345, 412, 420, 589]",S4S5.tsv,S0443,S0320
we go,2,596,[122],[596],S4S5.tsv,S0443,S0320
for the,2,598,"[122, 204, 350, 496, 546, 597]",[598],S4S5.tsv,S0443,S0320
want,1,128,"[128, 232, 439, 534]","[59, 231, 335, 500, 502, 535, 541, 634, 642, 225]",S4S5.tsv,S0443,S0320
research,1,128,"[128, 365]","[77, 79]",S4S5.tsv,S0443,S0320
want to,2,225,"[128, 534]","[225, 500, 502, 541, 642]",S4S5.tsv,S0443,S0320
want to do,3,535,"[128, 534]","[535, 634]",S4S5.tsv,S0443,S0320
to do,2,589,"[128, 198, 275, 401, 534]","[589, 634]",S4S5.tsv,S0443,S0320
you know,2,130,"[130, 152, 224, 288, 299, 373, 480, 546]","[27, 270, 335, 412, 616]",S4S5.tsv,S0443,S0320
do you,2,130,[130],"[59, 530]",S4S5.tsv,S0443,S0320
i be,2,130,"[130, 216, 363, 572]","[79, 589]",S4S5.tsv,S0443,S0320
sing,1,274,"[130, 275, 277]",[274],S4S5.tsv,S0443,S0320
know what,2,400,"[130, 146, 148, 150]","[400, 595]",S4S5.tsv,S0443,S0320
see,1,132,"[132, 210, 212, 238, 239, 299, 390, 621, 651]","[49, 209, 589, 270]",S4S5.tsv,S0443,S0320
they don't,2,132,"[132, 198, 332]",[65],S4S5.tsv,S0443,S0320
look,1,181,"[132, 155, 165, 172, 174, 178, 182, 236, 296, 299, 308, 363, 486]","[181, 414]",S4S5.tsv,S0443,S0320
see them,2,270,[132],[270],S4S5.tsv,S0443,S0320
just like,2,526,[132],[526],S4S5.tsv,S0443,S0320
call,1,134,"[134, 198, 234, 265, 359, 484]","[47, 49, 65]",S4S5.tsv,S0443,S0320
sort of,2,134,"[134, 236, 326]","[79, 256, 412, 83, 589]",S4S5.tsv,S0443,S0320
all sort of,3,134,[134],"[83, 589]",S4S5.tsv,S0443,S0320
and there be,3,412,[134],[412],S4S5.tsv,S0443,S0320
there be a,3,412,"[134, 265]",[412],S4S5.tsv,S0443,S0320
all sort,2,596,[134],[596],S4S5.tsv,S0443,S0320
on the,2,136,"[136, 152]","[108, 233, 420, 428]",S4S5.tsv,S0443,S0320
live,1,412,[136],[412],S4S5.tsv,S0443,S0320
work,1,500,"[136, 140, 212, 236, 287, 365, 443, 488]",[500],S4S5.tsv,S0443,S0320
lot,1,140,"[140, 599]",[1],S4S5.tsv,S0443,S0320
who be,2,140,"[140, 170, 358, 359]","[75, 460, 531]",S4S5.tsv,S0443,S0320
lot of,2,446,"[140, 599]",[446],S4S5.tsv,S0443,S0320
i don't know what,4,400,"[146, 148, 150]",[400],S4S5.tsv,S0443,S0320
surname,1,148,"[148, 150]",[143],S4S5.tsv,S0443,S0320
his surname,2,148,"[148, 150]",[147],S4S5.tsv,S0443,S0320
get them,2,493,[152],"[493, 571]",S4S5.tsv,S0443,S0320
at the,2,179,"[155, 322, 421]","[179, 181]",S4S5.tsv,S0443,S0320
talk,1,159,"[159, 168, 176, 216, 285, 570]","[81, 149, 284, 526, 595]",S4S5.tsv,S0443,S0320
mum be,2,183,[159],[183],S4S5.tsv,S0443,S0320
mum and,2,412,[159],[412],S4S5.tsv,S0443,S0320
and 's,2,587,"[159, 482]","[587, 589]",S4S5.tsv,S0443,S0320
be talk to,3,589,[159],[589],S4S5.tsv,S0443,S0320
be talk,2,595,[159],[595],S4S5.tsv,S0443,S0320
time,1,225,"[161, 466, 496, 505, 546, 556]","[225, 331, 428, 502, 547]",S4S5.tsv,S0443,S0320
say oh,2,235,"[161, 486]",[235],S4S5.tsv,S0443,S0320
she wouldn't,2,268,[161],[268],S4S5.tsv,S0443,S0320
it'll be,2,593,[161],[593],S4S5.tsv,S0443,S0320
no idea,2,225,[163],"[225, 428]",S4S5.tsv,S0443,S0320
idea,1,612,[163],[612],S4S5.tsv,S0443,S0320
she be,2,165,"[165, 212, 234, 279, 371, 466, 509]","[77, 79, 185, 211, 225, 270, 278, 465]",S4S5.tsv,S0443,S0320
but she,2,274,"[165, 265, 507, 509]","[274, 467]",S4S5.tsv,S0443,S0320
so quickly,2,389,[165],[389],S4S5.tsv,S0443,S0320
i don't think,3,460,"[165, 330, 613]","[460, 461, 609, 614, 650]",S4S5.tsv,S0443,S0320
that be,2,166,"[166, 178, 391]","[151, 248, 260, 272, 323, 601]",S4S5.tsv,S0443,S0320
be quite,2,183,"[166, 188, 478, 631]","[183, 422, 428, 446, 531, 567, 601, 611]",S4S5.tsv,S0443,S0320
be quite nice,3,567,[166],"[567, 611]",S4S5.tsv,S0443,S0320
that be quite,3,601,[166],[601],S4S5.tsv,S0443,S0320
talk to,2,589,"[168, 216, 570]",[589],S4S5.tsv,S0443,S0320
very tall,2,175,[174],[175],S4S5.tsv,S0443,S0320
like and,2,268,[174],[268],S4S5.tsv,S0443,S0320
look like,2,414,"[174, 296]",[414],S4S5.tsv,S0443,S0320
he's very,2,522,"[174, 375]","[522, 524, 531]",S4S5.tsv,S0443,S0320
and he's,2,587,[174],[587],S4S5.tsv,S0443,S0320
talk about,2,176,"[176, 285]","[81, 149, 284, 526]",S4S5.tsv,S0443,S0320
yeah yeah,2,176,[176],"[94, 305, 520, 593, 648]",S4S5.tsv,S0443,S0320
yeah he,2,576,[176],[576],S4S5.tsv,S0443,S0320
be talk about,3,595,"[176, 285]",[595],S4S5.tsv,S0443,S0320
canoe,1,537,"[178, 513, 515, 544, 599]","[537, 543, 595]",S4S5.tsv,S0443,S0320
be canoe,2,595,[178],[595],S4S5.tsv,S0443,S0320
they all,2,182,"[182, 238]","[81, 353]",S4S5.tsv,S0443,S0320
his mum,2,183,"[182, 287]",[183],S4S5.tsv,S0443,S0320
quite young,2,183,[182],[183],S4S5.tsv,S0443,S0320
that's not,2,545,[186],"[545, 559]",S4S5.tsv,S0443,S0320
even,1,537,[188],[537],S4S5.tsv,S0443,S0320
entertain,1,601,"[188, 242, 340]",[601],S4S5.tsv,S0443,S0320
go on,2,589,"[192, 261, 292]",[589],S4S5.tsv,S0443,S0320
they're,1,194,"[194, 198, 204, 304, 308, 310, 312, 437, 459]","[57, 305, 526, 601]",S4S5.tsv,S0443,S0320
they be,2,209,"[194, 200, 210, 304, 478, 488]","[209, 303, 418, 422, 595]",S4S5.tsv,S0443,S0320
they've be,2,446,[196],[446],S4S5.tsv,S0443,S0320
don't have to,3,198,[198],[27],S4S5.tsv,S0443,S0320
think they're,2,198,[198],[57],S4S5.tsv,S0443,S0320
they don't call,3,198,[198],[65],S4S5.tsv,S0443,S0320
have to,2,198,"[198, 358, 371, 375, 405, 542, 633, 639]","[195, 360, 581]",S4S5.tsv,S0443,S0320
and they,2,200,"[200, 216, 431, 441]","[61, 422]",S4S5.tsv,S0443,S0320
around,1,200,[200],"[81, 412, 422]",S4S5.tsv,S0443,S0320
move,1,200,[200],[195],S4S5.tsv,S0443,S0320
and they be,3,422,[200],[422],S4S5.tsv,S0443,S0320
the other,2,202,"[202, 204]","[175, 233]",S4S5.tsv,S0443,S0320
come,1,331,"[202, 204, 267, 395, 429, 472, 486, 488, 558, 655]","[331, 526, 528, 571, 652]",S4S5.tsv,S0443,S0320
and the,2,450,"[202, 380, 480]",[450],S4S5.tsv,S0443,S0320
off on,2,589,[202],[589],S4S5.tsv,S0443,S0320
massive,1,272,[204],"[272, 422]",S4S5.tsv,S0443,S0320
to come,2,331,[204],[331],S4S5.tsv,S0443,S0320
know i,2,268,"[206, 330]","[268, 537]",S4S5.tsv,S0443,S0320
i don't know i,4,461,[206],"[461, 537]",S4S5.tsv,S0443,S0320
so there,2,596,[208],[596],S4S5.tsv,S0443,S0320
surprise to see,3,210,[210],[209],S4S5.tsv,S0443,S0320
surprise,1,223,[210],[223],S4S5.tsv,S0443,S0320
to go,2,212,"[212, 435, 501, 623, 633, 639, 651]","[3, 89, 446, 500, 502, 541, 589, 611]",S4S5.tsv,S0443,S0320
to see,2,212,[212],[209],S4S5.tsv,S0443,S0320
cos we be,3,420,[212],[420],S4S5.tsv,S0443,S0320
we be,2,420,[212],"[420, 428]",S4S5.tsv,S0443,S0320
that didn't,2,467,[212],[467],S4S5.tsv,S0443,S0320
