Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
back,1,131,"[131, 147, 175]","[79, 153, 284]",SJLP.tsv,S0189,S0192
end,1,144,[131],"[144, 211]",SJLP.tsv,S0189,S0192
say,1,161,[131],"[161, 282]",SJLP.tsv,S0189,S0192
gonna,1,189,"[131, 241, 256]","[189, 207, 255, 213]",SJLP.tsv,S0189,S0192
want,1,198,"[131, 225]","[198, 206, 226, 251, 272]",SJLP.tsv,S0189,S0192
that one,2,133,[133],"[35, 102, 276]",SJLP.tsv,S0189,S0192
okay,1,133,"[133, 173, 175, 212]",[43],SJLP.tsv,S0189,S0192
room and,2,133,[133],[104],SJLP.tsv,S0189,S0192
and that,2,161,[133],[161],SJLP.tsv,S0189,S0192
me a,2,238,[133],[238],SJLP.tsv,S0189,S0192
leave,1,137,[137],[136],SJLP.tsv,S0189,S0192
out of,2,157,[137],[157],SJLP.tsv,S0189,S0192
and i be,3,139,[139],"[25, 153]",SJLP.tsv,S0189,S0192
talk,1,145,[145],"[25, 45, 216]",SJLP.tsv,S0189,S0192
like that,2,145,"[145, 192]","[33, 278]",SJLP.tsv,S0189,S0192
guy,1,145,[145],[144],SJLP.tsv,S0189,S0192
so like,2,197,"[145, 173]",[197],SJLP.tsv,S0189,S0192
things,1,211,[145],[211],SJLP.tsv,S0189,S0192
you to,2,147,[147],"[11, 218, 220]",SJLP.tsv,S0189,S0192
elephant,1,147,[147],[45],SJLP.tsv,S0189,S0192
to get,2,153,"[147, 229]",[153],SJLP.tsv,S0189,S0192
pick,1,244,"[147, 173]",[244],SJLP.tsv,S0189,S0192
and erm,2,286,[147],[286],SJLP.tsv,S0189,S0192
you can see,3,148,[148],[61],SJLP.tsv,S0189,S0192
i don't,2,168,"[148, 167, 225, 241, 271]","[168, 204]",SJLP.tsv,S0189,S0192
you can,2,197,"[148, 199]","[197, 244, 276]",SJLP.tsv,S0189,S0192
like you,2,264,[148],[264],SJLP.tsv,S0189,S0192
look at,2,268,[148],[268],SJLP.tsv,S0189,S0192
don't know,2,274,"[148, 167]",[274],SJLP.tsv,S0189,S0192
so it be,3,150,[150],"[109, 151]",SJLP.tsv,S0189,S0192
mean,1,156,[156],"[75, 161, 209, 268]",SJLP.tsv,S0189,S0192
what do you,3,224,[156],[224],SJLP.tsv,S0189,S0192
the same,2,158,[158],"[45, 264]",SJLP.tsv,S0189,S0192
get better,2,251,[158],"[251, 276]",SJLP.tsv,S0189,S0192
for like,2,163,[163],[19],SJLP.tsv,S0189,S0192
every,1,163,[163],[23],SJLP.tsv,S0189,S0192
pai be,2,163,[163],[123],SJLP.tsv,S0189,S0192
i be there,3,163,[163],[127],SJLP.tsv,S0189,S0192
i just,2,165,[165],[136],SJLP.tsv,S0189,S0192
one of,2,167,[167],[47],SJLP.tsv,S0189,S0192
though,1,169,[169],"[5, 123]",SJLP.tsv,S0189,S0192
tell you,2,169,[169],"[11, 218]",SJLP.tsv,S0189,S0192
place,1,169,[169],"[53, 67]",SJLP.tsv,S0189,S0192
place to,2,169,[169],[92],SJLP.tsv,S0189,S0192
when i,2,169,[169],[127],SJLP.tsv,S0189,S0192
tell,1,218,[169],[218],SJLP.tsv,S0189,S0192
you go,2,171,[171],"[162, 272]",SJLP.tsv,S0189,S0192
no no,2,173,[173],[25],SJLP.tsv,S0189,S0192
of the,2,173,[173],"[69, 206, 240]",SJLP.tsv,S0189,S0192
i'll,1,173,[173],"[94, 284]",SJLP.tsv,S0189,S0192
head,1,175,[175],[47],SJLP.tsv,S0189,S0192
another,1,175,[175],"[104, 251]",SJLP.tsv,S0189,S0192
can't,1,197,"[175, 247, 265]","[197, 248, 274]",SJLP.tsv,S0189,S0192
i can't,2,274,"[175, 247]",[274],SJLP.tsv,S0189,S0192
push,1,182,[179],[182],SJLP.tsv,S0189,S0192
probably,1,183,"[183, 259]",[23],SJLP.tsv,S0189,S0192
not too bad,3,198,[183],[198],SJLP.tsv,S0189,S0192
keep,1,188,[188],[39],SJLP.tsv,S0189,S0192
potato,1,251,"[188, 227, 273]","[251, 278]",SJLP.tsv,S0189,S0192
potatoes,1,197,"[190, 252]",[197],SJLP.tsv,S0189,S0192
stuff,1,199,[199],"[15, 195, 197]",SJLP.tsv,S0189,S0192
be nice,2,199,[199],[123],SJLP.tsv,S0189,S0192
that'd be,2,213,"[199, 273]",[213],SJLP.tsv,S0189,S0192
marrow,1,203,[203],[197],SJLP.tsv,S0189,S0192
kind,1,244,[203],[244],SJLP.tsv,S0189,S0192
right,1,208,"[208, 215, 223]","[132, 250]",SJLP.tsv,S0189,S0192
you do,2,215,"[215, 217]","[3, 11, 25, 45, 142, 248, 251, 268]",SJLP.tsv,S0189,S0192
on its,2,217,[217],[47],SJLP.tsv,S0189,S0192
want to,2,251,[225],"[251, 272]",SJLP.tsv,S0189,S0192
a potato,2,278,[227],[278],SJLP.tsv,S0189,S0192
peel,1,278,[227],[278],SJLP.tsv,S0189,S0192
in here,2,229,[229],[39],SJLP.tsv,S0189,S0192
get a,2,229,[229],"[157, 228, 282]",SJLP.tsv,S0189,S0192
tempt to,2,229,[229],[213],SJLP.tsv,S0189,S0192
quicker,1,233,"[233, 245]","[189, 214, 218, 220, 251]",SJLP.tsv,S0189,S0192
a knife,2,233,"[233, 275]","[232, 234]",SJLP.tsv,S0189,S0192
knife,1,234,"[233, 275]","[234, 236, 238, 278]",SJLP.tsv,S0189,S0192
i know,2,235,[235],[13],SJLP.tsv,S0189,S0192
i've,1,235,[235],"[19, 61]",SJLP.tsv,S0189,S0192
of them,2,239,[239],[213],SJLP.tsv,S0189,S0192
think,1,241,"[241, 271, 283]","[25, 86, 94, 209, 213, 224, 191, 168]",SJLP.tsv,S0189,S0192
i don't think,3,241,"[241, 271]",[168],SJLP.tsv,S0189,S0192
think it's,2,241,[241],[191],SJLP.tsv,S0189,S0192
maybe,1,243,"[243, 267]",[222],SJLP.tsv,S0189,S0192
god,1,245,[245],[161],SJLP.tsv,S0189,S0192
that's,1,245,"[245, 259, 273]","[166, 218, 240, 250, 270]",SJLP.tsv,S0189,S0192
do that,2,247,"[247, 271]","[19, 25, 268]",SJLP.tsv,S0189,S0192
lose,1,251,[249],[251],SJLP.tsv,S0189,S0192
do with,2,253,[252],[253],SJLP.tsv,S0189,S0192
eat,1,256,[256],"[202, 258, 262, 272]",SJLP.tsv,S0189,S0192
so i can,3,256,[256],[213],SJLP.tsv,S0189,S0192
i can,2,256,[256],[213],SJLP.tsv,S0189,S0192
gonna have,2,256,[256],[255],SJLP.tsv,S0189,S0192
cheese,1,256,[256],[255],SJLP.tsv,S0189,S0192
can go,2,276,[256],[276],SJLP.tsv,S0189,S0192
this be,2,257,[257],[55],SJLP.tsv,S0189,S0192
you can't,2,265,[265],[197],SJLP.tsv,S0189,S0192
with the peeler,3,265,[265],[264],SJLP.tsv,S0189,S0192
chunk off,2,265,[265],"[264, 266]",SJLP.tsv,S0189,S0192
chunk,1,270,[265],[270],SJLP.tsv,S0189,S0192
the peeler,2,274,"[265, 271]",[274],SJLP.tsv,S0189,S0192
i do that,3,271,[271],[19],SJLP.tsv,S0189,S0192
it doesn't,2,271,[271],[228],SJLP.tsv,S0189,S0192
you reckon,2,273,[273],[193],SJLP.tsv,S0189,S0192
enough,1,273,[273],[213],SJLP.tsv,S0189,S0192
yeah just,2,279,[279],[23],SJLP.tsv,S0189,S0192
i guess,2,279,[279],[206],SJLP.tsv,S0189,S0192
where be,2,281,[281],"[236, 280]",SJLP.tsv,S0189,S0192
nice apples,2,282,[281],[282],SJLP.tsv,S0189,S0192
i think,2,283,[283],"[86, 94, 209, 213]",SJLP.tsv,S0189,S0192
bite,1,285,[285],"[39, 55, 92, 125, 153, 204, 228, 280]",SJLP.tsv,S0189,S0192
