Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
day,1,78,"[39, 77, 95, 142]",[78],SQRA.tsv,S0439,S0451
on the,2,96,"[39, 115, 208, 288]","[96, 154, 173, 414]",SQRA.tsv,S0439,S0451
and i didn't,3,242,"[39, 41]",[242],SQRA.tsv,S0439,S0451
phone,1,59,[41],[59],SQRA.tsv,S0439,S0451
know where,2,121,[41],[121],SQRA.tsv,S0439,S0451
and then,2,154,"[41, 91, 95, 113, 142]","[154, 156, 167, 171, 177, 196, 240, 243, 361, 369, 450, 456]",SQRA.tsv,S0439,S0451
erm and,2,177,[41],"[177, 240, 456]",SQRA.tsv,S0439,S0451
i just,2,230,"[41, 345]","[230, 275, 335, 386, 450]",SQRA.tsv,S0439,S0451
so i,2,234,[41],[234],SQRA.tsv,S0439,S0451
yeah i,2,46,"[45, 55, 188, 252, 267, 425]","[46, 310, 432, 436, 450]",SQRA.tsv,S0439,S0451
i don't,2,108,"[45, 119, 203, 360]","[108, 110, 121, 175, 202, 234, 444]",SQRA.tsv,S0439,S0451
i'm so,2,412,[45],[412],SQRA.tsv,S0439,S0451
get,1,52,"[47, 49, 68, 107, 111, 149, 246, 376, 389, 405, 407, 468]","[52, 59, 79, 179, 204, 212, 218, 300, 302, 327, 380]",SQRA.tsv,S0439,S0451
have you get,3,59,[47],[59],SQRA.tsv,S0439,S0451
be that,2,96,[47],[96],SQRA.tsv,S0439,S0451
that the,2,412,[47],[412],SQRA.tsv,S0439,S0451
oh my god,3,57,"[49, 161]",[57],SQRA.tsv,S0439,S0451
god,1,131,"[49, 161, 468]",[131],SQRA.tsv,S0439,S0451
back,1,234,[49],[234],SQRA.tsv,S0439,S0451
get like,2,327,[49],[327],SQRA.tsv,S0439,S0451
from like,2,52,[51],[52],SQRA.tsv,S0439,S0451
even,1,78,"[51, 292, 311]","[78, 85, 121, 291, 302, 304, 386, 402, 418, 438, 444]",SQRA.tsv,S0439,S0451
that's,1,53,"[53, 115, 168, 190, 231, 294]","[30, 42, 143, 175, 182, 187, 189, 337, 375, 380, 448, 450]",SQRA.tsv,S0439,S0451
okay,1,55,"[55, 75, 109, 166, 193, 217, 365]","[30, 40, 61, 72, 123, 125, 138]",SQRA.tsv,S0439,S0451
the novelty,2,55,[55],[54],SQRA.tsv,S0439,S0451
wear off,2,55,[55],[54],SQRA.tsv,S0439,S0451
okay yeah,2,125,"[55, 365]",[125],SQRA.tsv,S0439,S0451
so okay,2,138,[55],[138],SQRA.tsv,S0439,S0451
it's a,2,81,"[60, 269, 271, 376]","[81, 473, 346]",SQRA.tsv,S0439,S0451
erm it's a,3,346,[60],[346],SQRA.tsv,S0439,S0451
i know,2,64,"[64, 95, 130, 146, 188, 267, 425, 474]","[46, 112, 236, 257, 277, 279, 281, 283, 285, 293, 367, 377, 378, 380, 432, 436, 450, 458, 464, 473, 475]",SQRA.tsv,S0439,S0451
yes,1,173,"[64, 142, 221]",[173],SQRA.tsv,S0439,S0451
a good,2,66,"[66, 77, 190, 271]","[57, 147]",SQRA.tsv,S0439,S0451
good,1,74,"[66, 77, 190, 191, 231, 271]","[74, 165, 175, 196, 242, 147]",SQRA.tsv,S0439,S0451
it's like,2,185,"[66, 146]","[185, 187, 234, 398, 426, 440]",SQRA.tsv,S0439,S0451
i've get,2,179,[68],[179],SQRA.tsv,S0439,S0451
get a,2,212,[68],[212],SQRA.tsv,S0439,S0451
i've,1,289,"[68, 161]",[289],SQRA.tsv,S0439,S0451
much,1,140,"[70, 82, 372]","[140, 204, 216]",SQRA.tsv,S0439,S0451
pretty much,2,216,[70],[216],SQRA.tsv,S0439,S0451
you have,2,71,"[71, 225]",[5],SQRA.tsv,S0439,S0451
flash blue,2,71,[71],[67],SQRA.tsv,S0439,S0451
flash,1,71,[71],"[67, 69]",SQRA.tsv,S0439,S0451
run out of battery,4,72,[71],[72],SQRA.tsv,S0439,S0451
if you,2,212,"[71, 292, 376, 447, 449]",[212],SQRA.tsv,S0439,S0451
and it,2,337,"[71, 358]","[337, 375]",SQRA.tsv,S0439,S0451
last,1,78,"[77, 246]",[78],SQRA.tsv,S0439,S0451
money,1,82,[82],[81],SQRA.tsv,S0439,S0451
yeah so,2,156,"[82, 470]","[156, 162, 222, 224, 230, 247, 430]",SQRA.tsv,S0439,S0451
we should,2,86,[86],[85],SQRA.tsv,S0439,S0451
what be,2,88,"[88, 99, 159, 186]","[28, 145, 167]",SQRA.tsv,S0439,S0451
erm yeah,2,88,[88],"[85, 224, 255, 277]",SQRA.tsv,S0439,S0451
what be i do,4,167,[88],[167],SQRA.tsv,S0439,S0451
weekend be,2,150,[90],[150],SQRA.tsv,S0439,S0451
this weekend,2,150,[90],[150],SQRA.tsv,S0439,S0451
next weekend,2,167,[90],[167],SQRA.tsv,S0439,S0451
weekend,1,167,"[90, 95, 115, 119, 124, 132, 135, 168, 172, 186]","[167, 173, 175, 196, 238]",SQRA.tsv,S0439,S0451
come,1,212,"[90, 149, 181, 421]","[212, 285, 361, 446]",SQRA.tsv,S0439,S0451
to do,2,91,"[91, 449]","[5, 253]",SQRA.tsv,S0439,S0451
go to,2,98,"[91, 95, 113, 119, 128, 130, 132, 135, 142, 183, 213]","[98, 182, 196, 418, 420, 100]",SQRA.tsv,S0439,S0451
i'm go to,3,100,"[91, 95, 113, 119, 130, 132, 135]",[100],SQRA.tsv,S0439,S0451
and then i'm,3,156,[91],"[156, 456]",SQRA.tsv,S0439,S0451
i'm go,2,182,"[91, 95, 113, 119, 130, 132, 135]","[182, 187]",SQRA.tsv,S0439,S0451
just a,2,198,"[93, 345, 472]",[198],SQRA.tsv,S0439,S0451
weekend after that i'm,4,167,"[95, 119, 135]",[167],SQRA.tsv,S0439,S0451
the weekend,2,173,"[95, 115, 132, 135]","[173, 196]",SQRA.tsv,S0439,S0451
friend,1,240,"[95, 132, 133]",[240],SQRA.tsv,S0439,S0451
to the,2,289,"[95, 128, 376]","[289, 300, 302, 422, 420]",SQRA.tsv,S0439,S0451
go to the,3,420,[95],[420],SQRA.tsv,S0439,S0451
you do,2,136,"[99, 449]","[136, 361]",SQRA.tsv,S0439,S0451
really,1,101,"[101, 124, 258, 269, 278, 319, 330, 347, 365, 393, 417]","[10, 83, 165, 192, 259, 275, 295, 344, 359, 361, 452]",SQRA.tsv,S0439,S0451
naughty,1,107,[107],[12],SQRA.tsv,S0439,S0451
gonna be,2,448,[107],[448],SQRA.tsv,S0439,S0451
oh okay,2,109,[109],"[30, 72]",SQRA.tsv,S0439,S0451
you can get,3,111,[111],[52],SQRA.tsv,S0439,S0451
you can,2,408,[111],"[408, 410]",SQRA.tsv,S0439,S0451
you're not,2,473,"[111, 311]",[473],SQRA.tsv,S0439,S0451
i can't,2,113,"[113, 237]","[7, 182, 234]",SQRA.tsv,S0439,S0451
i think,2,113,"[113, 115, 190, 246, 311, 345]","[52, 251, 275, 346, 400, 404, 424]",SQRA.tsv,S0439,S0451
twenty fourth,2,171,"[113, 172]",[171],SQRA.tsv,S0439,S0451
twenty,1,171,"[113, 115]",[171],SQRA.tsv,S0439,S0451
something,1,175,"[113, 457]",[175],SQRA.tsv,S0439,S0451
think,1,175,"[113, 115, 170, 181, 190, 246, 311, 343, 345]","[175, 202, 275, 386, 251, 346, 400, 404, 424]",SQRA.tsv,S0439,S0451
erm and then,3,177,[113],"[177, 240, 456]",SQRA.tsv,S0439,S0451
definitely,1,261,"[113, 263, 415]",[261],SQRA.tsv,S0439,S0451
free,1,115,[115],"[20, 212]",SQRA.tsv,S0439,S0451
halloween,1,116,"[115, 168]","[116, 169, 173, 177]",SQRA.tsv,S0439,S0451
then the,2,167,"[115, 135]","[167, 171]",SQRA.tsv,S0439,S0451
weekend after,2,167,"[115, 132]",[167],SQRA.tsv,S0439,S0451
the twenty fourth,3,171,[115],[171],SQRA.tsv,S0439,S0451
er er,2,192,[115],[192],SQRA.tsv,S0439,S0451
a little,2,118,[117],[118],SQRA.tsv,S0439,S0451
time,1,118,"[117, 119, 246]","[118, 234]",SQRA.tsv,S0439,S0451
week i,2,119,[119],[57],SQRA.tsv,S0439,S0451
or a big sex time,5,119,[119],[118],SQRA.tsv,S0439,S0451
sex time,2,119,[119],[118],SQRA.tsv,S0439,S0451
i don't actually,3,175,[119],[175],SQRA.tsv,S0439,S0451
big,1,179,[119],[179],SQRA.tsv,S0439,S0451
happen,1,185,"[119, 466]",[185],SQRA.tsv,S0439,S0451
it's the,2,122,"[122, 174]","[1, 171, 404]",SQRA.tsv,S0439,S0451
apparently,1,165,[122],"[165, 192]",SQRA.tsv,S0439,S0451
basically,1,124,[124],"[18, 162, 242]",SQRA.tsv,S0439,S0451
friends,1,124,[124],[108],SQRA.tsv,S0439,S0451
my friends,2,150,[124],[150],SQRA.tsv,S0439,S0451
me and,2,304,"[124, 466]","[304, 450]",SQRA.tsv,S0439,S0451
pound,1,140,[126],[140],SQRA.tsv,S0439,S0451
for like,2,242,[126],[242],SQRA.tsv,S0439,S0451
saturday,1,152,"[128, 174]","[152, 324, 450]",SQRA.tsv,S0439,S0451
we're,1,185,[128],"[185, 196]",SQRA.tsv,S0439,S0451
it's it's,2,130,[130],[50],SQRA.tsv,S0439,S0451
know it's,2,130,"[130, 146]",[81],SQRA.tsv,S0439,S0451
party,1,130,[130],"[100, 152]",SQRA.tsv,S0439,S0451
then i'm,2,156,"[130, 132]","[156, 456]",SQRA.tsv,S0439,S0451
then then,2,167,[130],[167],SQRA.tsv,S0439,S0451
i know it's,3,279,"[130, 146]","[279, 473]",SQRA.tsv,S0439,S0451
see,1,132,"[132, 246, 248]","[22, 102, 418]",SQRA.tsv,S0439,S0451
for the weekend,3,196,[132],[196],SQRA.tsv,S0439,S0451
to see,2,418,[132],[418],SQRA.tsv,S0439,S0451
ninety nine pound,3,140,"[139, 141]",[140],SQRA.tsv,S0439,S0451
then it's,2,177,"[142, 144]","[177, 367, 361]",SQRA.tsv,S0439,S0451
i'm gonna go,3,184,[142],[184],SQRA.tsv,S0439,S0451
gonna go to,3,196,"[142, 183]",[196],SQRA.tsv,S0439,S0451
and then it's,3,361,[142],[361],SQRA.tsv,S0439,S0451
literally,1,144,[144],"[54, 234, 238, 242, 243, 302, 316, 363, 371, 373, 475]",SQRA.tsv,S0439,S0451
know i,2,146,"[146, 267]",[108],SQRA.tsv,S0439,S0451
two,1,242,[146],[242],SQRA.tsv,S0439,S0451
i know i know,4,283,[146],"[283, 367, 378]",SQRA.tsv,S0439,S0451
i know i,3,450,"[146, 267]","[450, 458, 473]",SQRA.tsv,S0439,S0451
i know i know it's,5,473,[146],[473],SQRA.tsv,S0439,S0451
you get,2,149,"[149, 376, 405]",[59],SQRA.tsv,S0439,S0451
oh yeah,2,151,"[151, 172, 425]","[36, 114, 182, 245]",SQRA.tsv,S0439,S0451
skateboard,1,155,[155],"[154, 156]",SQRA.tsv,S0439,S0451
what be this,3,159,[159],[28],SQRA.tsv,S0439,S0451
it be,2,163,"[163, 174, 358, 360, 447, 472]","[83, 173, 295, 327, 337, 346, 375, 388, 418, 424]",SQRA.tsv,S0439,S0451
isn't it,2,171,[168],[171],SQRA.tsv,S0439,S0451
weekend yeah,2,173,[172],[173],SQRA.tsv,S0439,S0451
the ex,2,418,[181],[418],SQRA.tsv,S0439,S0451
that be,2,183,"[183, 246, 353]","[1, 121, 382, 396]",SQRA.tsv,S0439,S0451
gonna go,2,184,[183],[184],SQRA.tsv,S0439,S0451
be er,2,272,[183],[272],SQRA.tsv,S0439,S0451
gonna happen,2,186,[186],[185],SQRA.tsv,S0439,S0451
call,1,242,[186],"[242, 456]",SQRA.tsv,S0439,S0451
yeah i know,3,188,"[188, 267, 425]","[46, 432, 436, 450]",SQRA.tsv,S0439,S0451
that's a,2,337,[190],[337],SQRA.tsv,S0439,S0451
strip club,2,197,"[197, 199, 203, 210, 213]","[196, 202, 198]",SQRA.tsv,S0439,S0451
a normal strip club,4,198,[197],[198],SQRA.tsv,S0439,S0451
club,1,369,"[197, 199, 203, 210, 213, 401, 466]","[369, 394]",SQRA.tsv,S0439,S0451
just a normal strip club,5,199,[199],[198],SQRA.tsv,S0439,S0451
i don't know,3,203,[203],"[108, 110]",SQRA.tsv,S0439,S0451
thing,1,208,"[208, 215]","[179, 202, 450]",SQRA.tsv,S0439,S0451
the side,2,289,[208],[289],SQRA.tsv,S0439,S0451
like your,2,363,[208],[363],SQRA.tsv,S0439,S0451
could,1,452,[208],[452],SQRA.tsv,S0439,S0451
a lesbian,2,210,[210],"[100, 438]",SQRA.tsv,S0439,S0451
a lesbian strip club,4,210,[210],[202],SQRA.tsv,S0439,S0451
go to a,3,213,[213],[100],SQRA.tsv,S0439,S0451
with your,2,213,"[213, 421]",[156],SQRA.tsv,S0439,S0451
go to a strip club,5,213,[213],[196],SQRA.tsv,S0439,S0451
so er,2,222,[213],[222],SQRA.tsv,S0439,S0451
ex girlfriend,2,418,"[213, 421]",[418],SQRA.tsv,S0439,S0451
be this,2,215,[215],[28],SQRA.tsv,S0439,S0451
sex,1,215,[215],[118],SQRA.tsv,S0439,S0451
weird,1,418,"[215, 332, 345, 417]","[418, 448]",SQRA.tsv,S0439,S0451
couple,1,225,[225],"[87, 150, 238]",SQRA.tsv,S0439,S0451
hear back,2,234,"[225, 229]",[234],SQRA.tsv,S0439,S0451
that you,2,317,"[227, 366]","[317, 337]",SQRA.tsv,S0439,S0451
yeah that's,2,231,[231],"[42, 182, 187]",SQRA.tsv,S0439,S0451
talk to,2,304,"[231, 271, 286]",[304],SQRA.tsv,S0439,S0451
talk,1,452,"[231, 271, 286]",[452],SQRA.tsv,S0439,S0451
still,1,233,[233],"[150, 416]",SQRA.tsv,S0439,S0451
right,1,235,"[235, 360]",[63],SQRA.tsv,S0439,S0451
though,1,235,"[235, 271]","[85, 147]",SQRA.tsv,S0439,S0451
sound like,2,450,[235],[450],SQRA.tsv,S0439,S0451
i can't i,3,237,[237],[182],SQRA.tsv,S0439,S0451
girls,1,237,"[237, 319]",[207],SQRA.tsv,S0439,S0451
would've,1,255,"[244, 258]",[255],SQRA.tsv,S0439,S0451
oh i,2,246,[246],"[65, 154]",SQRA.tsv,S0439,S0451
i see,2,246,[246],[102],SQRA.tsv,S0439,S0451
from the,2,246,[246],[104],SQRA.tsv,S0439,S0451
girl,1,246,"[246, 389]","[238, 240]",SQRA.tsv,S0439,S0451
say,1,450,[246],"[450, 456]",SQRA.tsv,S0439,S0451
i saw,2,452,[246],[452],SQRA.tsv,S0439,S0451
would,1,256,[256],"[242, 302]",SQRA.tsv,S0439,S0451
yeah i know i,4,450,[267],[450],SQRA.tsv,S0439,S0451
a lot of,3,269,[269],"[44, 251]",SQRA.tsv,S0439,S0451
it's a lot of,4,269,[269],[81],SQRA.tsv,S0439,S0451
pressure,1,269,[269],[255],SQRA.tsv,S0439,S0451
at least,2,271,"[271, 449]",[175],SQRA.tsv,S0439,S0451
felt,1,271,[271],[243],SQRA.tsv,S0439,S0451
lie,1,278,[278],[54],SQRA.tsv,S0439,S0451
bad,1,278,"[278, 374, 447]","[81, 304, 456]",SQRA.tsv,S0439,S0451
people,1,278,"[278, 343, 431]","[106, 234, 317]",SQRA.tsv,S0439,S0451
but i'm,2,278,[278],[266],SQRA.tsv,S0439,S0451
you just,2,306,"[280, 319, 379, 449]",[306],SQRA.tsv,S0439,S0451
probably,1,386,[282],[386],SQRA.tsv,S0439,S0451
shit,1,382,[284],[382],SQRA.tsv,S0439,S0451
i'm like,2,414,[284],"[414, 448]",SQRA.tsv,S0439,S0451
and kiss,2,288,[288],[287],SQRA.tsv,S0439,S0451
like on,2,324,[288],"[324, 424]",SQRA.tsv,S0439,S0451
kiss,1,371,"[288, 311, 319, 349, 365, 366, 376, 379, 393, 472]","[371, 460, 464, 446]",SQRA.tsv,S0439,S0451
kiss you,2,446,"[288, 311]",[446],SQRA.tsv,S0439,S0451
you like,2,450,[288],"[450, 456]",SQRA.tsv,S0439,S0451
even if,2,292,[292],[291],SQRA.tsv,S0439,S0451
also,1,324,[292],[324],SQRA.tsv,S0439,S0451
yeah it's,2,296,"[296, 447]",[1],SQRA.tsv,S0439,S0451
but i,2,311,[311],"[108, 234, 242]",SQRA.tsv,S0439,S0451
not sure,2,311,[311],[167],SQRA.tsv,S0439,S0451
sure,1,311,[311],[187],SQRA.tsv,S0439,S0451
want,1,311,"[311, 315, 318, 319, 343]","[242, 245, 375, 337]",SQRA.tsv,S0439,S0451
you don't,2,311,"[311, 318]",[304],SQRA.tsv,S0439,S0451
you don't want someone,4,337,[311],[337],SQRA.tsv,S0439,S0451
someone,1,418,"[311, 365, 435]","[418, 444, 446, 456, 464]",SQRA.tsv,S0439,S0451
if you're,2,438,[311],[438],SQRA.tsv,S0439,S0451
a relationship,2,450,[311],[450],SQRA.tsv,S0439,S0451
relationship,1,450,"[311, 447]",[450],SQRA.tsv,S0439,S0451
someone kiss,2,464,[311],[464],SQRA.tsv,S0439,S0451
i wouldn't,2,464,[315],[464],SQRA.tsv,S0439,S0451
want to,2,318,[318],"[242, 375]",SQRA.tsv,S0439,S0451
make,1,318,"[318, 401, 472]","[316, 325, 400]",SQRA.tsv,S0439,S0451
you don't want,3,337,[318],[337],SQRA.tsv,S0439,S0451
guy,1,319,"[319, 389]","[32, 386]",SQRA.tsv,S0439,S0451
and stuff,2,319,[319],[52],SQRA.tsv,S0439,S0451
in the,2,319,"[319, 466]","[156, 218, 418, 448]",SQRA.tsv,S0439,S0451
the gym,2,319,"[319, 334, 368]","[285, 420]",SQRA.tsv,S0439,S0451
just don't,2,319,[319],"[302, 304]",SQRA.tsv,S0439,S0451
work out,2,321,[321],[285],SQRA.tsv,S0439,S0451
work,1,418,[321],[418],SQRA.tsv,S0439,S0451
like yeah,2,330,"[330, 455]","[57, 289, 355]",SQRA.tsv,S0439,S0451
gym,1,330,"[330, 447]","[285, 420]",SQRA.tsv,S0439,S0451
in a,2,394,[330],[394],SQRA.tsv,S0439,S0451
do that,2,332,[332],"[167, 194, 253]",SQRA.tsv,S0439,S0451
kind of,2,332,[332],"[179, 266, 388, 450, 454]",SQRA.tsv,S0439,S0451
you're a,2,438,"[332, 334]",[438],SQRA.tsv,S0439,S0451
of the,2,375,"[334, 368]",[375],SQRA.tsv,S0439,S0451
i be,2,341,"[341, 345]","[57, 242, 291, 317, 325, 375, 420, 456, 458, 245, 310]",SQRA.tsv,S0439,S0451
just so,2,341,"[341, 358, 435]","[129, 456]",SQRA.tsv,S0439,S0451
i be just,3,341,[341],"[245, 310, 456]",SQRA.tsv,S0439,S0451
be just,2,388,"[341, 345, 358, 472, 478]","[388, 456]",SQRA.tsv,S0439,S0451
think i,2,343,"[343, 345]","[175, 275]",SQRA.tsv,S0439,S0451
don't think,2,343,[343],[202],SQRA.tsv,S0439,S0451
cos i,2,343,[343],"[242, 304, 325, 458]",SQRA.tsv,S0439,S0451
sound,1,450,[343],[450],SQRA.tsv,S0439,S0451
and i just,3,345,[345],[335],SQRA.tsv,S0439,S0451
it and,2,345,[345],"[337, 344]",SQRA.tsv,S0439,S0451
and i think,3,346,[345],"[346, 400]",SQRA.tsv,S0439,S0451
weird and,2,448,[345],[448],SQRA.tsv,S0439,S0451
like i,2,347,[347],"[12, 234, 251, 257, 275, 291, 297, 304, 317, 363, 380, 386, 388, 475]",SQRA.tsv,S0439,S0451
be a,2,353,[353],"[147, 458]",SQRA.tsv,S0439,S0451
and no,2,353,[353],[327],SQRA.tsv,S0439,S0451
sign,1,353,"[353, 366]","[337, 346]",SQRA.tsv,S0439,S0451
that be a,3,382,[353],[382],SQRA.tsv,S0439,S0451
sign that,2,464,"[353, 366]",[464],SQRA.tsv,S0439,S0451
go on,2,356,[356],[145],SQRA.tsv,S0439,S0451
and it be,3,375,[358],[375],SQRA.tsv,S0439,S0451
it be just,3,388,"[358, 472]",[388],SQRA.tsv,S0439,S0451
be just like,3,360,[360],"[245, 310, 456]",SQRA.tsv,S0439,S0451
don't wanna,2,360,[360],[304],SQRA.tsv,S0439,S0451
it be just like,4,388,[360],[388],SQRA.tsv,S0439,S0451
you don't wanna,3,365,[365],[304],SQRA.tsv,S0439,S0451
feel,1,365,[365],"[304, 316]",SQRA.tsv,S0439,S0451
feel sick,2,365,[365],[363],SQRA.tsv,S0439,S0451
like this,2,366,[366],"[54, 386]",SQRA.tsv,S0439,S0451
kiss her,2,460,[366],[460],SQRA.tsv,S0439,S0451
out of,2,368,[368],[72],SQRA.tsv,S0439,S0451
when you're out,3,369,[368],[369],SQRA.tsv,S0439,S0451
