Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
do you,2,37,"[6, 86, 94, 298]","[37, 512, 514, 556, 589, 593, 600, 630, 729, 749, 826, 896]",SMF3.tsv,S0013,S0012
still,1,43,"[6, 253, 263, 284, 580, 803, 804, 923]","[43, 62, 172, 471, 489, 672, 461]",SMF3.tsv,S0013,S0012
to clean,2,192,[6],[192],SMF3.tsv,S0013,S0012
still have to,3,461,"[6, 803, 804]",[461],SMF3.tsv,S0013,S0012
clean,1,685,[6],"[685, 707]",SMF3.tsv,S0013,S0012
anyway,1,206,"[8, 52, 235, 239, 272, 334, 444, 450, 492]","[206, 208, 441, 550]",SMF3.tsv,S0013,S0012
i think,2,10,"[10, 42, 128, 205, 229, 235, 241, 243, 247, 284, 458, 517, 611, 613, 803, 808, 812, 816]","[3, 87, 93, 154, 443, 459, 491, 552, 678, 823, 857]",SMF3.tsv,S0013,S0012
put,1,10,"[10, 32, 478]","[5, 11, 17, 23, 133, 196, 579, 683, 826, 831, 841, 222]",SMF3.tsv,S0013,S0012
and that,2,117,[10],"[117, 192, 260, 281, 526, 654, 703, 723, 799, 883, 902]",SMF3.tsv,S0013,S0012
think,1,127,"[10, 42, 86, 94, 128, 151, 159, 197, 205, 229, 235, 237, 241, 243, 247, 284, 362, 364, 372, 381, 392, 444, 458, 478, 499, 517, 568, 611, 613, 803, 806, 808, 812, 816, 876]","[127, 206, 344, 365, 367, 403, 414, 536, 561, 563, 616, 618, 630, 632, 906, 154, 443, 459, 491, 552, 678, 823, 857]",SMF3.tsv,S0013,S0012
just put,2,222,[10],[222],SMF3.tsv,S0013,S0012
you just,2,484,"[10, 603]",[484],SMF3.tsv,S0013,S0012
top,1,495,[10],[495],SMF3.tsv,S0013,S0012
do that,2,18,"[18, 140, 253, 296, 764]",[13],SMF3.tsv,S0013,S0012
be we,2,51,[18],"[51, 614]",SMF3.tsv,S0013,S0012
we do,2,123,"[18, 372]","[123, 204, 365]",SMF3.tsv,S0013,S0012
so be,2,751,[18],"[751, 797, 811]",SMF3.tsv,S0013,S0012
shelve,1,20,[20],"[3, 25]",SMF3.tsv,S0013,S0012
no i,2,87,"[20, 130, 156, 330, 507, 852]","[87, 530, 678, 681]",SMF3.tsv,S0013,S0012
i mean,2,119,"[20, 772, 880]","[119, 443, 484, 550, 660, 672, 674, 857]",SMF3.tsv,S0013,S0012
right,1,83,"[22, 88, 209, 223, 247, 276, 324, 360, 466, 478, 564, 694, 716, 722, 726, 728, 743, 788, 798, 814, 858]","[83, 608, 630, 652, 658, 717, 719, 753, 841, 920, 145, 554]",SMF3.tsv,S0013,S0012
oh right,2,145,"[22, 88, 247, 324, 694, 722, 743]","[145, 554, 652]",SMF3.tsv,S0013,S0012
cos,1,72,"[28, 140, 274, 379, 383, 472, 492, 698, 818, 876]","[72, 250, 316, 371, 393, 416, 453, 672, 823, 828, 867]",SMF3.tsv,S0013,S0012
cos the,2,867,[28],[867],SMF3.tsv,S0013,S0012
okay,1,164,"[30, 38, 921]","[164, 297, 563]",SMF3.tsv,S0013,S0012
i've,1,32,"[32, 199, 205, 318, 778, 921, 923]","[3, 64, 79, 331, 573]",SMF3.tsv,S0013,S0012
get,1,32,"[32, 52, 69, 163, 169, 173, 219, 237, 243, 330, 336, 338, 345, 383, 472, 474, 496, 515, 517, 594, 627, 651, 690, 692, 754, 764, 803, 921]","[5, 43, 51, 55, 62, 66, 72, 158, 198, 238, 240, 242, 244, 250, 316, 329, 331, 352, 393, 403, 424, 428, 463, 489, 573, 616, 678, 679, 719, 721, 729, 742, 826, 861, 891, 906, 920, 405, 593, 600, 674]",SMF3.tsv,S0013,S0012
in there,2,32,"[32, 199, 915]","[27, 198]",SMF3.tsv,S0013,S0012
the sew room,3,37,[32],[37],SMF3.tsv,S0013,S0012
much,1,51,"[32, 112, 448]","[51, 321, 344, 414, 674, 849]",SMF3.tsv,S0013,S0012
stuff in,2,62,[32],[62],SMF3.tsv,S0013,S0012
stuff,1,62,"[32, 385, 580, 667, 752]","[62, 573]",SMF3.tsv,S0013,S0012
it be,2,74,"[32, 191, 211, 278, 326, 328, 362, 364, 389, 431, 507, 657, 659, 803]","[74, 101, 109, 131, 154, 693, 709, 711, 883, 912]",SMF3.tsv,S0013,S0012
big,1,74,"[32, 73, 84]","[74, 695, 262]",SMF3.tsv,S0013,S0012
to put,2,196,[32],"[196, 831]",SMF3.tsv,S0013,S0012
that big,2,262,"[32, 73]",[262],SMF3.tsv,S0013,S0012
be that,2,262,"[32, 523]","[262, 526, 544, 558, 585, 773, 902]",SMF3.tsv,S0013,S0012
room,1,293,[32],"[293, 295]",SMF3.tsv,S0013,S0012
you get,2,405,"[32, 651]","[405, 593, 600, 674, 729]",SMF3.tsv,S0013,S0012
there's,1,467,"[32, 34, 112, 255, 263, 284, 533, 696, 698, 915]","[467, 916]",SMF3.tsv,S0013,S0012
sort,1,573,"[32, 276]","[573, 666, 672, 837]",SMF3.tsv,S0013,S0012
try to,2,662,"[32, 219]",[662],SMF3.tsv,S0013,S0012
try,1,693,"[32, 219, 233]",[693],SMF3.tsv,S0013,S0012
so much,2,849,[32],[849],SMF3.tsv,S0013,S0012
like,1,34,"[34, 136, 153, 203, 231, 272, 274, 318, 492, 494, 496, 609, 649, 657, 748, 758, 772, 776, 818, 844, 897, 899]","[25, 49, 64, 109, 240, 306, 314, 316, 327, 393, 416, 581, 674, 715, 831, 833, 843, 845, 865, 898, 908]",SMF3.tsv,S0013,S0012
bits,1,831,"[34, 203, 760, 921]","[831, 841]",SMF3.tsv,S0013,S0012
i don't know,3,148,"[36, 171, 286, 298, 307, 406, 425, 507, 700, 733, 741, 780]","[148, 530, 536, 729, 906]",SMF3.tsv,S0013,S0012
i don't,2,206,"[36, 136, 171, 197, 286, 298, 307, 364, 392, 406, 425, 444, 499, 507, 568, 700, 733, 741, 780, 876]","[206, 306, 344, 365, 906, 912, 530, 536, 729]",SMF3.tsv,S0013,S0012
know,1,214,"[36, 156, 171, 173, 286, 298, 307, 311, 317, 330, 338, 406, 425, 478, 482, 507, 641, 700, 733, 741, 744, 780, 800, 804, 848]","[214, 449, 546, 550, 552, 573, 652, 713, 823, 826, 831, 855, 869, 883, 892, 896, 906, 530, 536, 729, 745]",SMF3.tsv,S0013,S0012
don't know,2,745,"[36, 171, 173, 286, 298, 307, 330, 406, 425, 507, 700, 733, 741]","[745, 906]",SMF3.tsv,S0013,S0012
they're,1,38,"[38, 42, 46, 50, 163, 185, 225, 231, 372, 433, 478]","[15, 218, 340, 399, 563]",SMF3.tsv,S0013,S0012
at the,2,287,[38],[287],SMF3.tsv,S0013,S0012
wall,1,308,[38],[308],SMF3.tsv,S0013,S0012
stand up,2,908,"[38, 345]",[908],SMF3.tsv,S0013,S0012
well,1,42,"[42, 59, 171, 173, 199, 229, 235, 318, 320, 332, 439, 485, 535, 574, 576, 582, 599, 603, 615, 739, 772, 899, 911]","[3, 19, 55, 79, 107, 131, 143, 152, 158, 164, 172, 264, 316, 428, 475, 484, 486, 498, 558, 567, 579, 585, 606, 612, 614, 616, 638, 660, 668, 674, 783, 849, 869, 898, 920, 922, 240, 518, 530, 573, 672, 819, 823]",SMF3.tsv,S0013,S0012
well i,2,240,"[42, 318, 332, 582, 772, 899]","[240, 518, 530, 573, 660, 672, 674, 819, 823, 898]",SMF3.tsv,S0013,S0012
out of,2,312,"[42, 229, 803]","[312, 730, 738, 467]",SMF3.tsv,S0013,S0012
out of the,3,467,[42],[467],SMF3.tsv,S0013,S0012
of the,2,484,"[42, 276, 417, 609, 880]","[484, 532, 571, 797, 799, 826, 918]",SMF3.tsv,S0013,S0012
think they're,2,563,"[42, 372]",[563],SMF3.tsv,S0013,S0012
tomatoes,1,44,[44],[43],SMF3.tsv,S0013,S0012
hard,1,48,"[48, 379, 633]",[43],SMF3.tsv,S0013,S0012
it's a,2,214,"[48, 870, 911]","[214, 312]",SMF3.tsv,S0013,S0012
bite,1,285,"[48, 231, 309, 494, 597, 667, 774, 829]","[285, 510, 791, 910, 312]",SMF3.tsv,S0013,S0012
it's a bite,3,312,[48],[312],SMF3.tsv,S0013,S0012
nice,1,325,"[50, 191, 213]",[325],SMF3.tsv,S0013,S0012
go,1,52,"[52, 92, 120, 124, 235, 278, 330, 334, 338, 360, 379, 381, 435, 472, 507, 566, 655]","[15, 66, 75, 214, 248, 281, 310, 331, 333, 344, 359, 367, 393, 449, 512, 518, 526, 536, 558, 563, 573, 614, 618, 638, 652, 705, 707, 723, 799, 887, 920]",SMF3.tsv,S0013,S0012
leave,1,52,"[52, 923]","[51, 685, 703, 783, 922]",SMF3.tsv,S0013,S0012
we've,1,62,[52],"[62, 79]",SMF3.tsv,S0013,S0012
keep,1,357,"[52, 207, 651]","[357, 359, 453, 693]",SMF3.tsv,S0013,S0012
us,1,405,"[52, 274]","[405, 412, 518, 532, 548, 552, 563, 579, 618, 652, 703, 723, 867]",SMF3.tsv,S0013,S0012
load,1,883,[52],[883],SMF3.tsv,S0013,S0012
for tea tonight,3,54,[54],[51],SMF3.tsv,S0013,S0012
same as yesterday,3,55,[54],[55],SMF3.tsv,S0013,S0012
we'll,1,95,"[54, 92, 96, 830]","[95, 150, 367, 214]",SMF3.tsv,S0013,S0012
have that for,3,117,[54],[117],SMF3.tsv,S0013,S0012
we'll have,2,214,[54],[214],SMF3.tsv,S0013,S0012
have that,2,350,[54],[350],SMF3.tsv,S0013,S0012
lovely,1,60,"[58, 100, 138, 140, 185, 225, 326, 842, 874]","[60, 101, 214]",SMF3.tsv,S0013,S0012
i'll,1,59,"[59, 229, 235, 607, 921]","[21, 27, 208]",SMF3.tsv,S0013,S0012
as well,2,143,"[59, 171, 574, 576, 599]",[143],SMF3.tsv,S0013,S0012
up the,2,685,"[59, 756, 776]","[685, 707, 908]",SMF3.tsv,S0013,S0012
do the,2,749,"[59, 655]",[749],SMF3.tsv,S0013,S0012
yesterday,1,63,"[63, 480, 482]",[55],SMF3.tsv,S0013,S0012
didn't we,2,279,"[63, 120, 124, 251]","[279, 371]",SMF3.tsv,S0013,S0012
forget,1,287,"[63, 146]",[287],SMF3.tsv,S0013,S0012
get the,2,69,"[69, 330]","[62, 66, 240]",SMF3.tsv,S0013,S0012
little,1,350,"[69, 203, 334, 494]","[350, 495, 536]",SMF3.tsv,S0013,S0012
must've,1,409,[76],[409],SMF3.tsv,S0013,S0012
grow,1,80,[80],"[79, 91, 172]",SMF3.tsv,S0013,S0012
many,1,589,"[80, 497, 527, 696, 915]",[589],SMF3.tsv,S0013,S0012
they'll be,2,84,[84],"[3, 19, 83]",SMF3.tsv,S0013,S0012
think most of,3,87,[86],[87],SMF3.tsv,S0013,S0012
be normal,2,87,[86],[87],SMF3.tsv,S0013,S0012
er be,2,355,[86],[355],SMF3.tsv,S0013,S0012
or do,2,489,[86],[489],SMF3.tsv,S0013,S0012
you think,2,616,"[86, 94, 372, 806]",[616],SMF3.tsv,S0013,S0012
of them,2,898,"[86, 437, 590]",[898],SMF3.tsv,S0013,S0012
round,1,92,"[92, 237, 372, 655]","[72, 348, 369, 371, 373, 386]",SMF3.tsv,S0013,S0012
for christmas,2,92,"[92, 120]","[83, 226, 316]",SMF3.tsv,S0013,S0012
buy,1,107,"[92, 104, 385]","[107, 226, 414, 405]",SMF3.tsv,S0013,S0012
we have,2,127,"[92, 138, 485, 555, 880]","[127, 371, 403, 484, 550, 612, 614, 638, 644, 883]",SMF3.tsv,S0013,S0012
we'll have to,3,214,[92],[214],SMF3.tsv,S0013,S0012
when we go,3,367,"[92, 360]",[367],SMF3.tsv,S0013,S0012
to buy,2,405,[92],[405],SMF3.tsv,S0013,S0012
when we,2,484,"[92, 360]","[484, 638]",SMF3.tsv,S0013,S0012
we go,2,614,"[92, 120, 360]","[614, 638, 707]",SMF3.tsv,S0013,S0012
's,1,703,"[92, 255]",[703],SMF3.tsv,S0013,S0012
that's,1,94,"[94, 112, 144, 167, 243, 276, 303, 305, 351, 360, 466, 478, 578, 716, 772, 806, 858, 872, 874, 880]","[13, 79, 93, 304, 361, 405, 428, 451, 465, 469, 475, 504, 534, 561, 571, 608, 618, 630, 648, 660, 662, 709, 717, 753]",SMF3.tsv,S0013,S0012
it do,2,94,"[94, 474, 611, 649]","[77, 238, 498]",SMF3.tsv,S0013,S0012
to be,2,97,"[94, 336, 417]","[97, 131, 218, 246, 463, 530, 892]",SMF3.tsv,S0013,S0012
turkey,1,97,[94],"[97, 119, 127, 133]",SMF3.tsv,S0013,S0012
black,1,819,[94],"[819, 823]",SMF3.tsv,S0013,S0012
we'll ask him,3,96,[96],[95],SMF3.tsv,S0013,S0012
no but,2,166,[98],"[166, 443, 765, 843]",SMF3.tsv,S0013,S0012
but it's,2,192,[98],[192],SMF3.tsv,S0013,S0012
last,1,727,"[100, 104, 120, 235, 237, 243]","[727, 732, 742, 777]",SMF3.tsv,S0013,S0012
maybe,1,104,"[104, 116, 448, 458]","[103, 447, 459]",SMF3.tsv,S0013,S0012
duck,1,104,"[104, 116]","[103, 107]",SMF3.tsv,S0013,S0012
buy duck,2,107,[104],[107],SMF3.tsv,S0013,S0012
do he,2,166,[104],[166],SMF3.tsv,S0013,S0012
no he,2,745,[104],[745],SMF3.tsv,S0013,S0012
forty,1,111,[110],"[111, 652, 883]",SMF3.tsv,S0013,S0012
pound,1,111,[110],[111],SMF3.tsv,S0013,S0012
on it,2,133,"[112, 384]","[133, 222]",SMF3.tsv,S0013,S0012
there's not,2,916,"[112, 915]",[916],SMF3.tsv,S0013,S0012
probably have,2,114,[114],[27],SMF3.tsv,S0013,S0012
probably,1,131,"[114, 116, 572, 746, 919]","[131, 567, 873]",SMF3.tsv,S0013,S0012
chicken,1,182,"[114, 116]",[182],SMF3.tsv,S0013,S0012
we haven't,2,120,[120],[119],SMF3.tsv,S0013,S0012
no we,2,244,[120],"[244, 877]",SMF3.tsv,S0013,S0012
out for,2,414,[120],[414],SMF3.tsv,S0013,S0012
we we,2,536,[120],"[536, 638, 869]",SMF3.tsv,S0013,S0012
go out,2,799,[120],[799],SMF3.tsv,S0013,S0012
yes,1,560,"[122, 144, 189, 215, 434, 513, 592, 617, 800]","[560, 668]",SMF3.tsv,S0013,S0012
go to,2,124,"[124, 278, 435, 472, 507]","[66, 281, 518, 526, 536, 563, 573, 614, 723, 920, 367, 887]",SMF3.tsv,S0013,S0012
to the,2,125,"[124, 345, 364, 435]","[125, 422, 614, 638, 889, 367, 887]",SMF3.tsv,S0013,S0012
go to the,3,367,"[124, 435]","[367, 887]",SMF3.tsv,S0013,S0012
be they have,3,143,[126],[143],SMF3.tsv,S0013,S0012
anything,1,240,"[126, 661, 782]","[240, 581, 877]",SMF3.tsv,S0013,S0012
they have,2,283,"[126, 132, 282, 456, 494]","[283, 461, 495, 538]",SMF3.tsv,S0013,S0012
be they,2,477,[126],"[477, 502, 540, 703, 713]",SMF3.tsv,S0013,S0012
you do,2,560,[128],"[560, 749]",SMF3.tsv,S0013,S0012
i have,2,130,[130],"[3, 9, 72, 610, 723, 823]",SMF3.tsv,S0013,S0012
can't,1,130,"[130, 255, 398, 406, 480, 497, 733]","[11, 331, 420, 473, 595]",SMF3.tsv,S0013,S0012
what i,2,130,"[130, 772, 880]","[13, 93, 240, 573, 843]",SMF3.tsv,S0013,S0012
have no,2,166,"[130, 171]",[166],SMF3.tsv,S0013,S0012
i can't,2,331,"[130, 398, 406, 480, 497]",[331],SMF3.tsv,S0013,S0012
remember,1,355,"[130, 880]","[355, 648, 676, 889, 906, 914]",SMF3.tsv,S0013,S0012
vegetarian,1,132,[132],[131],SMF3.tsv,S0013,S0012
what would,2,316,[132],[316],SMF3.tsv,S0013,S0012
would,1,518,"[132, 315, 444]","[518, 573, 703]",SMF3.tsv,S0013,S0012
something,1,134,"[134, 153, 435, 669]","[109, 291, 715]",SMF3.tsv,S0013,S0012
don't they,2,340,"[134, 716]","[340, 471, 662, 737]",SMF3.tsv,S0013,S0012
or something,2,715,"[134, 435]",[715],SMF3.tsv,S0013,S0012
but i,2,136,"[136, 392, 517, 584, 780, 810]","[72, 443, 484, 906, 912, 206]",SMF3.tsv,S0013,S0012
but i don't,3,206,"[136, 392]","[206, 906, 912]",SMF3.tsv,S0013,S0012
i don't like,3,306,[136],[306],SMF3.tsv,S0013,S0012
be lovely,2,138,"[138, 326]","[60, 101]",SMF3.tsv,S0013,S0012
what we,2,279,"[138, 243]","[279, 546, 552, 561]",SMF3.tsv,S0013,S0012
a lot,2,287,"[138, 555, 572]","[287, 581, 610]",SMF3.tsv,S0013,S0012
lot,1,904,"[138, 251, 274, 555, 572, 599]",[904],SMF3.tsv,S0013,S0012
have to do,3,399,"[140, 671, 772, 803, 804, 880]",[399],SMF3.tsv,S0013,S0012
to do,2,662,"[140, 211, 599, 671, 764, 772, 880]",[662],SMF3.tsv,S0013,S0012
we're,1,144,[144],"[51, 536]",SMF3.tsv,S0013,S0012
and i,2,146,"[146, 804]","[3, 5, 192, 196, 676, 678, 695, 723, 725, 727, 729, 823, 826, 828, 841, 865, 889, 896, 906, 914]",SMF3.tsv,S0013,S0012
er i,2,146,[146],"[25, 831, 837, 867]",SMF3.tsv,S0013,S0012
it's not,2,152,"[146, 147, 505, 611]","[152, 616]",SMF3.tsv,S0013,S0012
name,1,176,"[146, 233, 659]","[176, 841]",SMF3.tsv,S0013,S0012
no it's,2,405,"[147, 597]",[405],SMF3.tsv,S0013,S0012
think it,2,154,[151],[154],SMF3.tsv,S0013,S0012
begin with an l,4,155,[151],[155],SMF3.tsv,S0013,S0012
like that,2,153,"[153, 203, 609, 748, 758, 776, 844]","[64, 240, 314, 581, 865, 715]",SMF3.tsv,S0013,S0012
something like,2,153,[153],[109],SMF3.tsv,S0013,S0012
something like that,3,715,[153],[715],SMF3.tsv,S0013,S0012
come,1,156,"[156, 179, 221, 278, 328, 372, 555, 613, 778, 780, 803, 880]","[66, 327, 355, 463, 676, 725, 727, 729, 732, 740, 742, 745, 777, 791, 793, 795]",SMF3.tsv,S0013,S0012
i know,2,823,"[156, 311, 317, 800, 804]","[823, 883, 906]",SMF3.tsv,S0013,S0012
family,1,403,"[157, 169]","[403, 405, 412]",SMF3.tsv,S0013,S0012
have it,2,765,[157],[765],SMF3.tsv,S0013,S0012
three,1,159,"[159, 655, 739]","[91, 723, 730, 738, 771, 799, 801, 841]",SMF3.tsv,S0013,S0012
might,1,238,"[159, 205, 237, 239, 334, 490]","[238, 443]",SMF3.tsv,S0013,S0012
good,1,161,"[161, 270, 659, 690, 692, 848, 852]","[31, 53, 180, 206, 224, 455, 713, 418]",SMF3.tsv,S0013,S0012
do it,2,161,"[161, 237, 423, 429, 803, 804]","[97, 186, 430, 662, 418]",SMF3.tsv,S0013,S0012
good do it,3,418,[161],[418],SMF3.tsv,S0013,S0012
get on,2,729,"[163, 173, 472]","[729, 920]",SMF3.tsv,S0013,S0012
he's,1,168,"[165, 274, 744]","[168, 182]",SMF3.tsv,S0013,S0012
be he,2,867,"[165, 177]",[867],SMF3.tsv,S0013,S0012
old,1,167,"[167, 406]","[66, 67, 68, 441]",SMF3.tsv,S0013,S0012
get a,2,169,"[169, 690]","[158, 198, 242, 244, 331, 424, 428, 906]",SMF3.tsv,S0013,S0012
young,1,169,"[169, 406, 535]",[168],SMF3.tsv,S0013,S0012
silly,1,486,"[169, 442, 497]",[486],SMF3.tsv,S0013,S0012
and then,2,171,"[171, 237, 284, 387, 431, 435, 772, 776, 921]","[13, 67, 348, 367, 652, 885]",SMF3.tsv,S0013,S0012
then i,2,171,"[171, 330]","[13, 25]",SMF3.tsv,S0013,S0012
a hip,2,171,[171],[168],SMF3.tsv,S0013,S0012
well that,2,264,[171],[264],SMF3.tsv,S0013,S0012
if you,2,316,"[171, 607, 669, 690]","[316, 484, 674, 765]",SMF3.tsv,S0013,S0012
hear it,2,407,[171],"[407, 409]",SMF3.tsv,S0013,S0012
hear,1,407,[171],"[407, 409]",SMF3.tsv,S0013,S0012
that you're,2,610,[171],[610],SMF3.tsv,S0013,S0012
when you're,2,693,"[171, 696]",[693],SMF3.tsv,S0013,S0012
be when,2,799,"[171, 360]",[799],SMF3.tsv,S0013,S0012
though,1,173,"[173, 263, 360, 521, 611, 733, 919]","[83, 314, 695, 759]",SMF3.tsv,S0013,S0012
know that,2,906,[173],[906],SMF3.tsv,S0013,S0012
long,1,177,"[177, 596, 870]",[27],SMF3.tsv,S0013,S0012
work,1,530,"[177, 609, 619]","[530, 610, 616, 920]",SMF3.tsv,S0013,S0012
he he,2,652,[177],"[652, 831, 892]",SMF3.tsv,S0013,S0012
he come,2,676,[179],"[676, 745]",SMF3.tsv,S0013,S0012
be a,2,191,"[191, 213, 270, 354, 505, 596, 629]","[31, 289, 316, 355, 552, 828, 867, 883, 912]",SMF3.tsv,S0013,S0012
it be a,3,883,[191],"[883, 912]",SMF3.tsv,S0013,S0012
see,1,193,"[193, 326, 383]","[64, 79, 248, 327, 369, 373, 399, 546, 558, 604, 638, 703, 725, 823, 906, 658]",SMF3.tsv,S0013,S0012
oh i,2,327,"[193, 229, 284, 609]","[327, 536, 610, 900, 658]",SMF3.tsv,S0013,S0012
oh i see,3,658,[193],[658],SMF3.tsv,S0013,S0012
i don't think,3,206,"[197, 364, 499, 568, 876]","[206, 344, 365, 906]",SMF3.tsv,S0013,S0012
don't think,2,414,"[197, 364, 499, 568, 876]",[414],SMF3.tsv,S0013,S0012
any more,2,420,"[197, 499]",[420],SMF3.tsv,S0013,S0012
take,1,199,"[199, 286, 364, 494, 586]","[13, 19, 355, 840, 904]",SMF3.tsv,S0013,S0012
one,1,199,"[199, 201, 255, 259, 266, 276, 280, 284, 286, 385, 456, 533, 655, 657, 768]","[79, 198, 208, 222, 279, 391, 489, 530, 610, 703, 725, 773, 826, 843, 898, 906]",SMF3.tsv,S0013,S0012
wash,1,393,"[201, 398]",[393],SMF3.tsv,S0013,S0012
actually,1,831,"[201, 444]",[831],SMF3.tsv,S0013,S0012
that don't,2,203,[203],"[19, 155]",SMF3.tsv,S0013,S0012
that don't you,3,630,[203],[630],SMF3.tsv,S0013,S0012
need,1,826,"[203, 205]",[826],SMF3.tsv,S0013,S0012
in the,2,205,"[205, 276, 360, 529, 690, 750, 772, 808]","[5, 15, 17, 37, 62, 491, 550, 552, 765, 791, 841, 883, 891, 793]",SMF3.tsv,S0013,S0012
throw,1,208,"[205, 207]",[208],SMF3.tsv,S0013,S0012
away,1,208,"[205, 207, 680, 803, 804]","[208, 359, 367, 489]",SMF3.tsv,S0013,S0012
be in,2,638,"[205, 334, 437]","[638, 793]",SMF3.tsv,S0013,S0012
be in the,3,793,[205],[793],SMF3.tsv,S0013,S0012
could,1,207,"[207, 233, 253, 381, 527, 553]","[70, 240, 350, 352, 828, 914, 484, 765]",SMF3.tsv,S0013,S0012
it or,2,355,[207],[355],SMF3.tsv,S0013,S0012
to keep,2,357,[207],[357],SMF3.tsv,S0013,S0012
you could,2,484,[207],"[484, 765]",SMF3.tsv,S0013,S0012
it away,2,489,[207],[489],SMF3.tsv,S0013,S0012
be the,2,211,"[211, 284]","[192, 438, 502, 532, 546, 797, 828]",SMF3.tsv,S0013,S0012
the best thing,3,475,[211],[475],SMF3.tsv,S0013,S0012
do really,2,498,[211],[498],SMF3.tsv,S0013,S0012
thing,1,614,"[211, 231, 505, 768, 862]","[614, 672, 799, 843]",SMF3.tsv,S0013,S0012
this be,2,213,[213],"[87, 463, 475, 579, 604, 612, 793]",SMF3.tsv,S0013,S0012
apple,1,214,[213],"[214, 262]",SMF3.tsv,S0013,S0012
to get,2,219,"[219, 338, 345, 383, 515, 692]","[72, 329, 616, 891, 920]",SMF3.tsv,S0013,S0012
say,1,219,"[219, 251, 406, 410, 456, 655, 733, 739, 803]","[164, 610, 616, 654, 693, 826, 828, 853, 894, 475, 729]",SMF3.tsv,S0013,S0012
off the tree,3,219,[219],[216],SMF3.tsv,S0013,S0012
in october,2,219,[219],[218],SMF3.tsv,S0013,S0012
october,1,219,[219],[218],SMF3.tsv,S0013,S0012
ripe,1,222,[219],[222],SMF3.tsv,S0013,S0012
quite,1,325,"[219, 555]",[325],SMF3.tsv,S0013,S0012
when i,2,443,"[219, 553, 597, 803]","[443, 729]",SMF3.tsv,S0013,S0012
they say,2,475,"[219, 803]","[475, 729]",SMF3.tsv,S0013,S0012
they weren't,2,737,[219],[737],SMF3.tsv,S0013,S0012
they didn't,2,581,"[221, 876]","[581, 715]",SMF3.tsv,S0013,S0012
didn't come,2,777,[221],[777],SMF3.tsv,S0013,S0012
i'm,1,229,"[229, 318, 320, 385, 421, 458, 848]","[27, 248, 310, 319, 678, 920]",SMF3.tsv,S0013,S0012
i dunno,2,229,[229],"[95, 500, 502, 734]",SMF3.tsv,S0013,S0012
i can,2,254,"[229, 231, 596]","[254, 323]",SMF3.tsv,S0013,S0012
ideas,1,310,[229],[310],SMF3.tsv,S0013,S0012
make,1,312,"[229, 553, 804]","[312, 648, 660, 662, 859]",SMF3.tsv,S0013,S0012
