Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
i don't want,3,327,"[15, 304]","[327, 341]",SBJM.tsv,S0326,S0329
what that,2,285,[17],[285],SBJM.tsv,S0326,S0329
that one's,2,333,[17],[333],SBJM.tsv,S0326,S0329
tattoo do,2,19,[19],[3],SBJM.tsv,S0326,S0329
do have,2,51,[19],[51],SBJM.tsv,S0326,S0329
come,1,69,"[19, 52, 70, 114, 184, 292]","[69, 71, 185, 199, 208, 232, 279]",SBJM.tsv,S0326,S0329
have any,2,150,"[19, 182]",[150],SBJM.tsv,S0326,S0329
don't have any,3,192,"[19, 182]","[192, 208]",SBJM.tsv,S0326,S0329
don't have,2,201,"[19, 162, 182]","[201, 341, 208]",SBJM.tsv,S0326,S0329
think,1,21,"[21, 76, 168, 176, 298, 365]","[16, 107, 265, 293, 358, 279, 295, 297]",SBJM.tsv,S0326,S0329
he be,2,84,"[21, 83]","[84, 198]",SBJM.tsv,S0326,S0329
i think,2,107,"[21, 168, 365]","[107, 279, 295, 297]",SBJM.tsv,S0326,S0329
get,1,25,"[25, 26, 83, 89, 99, 101, 110, 132, 148, 168, 178, 205, 211, 215, 250, 261, 266, 282, 286, 324, 357, 369, 371]","[3, 43, 51, 65, 80, 82, 100, 194, 208, 210, 214, 216, 222, 271, 281, 287, 303, 335, 337, 372, 228, 370]",SBJM.tsv,S0326,S0329
yeah i,2,96,"[25, 70, 79, 108, 381]","[96, 249]",SBJM.tsv,S0326,S0329
you should,2,107,[25],[107],SBJM.tsv,S0326,S0329
i just,2,141,"[25, 70]",[141],SBJM.tsv,S0326,S0329
internet,1,192,[25],[192],SBJM.tsv,S0326,S0329
anyway,1,208,"[25, 235]",[208],SBJM.tsv,S0326,S0329
get it,2,228,"[25, 26, 215]","[228, 370]",SBJM.tsv,S0326,S0329
the internet,2,247,[25],[247],SBJM.tsv,S0326,S0329
it it's,2,347,[25],[347],SBJM.tsv,S0326,S0329
one,1,26,"[26, 40, 83, 324, 348, 371]","[5, 80, 82, 147, 155, 158, 204, 206, 249, 327, 331, 343, 201]",SBJM.tsv,S0326,S0329
to get,2,51,[26],[51],SBJM.tsv,S0326,S0329
and he,2,198,[26],"[198, 354]",SBJM.tsv,S0326,S0329
one of,2,201,[26],[201],SBJM.tsv,S0326,S0329
he want,2,358,[26],[358],SBJM.tsv,S0326,S0329
would,1,28,"[28, 70, 202, 252, 256, 258, 346]","[3, 249]",SBJM.tsv,S0326,S0329
struggle,1,28,[28],[27],SBJM.tsv,S0326,S0329
make,1,32,"[32, 93, 191, 278]","[11, 107, 135, 190, 196, 277, 291, 299]",SBJM.tsv,S0326,S0329
day,1,41,"[32, 168]",[41],SBJM.tsv,S0326,S0329
this when,2,150,[32],[150],SBJM.tsv,S0326,S0329
the other,2,153,[32],[153],SBJM.tsv,S0326,S0329
with a,2,201,[32],[201],SBJM.tsv,S0326,S0329
it with,2,364,[32],[364],SBJM.tsv,S0326,S0329
do you,2,34,"[34, 93, 94, 168, 246, 248, 298, 322]","[1, 3, 39, 43, 88, 165, 192, 226, 234, 263, 283, 293, 303, 311, 337, 339]",SBJM.tsv,S0326,S0329
chillies,1,35,[34],"[35, 41]",SBJM.tsv,S0326,S0329
use,1,150,[34],"[150, 201, 380]",SBJM.tsv,S0326,S0329
be very,2,299,"[34, 168]",[299],SBJM.tsv,S0326,S0329
nice,1,335,[34],[335],SBJM.tsv,S0326,S0329
little,1,337,[34],[337],SBJM.tsv,S0326,S0329
man,1,362,"[36, 182, 250, 328]",[362],SBJM.tsv,S0326,S0329
good,1,38,"[38, 189]","[33, 55, 80, 160, 169, 181, 228, 265, 327, 337, 382]",SBJM.tsv,S0326,S0329
they're,1,38,"[38, 93, 332]","[35, 37, 208, 259]",SBJM.tsv,S0326,S0329
though,1,287,"[38, 52, 144, 148, 252, 288]",[287],SBJM.tsv,S0326,S0329
that's,1,40,"[40, 122, 213, 309, 375]","[16, 119, 169, 179, 198, 199, 216, 232, 245, 251, 265, 303, 360, 364, 382, 208]",SBJM.tsv,S0326,S0329
cos,1,115,"[40, 161, 168, 205, 290]","[115, 131, 169, 247, 283, 303]",SBJM.tsv,S0326,S0329
the only,2,194,[40],[194],SBJM.tsv,S0326,S0329
they have,2,201,[40],[201],SBJM.tsv,S0326,S0329
that's the,2,208,[40],[208],SBJM.tsv,S0326,S0329
know,1,42,"[42, 70, 108, 246, 288, 332]","[5, 7, 37, 67, 123, 145, 192, 198, 201, 203, 204, 208, 236, 259, 279, 291, 339, 96, 147, 149, 255]",SBJM.tsv,S0326,S0329
well,1,42,"[42, 72, 79, 180, 221, 223, 261, 314, 320, 348, 352]","[5, 7, 71, 145, 192, 196, 198, 206, 216, 236, 257, 259, 260, 279, 289, 291, 301, 317, 333, 341, 347, 247]",SBJM.tsv,S0326,S0329
er you,2,42,[42],[29],SBJM.tsv,S0326,S0329
you buy,2,42,[42],[39],SBJM.tsv,S0326,S0329
buy,1,42,[42],"[39, 41]",SBJM.tsv,S0326,S0329
i buy,2,42,[42],[41],SBJM.tsv,S0326,S0329
and i,2,67,"[42, 94, 365]","[67, 196, 199, 279, 289]",SBJM.tsv,S0326,S0329
i know,2,96,"[42, 108, 288]","[96, 147, 149, 255]",SBJM.tsv,S0326,S0329
all the,2,222,[42],[222],SBJM.tsv,S0326,S0329
as well,2,247,"[42, 79, 223, 261]",[247],SBJM.tsv,S0326,S0329
need,1,281,[42],"[281, 299, 347, 364]",SBJM.tsv,S0326,S0329
i need,2,337,[42],"[337, 353]",SBJM.tsv,S0326,S0329
that i,2,378,"[42, 365]","[378, 380]",SBJM.tsv,S0326,S0329
go to,2,44,"[44, 114, 223]","[3, 45, 51, 208, 279, 305]",SBJM.tsv,S0326,S0329
last night,2,44,[44],[43],SBJM.tsv,S0326,S0329
go,1,111,"[44, 50, 52, 114, 168, 223, 235]","[111, 115, 163, 201, 222, 234, 259, 260, 271, 287, 299, 364, 372, 374, 208, 279, 305]",SBJM.tsv,S0326,S0329
night,1,153,[44],"[153, 271]",SBJM.tsv,S0326,S0329
last,1,380,"[44, 94]",[380],SBJM.tsv,S0326,S0329
see,1,46,"[46, 239, 252, 348]","[24, 240, 327, 337]",SBJM.tsv,S0326,S0329
party,1,47,[46],[47],SBJM.tsv,S0326,S0329
could,1,106,"[46, 105, 205, 348, 350, 375]","[106, 107, 121, 194, 267, 135, 341]",SBJM.tsv,S0326,S0329
you could,2,135,"[46, 205, 350]","[135, 341]",SBJM.tsv,S0326,S0329
place,1,199,[46],[199],SBJM.tsv,S0326,S0329
a party,2,271,[46],[271],SBJM.tsv,S0326,S0329
like a,2,374,[46],[374],SBJM.tsv,S0326,S0329
play,1,69,[50],[69],SBJM.tsv,S0326,S0329
go back to,3,259,[50],[259],SBJM.tsv,S0326,S0329
then i,2,279,[50],"[279, 341]",SBJM.tsv,S0326,S0329
back,1,299,"[50, 110]","[299, 370]",SBJM.tsv,S0326,S0329
come to,2,185,[52],[185],SBJM.tsv,S0326,S0329
to do,2,54,"[54, 162, 342]","[29, 208, 364]",SBJM.tsv,S0326,S0329
much,1,54,"[54, 202, 379]","[43, 377, 380]",SBJM.tsv,S0326,S0329
have to,2,54,"[54, 162]","[51, 117, 198, 199, 216, 247, 260, 339, 341, 347]",SBJM.tsv,S0326,S0329
work,1,54,"[54, 250, 375]","[51, 196, 206, 260, 374]",SBJM.tsv,S0326,S0329
do that,2,92,"[54, 217, 256, 261, 379]","[92, 133, 275, 378]",SBJM.tsv,S0326,S0329
really,1,123,"[54, 70, 94]","[123, 208, 353]",SBJM.tsv,S0326,S0329
really have,2,353,[54],[353],SBJM.tsv,S0326,S0329
gig,1,56,[56],"[55, 57]",SBJM.tsv,S0326,S0329
oh yeah,2,147,"[58, 79]","[147, 249, 263]",SBJM.tsv,S0326,S0329
say,1,60,"[60, 83, 168, 205]","[3, 9, 61, 84, 86, 117, 194, 196, 198, 199, 208, 224, 232, 234, 259, 226, 247]",SBJM.tsv,S0326,S0329
that you,2,60,[60],"[5, 107, 224]",SBJM.tsv,S0326,S0329
you look,2,60,"[60, 136]",[43],SBJM.tsv,S0326,S0329
sister,1,61,[60],[61],SBJM.tsv,S0326,S0329
look like,2,69,"[60, 78, 161]","[69, 297]",SBJM.tsv,S0326,S0329
say that,2,199,[60],"[199, 226, 247]",SBJM.tsv,S0326,S0329
someone,1,353,[60],[353],SBJM.tsv,S0326,S0329
people,1,169,"[62, 76, 93, 250, 256]","[169, 259, 201]",SBJM.tsv,S0326,S0329
be there,2,179,[62],"[179, 194]",SBJM.tsv,S0326,S0329
of people,2,201,[62],[201],SBJM.tsv,S0326,S0329
a lot of,3,222,[62],"[222, 347]",SBJM.tsv,S0326,S0329
be you,2,64,"[64, 66, 168, 184, 270, 306, 357]","[27, 61, 109, 218]",SBJM.tsv,S0326,S0329
dance,1,67,"[66, 68]",[67],SBJM.tsv,S0326,S0329
for you,2,68,"[68, 152]",[37],SBJM.tsv,S0326,S0329
you know,2,70,"[70, 246]","[5, 37, 123, 192, 201, 208, 291, 339]",SBJM.tsv,S0326,S0329
but i,2,70,"[70, 87, 168]","[41, 341, 353]",SBJM.tsv,S0326,S0329
feel,1,73,[70],[73],SBJM.tsv,S0326,S0329
yeah i would,3,249,[70],[249],SBJM.tsv,S0326,S0329
like it,2,299,"[70, 161]","[299, 353, 354]",SBJM.tsv,S0326,S0329
well it's,2,289,[72],[289],SBJM.tsv,S0326,S0329
why it's,2,199,[74],[199],SBJM.tsv,S0326,S0329
cool,1,327,[74],[327],SBJM.tsv,S0326,S0329
who be,2,76,[76],[61],SBJM.tsv,S0326,S0329
eat,1,123,[76],"[123, 222]",SBJM.tsv,S0326,S0329
people who,2,169,[76],[169],SBJM.tsv,S0326,S0329
look cool,2,327,[76],[327],SBJM.tsv,S0326,S0329
you have,2,78,"[78, 136]","[1, 165, 196, 228, 260, 339, 347]",SBJM.tsv,S0326,S0329
like you,2,78,"[78, 254]",[29],SBJM.tsv,S0326,S0329
it look like,3,78,[78],[69],SBJM.tsv,S0326,S0329
it look,2,317,"[78, 288]",[317],SBJM.tsv,S0326,S0329
show,1,104,"[79, 144, 350]","[104, 139, 279]",SBJM.tsv,S0326,S0329
oh yeah i,3,249,[79],[249],SBJM.tsv,S0326,S0329
gonna get,2,83,[83],[3],SBJM.tsv,S0326,S0329
gonna,1,83,"[83, 184, 292, 306]","[11, 119, 125, 150, 179, 185, 198, 199, 247, 287, 295]",SBJM.tsv,S0326,S0329
no he,2,83,[83],[69],SBJM.tsv,S0326,S0329
get one,2,83,"[83, 371]","[80, 82]",SBJM.tsv,S0326,S0329
he say he be,4,84,[83],[84],SBJM.tsv,S0326,S0329
he say,2,86,[83],"[86, 194, 198]",SBJM.tsv,S0326,S0329
be gonna,2,295,[83],[295],SBJM.tsv,S0326,S0329
yeah but,2,87,[87],[11],SBJM.tsv,S0326,S0329
i might,2,222,[87],[222],SBJM.tsv,S0326,S0329
might,1,281,"[87, 97, 128, 130]",[281],SBJM.tsv,S0326,S0329
yeah but i,3,353,[87],[353],SBJM.tsv,S0326,S0329
there be,2,194,[89],[194],SBJM.tsv,S0326,S0329
tell you,2,204,"[89, 170, 336, 381]",[204],SBJM.tsv,S0326,S0329
i get,2,216,[89],[216],SBJM.tsv,S0326,S0329
tell,1,267,"[89, 170, 336, 381]",[267],SBJM.tsv,S0326,S0329
there be a,3,279,[89],[279],SBJM.tsv,S0326,S0329
i tell you,3,317,"[89, 170, 336, 381]",[317],SBJM.tsv,S0326,S0329
mind,1,117,[93],[117],SBJM.tsv,S0326,S0329
we're,1,150,"[93, 168, 170]","[150, 179, 305]",SBJM.tsv,S0326,S0329
you and,2,198,[93],[198],SBJM.tsv,S0326,S0329
and we,2,247,[93],[247],SBJM.tsv,S0326,S0329
and they're,2,259,[93],[259],SBJM.tsv,S0326,S0329
where do you,3,94,[94],[1],SBJM.tsv,S0326,S0329
and i be,3,94,[94],[67],SBJM.tsv,S0326,S0329
what be,2,119,"[94, 118, 225, 270, 278, 306]","[119, 218, 224, 226, 228, 232]",SBJM.tsv,S0326,S0329
ask,1,119,[94],[119],SBJM.tsv,S0326,S0329
be like,2,150,[94],"[150, 295, 362]",SBJM.tsv,S0326,S0329
i be,2,299,"[94, 168]","[299, 313]",SBJM.tsv,S0326,S0329
that just,2,279,[95],[279],SBJM.tsv,S0326,S0329
tuna,1,97,[97],"[96, 98, 121, 123]",SBJM.tsv,S0326,S0329
yeah that,2,121,[97],"[121, 147]",SBJM.tsv,S0326,S0329
be nice,2,335,[97],[335],SBJM.tsv,S0326,S0329
i've,1,99,"[99, 101, 108, 282]","[24, 196, 265, 380, 194, 208, 271]",SBJM.tsv,S0326,S0329
i've get,2,194,"[99, 101, 282]","[194, 208, 271]",SBJM.tsv,S0326,S0329
broccoli,1,220,[101],[220],SBJM.tsv,S0326,S0329
could do,2,106,"[105, 348]","[106, 341]",SBJM.tsv,S0326,S0329
expensive,1,364,[105],[364],SBJM.tsv,S0326,S0329
yeah i know,3,108,[108],[96],SBJM.tsv,S0326,S0329
second dinner,2,109,[108],[109],SBJM.tsv,S0326,S0329
know but,2,204,[108],[204],SBJM.tsv,S0326,S0329
dinner,1,271,[108],[271],SBJM.tsv,S0326,S0329
room,1,317,"[108, 304]",[317],SBJM.tsv,S0326,S0329
gotta,1,335,[108],[335],SBJM.tsv,S0326,S0329
save,1,368,"[108, 367]","[368, 380]",SBJM.tsv,S0326,S0329
back to,2,259,[110],[259],SBJM.tsv,S0326,S0329
no i,2,137,"[112, 342]","[137, 297]",SBJM.tsv,S0326,S0329
house,1,317,[114],[317],SBJM.tsv,S0326,S0329
girl,1,116,[116],[115],SBJM.tsv,S0326,S0329
else,1,120,"[120, 352]","[106, 123, 107]",SBJM.tsv,S0326,S0329
what else,2,120,[120],[107],SBJM.tsv,S0326,S0329
we have,2,247,[120],[247],SBJM.tsv,S0326,S0329
that's my,2,360,[122],[360],SBJM.tsv,S0326,S0329
mash,1,126,[126],[125],SBJM.tsv,S0326,S0329
it up,2,247,[126],"[247, 279]",SBJM.tsv,S0326,S0329
i can,2,234,"[134, 340]","[234, 242, 370]",SBJM.tsv,S0326,S0329
have you,2,136,"[136, 239, 286, 369]","[102, 196, 281]",SBJM.tsv,S0326,S0329
have you have,3,196,[136],[196],SBJM.tsv,S0326,S0329
look at,2,321,[136],[321],SBJM.tsv,S0326,S0329
picture,1,145,"[138, 146]",[145],SBJM.tsv,S0326,S0329
in it,2,279,[138],[279],SBJM.tsv,S0326,S0329
can't,1,144,"[144, 215, 231, 250, 316, 340]","[129, 133, 210, 275, 285, 289, 301, 378]",SBJM.tsv,S0326,S0329
the picture,2,145,[144],[145],SBJM.tsv,S0326,S0329
like her,2,146,[146],[117],SBJM.tsv,S0326,S0329
there's,1,146,[146],"[121, 183, 194, 283, 353]",SBJM.tsv,S0326,S0329
top,1,331,[146],[331],SBJM.tsv,S0326,S0329
it's just,2,364,[146],[364],SBJM.tsv,S0326,S0329
sauce,1,148,"[148, 182]","[96, 181, 183]",SBJM.tsv,S0326,S0329
what do,2,152,"[152, 168, 217, 298]","[88, 92, 234, 293, 303]",SBJM.tsv,S0326,S0329
cook,1,152,[152],"[151, 153, 169]",SBJM.tsv,S0326,S0329
i'm,1,154,"[154, 161, 180]","[119, 123, 125, 198, 199, 206, 208, 247, 271, 380, 222]",SBJM.tsv,S0326,S0329
happy,1,154,[154],"[123, 321]",SBJM.tsv,S0326,S0329
i'm so,2,222,[154],[222],SBJM.tsv,S0326,S0329
hours,1,343,"[159, 161, 168]",[343],SBJM.tsv,S0326,S0329
soup,1,161,"[161, 166]","[153, 165]",SBJM.tsv,S0326,S0329
cos er,2,169,[161],[169],SBJM.tsv,S0326,S0329
because it's,2,194,[161],[194],SBJM.tsv,S0326,S0329
and er,2,194,[161],"[194, 327]",SBJM.tsv,S0326,S0329
er i,2,216,[161],"[216, 242, 255, 341]",SBJM.tsv,S0326,S0329
like the,2,245,"[161, 280]","[245, 247, 364]",SBJM.tsv,S0326,S0329
i like,2,380,[161],[380],SBJM.tsv,S0326,S0329
do it,2,162,"[162, 258, 340, 342]","[107, 129, 327, 341, 353, 208, 364]",SBJM.tsv,S0326,S0329
to do it,3,208,[162],"[208, 364]",SBJM.tsv,S0326,S0329
don't have to,3,341,[162],[341],SBJM.tsv,S0326,S0329
say be,2,168,[168],[3],SBJM.tsv,S0326,S0329
what do you mean,4,168,[168],"[88, 234, 303]",SBJM.tsv,S0326,S0329
mean,1,168,"[168, 217, 342]","[92, 196, 242, 245, 353, 370, 380, 234, 303, 104]",SBJM.tsv,S0326,S0329
you mean,2,168,[168],"[104, 234]",SBJM.tsv,S0326,S0329
call,1,168,[168],"[117, 196]",SBJM.tsv,S0326,S0329
the guy,2,194,[168],"[194, 216]",SBJM.tsv,S0326,S0329
what do you,3,234,"[168, 298]","[234, 293, 303]",SBJM.tsv,S0326,S0329
and the,2,247,[168],[247],SBJM.tsv,S0326,S0329
do the,2,279,[168],"[279, 353]",SBJM.tsv,S0326,S0329
yet,1,287,[168],[287],SBJM.tsv,S0326,S0329
i think it,3,295,[168],"[295, 297]",SBJM.tsv,S0326,S0329
the same,2,313,[168],[313],SBJM.tsv,S0326,S0329
and then,2,341,[168],[341],SBJM.tsv,S0326,S0329
every,1,380,[168],[380],SBJM.tsv,S0326,S0329
do i,2,170,[170],[107],SBJM.tsv,S0326,S0329
monday,1,171,"[170, 172]","[171, 208, 271, 293]",SBJM.tsv,S0326,S0329
christmas,1,179,"[170, 184, 186]","[179, 187, 188]",SBJM.tsv,S0326,S0329
have a,2,201,"[170, 180]","[201, 321, 374]",SBJM.tsv,S0326,S0329
on monday,2,208,[170],"[208, 271, 293]",SBJM.tsv,S0326,S0329
don't think,2,176,[176],[107],SBJM.tsv,S0326,S0329
get a,2,178,"[178, 357, 369]","[3, 194, 210]",SBJM.tsv,S0326,S0329
a bite,2,178,"[178, 280, 302]","[125, 267, 299, 380]",SBJM.tsv,S0326,S0329
get get a,3,210,[178],[210],SBJM.tsv,S0326,S0329
and a,2,222,[178],"[222, 372, 380]",SBJM.tsv,S0326,S0329
bite,1,247,"[178, 280, 302]","[247, 353, 380]",SBJM.tsv,S0326,S0329
well i'm,2,198,[180],[198],SBJM.tsv,S0326,S0329
already,1,198,[180],[198],SBJM.tsv,S0326,S0329
any sauce,2,182,[182],[181],SBJM.tsv,S0326,S0329
i don't have,3,341,[182],[341],SBJM.tsv,S0326,S0329
gonna come to,3,185,[184],[185],SBJM.tsv,S0326,S0329
gonna come,2,185,"[184, 292]",[185],SBJM.tsv,S0326,S0329
christmas wednesday,2,187,[186],"[187, 188]",SBJM.tsv,S0326,S0329
wednesday,1,271,[186],[271],SBJM.tsv,S0326,S0329
quid,1,214,"[191, 248]",[214],SBJM.tsv,S0326,S0329
cut,1,197,[197],[194],SBJM.tsv,S0326,S0329
and they,2,198,[197],"[198, 201]",SBJM.tsv,S0326,S0329
right,1,200,[200],"[53, 67, 173, 198, 232, 299, 358, 374]",SBJM.tsv,S0326,S0329
how much,2,202,"[202, 379]",[43],SBJM.tsv,S0326,S0329
cost,1,380,"[202, 379]",[380],SBJM.tsv,S0326,S0329
you get,2,205,"[205, 215, 266, 286, 324, 369]","[43, 281]",SBJM.tsv,S0326,S0329
the electricians,2,205,[205],"[194, 214]",SBJM.tsv,S0326,S0329
electricians,1,205,[205],"[196, 216]",SBJM.tsv,S0326,S0329
pay,1,205,[205],"[198, 206]",SBJM.tsv,S0326,S0329
to pay,2,205,[205],"[199, 341]",SBJM.tsv,S0326,S0329
say yes,2,205,[205],[199],SBJM.tsv,S0326,S0329
yes,1,212,[205],"[212, 222, 224, 345]",SBJM.tsv,S0326,S0329
you do,2,218,"[205, 270]","[218, 341]",SBJM.tsv,S0326,S0329
get the,2,337,"[205, 286]",[337],SBJM.tsv,S0326,S0329
wrong,1,364,[209],[364],SBJM.tsv,S0326,S0329
quid an hour,3,214,[211],[214],SBJM.tsv,S0326,S0329
money,1,213,[213],"[190, 380]",SBJM.tsv,S0326,S0329
cheaper than that,3,216,[215],[216],SBJM.tsv,S0326,S0329
what's,1,217,"[217, 221]",[86],SBJM.tsv,S0326,S0329
what do that mean,4,217,[217],[92],SBJM.tsv,S0326,S0329
charlatan,1,217,"[217, 221]",[216],SBJM.tsv,S0326,S0329
you go to,3,223,[223],"[3, 45]",SBJM.tsv,S0326,S0329
drink,1,223,"[223, 235]","[115, 222, 234, 271]",SBJM.tsv,S0326,S0329
you go,2,234,[223],"[234, 372]",SBJM.tsv,S0326,S0329
something like,2,230,[227],[230],SBJM.tsv,S0326,S0329
like that,2,295,[227],[295],SBJM.tsv,S0326,S0329
i can't,2,231,"[231, 250, 340]","[129, 133, 275, 301, 378]",SBJM.tsv,S0326,S0329
find out,2,234,[233],[234],SBJM.tsv,S0326,S0329
for a drink,3,235,[235],[115],SBJM.tsv,S0326,S0329
where be,2,235,[235],[156],SBJM.tsv,S0326,S0329
go for a drink,4,235,[235],[234],SBJM.tsv,S0326,S0329
they go,2,259,[235],[259],SBJM.tsv,S0326,S0329
see any,2,240,[239],[240],SBJM.tsv,S0326,S0329
mice,1,240,[239],[240],SBJM.tsv,S0326,S0329
you see,2,327,[239],"[327, 337]",SBJM.tsv,S0326,S0329
i haven't,2,241,[241],"[137, 240, 287]",SBJM.tsv,S0326,S0329
smell of,2,243,[243],"[242, 245]",SBJM.tsv,S0326,S0329
smell,1,243,[243],"[242, 247]",SBJM.tsv,S0326,S0329
do you know,3,339,[246],[339],SBJM.tsv,S0326,S0329
you wanna,2,248,[248],[11],SBJM.tsv,S0326,S0329
five,1,248,[248],[194],SBJM.tsv,S0326,S0329
to work,2,250,[250],[51],SBJM.tsv,S0326,S0329
in a,2,250,[250],"[67, 247]",SBJM.tsv,S0326,S0329
intern,1,251,"[250, 254, 261]",[251],SBJM.tsv,S0326,S0329
i can't believe,3,275,[250],"[275, 378]",SBJM.tsv,S0326,S0329
interest to,2,252,[252],[145],SBJM.tsv,S0326,S0329
i would,2,252,[252],[249],SBJM.tsv,S0326,S0329
spin it,2,253,[252],[253],SBJM.tsv,S0326,S0329
see how,2,337,[252],[337],SBJM.tsv,S0326,S0329
stand,1,254,[254],"[65, 73]",SBJM.tsv,S0326,S0329
even,1,256,"[256, 309]","[212, 242, 380]",SBJM.tsv,S0326,S0329
they do,2,259,[258],[259],SBJM.tsv,S0326,S0329
well i,2,261,"[261, 314]","[145, 206, 301]",SBJM.tsv,S0326,S0329
bump into,2,262,[261],[262],SBJM.tsv,S0326,S0329
he seem jolly,3,265,[264],[265],SBJM.tsv,S0326,S0329
sand,1,267,[266],[267],SBJM.tsv,S0326,S0329
what be you do,4,270,[270],[218],SBJM.tsv,S0326,S0329
be it,2,278,"[278, 296]","[155, 156, 160, 228]",SBJM.tsv,S0326,S0329
what be it,3,278,[278],[228],SBJM.tsv,S0326,S0329
carpet,1,335,[280],"[335, 337]",SBJM.tsv,S0326,S0329
the carpet,2,337,[280],[337],SBJM.tsv,S0326,S0329
ones,1,282,"[282, 286]",[39],SBJM.tsv,S0326,S0329
in the,2,286,[286],"[51, 364]",SBJM.tsv,S0326,S0329
new,1,286,[286],[199],SBJM.tsv,S0326,S0329
have you get,3,286,"[286, 369]",[281],SBJM.tsv,S0326,S0329
actually,1,288,[288],"[196, 222, 353]",SBJM.tsv,S0326,S0329
but it's,2,297,[288],[297],SBJM.tsv,S0326,S0329
it's break,2,291,[290],[291],SBJM.tsv,S0326,S0329
and fix it,3,292,[292],[208],SBJM.tsv,S0326,S0329
tomorrow,1,292,[292],[271],SBJM.tsv,S0326,S0329
alright,1,294,[294],"[198, 333]",SBJM.tsv,S0326,S0329
it all,2,296,[296],[104],SBJM.tsv,S0326,S0329
you think,2,298,[298],[16],SBJM.tsv,S0326,S0329
what do you think of,5,298,[298],[293],SBJM.tsv,S0326,S0329
of it,2,298,[298],"[297, 380]",SBJM.tsv,S0326,S0329
on a,2,300,[300],[279],SBJM.tsv,S0326,S0329
hang,1,300,[300],[279],SBJM.tsv,S0326,S0329
in there,2,382,[302],[382],SBJM.tsv,S0326,S0329
to paint,2,305,[304],"[305, 321]",SBJM.tsv,S0326,S0329
brown,1,305,[304],[305],SBJM.tsv,S0326,S0329
paint,1,317,"[304, 306]","[317, 321, 335]",SBJM.tsv,S0326,S0329
want to,2,358,[304],[358],SBJM.tsv,S0326,S0329
what be you,3,306,[306],[218],SBJM.tsv,S0326,S0329
paint it,2,306,[306],"[305, 321, 335]",SBJM.tsv,S0326,S0329
green,1,308,[308],"[100, 307]",SBJM.tsv,S0326,S0329
maybe,1,312,"[312, 314, 324, 348]","[257, 351]",SBJM.tsv,S0326,S0329
grey,1,313,"[312, 320]","[313, 321]",SBJM.tsv,S0326,S0329
have it,2,316,[316],"[1, 104, 201]",SBJM.tsv,S0326,S0329
just have,2,316,[316],"[196, 321]",SBJM.tsv,S0326,S0329
