Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
right,1,129,"[9, 38, 61, 90, 168, 170, 182, 192, 194, 244, 430]","[129, 213, 283, 139, 155, 173, 231, 233, 260, 301, 307, 309, 384, 402, 413, 419]",SZCM.tsv,S0421,S0423
maybe,1,227,"[9, 244]",[227],SZCM.tsv,S0421,S0423
she's finish,2,297,[9],[297],SZCM.tsv,S0421,S0423
say,1,16,"[11, 15, 25, 27, 44, 48, 63, 65, 79, 86, 90, 160, 162, 172, 214, 240, 242, 263, 290, 292, 296, 306, 346]","[16, 24, 28, 49, 57, 60, 62, 64, 66, 72, 127, 149, 209, 215, 223, 225, 227, 259, 289, 291, 293, 419, 29, 47, 205, 233]",SZCM.tsv,S0421,S0423
text,1,28,"[11, 38, 75, 98, 126, 320]","[28, 83, 85]",SZCM.tsv,S0421,S0423
it say,2,29,"[11, 162, 214]","[29, 47, 205, 209, 233]",SZCM.tsv,S0421,S0423
message,1,39,"[11, 38, 77, 98, 324]","[39, 68, 72, 83, 85, 87, 225, 227]",SZCM.tsv,S0421,S0423
have be,2,13,[13],[10],SZCM.tsv,S0421,S0423
well,1,15,"[15, 17, 21, 73, 100, 117, 162, 172, 212, 218, 236, 244, 267, 276, 292, 314, 346, 348, 367, 395, 397, 430]","[1, 20, 58, 72, 101, 127, 151, 167, 191, 219, 235, 245, 273, 283, 287, 293, 301, 309, 315, 339, 366, 382, 421, 427]",SZCM.tsv,S0421,S0423
be that,2,118,"[15, 290, 300]","[118, 151, 153, 281, 429]",SZCM.tsv,S0421,S0423
you say,2,215,"[15, 48, 292, 296]","[215, 419]",SZCM.tsv,S0421,S0423
well i,2,17,"[17, 21, 100, 218, 236, 397]","[1, 167, 191]",SZCM.tsv,S0421,S0423
like,1,17,"[17, 38, 44, 73, 77, 86, 88, 90, 98, 100, 104, 115, 119, 126, 128, 146, 174, 236, 240, 242, 244, 252, 263, 267, 282, 286, 288, 300, 302, 310, 312, 314, 320, 322, 324, 340, 346, 350, 352, 354, 356, 358, 360, 361, 363, 365, 369, 371, 377, 385, 401]","[6, 80, 93, 116, 127, 133, 145, 151, 177, 191, 197, 207, 245, 247, 279, 285, 287, 378, 382, 394]",SZCM.tsv,S0421,S0423
you tell me,3,87,[17],[87],SZCM.tsv,S0421,S0423
look at,2,133,"[17, 162, 242, 252, 254]","[133, 167, 215, 270]",SZCM.tsv,S0421,S0423
i didn't look,3,169,[17],"[169, 205]",SZCM.tsv,S0421,S0423
i just,2,169,"[17, 23, 40, 63, 88, 98, 312]","[169, 205, 392]",SZCM.tsv,S0421,S0423
didn't look,2,191,[17],[191],SZCM.tsv,S0421,S0423
that i,2,207,"[17, 23]","[207, 378]",SZCM.tsv,S0421,S0423
so i,2,39,"[19, 88, 98, 354, 363]","[39, 185, 193, 209, 215, 217]",SZCM.tsv,S0421,S0423
put,1,169,"[19, 52, 162, 312, 320, 324, 328, 371]","[169, 235, 301, 207]",SZCM.tsv,S0421,S0423
i put,2,207,[19],[207],SZCM.tsv,S0421,S0423
tell me,2,87,[23],[87],SZCM.tsv,S0421,S0423
i just click,3,205,[23],[205],SZCM.tsv,S0421,S0423
you should,2,301,[23],[301],SZCM.tsv,S0421,S0423
you should have,3,378,[23],[378],SZCM.tsv,S0421,S0423
should have,2,394,"[23, 224]",[394],SZCM.tsv,S0421,S0423
to her,2,25,[25],"[14, 345]",SZCM.tsv,S0421,S0423
her mobile,2,25,[25],"[16, 28, 31]",SZCM.tsv,S0421,S0423
mobile,1,25,[25],"[16, 20]",SZCM.tsv,S0421,S0423
to her mobile,3,25,[25],[24],SZCM.tsv,S0421,S0423
say to,2,25,[25],[24],SZCM.tsv,S0421,S0423
you just,2,35,"[25, 27, 230, 352]","[35, 335, 417]",SZCM.tsv,S0421,S0423
just say,2,149,"[25, 27, 63, 65, 346]",[149],SZCM.tsv,S0421,S0423
no you,2,163,"[27, 228, 426]",[163],SZCM.tsv,S0421,S0423
thing,1,145,"[30, 38, 126, 146, 363, 369, 371]","[145, 177, 209, 223]",SZCM.tsv,S0421,S0423
it be,2,32,"[32, 38, 90, 98, 164, 352, 373, 383]","[2, 151, 163, 167, 259]",SZCM.tsv,S0421,S0423
i'm,1,32,"[32, 75, 90, 98, 100, 126, 226, 236, 282, 306, 322, 324, 330, 358, 360, 363]","[6, 181, 183, 185, 205, 235, 245, 343, 390, 392]",SZCM.tsv,S0421,S0423
option,1,32,[32],"[20, 35]",SZCM.tsv,S0421,S0423
i don't,2,33,"[32, 88, 98, 100, 220, 224, 282, 286, 298, 300, 306, 328, 358, 420]","[33, 37, 193, 205, 209, 245, 343]",SZCM.tsv,S0421,S0423
try,1,39,"[32, 282, 306, 340]","[39, 41]",SZCM.tsv,S0421,S0423
be there,2,147,[32],[147],SZCM.tsv,S0421,S0423
do you,2,35,"[34, 52, 267, 352, 356, 358, 360]","[35, 72, 74, 76, 116, 131, 221, 229, 285, 400, 403]",SZCM.tsv,S0421,S0423
you not,2,283,[34],[283],SZCM.tsv,S0421,S0423
do it,2,97,"[36, 121, 123, 356, 363]","[97, 145, 313]",SZCM.tsv,S0421,S0423
i be,2,38,"[38, 44, 162, 242, 244, 350, 354, 356, 358, 361, 363]","[2, 39, 207, 217, 270, 272, 390]",SZCM.tsv,S0421,S0423
go,1,38,"[38, 98, 100, 128, 142, 322, 340, 371]","[4, 39, 125, 135, 167, 207, 215, 279, 337, 366, 388, 390, 392, 415, 423]",SZCM.tsv,S0421,S0423
's,1,38,[38],[16],SZCM.tsv,S0421,S0423
think,1,38,"[38, 136, 190, 224, 236, 238, 258, 322, 328, 340, 346, 348, 363, 420]","[35, 72, 133, 153, 181, 193, 215, 245, 259, 272, 315, 343, 378, 392, 394, 423, 217, 235]",SZCM.tsv,S0421,S0423
text message,2,83,"[38, 98]","[83, 85]",SZCM.tsv,S0421,S0423
be like,2,151,"[38, 44, 90, 244, 300, 356, 358, 363, 371]",[151],SZCM.tsv,S0421,S0423
it didn't,2,191,[38],[191],SZCM.tsv,S0421,S0423
it it,2,207,"[38, 242]",[207],SZCM.tsv,S0421,S0423
come up,2,207,[38],"[207, 209]",SZCM.tsv,S0421,S0423
i be think,3,217,[38],[217],SZCM.tsv,S0421,S0423
think it,2,235,[38],[235],SZCM.tsv,S0421,S0423
know,1,40,"[40, 77, 115, 220, 282, 306, 314, 320, 322, 328, 340, 344, 350, 352, 354, 358, 363, 420]","[33, 37, 58, 72, 95, 97, 110, 116, 181, 199, 205, 209, 335, 341, 343, 382, 197, 311, 183, 245, 270]",SZCM.tsv,S0421,S0423
just keep,2,40,[40],[35],SZCM.tsv,S0421,S0423
keep,1,114,"[40, 371]","[114, 116, 125, 183, 333]",SZCM.tsv,S0421,S0423
yeah i,2,133,"[40, 44, 136, 236, 288, 312, 412]","[133, 153, 175, 205, 233, 378]",SZCM.tsv,S0421,S0423
know i,2,183,"[40, 328, 340]","[183, 245, 270]",SZCM.tsv,S0421,S0423
i know,2,197,"[40, 115, 322, 340, 344]","[197, 311]",SZCM.tsv,S0421,S0423
gonna,1,118,"[44, 224, 246, 361, 404]","[118, 205, 247, 341, 374]",SZCM.tsv,S0421,S0423
i've,1,46,"[46, 75, 111, 130, 232, 324, 395, 418, 420]","[1, 39, 116, 191, 415]",SZCM.tsv,S0421,S0423
you don't,2,46,"[46, 48, 261, 320, 430]","[24, 72, 337, 382, 425, 47, 313]",SZCM.tsv,S0421,S0423
be you,2,46,"[46, 111, 132, 164, 292]","[41, 83, 85, 283, 299, 341, 421]",SZCM.tsv,S0421,S0423
yes please if you don't mind,6,47,[46],[47],SZCM.tsv,S0421,S0423
yes,1,47,"[46, 48, 52, 54, 56, 63]","[47, 55, 62, 53]",SZCM.tsv,S0421,S0423
yes please,2,53,"[46, 48]",[53],SZCM.tsv,S0421,S0423
stay,1,120,[46],[120],SZCM.tsv,S0421,S0423
please,1,125,"[46, 48, 358]",[125],SZCM.tsv,S0421,S0423
if you,2,209,"[46, 48, 160, 212, 214, 252, 254, 261, 314, 430]","[209, 211, 287, 313]",SZCM.tsv,S0421,S0423
mind,1,301,[46],[301],SZCM.tsv,S0421,S0423
if you don't,3,313,"[46, 48, 261, 430]",[313],SZCM.tsv,S0421,S0423
yes please if you don't,5,48,[48],[47],SZCM.tsv,S0421,S0423
a bite cheeky,3,48,[48],[47],SZCM.tsv,S0421,S0423
a bite,2,51,"[48, 174, 322, 332]","[51, 205, 235, 273, 323, 325, 329, 331]",SZCM.tsv,S0421,S0423
say yes,2,62,"[48, 63]",[62],SZCM.tsv,S0421,S0423
be it,2,118,"[48, 164, 166]","[118, 135, 141, 189, 374]",SZCM.tsv,S0421,S0423
want,1,109,"[52, 86, 98, 290, 298, 300, 352, 356, 361, 367, 371, 385]","[109, 183, 185, 245, 343]",SZCM.tsv,S0421,S0423
what do,2,145,[52],"[145, 313]",SZCM.tsv,S0421,S0423
you want,2,343,"[52, 290, 356]",[343],SZCM.tsv,S0421,S0423
what do you,3,400,[52],[400],SZCM.tsv,S0421,S0423
yes we will thank,4,56,"[56, 63]",[47],SZCM.tsv,S0421,S0423
thank,1,56,"[56, 63, 88, 92]","[53, 55]",SZCM.tsv,S0421,S0423
cos,1,59,"[59, 77, 88, 90, 98, 115, 162, 174, 218, 240, 242, 308, 330, 340, 350, 354, 361, 363, 373, 383]","[6, 16, 39, 49, 58, 87, 114, 133, 167, 183, 197, 215, 235, 273, 66]",SZCM.tsv,S0421,S0423
we offer,2,60,[59],[60],SZCM.tsv,S0421,S0423
cos we,2,66,[59],[66],SZCM.tsv,S0421,S0423
shall i,2,63,[63],[57],SZCM.tsv,S0421,S0423
no she,2,65,[65],[10],SZCM.tsv,S0421,S0423
i do,2,73,"[73, 75]","[26, 175, 205]",SZCM.tsv,S0421,S0423
as well,2,73,"[73, 162, 244, 267, 348, 395]","[72, 167, 235, 245, 309]",SZCM.tsv,S0421,S0423
i never,2,122,"[73, 98]",[122],SZCM.tsv,S0421,S0423
use to,2,374,"[73, 314]",[374],SZCM.tsv,S0421,S0423
get,1,75,"[75, 86, 88, 98, 111, 218, 224, 236, 242, 244, 246, 261, 263, 267, 282, 314, 350, 358, 369, 371, 426, 428, 430]","[20, 41, 80, 87, 108, 129, 133, 181, 199, 215, 217, 223, 317, 323, 337, 366, 378, 429, 191, 209]",SZCM.tsv,S0421,S0423
a conversation,2,80,[75],"[80, 109]",SZCM.tsv,S0421,S0423
i've get,2,191,[75],[191],SZCM.tsv,S0421,S0423
free,1,205,"[75, 172, 174, 369]","[205, 209]",SZCM.tsv,S0421,S0423
get free,2,209,[75],[209],SZCM.tsv,S0421,S0423
have a,2,215,"[75, 365, 375]","[215, 301, 427]",SZCM.tsv,S0421,S0423
it now,2,77,[77],[1],SZCM.tsv,S0421,S0423
of it,2,77,"[77, 387]",[39],SZCM.tsv,S0421,S0423
cos it's,2,77,"[77, 308]",[49],SZCM.tsv,S0421,S0423
you know,2,77,"[77, 350, 352, 354, 358, 363]","[72, 95, 97, 116, 181, 183, 199, 245, 270, 335, 341]",SZCM.tsv,S0421,S0423
yeah like,2,133,[77],[133],SZCM.tsv,S0421,S0423
like the,2,177,"[77, 358, 363]",[177],SZCM.tsv,S0421,S0423
it's like,2,394,"[77, 128, 320, 324]",[394],SZCM.tsv,S0421,S0423
when you,2,398,"[77, 320]","[398, 419]",SZCM.tsv,S0421,S0423
would,1,79,"[79, 292, 296, 306, 354, 420]","[24, 219, 251, 313]",SZCM.tsv,S0421,S0423
say okay,2,79,"[79, 346]","[57, 72]",SZCM.tsv,S0421,S0423
okay,1,79,"[79, 302, 346, 363]","[70, 72]",SZCM.tsv,S0421,S0423
and you,2,215,"[79, 352, 369]","[215, 335, 337]",SZCM.tsv,S0421,S0423
no i,2,86,[86],"[28, 116, 169]",SZCM.tsv,S0421,S0423
get like,2,86,"[86, 88]","[80, 378]",SZCM.tsv,S0421,S0423
want a,2,109,[86],[109],SZCM.tsv,S0421,S0423
whatever,1,151,"[86, 352, 356]","[151, 207, 291, 297, 335]",SZCM.tsv,S0421,S0423
none,1,159,[86],[159],SZCM.tsv,S0421,S0423
i get,2,317,"[86, 88, 98, 358]",[317],SZCM.tsv,S0421,S0423
cos i,2,88,"[88, 90, 98, 218, 340, 361]","[39, 133, 197, 235]",SZCM.tsv,S0421,S0423
get load,2,88,[88],"[87, 323]",SZCM.tsv,S0421,S0423
on silent,2,88,"[88, 98, 100]","[87, 107, 108]",SZCM.tsv,S0421,S0423
have it on silent,4,107,"[88, 98]",[107],SZCM.tsv,S0421,S0423
it on silent,3,108,"[88, 98]",[108],SZCM.tsv,S0421,S0423
it on,2,125,"[88, 98]",[125],SZCM.tsv,S0421,S0423
have it,2,159,"[88, 98, 162, 224]",[159],SZCM.tsv,S0421,S0423
like to,2,247,[88],[247],SZCM.tsv,S0421,S0423
to be,2,283,"[88, 300, 328, 354]","[283, 323]",SZCM.tsv,S0421,S0423
soon,1,90,[90],[6],SZCM.tsv,S0421,S0423
else,1,90,"[90, 218]",[24],SZCM.tsv,S0421,S0423
one,1,90,"[90, 119, 144, 146, 162, 166, 218, 236, 242, 244, 246, 261, 263, 352, 354, 371]","[31, 118, 133, 141, 149, 151, 175, 191, 215, 217, 233, 235, 245, 281, 366, 378, 429]",SZCM.tsv,S0421,S0423
another,1,90,"[90, 218]",[68],SZCM.tsv,S0421,S0423
they send,2,110,[90],"[110, 225]",SZCM.tsv,S0421,S0423
something,1,187,"[90, 98, 174, 312, 324, 328, 377]","[187, 337, 374, 382]",SZCM.tsv,S0421,S0423
rather,1,203,"[90, 348]","[203, 339]",SZCM.tsv,S0421,S0423
and then,2,207,"[90, 98, 100, 126, 316, 320, 360]",[207],SZCM.tsv,S0421,S0423
they they,2,279,[90],[279],SZCM.tsv,S0421,S0423
when i,2,98,"[98, 320, 350]","[2, 149, 183]",SZCM.tsv,S0421,S0423
have to,2,98,"[98, 218, 228, 320, 340, 379, 408]","[4, 237, 283, 321, 423, 425, 427]",SZCM.tsv,S0421,S0423
phone,1,98,"[98, 126, 298, 352, 360]","[14, 374]",SZCM.tsv,S0421,S0423
then i,2,98,[98],[28],SZCM.tsv,S0421,S0423
it cos i,3,98,[98],[39],SZCM.tsv,S0421,S0423
and i,2,98,"[98, 244, 340, 354, 356]","[72, 185, 205, 207, 245, 272, 392]",SZCM.tsv,S0421,S0423
don't need,2,98,[98],[72],SZCM.tsv,S0421,S0423
to like,2,116,[98],[116],SZCM.tsv,S0421,S0423
on it,2,145,[98],"[145, 309]",SZCM.tsv,S0421,S0423
i go,2,167,[98],"[167, 207, 388]",SZCM.tsv,S0421,S0423
i have,2,177,"[98, 218, 340, 408]",[177],SZCM.tsv,S0421,S0423
i want,2,183,"[98, 361]",[183],SZCM.tsv,S0421,S0423
i'm not,2,183,"[98, 100]",[183],SZCM.tsv,S0421,S0423
i want to,3,185,"[98, 361]",[185],SZCM.tsv,S0421,S0423
it in,2,185,[98],[185],SZCM.tsv,S0421,S0423
click on,2,205,[98],[205],SZCM.tsv,S0421,S0423
and then i,3,207,[98],[207],SZCM.tsv,S0421,S0423
on the,2,209,"[98, 154, 263, 298]",[209],SZCM.tsv,S0421,S0423
i like,2,245,"[98, 282, 288, 312, 340]",[245],SZCM.tsv,S0421,S0423
go to,2,423,[98],[423],SZCM.tsv,S0421,S0423
it just,2,191,"[100, 314]","[191, 313]",SZCM.tsv,S0421,S0423
it's just,2,195,"[100, 126, 328]",[195],SZCM.tsv,S0421,S0423
it so,2,215,[100],[215],SZCM.tsv,S0421,S0423
out of,2,337,[100],[337],SZCM.tsv,S0421,S0423
people,1,103,"[102, 314, 320, 322, 324, 328, 350]","[103, 110]",SZCM.tsv,S0421,S0423
people don't,2,110,"[102, 320]",[110],SZCM.tsv,S0421,S0423
ring me,2,108,"[106, 126]",[108],SZCM.tsv,S0421,S0423
ring,1,297,"[106, 126, 350]",[297],SZCM.tsv,S0421,S0423
person,1,327,[106],[327],SZCM.tsv,S0421,S0423
you get,2,111,"[111, 369]","[20, 80, 87, 209, 223, 323, 337, 378]",SZCM.tsv,S0421,S0423
bring,1,111,[111],[35],SZCM.tsv,S0421,S0423
fuel,1,129,"[111, 346]",[129],SZCM.tsv,S0421,S0423
tesco,1,378,[111],[378],SZCM.tsv,S0421,S0423
in your,2,235,[117],[235],SZCM.tsv,S0421,S0423
write,1,295,"[117, 212, 310, 320, 404]","[295, 398]",SZCM.tsv,S0421,S0423
you need,2,403,[119],[403],SZCM.tsv,S0421,S0423
home,1,126,[126],[14],SZCM.tsv,S0421,S0423
company,1,126,[126],[93],SZCM.tsv,S0421,S0423
i'll,1,126,"[126, 218]","[114, 215, 237]",SZCM.tsv,S0421,S0423
really,1,133,"[126, 240, 286, 324, 352, 363]","[133, 255, 275, 321, 409]",SZCM.tsv,S0421,S0423
i use,2,183,"[126, 322]",[183],SZCM.tsv,S0421,S0423
i'm in,2,183,[126],[183],SZCM.tsv,S0421,S0423
and it's,2,191,"[126, 144, 174, 240]","[191, 203]",SZCM.tsv,S0421,S0423
i'm out,2,235,[126],[235],SZCM.tsv,S0421,S0423
yeah the,2,281,"[126, 162]",[281],SZCM.tsv,S0421,S0423
and if,2,341,[126],[341],SZCM.tsv,S0421,S0423
be i'm,2,390,[126],[390],SZCM.tsv,S0421,S0423
or like,2,285,[128],[285],SZCM.tsv,S0421,S0423
give,1,405,"[128, 358, 361, 369, 371, 406, 420]","[405, 411, 421]",SZCM.tsv,S0421,S0423
buy,1,130,"[130, 218, 369, 395, 408, 412, 418]","[118, 137, 417]",SZCM.tsv,S0421,S0423
glass,1,149,"[130, 162, 174, 240, 246, 261, 265]","[149, 163, 251]",SZCM.tsv,S0421,S0423
bottle,1,177,[130],"[177, 191, 207]",SZCM.tsv,S0421,S0423
water,1,183,[130],"[183, 185]",SZCM.tsv,S0421,S0423
water bottle,2,197,[130],"[197, 233]",SZCM.tsv,S0421,S0423
be a,2,136,"[136, 162]","[2, 235, 323]",SZCM.tsv,S0421,S0423
i think,2,136,"[136, 236, 238, 328, 340]","[35, 72, 133, 193, 215, 235, 272, 378, 394, 423, 153]",SZCM.tsv,S0421,S0423
good,1,136,"[136, 363, 365, 416]",[133],SZCM.tsv,S0421,S0423
yeah i think,3,153,"[136, 236]","[153, 378]",SZCM.tsv,S0421,S0423
it'll,1,283,[136],[283],SZCM.tsv,S0421,S0423
pound,1,140,"[140, 212, 214, 274]","[133, 181, 207, 378]",SZCM.tsv,S0421,S0423
like a,2,146,"[146, 242, 369]","[80, 191]",SZCM.tsv,S0421,S0423
mean,1,285,"[154, 218, 236, 352]","[285, 313, 323, 400]",SZCM.tsv,S0421,S0423
it mean,2,313,[154],[313],SZCM.tsv,S0421,S0423
might,1,162,"[162, 244, 322, 340, 346]","[1, 10, 103, 133, 181, 197, 215, 217, 235]",SZCM.tsv,S0421,S0423
might have be,3,162,[162],[10],SZCM.tsv,S0421,S0423
might have,2,162,[162],[10],SZCM.tsv,S0421,S0423
say it,2,162,[162],[16],SZCM.tsv,S0421,S0423
and it,2,162,"[162, 224, 244, 363, 383]","[35, 191, 205, 207, 233, 209]",SZCM.tsv,S0421,S0423
should do,2,162,[162],[97],SZCM.tsv,S0421,S0423
all the,2,162,[162],"[107, 259]",SZCM.tsv,S0421,S0423
be look,2,162,"[162, 242]","[131, 273]",SZCM.tsv,S0421,S0423
ones,1,162,"[162, 265, 340]","[133, 205, 268, 331, 337]",SZCM.tsv,S0421,S0423
plastic,1,162,"[162, 252]",[153],SZCM.tsv,S0421,S0423
it you,2,183,"[162, 212, 230]","[183, 411]",SZCM.tsv,S0421,S0423
it come up,3,207,[162],[207],SZCM.tsv,S0421,S0423
and it come up,4,209,[162],[209],SZCM.tsv,S0421,S0423
you might,2,215,[162],[215],SZCM.tsv,S0421,S0423
i be look at,4,270,"[162, 242]",[270],SZCM.tsv,S0421,S0423
i be look,3,272,"[162, 242]",[272],SZCM.tsv,S0421,S0423
anyway,1,281,[162],"[281, 327, 333]",SZCM.tsv,S0421,S0423
oh be,2,164,[164],[131],SZCM.tsv,S0421,S0423
one be it,3,166,[166],[141],SZCM.tsv,S0421,S0423
on amazon,2,169,"[168, 172]","[169, 205]",SZCM.tsv,S0421,S0423
well on,2,309,[172],[309],SZCM.tsv,S0421,S0423
obviously,1,174,"[174, 354, 358]",[16],SZCM.tsv,S0421,S0423
can't,1,174,[174],"[124, 167, 415]",SZCM.tsv,S0421,S0423
so it's,2,174,"[174, 377]",[157],SZCM.tsv,S0421,S0423
be glass,2,174,[174],[163],SZCM.tsv,S0421,S0423
or something,2,187,"[174, 312, 324, 371, 377]","[187, 337, 374]",SZCM.tsv,S0421,S0423
either,1,259,"[174, 302, 430]","[259, 301, 303]",SZCM.tsv,S0421,S0423
a bite of,3,323,[174],[323],SZCM.tsv,S0421,S0423
that's,1,188,"[188, 212, 224, 226, 230, 244, 263, 310, 371, 383, 418]","[24, 47, 124, 177, 315, 319, 107]",SZCM.tsv,S0421,S0423
oh that's,2,188,[188],[107],SZCM.tsv,S0421,S0423
quite,1,188,"[188, 238, 242]","[167, 185, 193, 205, 259, 197]",SZCM.tsv,S0421,S0423
big,1,191,[188],[191],SZCM.tsv,S0421,S0423
quite big,2,197,[188],[197],SZCM.tsv,S0421,S0423
well you,2,212,[212],"[20, 127, 293, 301]",SZCM.tsv,S0421,S0423
you be,2,212,"[212, 391]","[87, 127, 205]",SZCM.tsv,S0421,S0423
spend,1,212,[212],[116],SZCM.tsv,S0421,S0423
delivery,1,212,[212],[147],SZCM.tsv,S0421,S0423
well well,2,212,[212],[167],SZCM.tsv,S0421,S0423
amazon,1,212,"[212, 242]","[169, 205]",SZCM.tsv,S0421,S0423
you be entitle to free delivery,6,212,[212],[205],SZCM.tsv,S0421,S0423
you be entitle to,4,212,[212],[205],SZCM.tsv,S0421,S0423
free delivery,2,212,[212],"[205, 209]",SZCM.tsv,S0421,S0423
twenty pound,2,212,"[212, 214]",[207],SZCM.tsv,S0421,S0423
be entitle to free delivery,5,212,[212],[209],SZCM.tsv,S0421,S0423
be entitle to,3,212,[212],[209],SZCM.tsv,S0421,S0423
if you spend,3,212,[212],[209],SZCM.tsv,S0421,S0423
if you spend over twenty,5,212,[212],[211],SZCM.tsv,S0421,S0423
yeah well,2,309,"[212, 218]",[309],SZCM.tsv,S0421,S0423
twenty,1,378,"[212, 214]",[378],SZCM.tsv,S0421,S0423
it's over,2,214,[214],[43],SZCM.tsv,S0421,S0423
over twenty,2,214,[214],[211],SZCM.tsv,S0421,S0423
if if it's,3,247,[214],[247],SZCM.tsv,S0421,S0423
if it's,2,247,[214],[247],SZCM.tsv,S0421,S0423
they should,2,218,[218],[97],SZCM.tsv,S0421,S0423
not dispatch,2,219,[218],[219],SZCM.tsv,S0421,S0423
dispatch,1,219,"[218, 224, 226, 230]","[219, 223, 225, 227]",SZCM.tsv,S0421,S0423
i mean,2,323,"[218, 352]",[323],SZCM.tsv,S0421,S0423
somewhere,1,337,[218],[337],SZCM.tsv,S0421,S0423
should have do,3,394,[218],[394],SZCM.tsv,S0421,S0423
i don't know,3,220,"[220, 282, 306, 328, 358, 420]","[33, 37, 205, 209, 343]",SZCM.tsv,S0421,S0423
know they should do,4,220,[220],[97],SZCM.tsv,S0421,S0423
don't know,2,382,"[220, 282, 328, 420]",[382],SZCM.tsv,S0421,S0423
but i,2,224,"[224, 244, 371]",[124],SZCM.tsv,S0421,S0423
i don't think,3,224,[224],[193],SZCM.tsv,S0421,S0423
not dispatch it,3,224,"[224, 226]",[219],SZCM.tsv,S0421,S0423
order,1,224,"[224, 232]","[221, 223]",SZCM.tsv,S0421,S0423
be dispatch,2,224,[224],[223],SZCM.tsv,S0421,S0423
no that's,2,226,[226],[47],SZCM.tsv,S0421,S0423
what i'm,2,392,[226],[392],SZCM.tsv,S0421,S0423
you have,2,228,"[228, 365, 379]","[16, 107, 270, 321, 423, 427]",SZCM.tsv,S0421,S0423
you have to,3,321,"[228, 379]","[321, 423, 427]",SZCM.tsv,S0421,S0423
they don't send,3,230,[230],[227],SZCM.tsv,S0421,S0423
they don't,2,230,"[230, 322, 420]",[227],SZCM.tsv,S0421,S0423
work,1,232,[232],"[8, 183, 297, 421]",SZCM.tsv,S0421,S0423
see,1,236,"[236, 320]","[4, 163, 175, 323, 392]",SZCM.tsv,S0421,S0423
look like,2,236,[236],[191],SZCM.tsv,S0421,S0423
you can,2,236,"[236, 350]",[199],SZCM.tsv,S0421,S0423
to see what,3,237,[236],[237],SZCM.tsv,S0421,S0423
to see,2,247,"[236, 320]",[247],SZCM.tsv,S0421,S0423
i mean you,3,323,[236],[323],SZCM.tsv,S0421,S0423
durable,1,238,"[238, 256]","[235, 247]",SZCM.tsv,S0421,S0423
durable it's,2,247,[238],[247],SZCM.tsv,S0421,S0423
some people,2,240,"[240, 320, 322]",[103],SZCM.tsv,S0421,S0423
it's not,2,240,"[240, 377, 422, 430]","[135, 247]",SZCM.tsv,S0421,S0423
there's,1,240,"[240, 322]",[151],SZCM.tsv,S0421,S0423
it and,2,315,[240],[315],SZCM.tsv,S0421,S0423
could,1,242,"[242, 346, 371]","[47, 133, 163, 209, 293, 295, 297, 333]",SZCM.tsv,S0421,S0423
be say,2,242,[242],"[49, 127]",SZCM.tsv,S0421,S0423
in the,2,242,"[242, 340]","[93, 279, 305]",SZCM.tsv,S0421,S0423
but some people,3,242,"[242, 322]",[103],SZCM.tsv,S0421,S0423
get one,2,242,"[242, 244]","[133, 215, 217, 429]",SZCM.tsv,S0421,S0423
