Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
um yeah,2,33,"[4, 51, 69, 95, 109, 345, 398, 530, 666, 786, 1140, 1174]","[33, 567, 573]",S32W.tsv,S0007,S0018
um,1,33,"[4, 10, 13, 16, 18, 26, 42, 51, 55, 69, 75, 77, 89, 95, 105, 109, 125, 129, 133, 141, 168, 172, 176, 182, 186, 188, 190, 192, 198, 202, 207, 211, 214, 218, 227, 231, 241, 247, 249, 253, 257, 265, 271, 299, 301, 303, 308, 310, 313, 335, 343, 345, 351, 363, 373, 374, 380, 386, 396, 398, 405, 430, 445, 449, 458, 462, 484, 488, 504, 516, 524, 529, 530, 578, 580, 590, 592, 595, 647, 666, 670, 672, 676, 709, 715, 727, 731, 741, 746, 748, 750, 760, 762, 771, 774, 786, 794, 796, 797, 804, 818, 822, 827, 833, 837, 842, 844, 870, 879, 885, 970, 1013, 1016, 1020, 1023, 1025, 1047, 1060, 1070, 1077, 1093, 1094, 1108, 1110, 1120, 1136, 1138, 1140, 1155, 1160, 1170, 1174, 1176]","[33, 416, 448, 455, 511, 557, 567, 571, 573, 575, 654, 686, 805, 896, 898, 906, 922, 925, 988]",S32W.tsv,S0007,S0018
years,1,33,"[4, 18, 44, 95, 127, 143, 214, 237, 271, 382, 530, 538, 546, 747, 822, 1041, 1068, 1110, 1176]","[33, 497, 537, 541, 994]",S32W.tsv,S0007,S0018
like,1,33,"[4, 10, 13, 15, 16, 40, 44, 77, 83, 89, 95, 105, 107, 115, 141, 151, 163, 165, 167, 168, 178, 182, 184, 192, 198, 202, 211, 227, 229, 231, 235, 237, 239, 241, 243, 247, 251, 255, 263, 265, 267, 271, 273, 275, 285, 306, 313, 329, 341, 345, 359, 363, 365, 367, 374, 382, 390, 405, 419, 430, 434, 436, 443, 445, 447, 458, 468, 478, 488, 490, 506, 526, 528, 529, 530, 538, 578, 580, 582, 583, 584, 588, 590, 593, 594, 628, 643, 645, 647, 649, 661, 665, 666, 670, 672, 676, 681, 699, 701, 743, 748, 750, 754, 756, 758, 760, 761, 762, 764, 767, 771, 772, 796, 814, 818, 820, 825, 833, 837, 848, 853, 877, 946, 964, 966, 970, 980, 1016, 1041, 1058, 1062, 1075, 1079, 1083, 1085, 1100, 1110, 1112, 1129, 1130, 1140, 1142, 1145, 1160, 1162, 1170, 1172, 1176, 1178]","[33, 114, 221, 296, 410, 471, 549, 557, 563, 616, 722, 793, 910, 933, 994, 1050, 1071, 1080, 1102, 1104]",S32W.tsv,S0007,S0018
i be,2,114,"[4, 8, 10, 40, 48, 55, 59, 61, 79, 89, 99, 103, 141, 143, 145, 172, 174, 176, 223, 225, 227, 235, 237, 239, 247, 269, 271, 275, 301, 306, 313, 396, 434, 443, 447, 472, 528, 554, 580, 590, 621, 622, 750, 761, 764, 767, 771, 784, 785, 833, 835, 840, 844, 893, 966, 1016, 1025, 1075, 1083, 1120, 1130, 1172, 1176]","[114, 154, 994]",S32W.tsv,S0007,S0018
six,1,148,"[4, 44, 133, 141, 190, 365, 382, 460, 747, 867]","[148, 288, 916, 497]",S32W.tsv,S0007,S0018
be in,2,150,"[4, 30, 247, 265, 271, 299, 382, 443, 962]",[150],S32W.tsv,S0007,S0018
never,1,156,"[4, 65, 205, 239, 306, 403, 405, 430, 436, 449, 480, 492, 917, 932, 966, 1022, 1083, 1110]","[156, 918, 925, 933, 935, 939]",S32W.tsv,S0007,S0018
to be,2,158,"[4, 141, 145, 211, 247, 384, 436, 529, 580, 583, 870]","[158, 286, 563, 683, 906, 1148, 1154, 679, 910]",S32W.tsv,S0007,S0018
in the,2,307,"[4, 13, 30, 42, 55, 89, 129, 176, 247, 257, 271, 359, 363, 382, 403, 430, 443, 526, 647, 668, 820, 867, 1136]","[307, 606, 616, 793, 868, 935, 959, 1040, 1048]",S32W.tsv,S0007,S0018
grow up,2,307,"[4, 8, 308, 592]",[307],S32W.tsv,S0007,S0018
try to,2,326,"[4, 42, 51, 83, 202, 214, 578, 804, 820, 837, 970, 1091, 1120]","[326, 644]",S32W.tsv,S0007,S0018
and um,2,416,"[4, 16, 42, 51, 77, 89, 95, 176, 198, 211, 271, 345, 488, 592, 666, 748, 750, 760, 771, 1013]","[416, 511]",S32W.tsv,S0007,S0018
journalist,1,416,"[4, 131, 145, 178]","[416, 722, 1071, 1189]",S32W.tsv,S0007,S0018
now and,2,418,"[4, 123, 176, 271, 1077]",[418],S32W.tsv,S0007,S0018
go,1,418,"[4, 16, 40, 77, 87, 107, 141, 182, 194, 196, 214, 223, 225, 227, 253, 345, 382, 392, 396, 403, 405, 421, 490, 504, 528, 530, 584, 672, 727, 731, 745, 746, 750, 760, 761, 764, 765, 794, 833, 848, 901, 966, 972, 1022, 1060, 1091, 1093, 1176]","[418, 633, 686, 871, 922, 925, 988, 1014, 1185, 1154]",S32W.tsv,S0007,S0018
of the,2,441,"[4, 20, 99, 127, 165, 182, 213, 214, 251, 271, 285, 323, 349, 374, 403, 407, 421, 443, 594, 680, 743, 1031, 1041, 1121, 1131]","[441, 567, 616, 873, 923]",S32W.tsv,S0007,S0018
um i,2,455,"[4, 89, 176, 211, 308, 750, 1108]","[455, 925]",S32W.tsv,S0007,S0018
six years,2,497,"[4, 747]",[497],S32W.tsv,S0007,S0018
university,1,511,"[4, 16, 746]","[511, 571, 933]",S32W.tsv,S0007,S0018
want,1,527,"[4, 73, 95, 192, 207, 480, 504, 528, 580]","[527, 922, 1169, 679, 939]",S32W.tsv,S0007,S0018
be a,2,575,"[4, 20, 48, 71, 75, 89, 143, 145, 170, 178, 184, 198, 200, 205, 213, 247, 267, 285, 363, 430, 460, 480, 532, 583, 630, 748, 767, 774, 794, 822, 837, 1110, 1155]","[575, 708, 852, 933, 1071, 1169, 910]",S32W.tsv,S0007,S0018
like er,2,616,"[4, 83, 107, 165, 265, 382, 419, 643, 649, 661, 750, 754, 818]","[616, 722]",S32W.tsv,S0007,S0018
i'm,1,644,"[4, 13, 48, 50, 89, 115, 172, 214, 216, 227, 239, 251, 257, 267, 299, 308, 313, 315, 345, 363, 367, 374, 382, 400, 449, 458, 460, 480, 528, 578, 747, 760, 764, 794, 796, 804, 831, 865, 867, 869, 891, 895, 901, 966, 978, 1075, 1091, 1116, 1121, 1142]","[644, 777, 888, 900, 949, 1048, 1050, 1189]",S32W.tsv,S0007,S0018
want to be,3,679,"[4, 580]",[679],S32W.tsv,S0007,S0018
yeah like er,3,722,"[4, 643]",[722],S32W.tsv,S0007,S0018
word,1,724,"[4, 180, 214, 231, 239, 554, 842]",[724],S32W.tsv,S0007,S0018
still,1,838,"[4, 65, 141, 145, 213, 271, 275, 297, 299, 313, 351, 382, 407, 771, 837, 970, 982, 1027, 1054, 1117]","[838, 994]",S32W.tsv,S0007,S0018
be a sport,3,852,[4],[852],S32W.tsv,S0007,S0018
so i,2,922,"[4, 42, 46, 55, 77, 79, 83, 93, 174, 214, 223, 225, 235, 306, 359, 384, 402, 447, 574, 578, 747, 764, 785, 833, 835, 870, 1013, 1025, 1112, 1121]","[922, 1175, 994]",S32W.tsv,S0007,S0018
want to,2,939,"[4, 480, 504, 580]",[939],S32W.tsv,S0007,S0018
so i be,3,994,"[4, 55, 79, 223, 235, 306, 447, 764, 1025]",[994],S32W.tsv,S0007,S0018
years ago,2,994,"[4, 538]",[994],S32W.tsv,S0007,S0018
er i,2,1032,"[4, 61, 141, 213, 247, 303, 311, 313, 353, 374, 405, 434, 529, 645, 727]",[1032],S32W.tsv,S0007,S0018
be a sport journalist,4,1071,[4],[1071],S32W.tsv,S0007,S0018
go to,2,1154,"[4, 107, 223, 490, 528, 530, 731, 1176]",[1154],S32W.tsv,S0007,S0018
a sport journalist,3,1189,[4],[1189],S32W.tsv,S0007,S0018
football,1,56,"[6, 8, 10, 75, 107, 190, 200, 247, 253, 405, 419, 421, 554, 1056]","[56, 912]",S32W.tsv,S0007,S0018
the er,2,511,"[6, 129, 176, 190, 293, 310, 390, 578, 603, 680, 703, 797, 820, 964, 1096, 1121]","[511, 935]",S32W.tsv,S0007,S0018
be the,2,625,"[6, 26, 32, 77, 129, 188, 213, 239, 247, 251, 390, 443, 746, 748, 844, 928, 1068, 1121]","[625, 791, 805]",S32W.tsv,S0007,S0018
tennis,1,683,"[6, 8, 405, 794, 796]",[683],S32W.tsv,S0007,S0018
football and,2,912,"[6, 200, 405]",[912],S32W.tsv,S0007,S0018
two,1,33,"[8, 44, 89, 93, 95, 127, 141, 143, 190, 214, 227, 237, 241, 243, 257, 271, 323, 382, 396, 645, 750, 771, 867, 997, 999, 1003, 1098]","[33, 738, 868, 912, 998, 1002, 1006]",S32W.tsv,S0007,S0018
probably,1,158,"[8, 192, 345, 460, 554, 786, 794, 845, 1043, 1160]","[158, 525, 531, 547, 616, 1044]",S32W.tsv,S0007,S0018
when i,2,354,"[8, 10, 75, 89, 99, 141, 143, 145, 172, 174, 239, 313, 329, 345, 588, 590, 594, 727, 771, 833, 893, 1130, 1172]","[354, 922]",S32W.tsv,S0007,S0018
big,1,418,"[8, 77, 113, 411, 421, 756, 758, 822]",[418],S32W.tsv,S0007,S0018
play,1,912,"[8, 13]",[912],S32W.tsv,S0007,S0018
four,1,1004,"[8, 101, 192, 223, 225]","[1004, 1006]",S32W.tsv,S0007,S0018
get,1,14,"[10, 15, 26, 40, 42, 48, 51, 59, 61, 73, 75, 77, 89, 99, 101, 107, 109, 115, 121, 127, 141, 165, 170, 176, 182, 186, 205, 214, 249, 253, 255, 257, 259, 261, 275, 277, 297, 313, 329, 345, 349, 359, 367, 382, 396, 419, 434, 440, 490, 530, 578, 588, 590, 640, 668, 670, 676, 695, 719, 743, 750, 758, 760, 771, 797, 802, 804, 818, 822, 833, 835, 845, 867, 895, 970, 980, 982, 1015, 1022, 1041, 1058, 1062, 1077, 1079, 1091, 1160, 1172, 1178, 1180]","[14, 33, 35, 152, 160, 326, 370, 416, 425, 473, 477, 557, 567, 571, 658, 700, 734, 751, 779, 939, 949, 981, 985, 988, 1019, 1034, 1040, 1063, 1071, 1078, 1119, 1169, 1185, 158]",S32W.tsv,S0007,S0018
i think,2,33,"[10, 26, 61, 67, 99, 143, 205, 207, 211, 214, 223, 255, 301, 303, 359, 363, 374, 382, 434, 436, 443, 460, 488, 592, 601, 603, 605, 628, 645, 666, 668, 670, 703, 762, 774, 796, 802, 825, 942, 962, 966, 1025, 1041, 1077, 1081, 1091, 1121, 1129, 1133, 1142, 1147]","[33, 543, 862, 904, 910, 943, 957, 959, 985]",S32W.tsv,S0007,S0018
think,1,33,"[10, 26, 59, 61, 67, 77, 89, 99, 143, 178, 205, 207, 211, 214, 223, 227, 255, 273, 301, 303, 359, 363, 365, 374, 382, 434, 436, 443, 460, 480, 488, 530, 532, 580, 592, 593, 601, 603, 605, 622, 628, 645, 666, 668, 670, 701, 703, 762, 774, 794, 796, 802, 804, 825, 827, 831, 837, 942, 962, 966, 984, 1022, 1025, 1027, 1041, 1054, 1058, 1075, 1077, 1081, 1091, 1110, 1120, 1121, 1122, 1129, 1131, 1133, 1142, 1147]","[33, 370, 471, 543, 638, 644, 862, 904, 910, 943, 957, 959, 985]",S32W.tsv,S0007,S0018
i do,2,114,"[10, 12, 40, 141, 227, 241, 247, 285, 305, 318, 322, 371, 396, 580, 760, 874, 1013, 1108, 1131, 1170]",[114],S32W.tsv,S0007,S0018
gonna,1,148,"[10, 89, 168, 225, 227, 243, 251, 257, 267, 271, 363, 382, 392, 396, 554, 621, 767, 808, 840, 844, 1025, 1096, 1176]","[148, 448, 154, 949]",S32W.tsv,S0007,S0018
be gonna be,3,154,"[10, 392, 767]",[154],S32W.tsv,S0007,S0018
get to,2,158,"[10, 15, 99, 101, 127, 590, 771, 970, 1077]",[158],S32W.tsv,S0007,S0018
and then,2,340,"[10, 48, 95, 168, 176, 190, 211, 227, 253, 257, 313, 331, 382, 443, 592, 649, 682, 746, 765, 771, 797, 1025, 1130]","[340, 416, 418, 1048]",S32W.tsv,S0007,S0018
er my,2,356,"[10, 390, 1129]","[356, 416]",S32W.tsv,S0007,S0018
for the,2,414,"[10, 188, 247, 382, 693, 865, 1068, 1085, 1108]","[414, 692]",S32W.tsv,S0007,S0018
of my,2,414,"[10, 101, 239, 345, 405, 1022, 1136, 1140]","[414, 722, 922, 1169]",S32W.tsv,S0007,S0018
would,1,425,"[10, 99, 165, 178, 180, 182, 186, 188, 196, 205, 247, 303, 434, 436, 578, 584, 676, 1041, 1110]","[425, 442, 557, 708, 1028, 1030]",S32W.tsv,S0007,S0018
come,1,439,"[10, 59, 176, 188, 207, 239, 263, 299, 301, 303, 305, 329, 363, 480, 590, 647, 680, 727, 771, 790, 822, 1016, 1075, 1091, 1129]","[439, 638]",S32W.tsv,S0007,S0018
but then,2,471,"[10, 192, 770, 818, 824, 827, 966, 970, 1178]","[471, 949]",S32W.tsv,S0007,S0018
at the,2,511,"[10, 170, 225, 267, 271, 275, 297, 313, 578, 592, 597, 601, 613, 647, 822, 891]","[511, 658, 864, 888, 1185]",S32W.tsv,S0007,S0018
say,1,543,"[10, 55, 89, 117, 178, 237, 239, 249, 257, 269, 480, 484, 486, 554, 578, 592, 621, 665, 680, 719, 747, 760, 761, 762, 785, 794, 808, 812, 818, 822, 825, 840, 844, 964, 1022, 1031, 1083, 1170, 1172]","[543, 553, 777, 922, 925, 1032]",S32W.tsv,S0007,S0018
pick up,2,559,[10],[559],S32W.tsv,S0007,S0018
when you're,2,567,[10],[567],S32W.tsv,S0007,S0018
um but,2,575,"[10, 647, 796, 827]",[575],S32W.tsv,S0007,S0018
it come,2,638,"[10, 59, 1016]",[638],S32W.tsv,S0007,S0018
but then when,3,949,"[10, 770]",[949],S32W.tsv,S0007,S0018
gonna be,2,949,"[10, 257, 382, 392, 396, 767]",[949],S32W.tsv,S0007,S0018
ten,1,1021,"[10, 200, 750, 770]","[1021, 1032]",S32W.tsv,S0007,S0018
be er,2,1124,"[10, 135, 139, 141, 168, 172, 178, 237, 271, 313, 315, 436, 443, 458, 526, 695, 761, 784, 797, 1125]",[1124],S32W.tsv,S0007,S0018
could,1,451,"[12, 13, 40, 95, 139, 165, 167, 182, 190, 298, 301, 363, 382, 434, 528, 530, 661, 747, 1025, 1035]","[451, 1080, 1104, 1175]",S32W.tsv,S0007,S0018
mean,1,146,"[13, 247, 257, 970, 1056]","[146, 425, 557, 567, 1169]",S32W.tsv,S0007,S0018
journalism,1,328,"[13, 22, 24, 26, 67, 71, 81, 99, 365, 434, 436, 665]",[328],S32W.tsv,S0007,S0018
i can,2,553,"[13, 161, 363, 938]","[553, 577, 896]",S32W.tsv,S0007,S0018
on the,2,557,"[13, 44, 77, 97, 105, 145, 172, 182, 247, 253, 345, 359, 382, 445, 680, 709, 760, 837, 844, 1108]","[557, 616, 683, 1019, 1048, 1053]",S32W.tsv,S0007,S0018
the the,2,708,"[13, 129, 165, 247, 267, 382, 445, 580, 601, 680, 703, 727, 760, 797, 801, 1041, 1147]","[708, 1183]",S32W.tsv,S0007,S0018
it um,2,925,"[13, 218]",[925],S32W.tsv,S0007,S0018
can be,2,1012,"[13, 313, 666]",[1012],S32W.tsv,S0007,S0018
could do,2,1104,"[13, 1025, 1035]",[1104],S32W.tsv,S0007,S0018
get free ticket,3,15,[15],[14],S32W.tsv,S0007,S0018
watch,1,112,"[15, 253]",[112],S32W.tsv,S0007,S0018
just get,2,160,"[15, 253, 329, 760, 845, 1062]",[160],S32W.tsv,S0007,S0018
meet,1,162,"[15, 432, 594, 727, 731]","[162, 726]",S32W.tsv,S0007,S0018
people you,2,633,[15],[633],S32W.tsv,S0007,S0018
people,1,633,"[15, 89, 107, 178, 186, 207, 213, 345, 374, 421, 432, 434, 443, 628, 665, 695, 818, 820, 825]","[633, 679, 793, 1032]",S32W.tsv,S0007,S0018
and like,2,933,"[15, 105, 163, 167, 430, 582, 672, 1112, 1145]",[933],S32W.tsv,S0007,S0018
get free,2,1063,[15],[1063],S32W.tsv,S0007,S0018
so yeah,2,16,"[16, 149, 540, 1164]","[3, 925]",S32W.tsv,S0007,S0018
be like,2,33,"[16, 40, 77, 182, 184, 202, 227, 237, 239, 243, 247, 251, 267, 285, 382, 419, 443, 528, 580, 584, 590, 676, 743, 750, 966, 1129, 1130, 1172]","[33, 994]",S32W.tsv,S0007,S0018
yeah i,2,33,"[16, 51, 95, 161, 430, 774, 784, 1075, 1077, 1153]","[33, 114, 497, 943, 1169]",S32W.tsv,S0007,S0018
sell,1,112,"[16, 820]",[112],S32W.tsv,S0007,S0018
it and,2,340,"[16, 38, 89, 196, 211, 396, 580, 582, 976]","[340, 935, 1034]",S32W.tsv,S0007,S0018
that be,2,513,"[16, 20, 77, 139, 141, 172, 229, 237, 299, 593, 594, 647, 774, 827, 1025, 1108, 1155]","[513, 586]",S32W.tsv,S0007,S0018
study at,2,567,[16],[567],S32W.tsv,S0007,S0018
study,1,616,"[16, 174, 597]",[616],S32W.tsv,S0007,S0018
real,1,910,"[16, 20, 213]",[910],S32W.tsv,S0007,S0018
i go,2,1154,"[16, 396, 403, 727, 833]",[1154],S32W.tsv,S0007,S0018
degree,1,33,"[18, 26, 200, 613, 665, 1172]","[33, 612]",S32W.tsv,S0007,S0018
on a,2,288,"[18, 61, 214, 729]","[288, 477]",S32W.tsv,S0007,S0018
three,1,868,"[18, 363, 382, 593, 647, 771, 867, 999, 1001]","[868, 998, 1000, 1006]",S32W.tsv,S0007,S0018
it be,2,33,"[20, 26, 40, 53, 71, 77, 95, 105, 117, 129, 135, 141, 145, 168, 178, 180, 182, 184, 190, 229, 247, 267, 271, 285, 313, 392, 460, 532, 580, 582, 584, 603, 605, 727, 737, 743, 750, 756, 846, 962, 976, 1016, 1018, 1096, 1125, 1127]","[33, 515, 631, 943]",S32W.tsv,S0007,S0018
one,1,112,"[20, 30, 48, 51, 71, 77, 101, 113, 139, 170, 188, 190, 194, 213, 214, 239, 241, 247, 251, 271, 275, 301, 313, 349, 351, 396, 405, 421, 430, 443, 445, 449, 580, 588, 592, 594, 601, 640, 645, 649, 681, 741, 748, 750, 783, 812, 822, 844, 845, 869, 895, 901, 1013, 1018, 1022, 1041, 1091, 1108, 1131, 1156]","[112, 416, 425, 600, 862, 920, 925, 1048, 1053, 1159, 1163, 873]",S32W.tsv,S0007,S0018
be yeah,2,114,"[20, 605, 737]",[114],S32W.tsv,S0007,S0018
cos,1,154,"[20, 40, 48, 61, 77, 107, 145, 161, 170, 172, 200, 257, 299, 301, 329, 345, 367, 388, 396, 419, 436, 443, 460, 486, 504, 532, 576, 578, 580, 588, 628, 661, 672, 693, 750, 794, 816, 822, 825, 831, 844, 865, 891, 960, 1022, 1025, 1041, 1043, 1056, 1075, 1110, 1130, 1142, 1160, 1170, 1176]","[154, 158, 414, 616, 925, 933, 935, 957, 988, 1032, 1040]",S32W.tsv,S0007,S0018
things,1,410,"[20, 239, 271, 285, 341, 359, 363, 554, 594, 837, 844, 1018, 1131]",[410],S32W.tsv,S0007,S0018
one of the,3,873,"[20, 213, 214, 271, 421, 443, 594, 1131]",[873],S32W.tsv,S0007,S0018
a real,2,910,"[20, 167]",[910],S32W.tsv,S0007,S0018
cos er,2,1032,"[20, 145, 161, 844, 1130, 1142]",[1032],S32W.tsv,S0007,S0018
a lot of,3,340,"[22, 105, 165, 178, 184, 186, 198, 227, 345, 407, 434, 574, 628, 743, 818, 820, 822, 1056]","[340, 567, 616, 988]",S32W.tsv,S0007,S0018
course,1,527,"[22, 77, 645, 1025]","[527, 616, 949]",S32W.tsv,S0007,S0018
quite,1,547,"[22, 202, 211, 227, 237, 251, 267, 271, 301, 345, 460, 574, 672, 745, 758, 762, 818, 966, 1054, 1079]","[547, 805, 949, 1021, 1040, 1044]",S32W.tsv,S0007,S0018
specifically sport,2,24,[24],[19],S32W.tsv,S0007,S0018
teach,1,150,"[26, 590, 592]","[150, 616]",S32W.tsv,S0007,S0018
my er,2,356,"[26, 313]",[356],S32W.tsv,S0007,S0018
in sport,2,416,"[26, 665]",[416],S32W.tsv,S0007,S0018
kind of,2,517,"[26, 30, 40, 55, 61, 67, 81, 87, 115, 141, 143, 167, 168, 172, 174, 184, 186, 196, 202, 227, 257, 277, 363, 374, 379, 405, 407, 434, 443, 458, 530, 578, 594, 653, 676, 750, 756, 760, 761, 762, 764, 771, 825, 1016, 1041, 1083, 1110, 1112, 1121, 1136, 1140, 1147]","[517, 639, 910, 1126]",S32W.tsv,S0007,S0018
get a,2,567,"[26, 42, 48, 51, 170, 275, 329, 758, 822, 845, 1022, 1077, 1178]","[567, 571, 658, 734, 988, 1185]",S32W.tsv,S0007,S0018
think it,2,638,"[26, 460, 580, 603, 605]","[638, 959]",S32W.tsv,S0007,S0018
i think it,3,943,"[26, 460, 603, 605]","[943, 959]",S32W.tsv,S0007,S0018
get a job,3,1185,"[26, 51]",[1185],S32W.tsv,S0007,S0018
really,1,28,"[28, 30, 40, 48, 53, 55, 59, 73, 77, 143, 172, 176, 178, 202, 313, 343, 345, 367, 407, 449, 488, 578, 580, 582, 588, 594, 628, 651, 750, 764, 771, 822, 827, 835, 855, 897, 932, 966, 1056, 1079, 1121, 1130, 1178, 1180]","[3, 29, 31, 181, 292, 412, 477, 902, 914, 925, 933, 935, 939, 947, 953, 961, 994, 1102, 1185]",S32W.tsv,S0007,S0018
as a,2,416,"[28, 95, 139, 184, 407, 670, 772, 1142]","[416, 1071]",S32W.tsv,S0007,S0018
skills,1,616,[28],[616],S32W.tsv,S0007,S0018
so you,2,30,"[30, 139]","[3, 148]",S32W.tsv,S0007,S0018
year,1,33,"[30, 44, 48, 95, 202, 299, 396]","[33, 35]",S32W.tsv,S0007,S0018
could've,1,33,[30],[33],S32W.tsv,S0007,S0018
a couple of,3,414,"[30, 51, 107, 384, 445, 538, 590, 1176]",[414],S32W.tsv,S0007,S0018
and they,2,633,"[30, 75, 77, 225, 227, 590, 592, 745, 750]",[633],S32W.tsv,S0007,S0018
they be,2,791,"[30, 32, 75, 77, 81, 227, 271, 592, 750]",[791],S32W.tsv,S0007,S0018
you could've,2,873,[30],[873],S32W.tsv,S0007,S0018
much,1,120,"[32, 194, 275, 303, 379, 384, 486, 946, 1160, 1162]","[120, 148, 983, 985, 1167]",S32W.tsv,S0007,S0018
money,1,148,"[32, 141, 168, 480, 796, 1162]","[148, 477, 925]",S32W.tsv,S0007,S0018
make,1,154,"[32, 63, 115, 168, 196, 225, 227, 233, 239, 301, 305, 382, 594, 703, 758, 764, 1074, 1112]","[154, 162, 451, 618, 773]",S32W.tsv,S0007,S0018
anything,1,340,"[32, 105, 241, 247, 436, 822]","[340, 429]",S32W.tsv,S0007,S0018
way,1,352,"[32, 176, 241, 247, 298, 382, 450, 512, 588, 593, 1016]","[352, 1152]",S32W.tsv,S0007,S0018
as well,2,36,"[36, 105, 107, 163, 213, 301, 306, 311, 363, 443, 460, 649, 666, 672, 674, 701, 750, 802, 820, 824, 841, 928, 1031, 1037, 1054, 1056, 1066, 1074, 1081, 1096]","[3, 70, 716, 751, 904, 939]",S32W.tsv,S0007,S0018
that's,1,112,"[36, 77, 89, 211, 218, 222, 271, 293, 313, 315, 407, 421, 438, 443, 452, 529, 566, 626, 628, 643, 680, 685, 689, 720, 741, 758, 786, 794, 857, 867, 895, 909, 928, 942, 976, 995, 1016, 1022, 1062, 1075, 1089, 1105, 1160, 1172, 1178]","[112, 154, 292, 294, 352, 425, 448, 888, 933, 949, 1019, 1048, 1099]",S32W.tsv,S0007,S0018
and you,2,128,"[36, 40, 141, 196, 267, 349]","[128, 338, 557, 559, 567, 935]",S32W.tsv,S0007,S0018
you can,2,939,"[36, 109, 196, 594, 665]",[939],S32W.tsv,S0007,S0018
up for,2,618,[38],"[618, 949, 1030]",S32W.tsv,S0007,S0018
turn,1,633,"[38, 61, 139, 196, 247, 824, 1015]",[633],S32W.tsv,S0007,S0018
for it and,3,935,"[38, 649]","[935, 1034]",S32W.tsv,S0007,S0018
for it,2,935,"[38, 649, 1075]","[935, 1034]",S32W.tsv,S0007,S0018
first,1,40,"[40, 42, 44, 61, 89, 141, 143, 172, 184, 202, 239, 251, 396, 582, 594, 676, 680, 765, 771, 786, 1172]","[33, 567]",S32W.tsv,S0007,S0018
you do,2,70,"[40, 165, 207, 227, 1064]","[70, 567]",S32W.tsv,S0007,S0018
