Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
yeah,1,24,"[2, 6, 8, 12, 16, 18, 29, 35, 49, 64, 67, 68, 72, 82, 84, 86, 88, 93, 99, 103, 107, 119, 123, 129, 139, 141, 145, 147, 149, 157, 159, 161, 167, 169, 177, 179, 182, 188, 194, 196, 247, 249, 271, 273, 281, 283, 297, 299, 301, 307, 309, 319, 321, 325, 327, 329, 335, 337, 345, 349, 351, 353, 355, 359, 367, 369, 371, 387, 393, 396, 400, 402, 414, 416, 424, 430, 434, 436, 440, 442, 446, 456, 458, 460, 466, 468, 476, 478, 482, 484, 488, 491, 497, 501, 507, 510, 515, 523, 525, 529, 531, 533, 545, 553, 559, 561, 564, 566, 585, 587, 591, 593, 595, 599, 601, 603, 617, 625, 627, 629, 649, 652, 654, 656, 664, 672, 674, 682, 686, 690, 694, 698, 702, 704, 706, 710, 717, 727, 729, 741, 750, 758, 774, 776, 782, 787, 791, 793, 795, 811, 824, 826, 828, 832, 834, 842, 844, 846, 867, 871, 879, 887, 895, 901, 909, 911, 917, 925, 927, 934, 945, 951, 953, 957, 959, 961, 971, 974, 990, 994, 1014, 1016, 1024, 1034, 1046, 1048, 1064, 1070, 1072, 1074, 1076, 1090, 1093, 1096, 1101, 1103, 1140, 1142, 1145, 1149, 1151, 1155, 1159, 1173, 1183, 1185, 1189, 1197, 1211, 1233, 1249, 1255, 1257, 1261, 1263, 1265, 1267, 1269, 1275, 1277, 1287, 1289, 1291, 1296, 1305, 1313, 1323, 1343, 1347, 1351, 1361, 1365, 1379]","[24, 28, 32, 48, 54, 57, 59, 63, 69, 71, 75, 85, 87, 96, 104, 108, 112, 116, 122, 128, 130, 140, 144, 150, 152, 154, 170, 172, 178, 185, 187, 189, 191, 193, 199, 201, 205, 210, 212, 222, 239, 241, 243, 245, 254, 260, 272, 274, 276, 284, 286, 288, 296, 300, 306, 310, 318, 334, 340, 342, 346, 352, 360, 362, 364, 366, 376, 382, 388, 395, 399, 401, 403, 413, 419, 423, 429, 433, 437, 441, 443, 445, 451, 453, 461, 463, 490, 492, 500, 506, 508, 528, 532, 536, 538, 540, 552, 571, 580, 584, 586, 590, 594, 600, 602, 608, 612, 616, 632, 634, 642, 644, 651, 653, 657, 661, 663, 667, 677, 679, 685, 693, 701, 705, 709, 718, 724, 726, 730, 732, 734, 744, 753, 771, 777, 788, 794, 796, 804, 806, 808, 810, 817, 819, 821, 825, 829, 831, 835, 841, 843, 851, 853, 860, 864, 868, 870, 884, 886, 888, 898, 906, 908, 912, 920, 922, 937, 962, 972, 975, 979, 981, 985, 987, 999, 1003, 1009, 1011, 1021, 1027, 1039, 1049, 1051, 1057, 1061, 1067, 1069, 1081, 1089, 1098, 1100, 1102, 1106, 1108, 1110, 1111, 1117, 1124, 1126, 1128, 1135, 1174, 1182, 1186, 1188, 1192, 1200, 1210, 1214, 1228, 1230, 1234, 1245, 1250, 1252, 1254, 1270, 1280, 1286, 1290, 1294, 1299, 1306, 1308, 1310, 1314, 1316, 1320, 1330, 1332, 1340, 1350, 1354, 1356, 1358, 1364, 1372, 1382, 73, 83, 89, 176, 226, 246, 248, 392, 487, 495, 720, 751, 775, 779, 855, 862, 910, 931, 964, 993, 1113, 1376]",SEM7.tsv,S0557,S0539
yeah i,2,73,"[2, 6, 18, 49, 99, 103, 440, 446, 507, 559, 599, 672, 717, 727, 776, 795, 867, 1096, 1185, 1233, 1323]","[73, 83, 89, 176, 185, 226, 246, 248, 392, 487, 495, 644, 720, 734, 751, 775, 779, 855, 862, 910, 931, 964, 993, 1113, 1234, 1376, 1382]",SEM7.tsv,S0557,S0539
much,1,136,"[2, 117, 377, 398, 574, 599, 807, 1157, 1195, 1235, 1293]","[136, 602, 1053, 1237]",SEM7.tsv,S0557,S0539
us,1,180,"[2, 1157, 1187, 1203]","[180, 320, 415, 437, 636, 642, 851, 880, 882, 1083, 1348, 447, 459, 962, 1302]",SEM7.tsv,S0557,S0539
i can't,2,322,"[2, 149, 545, 824]","[322, 399, 675, 781]",SEM7.tsv,S0557,S0539
us like,2,447,[2],"[447, 459, 642, 962, 1302]",SEM7.tsv,S0557,S0539
believe,1,461,[2],"[461, 790]",SEM7.tsv,S0557,S0539
i have,2,588,"[2, 341, 541, 776, 1010]",[588],SEM7.tsv,S0557,S0539
like how,2,755,"[2, 398]",[755],SEM7.tsv,S0557,S0539
i can't believe,3,781,[2],[781],SEM7.tsv,S0557,S0539
no idea,2,910,[2],[910],SEM7.tsv,S0557,S0539
like i,2,973,"[2, 756, 807, 820, 921, 940, 1006, 1107]",[973],SEM7.tsv,S0557,S0539
how much,2,1053,"[2, 117]","[1053, 1237]",SEM7.tsv,S0557,S0539
i know,2,6,"[6, 14, 21, 23, 307, 309, 717, 856, 1018, 1179, 1185]","[1, 3, 19, 94, 142, 278, 304, 332, 461, 763, 790, 823, 966, 987, 989, 185, 495, 751, 779, 862]",SEM7.tsv,S0557,S0539
yeah i know,3,185,"[6, 717, 1185]","[185, 495, 751, 779, 862]",SEM7.tsv,S0557,S0539
know,1,270,"[6, 14, 21, 23, 56, 68, 111, 139, 161, 171, 277, 305, 307, 309, 339, 361, 404, 408, 452, 462, 545, 601, 613, 643, 704, 717, 789, 799, 805, 807, 809, 813, 820, 822, 856, 863, 881, 895, 905, 921, 932, 963, 1018, 1105, 1134, 1136, 1143, 1157, 1163, 1179, 1181, 1185, 1187, 1205, 1209, 1211, 1227, 1235, 1275, 1367]","[270, 306, 314, 332, 336, 409, 490, 610, 626, 644, 671, 730, 734, 740, 742, 781, 783, 845, 862, 910, 964, 1073, 1081, 1166, 1172, 1288, 278, 304, 461, 495, 751, 763, 779, 790, 823, 966, 987, 989]",SEM7.tsv,S0557,S0539
that's,1,22,"[12, 68, 137, 155, 271, 279, 389, 448, 450, 454, 503, 505, 676, 764, 782, 803, 858, 863, 911, 957, 971, 986, 992, 1018, 1038, 1058, 1181, 1201, 1211, 1279, 1349, 1375]","[22, 63, 98, 106, 114, 220, 282, 508, 558, 673, 716, 730, 753, 870, 896, 962, 1113, 1158, 1212, 1245, 1356, 1368, 707, 802]",SEM7.tsv,S0557,S0539
good,1,22,"[12, 72, 107, 109, 155, 165, 169, 301, 359, 402, 696, 820, 1000, 1022, 1054, 1307, 1375]","[22, 69, 73, 106, 114, 132, 180, 181, 201, 220, 282, 300, 344, 392, 443, 524, 532, 550, 552, 563, 565, 567, 582, 663, 695, 765, 886, 1073, 1098, 1115, 1117, 1158, 1176, 1245, 1356, 707]",SEM7.tsv,S0557,S0539
have be,2,36,"[12, 541, 583]",[36],SEM7.tsv,S0557,S0539
yeah like,2,48,"[12, 704, 1024]","[48, 254, 1069]",SEM7.tsv,S0557,S0539
to be,2,136,"[12, 68, 309, 402, 472, 660, 856, 1008, 1020, 1143, 1199, 1225, 1236, 1323]","[136, 296, 423, 508, 1130, 1190, 1322, 1380]",SEM7.tsv,S0557,S0539
dad,1,203,"[12, 215, 905, 1014, 1209]","[203, 250, 646, 872, 900, 1358, 1366]",SEM7.tsv,S0557,S0539
work,1,356,"[12, 115, 167, 171, 795, 891, 905]","[356, 806, 1276]",SEM7.tsv,S0557,S0539
good be it,3,707,[12],[707],SEM7.tsv,S0557,S0539
that's not,2,707,[12],"[707, 802]",SEM7.tsv,S0557,S0539
be it,2,802,"[12, 31, 117, 143, 373, 406, 444, 519, 583, 623, 670, 915, 1327]","[802, 1035, 1144, 1228, 1232]",SEM7.tsv,S0557,S0539
obviously,1,823,"[12, 45, 56, 58, 68, 105, 107, 167, 343, 361, 743, 776, 795, 820, 925, 1002, 1060, 1181, 1195, 1199, 1205]","[823, 931, 933, 1047]",SEM7.tsv,S0557,S0539
i think the,3,18,"[18, 190]","[1, 20, 344, 520]",SEM7.tsv,S0557,S0539
back,1,18,"[18, 21, 23, 27, 398, 899, 965, 1022, 1038, 1195, 1203, 1236, 1341]","[1, 298, 606, 812, 1210, 1334, 1336]",SEM7.tsv,S0557,S0539
come,1,18,"[18, 23, 1217]","[17, 77, 332, 334, 580, 837, 962, 1091, 1264, 594]",SEM7.tsv,S0557,S0539
think,1,30,"[18, 21, 23, 53, 56, 95, 103, 111, 113, 115, 149, 169, 190, 341, 347, 406, 440, 462, 472, 474, 503, 543, 545, 599, 615, 666, 672, 719, 721, 754, 780, 797, 809, 815, 858, 863, 865, 887, 1199, 1209, 1225, 1227, 1229, 1233, 1238, 1247, 1309, 1331, 1337, 1339, 1345, 1363, 1367, 1377]","[30, 32, 102, 368, 399, 532, 565, 606, 736, 749, 798, 872, 910, 956, 962, 1198, 1222, 1338, 1344, 77, 92, 118, 136, 146, 148, 187, 270, 344, 376, 378, 386, 392, 405, 409, 411, 421, 423, 431, 459, 487, 509, 520, 578, 588, 671, 675, 677, 709, 745, 786, 792, 841, 855, 870, 900, 908, 912, 916, 926, 929, 931, 958, 964, 993, 995, 1081, 1083, 1115, 1141, 1260, 1264, 1278, 1282, 1284, 1292, 1295, 1306, 1312, 1318, 1334, 1382]",SEM7.tsv,S0557,S0539
i think,2,32,"[18, 23, 53, 56, 95, 103, 111, 113, 115, 149, 169, 190, 341, 347, 406, 440, 472, 474, 503, 543, 545, 599, 615, 666, 672, 719, 721, 754, 780, 815, 858, 863, 865, 887, 1225, 1227, 1229, 1233, 1238, 1247, 1309, 1331, 1339, 1345, 1363, 1367, 1377]","[32, 77, 92, 118, 136, 146, 148, 187, 270, 376, 378, 386, 392, 405, 409, 411, 421, 423, 431, 459, 509, 578, 588, 671, 675, 677, 709, 745, 786, 792, 841, 870, 900, 908, 912, 916, 926, 929, 958, 995, 1081, 1083, 1115, 1141, 1260, 1264, 1278, 1282, 1284, 1292, 1295, 1306, 1312, 1318, 1334, 344, 487, 520, 855, 931, 964, 993, 1382]",SEM7.tsv,S0557,S0539
thing,1,50,"[18, 301, 474, 856, 978, 1060]","[50, 594, 681, 954]",SEM7.tsv,S0557,S0539
move,1,354,"[18, 21, 639, 1199, 1287]","[354, 366, 368, 370, 415, 636, 642, 958]",SEM7.tsv,S0557,S0539
out of,2,390,"[18, 818, 820]","[390, 884, 958]",SEM7.tsv,S0557,S0539
of it,2,401,"[18, 820]","[401, 532, 560, 634]",SEM7.tsv,S0557,S0539
be the,2,431,"[18, 161, 856]","[431, 937, 1237]",SEM7.tsv,S0557,S0539
yeah i think,3,487,"[18, 440, 1233]","[487, 855, 931, 964, 993, 1382]",SEM7.tsv,S0557,S0539
come out,2,594,[18],[594],SEM7.tsv,S0557,S0539
the only,2,753,[18],[753],SEM7.tsv,S0557,S0539
be move,2,958,"[18, 21]",[958],SEM7.tsv,S0557,S0539
i know well,3,21,"[21, 1185]","[1, 19, 332]",SEM7.tsv,S0557,S0539
well,1,21,"[21, 45, 56, 68, 70, 99, 103, 188, 190, 198, 215, 287, 373, 486, 503, 577, 611, 666, 815, 824, 980, 996, 1054, 1064, 1105, 1157, 1173, 1181, 1185, 1193, 1211, 1242, 1275, 1329]","[1, 5, 13, 34, 36, 91, 122, 140, 187, 228, 239, 252, 258, 306, 314, 376, 405, 423, 429, 496, 575, 602, 626, 634, 648, 693, 716, 736, 806, 810, 870, 878, 886, 900, 908, 912, 924, 933, 964, 995, 1013, 1139, 1258, 1266, 1274, 1304, 1314, 1334, 19, 332]",SEM7.tsv,S0557,S0539
i've,1,21,"[21, 80, 95, 204, 213, 668, 867]","[5, 102, 232, 431, 1025, 1260, 1297]",SEM7.tsv,S0557,S0539
i didn't,2,21,"[21, 408, 721, 807, 1107]","[19, 314, 1338, 1344]",SEM7.tsv,S0557,S0539
they've,1,21,"[21, 803, 1157, 1233]","[20, 851, 924, 1340]",SEM7.tsv,S0557,S0539
get,1,26,"[21, 27, 45, 56, 93, 121, 133, 153, 161, 204, 213, 215, 217, 221, 227, 240, 255, 261, 263, 269, 271, 285, 293, 301, 305, 375, 398, 422, 572, 666, 672, 676, 680, 702, 756, 799, 803, 865, 867, 873, 877, 881, 891, 905, 936, 939, 947, 974, 980, 1000, 1006, 1014, 1022, 1038, 1054, 1086, 1125, 1127, 1153, 1171, 1185, 1203, 1213, 1231, 1242, 1244, 1309, 1325, 1335, 1341, 1359]","[26, 30, 40, 46, 87, 110, 118, 126, 132, 138, 154, 180, 187, 203, 226, 228, 239, 248, 258, 282, 284, 298, 308, 336, 352, 356, 364, 366, 372, 421, 447, 511, 596, 675, 677, 681, 685, 693, 728, 759, 761, 767, 775, 792, 825, 845, 849, 910, 916, 924, 928, 954, 973, 983, 1013, 1015, 1198, 1260, 1266, 1264, 1270]",SEM7.tsv,S0557,S0539
even,1,142,"[21, 151, 361, 462, 704, 1002, 1325]","[142, 322, 328, 330, 405, 781, 849]",SEM7.tsv,S0557,S0539
they'd,1,324,"[21, 1187]","[324, 792, 849]",SEM7.tsv,S0557,S0539
two,1,461,"[21, 121, 198, 242, 293, 422, 428, 801, 1026, 1028, 1251]","[461, 1264, 1270]",SEM7.tsv,S0557,S0539
get two,2,1264,[21],"[1264, 1270]",SEM7.tsv,S0557,S0539
i didn't think,3,1338,[21],"[1338, 1344]",SEM7.tsv,S0557,S0539
didn't think,2,1338,[21],"[1338, 1344]",SEM7.tsv,S0557,S0539
when i be,3,23,"[23, 1120]","[1, 89, 314]",SEM7.tsv,S0557,S0539
i think it,3,32,"[23, 56, 113, 406, 472, 545, 1331]","[32, 459, 118, 146, 148, 409, 792, 1081]",SEM7.tsv,S0557,S0539
think it be,3,32,"[23, 406, 472, 545, 1331]","[32, 399]",SEM7.tsv,S0557,S0539
cos,1,34,"[23, 45, 56, 70, 105, 149, 206, 341, 422, 452, 574, 599, 643, 672, 704, 721, 743, 754, 770, 799, 856, 978, 980, 1010, 1022, 1038, 1227, 1293, 1309, 1335]","[34, 180, 264, 322, 354, 415, 429, 624, 634, 1274, 1326, 845, 1264]",SEM7.tsv,S0557,S0539
i be,2,73,"[23, 161, 167, 190, 385, 499, 717, 776, 795, 921, 940, 978, 980, 1020, 1058, 1107, 1120, 1138, 1143]","[73, 195, 239, 245, 246, 282, 565, 626, 928, 929, 1063, 1102, 1380, 89, 314]",SEM7.tsv,S0557,S0539
i think it be,4,118,"[23, 406, 472, 545, 1331]","[118, 146, 148, 409, 792, 1081]",SEM7.tsv,S0557,S0539
when i,2,142,"[23, 141, 815, 1120, 1199]","[142, 314]",SEM7.tsv,S0557,S0539
near,1,180,"[23, 31, 84, 998, 1333]",[180],SEM7.tsv,S0557,S0539
be just,2,183,"[23, 161, 209, 287, 309, 313, 381, 406, 717, 940, 1020, 1030]","[183, 356, 626, 831, 882, 908, 1139, 475, 648]",SEM7.tsv,S0557,S0539
it be just,3,475,"[23, 209, 309, 313, 406, 717, 1030]","[475, 648]",SEM7.tsv,S0557,S0539
cos i,2,845,"[23, 149, 341, 672, 704, 721, 856, 1010]","[845, 1264]",SEM7.tsv,S0557,S0539
think it,2,962,"[23, 56, 113, 406, 472, 545, 1331]","[962, 1338]",SEM7.tsv,S0557,S0539
cos i think,3,1264,[23],[1264],SEM7.tsv,S0557,S0539
way,1,25,"[25, 383, 631, 1138, 1161, 1301]","[1, 390, 1164, 1336, 1380]",SEM7.tsv,S0557,S0539
get it,2,40,"[27, 153]","[40, 138]",SEM7.tsv,S0557,S0539
or anything,2,736,"[27, 643]",[736],SEM7.tsv,S0557,S0539
anything,1,1264,"[27, 309, 643, 905, 1211, 1244, 1355]",[1264],SEM7.tsv,S0557,S0539
on facebook,2,31,"[31, 45, 53]","[15, 42]",SEM7.tsv,S0557,S0539
car,1,31,"[31, 33, 756]",[26],SEM7.tsv,S0557,S0539
that be,2,38,"[31, 51, 161, 184, 381, 486, 766]","[38, 296, 380, 431, 443, 459, 508, 550, 569, 646, 880, 882, 884, 912, 937, 1306]",SEM7.tsv,S0557,S0539
saw,1,40,"[31, 49, 198, 1134, 1377]","[40, 490, 1376]",SEM7.tsv,S0557,S0539
be a,2,73,"[31, 163, 190, 1016, 1036, 1114, 1323]","[73, 77, 148, 298, 344, 433, 455, 604, 1061, 1063, 1089, 1102, 1210]",SEM7.tsv,S0557,S0539
it i,2,142,"[31, 406, 756, 1121, 1367]","[142, 461, 671, 928]",SEM7.tsv,S0557,S0539
load of,2,181,"[31, 339]","[181, 485]",SEM7.tsv,S0557,S0539
one,1,248,"[31, 263, 287, 539, 541, 577, 717, 797, 885, 895, 986, 1213, 1247]","[248, 262, 356, 388, 490, 532, 880, 882, 884, 886, 910, 1069, 1266, 1282, 1284, 1306, 1362, 296, 372]",SEM7.tsv,S0557,S0539
the one,2,296,"[31, 539, 541, 577, 1247]","[296, 372]",SEM7.tsv,S0557,S0539
it wasn't,2,455,"[31, 309]","[455, 586, 1089]",SEM7.tsv,S0557,S0539
oh it,2,622,[31],"[622, 632]",SEM7.tsv,S0557,S0539
i saw,2,1376,[31],[1376],SEM7.tsv,S0557,S0539
in the middle of,4,33,[33],"[11, 26, 532]",SEM7.tsv,S0557,S0539
in the,2,132,"[33, 45, 255, 361, 503, 574, 824, 885, 913, 980, 998, 1002, 1006, 1309, 1373]","[132, 156, 160, 326, 376, 500, 512, 514, 554, 576, 620, 638, 788, 847, 1047, 532]",SEM7.tsv,S0557,S0539
right,1,246,"[33, 235, 1058, 1088, 1287, 1301, 1303, 1321]","[246, 292, 376, 1152, 1208, 1239, 1243, 1360]",SEM7.tsv,S0557,S0539
the middle of,3,560,[33],[560],SEM7.tsv,S0557,S0539
there be,2,45,"[45, 161, 1016, 1036]","[15, 91, 455, 532, 847, 1274, 1306, 1344, 36]",SEM7.tsv,S0557,S0539
the river,2,45,[45],[34],SEM7.tsv,S0557,S0539
well there be,3,45,[45],[36],SEM7.tsv,S0557,S0539
dog,1,45,"[45, 1219]","[42, 554, 558, 1198, 1220]",SEM7.tsv,S0557,S0539
say,1,45,"[45, 70, 283, 349, 359, 385, 494, 499, 635, 666, 704, 856, 891, 895, 963, 1217, 1275, 1285, 1353, 1355, 1377, 1379]","[42, 73, 308, 314, 328, 332, 928, 1043, 1202, 1338, 1342, 1382, 324, 950]",SEM7.tsv,S0557,S0539
be too,2,48,[45],"[48, 399]",SEM7.tsv,S0557,S0539
people,1,181,"[45, 408, 795, 809, 1127, 1291]","[181, 336, 405, 411, 475, 1091, 1312]",SEM7.tsv,S0557,S0539
be that,2,290,"[45, 97, 331, 398, 410, 420, 672, 731, 1157, 1315]","[290, 368, 630, 1150]",SEM7.tsv,S0557,S0539
say erm,2,324,[45],[324],SEM7.tsv,S0557,S0539
and it,2,630,[45],[630],SEM7.tsv,S0557,S0539
just get,2,792,"[45, 301, 666, 702, 756, 867, 936, 1125, 1213]","[792, 1013, 1260]",SEM7.tsv,S0557,S0539
fast,1,835,"[45, 462]","[835, 837]",SEM7.tsv,S0557,S0539
be say,2,950,"[45, 359, 891, 1217]",[950],SEM7.tsv,S0557,S0539
it just,2,1017,[45],[1017],SEM7.tsv,S0557,S0539
erm it,2,1089,[45],[1089],SEM7.tsv,S0557,S0539
donkey,1,47,[47],[46],SEM7.tsv,S0557,S0539
be like,2,49,"[49, 141, 161, 173, 223, 242, 311, 408, 537, 572, 652, 694, 776, 842, 895, 897, 921, 940, 947, 978, 980, 1024, 1058, 1099, 1120, 1138, 1143, 1157]","[42, 91, 246, 296, 435, 441, 459, 492, 520, 522, 532, 592, 847, 880, 884, 928, 929, 931, 946, 962, 1069, 1111, 1312, 1314, 118, 146, 624, 630, 638, 792, 1089]",SEM7.tsv,S0557,S0539
it be like,3,91,"[49, 161, 173, 242, 408, 694, 1138]","[91, 118, 146, 624, 630, 638, 792, 1089]",SEM7.tsv,S0557,S0539
oh yeah,2,140,"[49, 119, 177, 188, 351, 456, 491, 593, 617, 729, 776, 879, 917, 925, 1313]","[140, 172, 193, 276, 536, 552, 584, 608, 693, 860, 962, 1124, 1182, 1364, 150]",SEM7.tsv,S0557,S0539
yeah oh yeah,3,150,[49],[150],SEM7.tsv,S0557,S0539
yeah oh,2,632,"[49, 93, 466, 1149]","[632, 825, 1356]",SEM7.tsv,S0557,S0539
yeah i saw,3,1376,[49],[1376],SEM7.tsv,S0557,S0539
be so,2,136,"[51, 295, 941, 1235]","[136, 187, 372, 461, 630, 1043]",SEM7.tsv,S0557,S0539
it be so,3,372,"[51, 295, 941]","[372, 461, 630, 1043]",SEM7.tsv,S0557,S0539
funny,1,671,"[51, 941, 1215, 1217]","[671, 849, 1085, 1097]",SEM7.tsv,S0557,S0539
be funny,2,1085,[51],"[1085, 1097]",SEM7.tsv,S0557,S0539
round,1,87,"[53, 56, 58, 101, 859, 1008, 1301]","[87, 89, 91, 94, 267, 431, 1302, 481, 1297]",SEM7.tsv,S0557,S0539
mean,1,282,"[53, 68, 113, 309, 402, 462, 472, 643, 704, 717, 721, 797, 799, 805, 807, 856, 863, 921, 1143, 1187, 1227, 1333]","[282, 392, 411, 461, 792, 1015, 779, 862]",SEM7.tsv,S0557,S0539
like round,2,481,"[53, 1301]",[481],SEM7.tsv,S0557,S0539
i think you,3,509,"[53, 111, 440, 615, 721]",[509],SEM7.tsv,S0557,S0539
you mean,2,779,[53],"[779, 862]",SEM7.tsv,S0557,S0539
round here,2,1297,[53],[1297],SEM7.tsv,S0557,S0539
well i think,3,56,"[56, 503]","[1, 423, 870, 908, 1334]",SEM7.tsv,S0557,S0539
we'll,1,56,"[56, 412, 1008, 1275, 1357]","[1, 61, 63, 1312]",SEM7.tsv,S0557,S0539
go,1,56,"[56, 68, 80, 84, 88, 161, 171, 186, 190, 200, 206, 271, 275, 359, 361, 494, 503, 507, 543, 572, 574, 611, 613, 615, 735, 750, 784, 859, 939, 998, 1006, 1018, 1022, 1030, 1038, 1054, 1066, 1187, 1273]","[1, 61, 63, 87, 89, 91, 94, 142, 160, 176, 296, 314, 350, 392, 431, 439, 455, 463, 465, 467, 469, 481, 483, 490, 498, 500, 509, 512, 518, 530, 542, 546, 548, 554, 569, 606, 614, 616, 618, 675, 747, 823, 1023, 1025, 1063, 1069, 1077, 1081, 1083, 1089, 1091, 1115, 1268, 1318, 1354, 1380, 1141]",SEM7.tsv,S0557,S0539
really,1,56,"[56, 72, 90, 127, 161, 169, 192, 209, 215, 240, 275, 301, 305, 309, 345, 359, 365, 383, 402, 404, 422, 503, 507, 572, 599, 666, 717, 754, 756, 766, 770, 824, 840, 858, 889, 903, 905, 943, 984, 992, 1008, 1020, 1042, 1086, 1107, 1121, 1167, 1205, 1207, 1227, 1229, 1247, 1319, 1367, 1375, 1381]","[1, 63, 75, 102, 132, 181, 187, 220, 239, 258, 280, 282, 298, 306, 344, 376, 415, 433, 437, 445, 457, 459, 477, 495, 496, 508, 516, 524, 550, 552, 563, 565, 567, 580, 582, 590, 598, 628, 630, 644, 646, 659, 669, 699, 716, 730, 734, 745, 759, 765, 790, 812, 814, 857, 886, 900, 910, 914, 937, 962, 1015, 1017, 1035, 1069, 1081, 1089, 1098, 1102, 1113, 1220, 1230, 1276, 1278, 1308, 1330, 1166]",SEM7.tsv,S0557,S0539
well i,2,56,"[56, 190, 198, 503, 815, 1105, 1157]","[19, 187, 228, 239, 314, 626, 933, 1013, 423, 870, 908, 1334]",SEM7.tsv,S0557,S0539
leave,1,56,"[56, 95, 1169]","[26, 1094]",SEM7.tsv,S0557,S0539
better,1,77,"[56, 1309]","[77, 92]",SEM7.tsv,S0557,S0539
get a,2,126,"[56, 121, 375, 398, 803, 1000, 1006, 1022, 1054, 1242, 1244]","[126, 226, 228, 258, 366, 728, 792, 983]",SEM7.tsv,S0557,S0539
know it,2,185,"[56, 161, 408]","[185, 964]",SEM7.tsv,S0557,S0539
