Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
say,1,10,"[8, 13, 25, 35, 37, 47, 56]","[10, 57, 170]",S59R.tsv,S0251,S0252
and what,2,51,[8],[51],S59R.tsv,S0251,S0252
yes,1,11,"[11, 54, 66, 79, 81, 87, 93, 107, 115, 154, 157, 159, 175, 177, 181, 203, 217, 239, 247, 251, 279, 291, 295, 311, 313]","[7, 14, 28, 36, 40, 42, 46, 48, 55, 68, 84, 86, 88, 94, 96, 98, 106, 116, 131, 144, 147, 160, 164, 180, 182, 184, 188, 196, 214, 232, 234, 244, 250, 262, 264, 266, 268, 276, 284, 304, 314]",S59R.tsv,S0251,S0252
come,1,20,"[13, 47]","[20, 106, 242, 268]",S59R.tsv,S0251,S0252
thing,1,34,"[13, 171, 195, 243, 303]","[34, 80, 106, 228, 238, 312]",S59R.tsv,S0251,S0252
coffee,1,21,"[21, 23, 37, 39, 43]","[1, 10]",S59R.tsv,S0251,S0252
would,1,21,"[21, 29, 31, 47, 219]","[16, 30, 170, 210, 220]",S59R.tsv,S0251,S0252
yeah,1,38,"[21, 60, 75, 81, 83, 97, 113, 126, 134, 136, 138, 146, 152, 157, 193, 195, 205, 211, 217, 221, 227, 237, 303, 309]","[38, 44, 100, 125, 141, 190, 246, 133]",S59R.tsv,S0251,S0252
yeah i,2,133,"[21, 138]",[133],S59R.tsv,S0251,S0252
i don't,2,133,"[21, 73, 165, 171, 237, 245]","[133, 139, 153, 210, 238, 256, 306, 322]",S59R.tsv,S0251,S0252
much,1,137,"[21, 47, 120, 138, 237, 303, 307]","[137, 222, 258, 270]",S59R.tsv,S0251,S0252
i imagine,2,254,[21],[254],S59R.tsv,S0251,S0252
have think,2,135,[23],[135],S59R.tsv,S0251,S0252
well,1,25,"[25, 261]","[9, 74, 86, 125, 149, 151, 166, 238, 246, 254, 274, 294, 304, 308]",S59R.tsv,S0251,S0252
a little bite,3,25,"[25, 33]","[10, 302, 114]",S59R.tsv,S0251,S0252
to be,2,25,"[25, 29, 159, 189, 197, 199, 243, 263]","[20, 76, 90, 108, 166, 204, 258]",S59R.tsv,S0251,S0252
he have,2,34,[25],"[34, 153]",S59R.tsv,S0251,S0252
be a,2,65,"[25, 43, 47, 197, 219, 231, 241]","[65, 90, 108, 168, 182, 210, 214, 224, 272, 290]",S59R.tsv,S0251,S0252
it a,2,78,[25],[78],S59R.tsv,S0251,S0252
bite more,2,78,[25],[78],S59R.tsv,S0251,S0252
bite,1,78,"[25, 33]","[78, 82, 153, 206, 214, 232]",S59R.tsv,S0251,S0252
it a little bite,4,114,[25],[114],S59R.tsv,S0251,S0252
a little bite more,4,114,[25],[114],S59R.tsv,S0251,S0252
get it,2,133,[25],[133],S59R.tsv,S0251,S0252
a little,2,137,"[25, 33]","[137, 153]",S59R.tsv,S0251,S0252
it be a,3,210,"[25, 43, 231]",[210],S59R.tsv,S0251,S0252
and it,2,248,[25],[248],S59R.tsv,S0251,S0252
big,1,168,[27],"[168, 202]",S59R.tsv,S0251,S0252
a big,2,176,[27],[176],S59R.tsv,S0251,S0252
because it,2,194,[27],[194],S59R.tsv,S0251,S0252
it would,2,30,"[29, 31]","[30, 220]",S59R.tsv,S0251,S0252
oven,1,34,[29],[34],S59R.tsv,S0251,S0252
have to,2,59,"[29, 56, 97, 181, 193, 233, 249]","[59, 86, 294, 314]",S59R.tsv,S0251,S0252
time,1,110,"[29, 47, 69, 179, 195, 197, 237, 261]","[110, 149, 192, 194, 304]",S59R.tsv,S0251,S0252
be in,2,170,"[29, 165, 243]",[170],S59R.tsv,S0251,S0252
set,1,246,"[29, 197]",[246],S59R.tsv,S0251,S0252
a bite more,3,78,"[31, 148, 261]",[78],S59R.tsv,S0251,S0252
maybe,1,80,"[31, 47]","[80, 236]",S59R.tsv,S0251,S0252
a bite,2,82,"[31, 83, 85, 99, 115, 120, 148, 189, 219, 231, 241, 245, 261, 303]","[82, 153, 206, 214, 232]",S59R.tsv,S0251,S0252
make it,2,114,"[31, 35]",[114],S59R.tsv,S0251,S0252
think if,2,135,[31],[135],S59R.tsv,S0251,S0252
so i think,3,153,"[31, 60]",[153],S59R.tsv,S0251,S0252
two,1,202,"[31, 124, 132, 213, 275]","[202, 206, 274]",S59R.tsv,S0251,S0252
i think if,3,210,[31],[210],S59R.tsv,S0251,S0252
on the,2,65,"[33, 187, 229]","[65, 125, 174, 224, 230, 286]",S59R.tsv,S0251,S0252
it be just,3,210,[33],[210],S59R.tsv,S0251,S0252
actually,1,214,"[33, 35]",[214],S59R.tsv,S0251,S0252
be just,2,262,[33],[262],S59R.tsv,S0251,S0252
side,1,286,[33],[286],S59R.tsv,S0251,S0252
it for,2,74,[35],[74],S59R.tsv,S0251,S0252
day,1,74,"[35, 39, 249]",[74],S59R.tsv,S0251,S0252
in a,2,133,"[35, 97, 101]","[133, 224]",S59R.tsv,S0251,S0252
way,1,133,"[35, 85, 217]","[133, 204, 210]",S59R.tsv,S0251,S0252
make,1,114,"[39, 50, 189, 197]",[114],S59R.tsv,S0251,S0252
go,1,168,"[39, 50, 69, 99, 189, 195, 229, 287]","[168, 216, 230, 292, 304, 312]",S59R.tsv,S0251,S0252
and then,2,174,"[39, 128, 189, 197]",[174],S59R.tsv,S0251,S0252
he be,2,41,[41],"[1, 100]",S59R.tsv,S0251,S0252
really,1,51,"[41, 43, 60, 73, 169, 199, 237, 245]","[51, 63, 133, 156, 158, 202, 208, 234, 246, 252, 262, 268, 282, 284, 286, 288, 302, 306, 308, 312, 322]",S59R.tsv,S0251,S0252
try to,2,80,"[41, 265]","[80, 192, 298]",S59R.tsv,S0251,S0252
think he,2,153,[41],[153],S59R.tsv,S0251,S0252
try,1,292,"[41, 265]",[292],S59R.tsv,S0251,S0252
but i,2,153,[43],"[153, 322]",S59R.tsv,S0251,S0252
but i think,3,158,[43],[158],S59R.tsv,S0251,S0252
really isn't it,3,262,[43],[262],S59R.tsv,S0251,S0252
one,1,47,"[47, 81, 185, 195, 213, 237, 273]","[1, 53, 59, 63, 65, 80, 194, 206, 236, 284, 304]",S59R.tsv,S0251,S0252
would be,2,47,"[47, 219]",[16],S59R.tsv,S0251,S0252
one of,2,53,"[47, 185]",[53],S59R.tsv,S0251,S0252
to the,2,57,"[47, 197]","[57, 156, 202]",S59R.tsv,S0251,S0252
a few,2,65,"[47, 183]","[65, 80, 272]",S59R.tsv,S0251,S0252
type,1,80,[47],[80],S59R.tsv,S0251,S0252
months,1,80,"[47, 69, 73]","[80, 112]",S59R.tsv,S0251,S0252
at the,2,82,[47],"[82, 192]",S59R.tsv,S0251,S0252
give,1,112,"[47, 83, 313]",[112],S59R.tsv,S0251,S0252
to get,2,194,"[47, 91, 97, 181, 195, 265]","[194, 238]",S59R.tsv,S0251,S0252
of the,2,204,"[47, 185, 197]","[204, 280, 284, 294]",S59R.tsv,S0251,S0252
miss,1,236,[47],[236],S59R.tsv,S0251,S0252
fill,1,270,[47],[270],S59R.tsv,S0251,S0252
all the,2,278,"[47, 138, 287]",[278],S59R.tsv,S0251,S0252
be a lot,3,290,"[47, 241]",[290],S59R.tsv,S0251,S0252
or something,2,300,"[47, 189, 197]","[300, 322]",S59R.tsv,S0251,S0252
leave,1,312,"[47, 60]",[312],S59R.tsv,S0251,S0252
something,1,316,"[47, 189, 197]","[316, 322]",S59R.tsv,S0251,S0252
what you,2,51,[50],"[51, 192]",S59R.tsv,S0251,S0252
what's,1,158,"[50, 77, 138]",[158],S59R.tsv,S0251,S0252
sometimes,1,158,[50],"[158, 200]",S59R.tsv,S0251,S0252
it's not,2,160,"[50, 303]","[160, 234, 286]",S59R.tsv,S0251,S0252
go to,2,168,"[50, 69, 99, 189]",[168],S59R.tsv,S0251,S0252
isn't it,2,262,"[50, 173, 217]",[262],S59R.tsv,S0251,S0252
best,1,292,[50],[292],S59R.tsv,S0251,S0252
mm hm,2,178,[52],[178],S59R.tsv,S0251,S0252
the cat,2,60,[60],[59],S59R.tsv,S0251,S0252
in some ways,3,62,[62],"[7, 234, 262]",S59R.tsv,S0251,S0252
live,1,69,"[69, 97, 101]",[65],S59R.tsv,S0251,S0252
test,1,76,[69],"[76, 92]",S59R.tsv,S0251,S0252
holiday,1,80,[69],[80],S59R.tsv,S0251,S0252
to pass,2,82,"[69, 71]",[82],S59R.tsv,S0251,S0252
pass,1,106,"[69, 71, 77]","[106, 300]",S59R.tsv,S0251,S0252
know,1,129,"[69, 183, 189, 195, 297]","[129, 139, 172, 192, 228, 256]",S59R.tsv,S0251,S0252
drive,1,149,"[69, 145, 146, 148]","[149, 156, 192, 220, 224, 304]",S59R.tsv,S0251,S0252
they've,1,151,[69],"[151, 292]",S59R.tsv,S0251,S0252
be about,2,166,[69],[166],S59R.tsv,S0251,S0252
also,1,214,[69],"[214, 308]",S59R.tsv,S0251,S0252
university,1,262,[69],[262],S59R.tsv,S0251,S0252
i don't think,3,153,"[73, 165, 171, 245]","[153, 210, 306, 322]",S59R.tsv,S0251,S0252
long,1,158,"[73, 237]","[158, 166]",S59R.tsv,S0251,S0252
be really,2,282,[73],[282],S59R.tsv,S0251,S0252
on that,2,200,[77],[200],S59R.tsv,S0251,S0252
if you,2,81,"[81, 101, 169, 243]","[78, 82, 108, 156, 158, 224, 112, 135]",S59R.tsv,S0251,S0252
if you just,3,112,[81],"[112, 135]",S59R.tsv,S0251,S0252
you just,2,156,"[81, 193, 237]",[156],S59R.tsv,S0251,S0252
that's,1,278,"[81, 138, 195, 269, 317, 319]",[278],S59R.tsv,S0251,S0252
car,1,121,"[83, 120, 122, 143, 273, 287]","[121, 149, 288, 292, 298, 302, 270, 278, 318]",S59R.tsv,S0251,S0252
a bite of,3,153,"[83, 85, 99, 120]","[153, 206, 214]",S59R.tsv,S0251,S0252
extra,1,158,"[83, 85]",[158],S59R.tsv,S0251,S0252
the car,2,270,[83],"[270, 278, 318]",S59R.tsv,S0251,S0252
get a bite of,4,206,[85],[206],S59R.tsv,S0251,S0252
quiet roads,2,90,[87],[90],S59R.tsv,S0251,S0252
roads,1,90,[87],[90],S59R.tsv,S0251,S0252
quiet,1,252,"[87, 95]",[252],S59R.tsv,S0251,S0252
use,1,91,"[91, 181, 273]","[34, 304, 156]",S59R.tsv,S0251,S0252
different,1,92,"[91, 148]","[92, 216]",S59R.tsv,S0251,S0252
use to,2,156,[91],[156],S59R.tsv,S0251,S0252
ones,1,256,[95],[256],S59R.tsv,S0251,S0252
so you,2,304,"[95, 197, 233]",[304],S59R.tsv,S0251,S0252
you want,2,312,[95],[312],S59R.tsv,S0251,S0252
either,1,97,[97],[57],S59R.tsv,S0251,S0252
be that,2,106,[97],"[106, 258, 312]",S59R.tsv,S0251,S0252
the train,2,230,[97],[230],S59R.tsv,S0251,S0252
he's,1,158,[99],[158],S59R.tsv,S0251,S0252
still,1,158,[99],"[158, 194]",S59R.tsv,S0251,S0252
need,1,238,[99],[238],S59R.tsv,S0251,S0252
area,1,101,[101],"[20, 158]",S59R.tsv,S0251,S0252
you be,2,103,"[103, 185]","[78, 224]",S59R.tsv,S0251,S0252
be quite,2,296,[103],[296],S59R.tsv,S0251,S0252
cars,1,105,[105],"[104, 200]",S59R.tsv,S0251,S0252
it a bite,3,115,[115],[78],S59R.tsv,S0251,S0252
take,1,216,[115],"[216, 232]",S59R.tsv,S0251,S0252
now but,2,153,[119],[153],S59R.tsv,S0251,S0252
experience,1,153,[119],[153],S59R.tsv,S0251,S0252
not just,2,160,[119],[160],S59R.tsv,S0251,S0252
just for,2,296,[119],[296],S59R.tsv,S0251,S0252
have a,2,120,[120],"[10, 304]",S59R.tsv,S0251,S0252
of a,2,120,[120],[114],S59R.tsv,S0251,S0252
a bite of a,4,206,[120],"[206, 214]",S59R.tsv,S0251,S0252
weeks,1,127,"[124, 265]",[127],S59R.tsv,S0251,S0252
must have,2,133,[124],"[133, 137]",S59R.tsv,S0251,S0252
have it,2,158,[124],[158],S59R.tsv,S0251,S0252
august,1,126,[126],[125],S59R.tsv,S0251,S0252
be the,2,128,"[128, 148]","[1, 59]",S59R.tsv,S0251,S0252
mix,1,128,[128],[90],S59R.tsv,S0251,S0252
and erm,2,130,[130],[59],S59R.tsv,S0251,S0252
the hedge,2,133,[130],"[133, 135, 137]",S59R.tsv,S0251,S0252
thousand pound,2,132,[132],[123],S59R.tsv,S0251,S0252
of damage,2,133,[132],[133],S59R.tsv,S0251,S0252
damage,1,137,"[132, 138]","[137, 194]",S59R.tsv,S0251,S0252
half,1,194,[132],"[194, 314]",S59R.tsv,S0251,S0252
and a half,3,284,[132],[284],S59R.tsv,S0251,S0252
pound,1,294,[132],"[294, 300]",S59R.tsv,S0251,S0252
have be,2,140,"[140, 145]","[123, 137]",S59R.tsv,S0251,S0252
could,1,230,"[140, 169, 229, 233]","[230, 290]",S59R.tsv,S0251,S0252
be drive,2,149,"[145, 146]","[149, 224]",S59R.tsv,S0251,S0252
his wife have,3,153,[145],[153],S59R.tsv,S0251,S0252
that be,2,146,[146],[76],S59R.tsv,S0251,S0252
a good,2,146,[146],[90],S59R.tsv,S0251,S0252
it's a,2,158,"[146, 303]","[158, 200, 228]",S59R.tsv,S0251,S0252
good,1,312,"[146, 199, 221, 319]",[312],S59R.tsv,S0251,S0252
lose,1,158,[157],[158],S59R.tsv,S0251,S0252
protect,1,160,[157],"[160, 162]",S59R.tsv,S0251,S0252
be it,2,159,[159],"[5, 137]",S59R.tsv,S0251,S0252
mm yes,2,159,[159],[14],S59R.tsv,S0251,S0252
small print,2,166,"[159, 165]",[166],S59R.tsv,S0251,S0252
small,1,168,"[159, 165, 169]","[168, 256]",S59R.tsv,S0251,S0252
print,1,168,"[159, 165]",[168],S59R.tsv,S0251,S0252
circumstances,1,163,[163],[151],S59R.tsv,S0251,S0252
every,1,234,[163],"[234, 246]",S59R.tsv,S0251,S0252
things,1,165,[165],"[16, 20]",S59R.tsv,S0251,S0252
that you,2,165,"[165, 195, 287]","[158, 312]",S59R.tsv,S0251,S0252
you can't,2,220,[165],"[220, 280]",S59R.tsv,S0251,S0252
allow,1,304,[165],[304],S59R.tsv,S0251,S0252
can't,1,320,"[165, 237]",[320],S59R.tsv,S0251,S0252
it even if you,4,169,[169],[158],S59R.tsv,S0251,S0252
read it,2,169,[169],"[168, 170]",S59R.tsv,S0251,S0252
but you,2,174,[169],"[174, 280]",S59R.tsv,S0251,S0252
even if,2,226,[169],[226],S59R.tsv,S0251,S0252
you want really,3,312,[169],[312],S59R.tsv,S0251,S0252
of thing,2,171,[171],[80],S59R.tsv,S0251,S0252
probably,1,171,"[171, 241]","[80, 82, 106, 168, 182, 240]",S59R.tsv,S0251,S0252
kind of,2,171,"[171, 237]",[162],S59R.tsv,S0251,S0252
read,1,171,[171],"[168, 170]",S59R.tsv,S0251,S0252
it's just,2,246,[173],[246],S59R.tsv,S0251,S0252
get use to,3,181,[181],[156],S59R.tsv,S0251,S0252
yes yes,2,181,[181],"[180, 304]",S59R.tsv,S0251,S0252
i know,2,183,"[183, 297]","[129, 172, 192]",S59R.tsv,S0251,S0252
miles,1,284,[183],[284],S59R.tsv,S0251,S0252
move,1,185,[185],"[57, 151]",S59R.tsv,S0251,S0252
main,1,185,"[185, 195]",[108],S59R.tsv,S0251,S0252
on the a64,3,224,[187],[224],S59R.tsv,S0251,S0252
think you're,2,189,[189],[80],S59R.tsv,S0251,S0252
it or,2,189,[189],"[160, 170]",S59R.tsv,S0251,S0252
get a bite,3,206,[189],[206],S59R.tsv,S0251,S0252
you know,2,228,"[189, 195]",[228],S59R.tsv,S0251,S0252
thing that,2,195,[195],"[34, 106]",S59R.tsv,S0251,S0252
get to,2,195,"[195, 197, 303]","[90, 194]",S59R.tsv,S0251,S0252
might,1,195,"[195, 261, 287]","[137, 256, 294]",S59R.tsv,S0251,S0252
get to get there,4,195,[195],[194],S59R.tsv,S0251,S0252
to get there,3,238,[195],[238],S59R.tsv,S0251,S0252
sort,1,197,"[197, 263]","[12, 34, 158, 162, 166, 224, 246, 256, 266, 298, 302, 310]",S59R.tsv,S0251,S0252
another,1,197,[197],"[34, 106]",S59R.tsv,S0251,S0252
there'll be,2,197,[197],[65],S59R.tsv,S0251,S0252
to be a,3,197,[197],"[90, 108]",S59R.tsv,S0251,S0252
when you,2,197,"[197, 199]","[106, 304, 312]",S59R.tsv,S0251,S0252
oh i,2,197,[197],[123],S59R.tsv,S0251,S0252
time then,2,197,[197],[149],S59R.tsv,S0251,S0252
seem to be,3,197,"[197, 199, 263]","[166, 258]",S59R.tsv,S0251,S0252
problem,1,197,[197],"[176, 210, 224]",S59R.tsv,S0251,S0252
you get,2,206,"[197, 199]",[206],S59R.tsv,S0251,S0252
be an,2,210,[197],[210],S59R.tsv,S0251,S0252
accident,1,210,[197],[210],S59R.tsv,S0251,S0252
and it's,2,234,[197],[234],S59R.tsv,S0251,S0252
road,1,199,[199],"[92, 200]",S59R.tsv,S0251,S0252
it just,2,200,[199],[200],S59R.tsv,S0251,S0252
disappear,1,240,[199],[240],S59R.tsv,S0251,S0252
there doesn't seem to be,5,258,[199],[258],S59R.tsv,S0251,S0252
it do,2,207,[207],"[206, 232]",S59R.tsv,S0251,S0252
change from two,3,213,[213],[206],S59R.tsv,S0251,S0252
to one,2,213,[213],[206],S59R.tsv,S0251,S0252
change,1,248,[213],[248],S59R.tsv,S0251,S0252
more of a,3,217,[217],[114],S59R.tsv,S0251,S0252
the other,2,284,[217],"[284, 286]",S59R.tsv,S0251,S0252
be a bite,3,219,"[219, 231]",[214],S59R.tsv,S0251,S0252
in icy weather,3,220,[219],[220],S59R.tsv,S0251,S0252
weather,1,304,[219],[304],S59R.tsv,S0251,S0252
condition,1,221,[221],"[92, 166, 220, 320]",S59R.tsv,S0251,S0252
do have,2,229,[229],"[10, 158]",S59R.tsv,S0251,S0252
could go on the train,5,230,[229],[230],S59R.tsv,S0251,S0252
think it,2,231,[231],[158],S59R.tsv,S0251,S0252
icy,1,231,[231],[220],S59R.tsv,S0251,S0252
more or less,3,233,[233],"[76, 137, 262]",S59R.tsv,S0251,S0252
for the,2,237,"[237, 259, 315]","[74, 76]",S59R.tsv,S0251,S0252
even,1,237,[237],"[158, 226]",S59R.tsv,S0251,S0252
tell,1,237,"[237, 263]",[214],S59R.tsv,S0251,S0252
snow,1,237,[237],"[222, 238]",S59R.tsv,S0251,S0252
pretty,1,252,"[237, 267, 287]","[252, 308]",S59R.tsv,S0251,S0252
to wait,2,314,[237],[314],S59R.tsv,S0251,S0252
will have,2,241,[241],"[59, 240, 242]",S59R.tsv,S0251,S0252
probably be,2,241,[241],"[168, 182]",S59R.tsv,S0251,S0252
help,1,243,[243],"[106, 208]",S59R.tsv,S0251,S0252
first,1,243,[243],[106],S59R.tsv,S0251,S0252
you don't,2,243,[243],"[160, 304, 314]",S59R.tsv,S0251,S0252
don't need to,3,243,[243],[238],S59R.tsv,S0251,S0252
seem,1,245,[245],"[166, 258]",S59R.tsv,S0251,S0252
pattern,1,245,[245],[214],S59R.tsv,S0251,S0252
there isn't,2,245,[245],[222],S59R.tsv,S0251,S0252
a set,2,246,[245],[246],S59R.tsv,S0251,S0252
be there,2,302,"[245, 265]",[302],S59R.tsv,S0251,S0252
the time,2,261,[261],"[110, 192]",S59R.tsv,S0251,S0252
fill up,2,270,[261],[270],S59R.tsv,S0251,S0252
i'm,1,263,[263],"[16, 74, 192]",S59R.tsv,S0251,S0252
park,1,270,"[263, 265, 273, 287]","[270, 278, 280, 286, 288, 296, 320, 294]",S59R.tsv,S0251,S0252
anyway,1,282,[263],[282],S59R.tsv,S0251,S0252
up to,2,294,[263],[294],S59R.tsv,S0251,S0252
park permit,2,294,"[263, 265]",[294],S59R.tsv,S0251,S0252
permit,1,304,"[263, 265]",[304],S59R.tsv,S0251,S0252
real,1,265,[265],"[92, 224]",S59R.tsv,S0251,S0252
in the first,3,265,[265],[106],S59R.tsv,S0251,S0252
it'll be,2,265,[265],[254],S59R.tsv,S0251,S0252
collect,1,316,[265],[316],S59R.tsv,S0251,S0252
you to,2,273,[273],"[108, 304]",S59R.tsv,S0251,S0252
car park,2,273,"[273, 287]","[270, 278, 288]",S59R.tsv,S0251,S0252
get there,2,287,[287],"[194, 238]",S59R.tsv,S0251,S0252
might get,2,287,[287],[256],S59R.tsv,S0251,S0252
there's,1,314,[287],"[314, 320]",S59R.tsv,S0251,S0252
think there's,2,322,[287],[322],S59R.tsv,S0251,S0252
chance,1,322,[287],[322],S59R.tsv,S0251,S0252
hm,1,293,[293],[178],S59R.tsv,S0251,S0252
another thing,2,303,[303],"[34, 106]",S59R.tsv,S0251,S0252
depend on,2,303,[303],[34],S59R.tsv,S0251,S0252
and that,2,303,[303],"[65, 76, 80]",S59R.tsv,S0251,S0252
bad,1,303,[303],[133],S59R.tsv,S0251,S0252
depend,1,303,[303],[158],S59R.tsv,S0251,S0252
book and,2,303,[303],[168],S59R.tsv,S0251,S0252
on a bike,3,303,[303],[300],S59R.tsv,S0251,S0252
depend on how,3,303,[303],[302],S59R.tsv,S0251,S0252
in bad weather,3,304,[303],[304],S59R.tsv,S0251,S0252
carry,1,304,[303],[304],S59R.tsv,S0251,S0252
bike,1,304,[303],[304],S59R.tsv,S0251,S0252
think it's,2,306,[303],[306],S59R.tsv,S0251,S0252
