Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
go to,2,74,"[0, 74, 152, 252, 337]",SVZE.tsv
actually,1,319,"[0, 319]",SVZE.tsv
cut,1,300,"[0, 2, 300, 338, 339, 340, 343, 345]",SVZE.tsv
no,1,4,"[2, 4, 24, 27, 55, 68, 97, 100, 147, 151, 183, 208, 224, 253, 259, 263, 280, 296, 308, 323, 328]",SVZE.tsv
a,1,4,"[2, 4, 47, 51, 62, 72, 87, 100, 102, 109, 113, 127, 131, 138, 159, 161, 169, 170, 192, 194, 221, 223, 270, 271, 273, 274, 279, 280, 281, 285, 307, 313, 315, 319, 321, 322, 327, 329, 331, 332, 335, 344]",SVZE.tsv
and,1,8,"[2, 8, 19, 51, 53, 67, 68, 72, 86, 100, 107, 121, 126, 129, 132, 137, 146, 159, 161, 164, 165, 167, 183, 194, 206, 217, 223, 225, 226, 228, 230, 255, 274, 282, 283, 288, 300, 313, 314, 317, 326, 337]",SVZE.tsv
time,1,8,"[2, 8, 87, 262]",SVZE.tsv
cos,1,10,"[2, 10, 90, 91, 92, 111, 116, 137, 138, 225, 325]",SVZE.tsv
how,1,59,"[2, 35, 59, 92, 146, 152, 153, 157, 270, 337]",SVZE.tsv
it,1,91,"[2, 58, 75, 91, 92, 116, 125, 130, 135, 138, 146, 150, 157, 158, 159, 161, 165, 170, 176, 183, 185, 189, 236, 238, 240, 266, 273, 275, 276, 283, 300, 322, 323]",SVZE.tsv
it's,1,38,"[2, 38, 51, 66, 76, 93, 94, 95, 97, 125, 135, 136, 137, 146, 164, 175, 238, 261, 320, 321, 324, 325, 351]",SVZE.tsv
school,1,16,"[2, 16, 42, 47, 78, 125, 127, 274]",SVZE.tsv
for,1,36,"[2, 19, 36, 51, 97, 132, 135, 176, 197, 221, 226, 227, 230, 249, 274, 303, 308, 315, 347]",SVZE.tsv
really,1,239,"[2, 5, 239, 271, 300, 315, 356]",SVZE.tsv
so,1,43,"[2, 39, 43, 74, 113, 139, 146, 192, 227, 238, 273, 277, 285, 294, 327]",SVZE.tsv
the,1,4,"[3, 4, 7, 8, 9, 10, 28, 30, 31, 32, 33, 51, 57, 60, 69, 72, 76, 78, 97, 103, 107, 111, 130, 131, 134, 137, 138, 141, 143, 144, 149, 152, 158, 161, 163, 171, 176, 194, 195, 196, 197, 213, 217, 221, 226, 238, 243, 249, 254, 261, 262, 270, 271, 272, 274, 278, 283, 285, 335, 337]",SVZE.tsv
bone,1,4,"[3, 4, 9, 10, 14, 33, 300]",SVZE.tsv
on the,2,32,"[3, 32, 141, 143, 144]",SVZE.tsv
on,1,179,"[3, 32, 144, 179, 284]",SVZE.tsv
all the time,3,8,"[7, 8]",SVZE.tsv
but,1,20,"[9, 13, 20, 38, 41, 42, 66, 67, 130, 176, 220, 240, 271, 273, 274, 275, 291, 295, 306, 314, 326, 338]",SVZE.tsv
off the,2,28,"[9, 28, 30]",SVZE.tsv
well,1,11,"[8, 11, 13, 14, 40, 101, 125, 217, 221, 232, 270, 277, 285]",SVZE.tsv
not,1,13,"[4, 8, 13, 141, 143, 145, 149, 225, 238, 257, 259, 280, 314, 319, 321]",SVZE.tsv
these,1,13,"[4, 13]",SVZE.tsv
swallow,1,13,"[12, 13]",SVZE.tsv
easily,1,13,"[12, 13]",SVZE.tsv
they're,1,68,"[13, 68, 91, 92, 238]",SVZE.tsv
gonna,1,256,"[13, 238, 253, 256, 257, 258, 259]",SVZE.tsv
yeah,1,15,"[6, 10, 15, 17, 20, 25, 53, 57, 69, 80, 88, 90, 98, 104, 106, 108, 116, 120, 137, 155, 159, 171, 177, 197, 199, 202, 204, 220, 222, 240, 241, 242, 265, 284, 291, 292, 295, 306, 326, 338, 340, 341, 355]",SVZE.tsv
about,1,19,"[16, 19, 36, 39, 49, 51, 56, 57, 58, 130, 271, 272]",SVZE.tsv
when,1,183,"[19, 54, 137, 146, 152, 170, 183, 187, 193, 209, 219, 285, 337]",SVZE.tsv
she,1,282,"[19, 282, 285]",SVZE.tsv
what,1,26,"[19, 26, 67, 132, 158, 178, 184, 225, 227, 234, 261, 262, 268, 274, 278, 285, 354]",SVZE.tsv
get,1,23,"[14, 22, 23, 109, 113, 123, 131, 146, 163, 175, 192, 226, 231, 240, 252, 255, 257, 258, 259, 285, 295, 324, 335]",SVZE.tsv
get drummies,2,23,"[22, 23]",SVZE.tsv
you get,2,163,"[23, 146, 163, 226, 231, 285]",SVZE.tsv
that doesn't,2,27,"[4, 27, 103]",SVZE.tsv
like,1,26,"[4, 24, 26, 27, 68, 69, 87, 100, 113, 136, 146, 183, 194, 204, 217, 225, 238, 242, 244, 273, 282, 298, 301, 329, 331, 333]",SVZE.tsv
no you know,3,27,"[24, 27]",SVZE.tsv
know,1,64,"[24, 27, 64, 146, 149, 153, 158, 164, 167, 210, 235, 237, 271, 272, 274, 337, 352]",SVZE.tsv
like that,2,183,"[27, 183, 273, 282, 301]",SVZE.tsv
mean,1,175,"[26, 27, 164, 175, 184, 221, 234, 236, 240, 262, 263, 268, 317]",SVZE.tsv
can,1,31,"[1, 28, 30, 31, 135, 223, 238, 284, 295, 298, 308, 314, 339, 343, 345]",SVZE.tsv
of the,2,31,"[10, 31, 69, 97, 161, 213, 243]",SVZE.tsv
can eat the rest,4,31,"[28, 30, 31]",SVZE.tsv
the stick,2,31,"[28, 30, 31, 32]",SVZE.tsv
think,1,31,"[28, 30, 31, 43, 62, 127, 128, 139, 163, 192, 261, 273, 274, 305, 325]",SVZE.tsv
of,1,88,"[10, 31, 69, 88, 100, 138, 158, 161, 213, 225, 243, 271, 333, 334, 347]",SVZE.tsv
mm,1,35,"[34, 35, 46, 48, 81, 83, 89, 115, 121, 140, 166, 183, 186, 188, 196, 205, 221, 233, 248, 249, 250, 261, 262, 269, 271, 272, 299, 304, 330]",SVZE.tsv
okay,1,122,"[52, 65, 110, 112, 121, 122, 128, 148, 218, 316]",SVZE.tsv
you be,2,213,"[54, 138, 213, 214, 215, 216, 255, 276, 337]",SVZE.tsv
money,1,57,"[56, 57, 105]",SVZE.tsv
all,1,58,"[7, 8, 58, 149, 172, 333]",SVZE.tsv
then,1,161,"[58, 92, 119, 125, 146, 161, 183, 225, 240, 317, 342]",SVZE.tsv
which be,2,97,"[63, 97, 107, 168, 337]",SVZE.tsv
they,1,67,"[4, 67, 116, 198, 200, 203, 204, 206, 207, 238, 240, 325]",SVZE.tsv
what be,2,354,"[67, 178, 227, 354]",SVZE.tsv
i,1,70,"[28, 30, 36, 43, 62, 64, 70, 92, 101, 103, 127, 128, 130, 139, 149, 153, 157, 163, 164, 167, 176, 183, 184, 185, 190, 192, 210, 211, 221, 235, 237, 240, 254, 263, 267, 271, 273, 274, 276, 278, 282, 284, 295, 300, 302, 303, 305, 309, 311, 313, 314, 315, 317, 337, 338, 343, 345, 352]",SVZE.tsv
in,1,78,"[10, 59, 62, 76, 78, 82, 84, 113, 130, 131, 149, 157, 249, 261, 262, 270, 273, 278, 337, 344]",SVZE.tsv
uhu,1,85,"[79, 85, 114, 164, 173]",SVZE.tsv
one,1,95,"[87, 95, 97, 107, 109, 159, 195, 196, 213, 338, 340, 343, 345]",SVZE.tsv
how much,2,92,"[59, 92]",SVZE.tsv
need,1,92,"[59, 92, 117, 325]",SVZE.tsv
cos they're do it,4,92,"[91, 92]",SVZE.tsv
much,1,314,"[92, 105, 238, 314]",SVZE.tsv
why,1,210,"[99, 174, 210, 260, 285, 318, 325, 337]",SVZE.tsv
if,1,159,"[101, 135, 137, 159, 161, 217, 226, 273, 274, 276, 298]",SVZE.tsv
stuff,1,103,"[8, 68, 103]",SVZE.tsv
doesn't,1,105,"[4, 27, 103, 105, 150, 161]",SVZE.tsv
some,1,117,"[36, 97, 117, 121, 134, 240, 252, 258, 259, 298, 303, 308, 310, 313, 314, 318, 334, 337]",SVZE.tsv
won't,1,119,"[88, 116, 119, 277]",SVZE.tsv
to bring,2,121,"[59, 62, 121]",SVZE.tsv
i'll,1,220,"[121, 220, 317]",SVZE.tsv
too,1,314,"[121, 314]",SVZE.tsv
have,1,123,"[4, 8, 10, 123, 156, 167, 189, 192, 201, 206, 207, 210, 220, 221, 240, 249, 261, 264, 273, 285, 298, 301, 303, 306, 308, 311, 313, 314, 315, 317, 318, 326, 337, 343, 345]",SVZE.tsv
after school,2,127,"[125, 127]",SVZE.tsv
i think i,3,128,"[28, 30, 128, 305]",SVZE.tsv
i think,2,43,"[28, 30, 43, 62, 127, 128, 139, 163, 192, 305]",SVZE.tsv
something,1,167,"[130, 164, 167, 183, 226, 273]",SVZE.tsv
but i,2,338,"[130, 271, 273, 338]",SVZE.tsv
that's,1,132,"[57, 100, 132, 172, 176, 192, 294, 327]",SVZE.tsv
dental floss,2,134,"[132, 134]",SVZE.tsv
be for,2,226,"[132, 226, 230]",SVZE.tsv
can you,2,135,"[1, 135, 223, 339]",SVZE.tsv
use,1,135,"[134, 135, 223, 225, 264]",SVZE.tsv
don't,1,137,"[4, 10, 22, 64, 137, 167, 184, 210, 225, 266, 315, 318, 334, 336, 337]",SVZE.tsv
anything,1,137,"[10, 137, 301, 317]",SVZE.tsv
those,1,137,"[14, 24, 137, 201, 261, 326, 333]",SVZE.tsv
there's,1,137,"[47, 60, 62, 66, 68, 69, 107, 127, 137, 159, 300]",SVZE.tsv
and you,2,137,"[72, 100, 137, 226, 255, 337]",SVZE.tsv
there,1,183,"[137, 183, 264, 277]",SVZE.tsv
year,1,138,"[51, 88, 107, 111, 138, 141, 143, 146]",SVZE.tsv
it that,2,138,"[116, 138]",SVZE.tsv
who be,2,282,"[138, 282]",SVZE.tsv
do it,2,146,"[91, 92, 146, 150, 157, 236, 238, 240, 266, 276]",SVZE.tsv
down,1,295,"[146, 251, 253, 295, 348]",SVZE.tsv
teach,1,220,"[156, 220]",SVZE.tsv
who,1,282,"[156, 180, 282]",SVZE.tsv
you know,2,158,"[24, 27, 158, 164, 272, 274]",SVZE.tsv
i mean,2,263,"[164, 221, 240, 263, 317]",SVZE.tsv
hit,1,159,"[107, 116, 159, 161, 170]",SVZE.tsv
hit it,2,170,"[116, 170]",SVZE.tsv
we,1,172,"[4, 8, 10, 22, 59, 60, 134, 172, 217, 221, 277, 337]",SVZE.tsv
with,1,172,"[10, 172, 191, 240, 249, 276, 277]",SVZE.tsv
bad,1,226,"[174, 226, 228, 229]",SVZE.tsv
bite,1,176,"[4, 127, 176, 183, 221, 274]",SVZE.tsv
i be,2,190,"[36, 183, 190, 211, 274]",SVZE.tsv
until,1,226,"[190, 226, 271]",SVZE.tsv
i'm,1,190,"[74, 141, 143, 145, 149, 190, 252, 256, 258, 297]",SVZE.tsv
please,1,295,"[191, 295, 339, 344]",SVZE.tsv
my,1,192,"[131, 179, 181, 183, 185, 187, 192, 220, 284, 351]",SVZE.tsv
be like,2,194,"[183, 194, 282]",SVZE.tsv
didn't have,2,206,"[201, 206, 207]",SVZE.tsv
wish,1,214,"[211, 214]",SVZE.tsv
the circus,2,226,"[217, 221, 226, 238, 243, 261, 274, 278]",SVZE.tsv
circus,1,217,"[197, 217, 221, 226, 228, 229, 230, 238, 243, 261, 270, 274, 278]",SVZE.tsv
join,1,217,"[74, 217, 274, 275]",SVZE.tsv
well we,2,277,"[217, 277]",SVZE.tsv
you could,2,219,"[14, 100, 219, 279, 281, 301]",SVZE.tsv
a bite,2,221,"[4, 127, 221]",SVZE.tsv
off,1,221,"[28, 30, 221]",SVZE.tsv
have to teach,3,221,"[220, 221]",SVZE.tsv
children,1,221,"[220, 221, 240, 243, 249]",SVZE.tsv
just,1,221,"[36, 136, 157, 221, 223, 237]",SVZE.tsv
them,1,225,"[12, 225, 315, 326, 334, 337, 339]",SVZE.tsv
erm,1,225,"[47, 60, 69, 76, 93, 100, 126, 127, 133, 147, 163, 175, 179, 183, 213, 225, 242, 261, 284, 301]",SVZE.tsv
be for life,3,227,"[226, 227, 230]",SVZE.tsv
circus be,2,229,"[226, 229, 230]",SVZE.tsv
circus be bad unless you die,6,229,"[228, 229]",SVZE.tsv
unless you die,3,230,"[229, 230]",SVZE.tsv
want,1,238,"[167, 238, 254, 315, 338, 340]",SVZE.tsv
they have,2,240,"[4, 240]",SVZE.tsv
course,1,240,"[88, 240]",SVZE.tsv
enzo,1,245,"[244, 245, 246]",SVZE.tsv
which,1,249,"[97, 107, 249]",SVZE.tsv
to get,2,255,"[252, 255]",SVZE.tsv
gonna get,2,258,"[257, 258]",SVZE.tsv
get some chocolate,3,259,"[252, 259]",SVZE.tsv
gonna get some chocolate,4,259,"[258, 259]",SVZE.tsv
didn't,1,271,"[201, 206, 271]",SVZE.tsv
as,1,273,"[72, 273]",SVZE.tsv
er,1,273,"[93, 95, 167, 183, 213, 228, 261, 273, 282, 318]",SVZE.tsv
do something,2,273,"[226, 273]",SVZE.tsv
never,1,275,"[273, 275]",SVZE.tsv
little,1,274,"[10, 14, 274]",SVZE.tsv
go,1,136,"[0, 136, 152, 183, 204, 252, 274, 337]",SVZE.tsv
be with,2,277,"[276, 277]",SVZE.tsv
be a,2,279,"[4, 279, 281, 322]",SVZE.tsv
a clown,2,280,"[279, 280]",SVZE.tsv
as a,2,285,"[72, 285]",SVZE.tsv
chocolate,1,285,"[252, 258, 285]",SVZE.tsv
ice cream,2,288,"[287, 288]",SVZE.tsv
biscuits,1,293,"[290, 293]",SVZE.tsv
have some,2,303,"[298, 303, 313, 314, 318]",SVZE.tsv
fruit,1,320,"[298, 308, 320, 321, 322]",SVZE.tsv
cucumber,1,303,"[301, 303, 310, 313, 314, 317, 319, 337]",SVZE.tsv
yeah but,2,306,"[20, 220, 295, 306, 326, 338]",SVZE.tsv
some cucumber,2,310,"[303, 310, 313, 314]",SVZE.tsv
for lunch,2,315,"[303, 315]",SVZE.tsv
not a,2,321,"[280, 319, 321]",SVZE.tsv
a fruit,2,322,"[321, 322]",SVZE.tsv
need to,2,325,"[59, 325, 342]",SVZE.tsv
cos they,2,325,"[116, 325]",SVZE.tsv
seed,1,325,"[324, 325, 326]",SVZE.tsv
a vegetable,2,327,"[319, 327]",SVZE.tsv
get a,2,335,"[109, 113, 131, 335]",SVZE.tsv
eat,1,337,"[28, 30, 337]",SVZE.tsv
have some cucumber,3,313,"[303, 313, 314, 337]",SVZE.tsv
carrots,1,337,"[336, 337]",SVZE.tsv
want one cut up,4,340,"[338, 340]",SVZE.tsv
one cut,2,343,"[340, 343]",SVZE.tsv
one cut up,3,345,"[340, 345]",SVZE.tsv
way,1,344,"[224, 280, 344]",SVZE.tsv
we're late,2,355,"[354, 355]",SVZE.tsv
do that,2,234,"[0, 219, 234]",SVZE.tsv
school dinners,2,16,"[2, 16]",SVZE.tsv
at school,2,47,"[2, 47, 274]",SVZE.tsv
you're,1,62,"[2, 62, 144, 159, 170, 190, 219, 225, 253, 259, 264]",SVZE.tsv
do you,2,272,"[2, 154, 231, 268, 272, 285, 325]",SVZE.tsv
also,1,68,"[9, 68, 167, 313]",SVZE.tsv
be that,2,149,"[9, 54, 149, 174, 195]",SVZE.tsv
dinners,1,19,"[16, 19]",SVZE.tsv
still,1,183,"[19, 123, 183, 240]",SVZE.tsv
mean like,2,27,"[26, 27]",SVZE.tsv
stick,1,131,"[28, 30, 31, 32, 131]",SVZE.tsv
oh,1,37,"[18, 37, 44, 50, 70, 92, 160, 247, 351]",SVZE.tsv
tell,1,49,"[39, 49, 58, 121, 179]",SVZE.tsv
this,1,66,"[39, 66, 136, 141, 143, 190, 204]",SVZE.tsv
tennis,1,153,"[39, 138, 152, 153, 167]",SVZE.tsv
tell me,2,179,"[39, 58, 179]",SVZE.tsv
me,1,183,"[39, 58, 183, 225, 255, 276, 342]",SVZE.tsv
play,1,153,"[42, 99, 153]",SVZE.tsv
sell,1,68,"[67, 68]",SVZE.tsv
at,1,75,"[47, 75, 87, 225]",SVZE.tsv
in the,2,78,"[76, 78, 130, 149, 249, 261, 262, 278, 337]",SVZE.tsv
i wonder,2,278,"[92, 278]",SVZE.tsv
scratch,1,99,"[97, 99, 100, 102]",SVZE.tsv
do the,2,270,"[103, 238, 270]",SVZE.tsv
mm and,2,183,"[121, 183]",SVZE.tsv
find,1,183,"[121, 183, 185]",SVZE.tsv
yet,1,130,"[49, 130, 306]",SVZE.tsv
it in,2,157,"[130, 157]",SVZE.tsv
manage to,2,261,"[135, 261]",SVZE.tsv
teeth,1,137,"[131, 137]",SVZE.tsv
might,1,305,"[137, 305]",SVZE.tsv
or,1,187,"[138, 164, 187, 240, 279, 301, 312, 331, 333]",SVZE.tsv
on the team,3,144,"[141, 143, 144]",SVZE.tsv
the team,2,149,"[144, 149]",SVZE.tsv
and like,2,146,"[68, 146]",SVZE.tsv
know how to play,4,153,"[146, 153]",SVZE.tsv
how to,2,157,"[146, 157, 270]",SVZE.tsv
like when,2,183,"[146, 183]",SVZE.tsv
it and,2,183,"[146, 183]",SVZE.tsv
and then,2,183,"[146, 183, 225]",SVZE.tsv
people,1,261,"[146, 236, 238, 240, 261]",SVZE.tsv
how to play tennis,4,153,"[152, 153]",SVZE.tsv
learn how to,3,157,"[152, 157, 270]",SVZE.tsv
what do,2,234,"[158, 234, 268, 285]",SVZE.tsv
do you know the,4,272,"[158, 272]",SVZE.tsv
love,1,164,"[163, 164, 238]",SVZE.tsv
do you know,3,272,"[164, 272, 274]",SVZE.tsv
a rally,2,170,"[169, 170]",SVZE.tsv
for the,2,176,"[51, 176, 197]",SVZE.tsv
be weird,2,178,"[177, 178]",SVZE.tsv
what you mean,3,184,"[26, 184]",SVZE.tsv
i don't,2,184,"[64, 184, 210, 315]",SVZE.tsv
to be,2,192,"[175, 192, 212, 261]",SVZE.tsv
only,1,194,"[97, 159, 194, 276, 300]",SVZE.tsv
the pierrot,2,197,"[196, 197]",SVZE.tsv
nice,1,198,"[38, 198, 344]",SVZE.tsv
they be,2,200,"[198, 200]",SVZE.tsv
they be funny,3,203,"[200, 203]",SVZE.tsv
they didn't have big shoe,5,207,"[206, 207]",SVZE.tsv
have big shoe,3,210,"[207, 210]",SVZE.tsv
you just,2,223,"[136, 223]",SVZE.tsv
where,1,231,"[71, 231]",SVZE.tsv
from,1,231,"[197, 231, 255, 335]",SVZE.tsv
you mean,2,236,"[26, 236, 262, 268]",SVZE.tsv
should,1,236,"[189, 236]",SVZE.tsv
to do it,3,238,"[157, 238]",SVZE.tsv
want to,2,238,"[167, 238]",SVZE.tsv
to do,2,261,"[238, 261, 270]",SVZE.tsv
thing,1,249,"[47, 97, 249]",SVZE.tsv
ask,1,349,"[255, 342, 349]",SVZE.tsv
about the,2,272,"[271, 272]",SVZE.tsv
an,1,273,"[100, 273, 333, 337]",SVZE.tsv
in a,2,273,"[270, 273, 344]",SVZE.tsv
i'd,1,278,"[274, 278]",SVZE.tsv
i might,2,305,"[274, 305]",SVZE.tsv
clown,1,279,"[195, 197, 210, 279, 280]",SVZE.tsv
trapeze,1,279,"[272, 279]",SVZE.tsv
reason,1,285,"[36, 285]",SVZE.tsv
be the,2,285,"[163, 243, 285]",SVZE.tsv
can't,1,300,"[285, 300]",SVZE.tsv
could have,2,301,"[261, 301]",SVZE.tsv
for some,2,308,"[36, 97, 308]",SVZE.tsv
to have,2,315,"[167, 315, 337]",SVZE.tsv
a fru,2,315,"[307, 315]",SVZE.tsv
have a,2,315,"[313, 315]",SVZE.tsv
except,1,318,"[197, 318]",SVZE.tsv
like a,2,329,"[100, 329, 331]",SVZE.tsv
say,1,337,"[36, 337]",SVZE.tsv
i don't know,3,337,"[64, 210, 337]",SVZE.tsv
know how,2,337,"[153, 337]",SVZE.tsv
be go,2,337,"[183, 337]",SVZE.tsv
be in,2,337,"[270, 337]",SVZE.tsv
have some cucumber and,4,337,"[313, 337]",SVZE.tsv
then you,2,342,"[161, 342]",SVZE.tsv
late,1,356,"[354, 355, 356]",SVZE.tsv
the chicken,2,131,"[4, 131]",SVZE.tsv
sometimes,1,21,"[8, 21, 183]",SVZE.tsv
well you,2,270,"[14, 270]",SVZE.tsv
to bring in,3,62,"[59, 62]",SVZE.tsv
you win,2,72,"[71, 72]",SVZE.tsv
win,1,100,"[72, 100]",SVZE.tsv
afternoon,1,77,"[76, 77]",SVZE.tsv
ten p to,3,97,"[94, 96, 97]",SVZE.tsv
p,1,97,"[96, 97]",SVZE.tsv
the year,2,107,"[51, 107, 111]",SVZE.tsv
and there's,2,107,"[68, 107]",SVZE.tsv
rat,1,113,"[107, 113]",SVZE.tsv
hit the,2,161,"[107, 161]",SVZE.tsv
than,1,113,"[111, 113, 189]",SVZE.tsv
ones,1,197,"[111, 197]",SVZE.tsv
yeah cos,2,116,"[90, 116]",SVZE.tsv
be able to,3,261,"[116, 261]",SVZE.tsv
allow to,2,124,"[62, 124]",SVZE.tsv
allow,1,124,"[62, 124, 159]",SVZE.tsv
there's a,2,127,"[47, 127, 159]",SVZE.tsv
i think there's a,4,127,"[62, 127]",SVZE.tsv
erm you,2,213,"[163, 213, 261]",SVZE.tsv
and er,2,228,"[167, 228, 282]",SVZE.tsv
i know,2,235,"[149, 153, 235, 352]",SVZE.tsv
i just,2,237,"[157, 237]",SVZE.tsv
i'm go to,3,252,"[74, 252]",SVZE.tsv
and i,2,317,"[183, 300, 313, 317]",SVZE.tsv
it be,2,322,"[165, 322]",SVZE.tsv
inside,1,324,"[161, 324, 326]",SVZE.tsv
some of,2,334,"[97, 334]",SVZE.tsv
