Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
he,1,22,"[4, 8, 19, 22, 81, 166, 171, 177, 196, 380, 486, 491, 492, 493]",S69V.tsv
and,1,28,"[4, 6, 8, 12, 28, 29, 30, 34, 48, 49, 54, 56, 58, 62, 79, 81, 83, 84, 85, 87, 89, 93, 95, 97, 103, 120, 125, 129, 132, 133, 135, 139, 141, 143, 146, 147, 149, 151, 157, 159, 161, 163, 164, 165, 166, 180, 182, 183, 190, 200, 208, 221, 222, 232, 239, 243, 245, 247, 253, 255, 272, 274, 276, 287, 301, 302, 304, 308, 316, 324, 330, 347, 358, 360, 362, 370, 372, 382, 384, 388, 394, 396, 412, 413, 415, 417, 419, 421, 423, 426, 431, 439, 447, 456, 457, 464, 469, 471, 475, 479, 495, 503, 509, 517, 523, 549, 553, 568, 570, 576]",S69V.tsv
i,1,11,"[4, 11, 20, 29, 34, 49, 53, 61, 62, 63, 84, 85, 87, 89, 103, 104, 105, 115, 143, 147, 166, 170, 175, 180, 193, 203, 213, 222, 227, 253, 270, 274, 278, 297, 306, 319, 322, 332, 342, 344, 346, 354, 356, 364, 367, 388, 390, 400, 402, 404, 408, 412, 413, 415, 419, 421, 423, 427, 429, 433, 434, 439, 447, 453, 455, 474, 475, 491, 497, 508, 510, 514, 527, 531, 536, 537, 550, 567, 568, 570, 572, 574]",S69V.tsv
to,1,36,"[4, 6, 12, 36, 45, 53, 54, 59, 66, 79, 83, 85, 89, 95, 102, 103, 107, 121, 146, 147, 149, 159, 166, 167, 172, 176, 180, 182, 185, 193, 196, 198, 202, 206, 207, 210, 212, 213, 226, 227, 247, 251, 253, 255, 264, 265, 270, 272, 277, 333, 346, 354, 358, 374, 380, 384, 396, 400, 410, 412, 413, 415, 421, 426, 431, 439, 448, 493, 497, 499, 503, 514, 517, 527, 531, 537, 545, 549, 550, 568, 570]",S69V.tsv
not,1,11,"[4, 11, 70, 104, 111, 119, 120, 166, 190, 196, 203, 227, 251, 274, 304, 308, 333, 341, 419, 420, 427, 439, 471, 517, 523, 536, 561, 568, 574, 577]",S69V.tsv
no,1,108,"[4, 12, 71, 105, 108, 111, 178, 266, 268, 308, 331, 358, 391, 442, 475, 477, 514]",S69V.tsv
say,1,28,"[4, 19, 28, 81, 182, 191, 194, 196, 227, 276, 283, 288, 304, 380, 412, 413, 415, 417, 419, 421, 423, 439, 486, 497, 523, 568]",S69V.tsv
give,1,399,"[4, 93, 399, 426]",S69V.tsv
that,1,9,"[6, 8, 9, 14, 19, 20, 29, 56, 58, 60, 61, 62, 64, 65, 66, 70, 79, 81, 83, 84, 85, 89, 93, 95, 102, 104, 111, 113, 132, 133, 143, 153, 159, 166, 183, 185, 188, 190, 193, 194, 196, 203, 208, 213, 219, 222, 224, 232, 245, 249, 263, 268, 270, 276, 283, 304, 306, 319, 322, 326, 331, 332, 342, 343, 345, 354, 356, 378, 380, 394, 412, 413, 415, 417, 423, 424, 426, 439, 440, 448, 474, 477, 486, 495, 497, 502, 505, 508, 509, 514, 515, 517, 525, 527, 531, 537, 545, 572, 574]",S69V.tsv
take,1,34,"[6, 12, 34, 95, 104, 232, 308, 346, 527]",S69V.tsv
take that,2,232,"[6, 232]",S69V.tsv
of,1,16,"[8, 12, 16, 19, 29, 30, 32, 49, 62, 64, 81, 97, 104, 153, 159, 161, 166, 176, 180, 183, 186, 193, 202, 203, 213, 227, 253, 274, 276, 279, 297, 304, 308, 310, 314, 324, 332, 346, 354, 356, 376, 388, 392, 396, 412, 415, 417, 421, 423, 439, 447, 448, 490, 495, 510, 515, 517, 523, 527, 531, 537, 545, 550, 559, 572]",S69V.tsv
when,1,29,"[8, 29, 54, 64, 83, 123, 166, 194, 208, 306, 421, 498, 550, 568]",S69V.tsv
and then,2,84,"[8, 84, 89, 97, 143, 358, 413, 415, 419, 423]",S69V.tsv
one,1,65,"[8, 65, 98, 113, 161, 213, 264, 304, 308, 319, 331, 348, 350, 415, 421, 447, 456, 477]",S69V.tsv
with,1,106,"[8, 45, 81, 106, 143, 268, 288, 366, 382, 386, 394, 400, 410, 415, 421, 442, 455, 471, 527, 531]",S69V.tsv
on,1,66,"[8, 66, 79, 95, 111, 137, 139, 143, 155, 163, 167, 174, 194, 219, 241, 247, 253, 277, 331, 332, 354, 370, 394, 413, 447, 475, 486, 497, 537, 545, 550, 568, 574]",S69V.tsv
back,1,224,"[8, 224, 423, 497, 498, 503, 509]",S69V.tsv
then,1,202,"[8, 83, 84, 85, 89, 95, 97, 143, 153, 190, 202, 265, 269, 343, 348, 350, 358, 413, 415, 419, 423, 471, 515, 523]",S69V.tsv
us,1,464,"[8, 12, 159, 380, 447, 464, 471]",S69V.tsv
it,1,10,"[9, 10, 11, 12, 16, 19, 26, 29, 30, 54, 56, 58, 60, 61, 62, 77, 83, 84, 85, 87, 95, 123, 125, 141, 149, 151, 163, 166, 170, 172, 206, 207, 212, 227, 237, 239, 247, 253, 260, 262, 265, 268, 283, 290, 294, 319, 330, 332, 334, 336, 339, 344, 346, 348, 354, 356, 367, 370, 374, 376, 386, 392, 400, 407, 413, 421, 432, 436, 439, 447, 453, 455, 457, 463, 464, 471, 477, 513, 524, 531, 534, 568, 574]",S69V.tsv
didn't,1,10,"[9, 10, 12, 20, 27, 62, 85, 146, 166, 167, 176, 272, 322, 324, 334, 339, 340, 408]",S69V.tsv
just,1,85,"[11, 12, 85, 194, 279, 386, 448, 524, 553, 570]",S69V.tsv
money,1,12,"[9, 11, 12, 19, 200, 208, 304, 426, 439]",S69V.tsv
cost,1,12,"[11, 12, 19, 208, 219, 227, 241, 243, 253, 268]",S69V.tsv
any,1,283,"[12, 274, 283, 304, 360]",S69V.tsv
be,1,16,"[14, 16, 26, 29, 30, 38, 47, 49, 54, 56, 58, 59, 60, 61, 62, 64, 65, 66, 70, 75, 77, 79, 81, 83, 84, 85, 87, 89, 91, 93, 95, 97, 101, 102, 103, 104, 105, 107, 110, 111, 113, 115, 119, 121, 123, 132, 133, 141, 143, 149, 159, 161, 180, 185, 186, 190, 193, 194, 196, 203, 213, 219, 221, 223, 236, 239, 243, 247, 249, 251, 253, 258, 262, 268, 270, 272, 276, 277, 278, 279, 283, 288, 290, 301, 304, 312, 313, 315, 319, 322, 331, 332, 333, 334, 343, 344, 345, 350, 354, 356, 363, 367, 368, 374, 380, 384, 386, 388, 390, 392, 394, 400, 402, 408, 412, 413, 415, 419, 421, 423, 424, 426, 436, 439, 453, 455, 457, 461, 469, 471, 475, 477, 486, 495, 497, 510, 511, 513, 515, 523, 524, 525, 527, 537, 538, 545, 553, 568, 570, 572, 577]",S69V.tsv
be the,2,47,"[14, 47, 83, 102, 149, 388, 423]",S69V.tsv
that be,2,62,"[14, 62, 66, 83, 84, 89, 93, 132, 133, 143, 213, 249, 270, 322, 331, 423, 426]",S69V.tsv
issue,1,64,"[14, 61, 64, 65, 84]",S69V.tsv
yeah,1,17,"[16, 17, 18, 21, 22, 31, 37, 39, 50, 55, 57, 59, 60, 67, 69, 85, 98, 103, 111, 114, 116, 118, 128, 162, 181, 184, 187, 192, 195, 199, 218, 233, 234, 260, 271, 321, 327, 329, 337, 349, 352, 365, 368, 372, 394, 402, 404, 412, 435, 439, 444, 447, 449, 455, 457, 467, 481, 482, 487, 491, 507, 512, 518, 519, 522, 540, 562, 565, 578, 579, 580]",S69V.tsv
it's,1,17,"[16, 17, 190, 193, 198, 200, 265, 332, 333, 337, 399, 415, 431, 433, 447, 456, 463, 474, 486, 488, 514, 540, 550, 553, 568]",S69V.tsv
time,1,17,"[15, 16, 17, 19, 34, 54, 200, 227, 308, 399, 541, 542]",S69V.tsv
oh,1,20,"[17, 20, 21, 33, 53, 54, 72, 111, 148, 199, 227, 265, 334, 336, 340, 346, 364, 378, 380, 412, 413, 421, 429, 437, 514]",S69V.tsv
it's time,2,200,"[17, 200]",S69V.tsv
mm,1,19,"[1, 3, 5, 7, 13, 19, 24, 74, 76, 78, 80, 82, 86, 88, 90, 92, 94, 96, 100, 112, 122, 124, 126, 128, 130, 134, 136, 138, 140, 142, 144, 150, 152, 154, 156, 158, 160, 197, 211, 214, 216, 220, 228, 238, 240, 242, 244, 246, 248, 250, 252, 254, 256, 261, 273, 275, 288, 289, 291, 293, 305, 307, 309, 311, 314, 320, 323, 325, 338, 353, 355, 357, 361, 363, 369, 373, 375, 377, 379, 381, 383, 385, 387, 389, 393, 395, 397, 399, 405, 409, 411, 414, 416, 418, 422, 425, 445, 454, 458, 460, 462, 468, 470, 474, 476, 478, 484, 489, 496, 500, 501, 504, 508, 516, 518, 526, 530, 532, 535, 537, 544, 546, 548, 556, 558, 560, 569, 571, 573]",S69V.tsv
do,1,22,"[9, 19, 22, 23, 25, 42, 44, 66, 102, 113, 141, 170, 185, 190, 196, 202, 207, 212, 213, 219, 238, 251, 253, 263, 265, 272, 278, 288, 298, 304, 319, 327, 330, 331, 335, 336, 339, 354, 401, 403, 407, 413, 415, 424, 426, 440, 441, 447, 474, 531]",S69V.tsv
put,1,29,"[19, 29, 75, 219, 224, 247, 264, 277, 332, 426, 439, 447, 457, 463, 574, 576]",S69V.tsv
about the,2,19,"[11, 19, 60, 61, 71, 85, 166, 180, 415]",S69V.tsv
about,1,60,"[11, 19, 60, 61, 62, 64, 70, 71, 85, 89, 95, 125, 151, 166, 167, 170, 175, 180, 193, 206, 239, 314, 331, 334, 336, 339, 348, 394, 413, 415, 455]",S69V.tsv
because,1,62,"[19, 27, 62, 64, 66, 85, 97, 103, 113, 182, 193, 223, 227, 247, 253, 276, 279, 304, 319, 408, 455]",S69V.tsv
er,1,63,"[19, 63, 64, 71, 81, 85, 89, 99, 101, 108, 143, 149, 193, 194, 203, 219, 253, 269, 272, 274, 276, 285, 288, 308, 332, 346, 354, 358, 364, 370, 382, 394, 402, 408, 413, 415, 421, 439, 447, 455, 471, 497, 515, 519, 525, 535, 545, 564]",S69V.tsv
last night,2,167,"[19, 103, 167, 213, 319]",S69V.tsv
money that,2,208,"[19, 208]",S69V.tsv
do it,2,19,"[9, 19, 207, 212, 253, 265, 330, 354, 447, 531]",S69V.tsv
our,1,528,"[19, 123, 151, 227, 356, 413, 528, 529]",S69V.tsv
of the,2,202,"[19, 153, 186, 193, 202, 276, 304, 308, 415, 423, 439, 495, 515, 517, 523, 537, 545, 550, 559]",S69V.tsv
you,1,29,"[23, 25, 27, 29, 42, 44, 53, 54, 62, 64, 66, 81, 120, 146, 183, 212, 213, 219, 224, 235, 236, 237, 238, 241, 245, 268, 283, 285, 294, 295, 308, 318, 326, 332, 334, 340, 358, 363, 376, 378, 380, 386, 390, 394, 396, 399, 400, 403, 407, 412, 413, 415, 421, 438, 439, 447, 450, 474, 491, 497, 498, 515, 523, 547, 550, 551, 553, 570, 574]",S69V.tsv
you remember,2,62,"[23, 62, 66]",S69V.tsv
do you,2,42,"[23, 42, 44, 66, 403, 407, 474]",S69V.tsv
twenty seven thousand,3,29,"[25, 28, 29]",S69V.tsv
erm,1,42,"[25, 42, 49, 61, 66, 71, 85, 89, 93, 95, 97, 108, 115, 131, 143, 145, 166, 194, 243, 251, 257, 292, 300, 312, 319, 332, 350, 353, 358, 386, 388, 406, 412, 413, 426, 447, 463, 485, 495, 497, 510, 523, 566, 568, 570, 575]",S69V.tsv
you know,2,54,"[25, 54, 64, 212, 224, 294, 318, 332, 340, 358, 386, 394, 415, 438, 491, 551, 553, 570, 574]",S69V.tsv
thousand,1,132,"[25, 28, 132, 133, 227, 235, 243, 245]",S69V.tsv
know,1,167,"[25, 54, 64, 83, 121, 125, 166, 167, 170, 174, 180, 206, 207, 212, 224, 294, 318, 322, 324, 332, 334, 336, 340, 342, 346, 358, 386, 394, 408, 415, 427, 438, 491, 551, 553, 570, 574]",S69V.tsv
thousand pound,2,226,"[25, 28, 226, 227, 235]",S69V.tsv
erm you know,3,332,"[25, 332]",S69V.tsv
twenty,1,123,"[25, 28, 123, 143, 350, 351, 390, 495, 499]",S69V.tsv
do the,2,263,"[25, 263, 288, 426, 441]",S69V.tsv
it be,2,30,"[16, 30, 54, 58, 61, 77, 83, 84, 95, 123, 149, 239, 283, 334, 436, 568]",S69V.tsv
be it be,3,58,"[30, 58]",S69V.tsv
be it,2,60,"[30, 60, 62, 319, 344]",S69V.tsv
well,1,65,"[26, 30, 45, 65, 110, 111, 121, 181, 186, 190, 201, 206, 213, 225, 227, 243, 270, 278, 288, 295, 297, 332, 333, 334, 335, 348, 354, 378, 399, 413, 415, 421, 427, 443, 447, 451, 453, 465, 472, 495, 497, 503, 505, 511, 515, 525, 537, 561, 575]",S69V.tsv
that's,1,35,"[29, 35, 37, 41, 83, 143, 166, 168, 180, 201, 202, 209, 227, 238, 239, 245, 253, 278, 280, 282, 284, 286, 296, 317, 348, 421, 432, 447, 467, 472, 477, 481, 485, 495, 504, 505, 521, 523, 525, 531, 535, 536, 545, 552, 554, 564, 568]",S69V.tsv
right,1,58,"[35, 41, 58, 135, 148, 168, 180, 201, 209, 247, 280, 282, 284, 286, 290, 296, 317, 331, 447, 477, 480, 481, 483, 495, 497, 504, 514, 521, 535, 545, 552, 554, 564]",S69V.tsv
that's right,2,504,"[35, 41, 168, 180, 201, 209, 280, 282, 284, 286, 296, 317, 447, 481, 495, 504, 521, 535, 545, 552, 554, 564]",S69V.tsv
have the,2,62,"[43, 62]",S69V.tsv
try,1,54,"[45, 54, 59, 89, 95, 103, 213, 251, 253, 272, 380, 415, 469, 478, 479]",S69V.tsv
a lidl,2,52,"[51, 52]",S69V.tsv
i think,2,84,"[53, 61, 84, 85, 87, 89, 115, 143, 170, 344, 400, 402, 404, 419, 433, 439, 447, 474, 475, 497, 508, 510, 527]",S69V.tsv
i i,2,104,"[53, 104, 354, 408, 427, 433, 439, 514, 527]",S69V.tsv
go to,2,146,"[53, 85, 146, 147, 149, 166, 180, 193, 196]",S69V.tsv
go,1,194,"[53, 85, 101, 146, 147, 149, 153, 166, 180, 193, 194, 196, 206, 287, 330, 394, 412, 413, 421, 442, 456, 474, 475, 497, 498, 503, 509, 517, 545, 550, 568, 576]",S69V.tsv
think,1,326,"[53, 61, 85, 87, 89, 105, 115, 143, 170, 203, 326, 334, 344, 363, 364, 390, 400, 402, 404, 417, 419, 427, 433, 439, 447, 453, 455, 474, 475, 491, 497, 504, 508, 510, 527, 536, 537, 547]",S69V.tsv
you go,2,498,"[53, 498]",S69V.tsv
they be,2,59,"[54, 58, 59, 87, 89, 95, 104, 105, 119, 196, 223, 247, 413, 486, 510, 537]",S69V.tsv
try to,2,59,"[54, 59, 89, 95, 103, 213, 251, 380, 415]",S69V.tsv
they,1,59,"[54, 58, 59, 62, 66, 87, 89, 95, 97, 99, 102, 104, 105, 119, 159, 167, 169, 170, 182, 185, 194, 196, 198, 202, 204, 206, 208, 223, 247, 249, 253, 269, 272, 299, 304, 326, 327, 330, 331, 332, 413, 440, 441, 442, 483, 485, 486, 510, 517, 518, 519, 527, 532, 537]",S69V.tsv
a date,2,59,"[58, 59]",S69V.tsv
may,1,59,"[58, 59, 319]",S69V.tsv
get,1,210,"[59, 89, 99, 103, 115, 133, 135, 210, 213, 226, 230, 231, 247, 253, 264, 268, 304, 331, 333, 346, 359, 374, 390, 394, 407, 413, 421, 439, 446, 474, 475, 477, 480, 483, 492, 494, 497, 515, 523, 536]",S69V.tsv
to get,2,226,"[59, 89, 103, 213, 226, 247, 346]",S69V.tsv
get a,2,230,"[59, 99, 230, 231, 346, 439, 475, 477, 536]",S69V.tsv
about the noise,3,61,"[60, 61]",S69V.tsv
be about,2,62,"[61, 62, 455]",S69V.tsv
there be,2,64,"[61, 64, 85, 91, 101, 315, 477, 553, 568]",S69V.tsv
issue that,2,64,"[61, 64]",S69V.tsv
noise,1,84,"[61, 79, 84, 222]",S69V.tsv
but,1,61,"[9, 61, 83, 84, 85, 104, 107, 115, 159, 167, 171, 176, 177, 183, 190, 194, 198, 202, 227, 251, 253, 262, 268, 269, 282, 286, 288, 294, 312, 319, 326, 331, 333, 339, 354, 356, 367, 370, 374, 386, 394, 412, 413, 415, 419, 427, 432, 439, 442, 444, 448, 471, 475, 477, 485, 495, 497, 523, 525, 535, 536, 545, 549, 550, 567, 568]",S69V.tsv
the noise,2,222,"[61, 222]",S69V.tsv
there,1,236,"[61, 85, 91, 101, 149, 213, 231, 236, 253, 315, 331, 356, 413, 441, 471, 477, 531, 553, 568, 570, 576]",S69V.tsv
other,1,61,"[38, 61, 97, 241, 243, 247, 251, 354, 374, 394, 550]",S69V.tsv
than,1,71,"[29, 71, 83, 95, 363, 447, 453, 455, 475, 495, 497]",S69V.tsv
the er,2,108,"[71, 89, 108, 149, 193]",S69V.tsv
plan,1,71,"[66, 71, 85, 89, 247, 251, 267, 269, 272, 276, 288, 331, 536]",S69V.tsv
the the,2,106,"[75, 85, 93, 106, 108, 171, 174, 412, 415, 433, 475, 557]",S69V.tsv
meet,1,75,"[66, 75, 81, 83, 85, 89, 91, 194]",S69V.tsv
be put,2,277,"[75, 219, 277]",S69V.tsv
for,1,77,"[11, 29, 56, 58, 77, 83, 84, 89, 149, 221, 243, 247, 272, 308, 332, 413, 415, 421, 424, 431, 447, 495, 497, 568]",S69V.tsv
for a,2,77,"[58, 77, 83, 221, 568]",S69V.tsv
and have,2,79,"[49, 79]",S69V.tsv
at the,2,81,"[29, 36, 81, 308, 376, 394, 447]",S69V.tsv
out,1,81,"[54, 81, 161, 227, 253, 332, 515, 531, 557]",S69V.tsv
with the,2,106,"[81, 106, 268, 288, 415, 455, 471]",S69V.tsv
meet the,2,194,"[81, 194]",S69V.tsv
if,1,81,"[28, 81, 198, 202, 231, 283, 308, 334, 421, 447, 463, 477, 485, 486, 497, 498, 517, 523, 537]",S69V.tsv
and the,2,222,"[81, 85, 93, 129, 149, 222, 308, 316, 362, 388]",S69V.tsv
council,1,265,"[81, 265, 297, 308, 326]",S69V.tsv
by,1,494,"[81, 93, 101, 159, 253, 494]",S69V.tsv
if you,2,498,"[81, 421, 447, 498, 523]",S69V.tsv
of a,2,550,"[81, 412, 550]",S69V.tsv
when it be,3,83,"[54, 83]",S69V.tsv
adjourn,1,83,"[54, 83]",S69V.tsv
to know,2,167,"[83, 167, 207]",S69V.tsv
be a,2,85,"[29, 64, 66, 84, 85, 161, 213, 301, 363, 367, 495, 510, 523, 524, 553]",S69V.tsv
would,1,85,"[26, 29, 42, 54, 85, 95, 203, 210, 274, 364, 421, 427, 429, 439, 450, 453, 455, 491, 527, 531]",S69V.tsv
in,1,85,"[29, 58, 85, 87, 89, 97, 119, 120, 123, 132, 143, 203, 210, 247, 264, 274, 281, 319, 331, 332, 333, 346, 371, 372, 384, 412, 415, 426, 428, 431, 439, 440, 446, 447, 455, 463, 477, 497, 505, 510, 527, 540, 550, 551, 568, 576]",S69V.tsv
there be a,3,85,"[64, 85, 213, 553]",S69V.tsv
i think that,3,85,"[84, 85, 89, 143, 508]",S69V.tsv
then it,2,85,"[84, 85]",S69V.tsv
in the,2,120,"[85, 97, 119, 120, 274, 319, 415, 446, 447, 455, 551]",S69V.tsv
last,1,167,"[85, 167, 497, 531]",S69V.tsv
very,1,85,"[66, 85, 133, 166, 285, 301, 388, 427, 457, 550, 555]",S69V.tsv
until,1,480,"[85, 479, 480]",S69V.tsv
and i,2,87,"[29, 84, 87, 89, 147, 166, 274, 412, 413, 415, 419]",S69V.tsv
months,1,87,"[56, 64, 84, 87, 91, 101, 115]",S69V.tsv
and i think,3,87,"[84, 87, 89]",S69V.tsv
i think they,3,170,"[87, 170, 510, 527]",S69V.tsv
in january,2,89,"[58, 89]",S69V.tsv
date,1,89,"[58, 89, 95]",S69V.tsv
that be about,3,89,"[62, 89]",S69V.tsv
i think that be,4,89,"[84, 89, 143]",S69V.tsv
a lot,2,95,"[16, 95, 297, 324, 396, 404, 448, 452]",S69V.tsv
it would be,3,95,"[26, 29, 95, 453]",S69V.tsv
would be,2,54,"[26, 54, 95, 453]",S69V.tsv
find,1,95,"[62, 95, 287, 439, 514]",S69V.tsv
or,1,95,"[42, 44, 62, 84, 95, 113, 205, 207, 245, 263, 285, 344, 350, 351, 412, 415, 436, 457, 471, 534, 551]",S69V.tsv
and then it,3,95,"[84, 95]",S69V.tsv
that it,2,332,"[95, 332]",S69V.tsv
gonna,1,363,"[95, 193, 203, 356, 363, 364, 394, 413, 448, 474, 475, 486, 517, 538, 540]",S69V.tsv
be gonna,2,538,"[95, 356, 413, 475, 538]",S69V.tsv
because of,2,97,"[62, 97, 193, 276]",S69V.tsv
involve,1,189,"[97, 189]",S69V.tsv
of erm,2,510,"[97, 510]",S69V.tsv
down,1,99,"[56, 84, 99, 153, 312, 319, 350, 356, 372, 413, 415, 439, 523, 576]",S69V.tsv
another,1,101,"[98, 101, 161, 287, 413, 472]",S69V.tsv
few,1,550,"[101, 550]",S69V.tsv
what,1,103,"[47, 54, 60, 62, 70, 103, 141, 175, 180, 238, 239, 253, 278, 288, 363, 388, 419, 424, 485, 495, 568, 572]",S69V.tsv
i be,2,103,"[49, 103, 213, 568]",S69V.tsv
this,1,167,"[103, 113, 115, 123, 151, 167, 221, 301, 314, 331, 354, 497, 523]",S69V.tsv
them,1,103,"[28, 103, 159, 176, 219, 224, 226, 227, 253, 277, 331, 370, 471, 531, 539]",S69V.tsv
and this be,3,301,"[103, 221, 301]",S69V.tsv
don't,1,265,"[105, 175, 180, 253, 265, 283, 326, 332, 342, 346, 390, 421, 427, 441, 459, 464, 497, 504, 513, 518, 519, 536, 568, 574]",S69V.tsv
i don't,2,427,"[105, 175, 180, 253, 342, 346, 390, 427, 497, 536, 574]",S69V.tsv
don't think,2,504,"[105, 390, 504]",S69V.tsv
think they be,3,510,"[105, 510]",S69V.tsv
i don't think,3,536,"[105, 390, 536]",S69V.tsv
both,1,49,"[44, 49, 109, 110]",S69V.tsv
both party,2,110,"[109, 110]",S69V.tsv
as,1,111,"[104, 111, 119, 120, 135, 180, 219, 227, 241, 326, 331, 394, 408, 434, 436, 439, 448, 469, 527]",S69V.tsv
developers,1,111,"[110, 111, 180, 182, 194, 203, 268, 319, 328]",S69V.tsv
the same league as,4,120,"[111, 120]",S69V.tsv
well yeah,2,181,"[111, 181]",S69V.tsv
the developers,2,194,"[111, 180, 182, 194, 268]",S69V.tsv
be not,2,196,"[111, 196, 203, 251, 439, 577]",S69V.tsv
there's,1,314,"[111, 241, 247, 314, 363, 474, 550]",S69V.tsv
the same,2,111,"[40, 111, 119, 120, 441]",S69V.tsv
on the,2,174,"[111, 139, 143, 155, 174, 241, 247, 331, 447, 486, 537, 568, 574]",S69V.tsv
no doubt,2,514,"[111, 514]",S69V.tsv
be probably,2,113,"[104, 113]",S69V.tsv
this be,2,301,"[113, 301]",S69V.tsv
they've,1,202,"[113, 202, 253, 442, 446]",S69V.tsv
may be,2,115,"[58, 115, 471, 495, 527]",S69V.tsv
but i,2,115,"[104, 115, 354, 412, 427, 439, 497, 567]",S69V.tsv
two,1,132,"[115, 132, 133, 149, 159, 166, 226, 227, 243, 245, 312, 347, 540, 541, 542, 543]",S69V.tsv
get the,2,480,"[115, 253, 333, 480, 483, 494]",S69V.tsv
thing,1,117,"[66, 117, 167, 193, 213, 219, 247, 251, 331, 354, 374, 497, 572]",S69V.tsv
not in the same league as,6,120,"[119, 120]",S69V.tsv
they be not,3,196,"[119, 196]",S69V.tsv
when it,2,123,"[54, 123]",S69V.tsv
nine,1,132,"[123, 132]",S69V.tsv
about it,2,170,"[125, 166, 170, 206, 334, 336, 339]",S69V.tsv
know about it,3,334,"[125, 334, 336]",S69V.tsv
a pretty,2,427,"[131, 427]",S69V.tsv
organise,1,133,"[104, 133]",S69V.tsv
two thousand and nine,4,133,"[132, 133]",S69V.tsv
we get,2,480,"[133, 480]",S69V.tsv
can,1,135,"[56, 62, 135, 166, 213, 219, 235, 237, 241, 265, 279, 332, 380, 384, 464]",S69V.tsv
much,1,426,"[135, 219, 241, 426, 427, 450, 459]",S69V.tsv
why,1,277,"[143, 221, 277, 299, 308, 341, 421, 527, 531, 532, 572]",S69V.tsv
people,1,143,"[38, 143, 155, 324, 421, 439, 459, 464, 495, 537, 574]",S69V.tsv
b,1,536,"[143, 536]",S69V.tsv
go to see him,4,147,"[146, 147]",S69V.tsv
see,1,326,"[146, 147, 166, 268, 326, 331, 412, 497, 502, 517, 574]",S69V.tsv
wasn't,1,63,"[56, 58, 63, 68, 84, 149, 332]",S69V.tsv
it wasn't,2,332,"[149, 332]",S69V.tsv
there and,2,576,"[149, 568, 576]",S69V.tsv
it all,2,151,"[60, 151, 513]",S69V.tsv
how,1,169,"[151, 169, 206, 207, 332, 343, 345, 407, 413, 426, 450, 459, 513]",S69V.tsv
come,1,332,"[151, 180, 247, 319, 332, 356, 364, 388, 394, 415, 423, 461, 471, 515]",S69V.tsv
panel,1,363,"[151, 153, 155, 215, 274, 354, 356, 358, 363, 396, 413, 431, 439, 446, 447]",S69V.tsv
go down,2,576,"[153, 576]",S69V.tsv
independent,1,474,"[155, 474, 527]",S69V.tsv
