Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
not,1,124,"[16, 87, 90, 120, 124, 126, 136, 137, 143, 144, 155, 206, 220, 274, 331, 361, 376, 385, 497, 499, 505, 526, 537, 541, 574, 647, 761, 794, 808, 832, 871, 907, 926, 1040, 1051, 1072, 1095, 1096, 1172, 1175, 1183, 1192, 1273, 1330, 1356, 1358, 1376, 1378, 1432, 1436]",ST82.tsv
away,1,239,"[126, 238, 239, 580, 582, 970, 1100, 1108]",ST82.tsv
far,1,975,"[126, 975, 1366]",ST82.tsv
on,1,130,"[11, 12, 26, 62, 65, 66, 69, 75, 83, 85, 118, 120, 130, 139, 141, 149, 157, 186, 204, 206, 207, 210, 217, 233, 244, 264, 323, 324, 328, 331, 356, 358, 360, 373, 374, 375, 378, 379, 391, 395, 406, 407, 425, 462, 469, 480, 504, 520, 551, 571, 688, 720, 722, 732, 744, 759, 761, 771, 779, 791, 793, 813, 819, 826, 841, 872, 924, 988, 1024, 1027, 1098, 1109, 1111, 1139, 1146, 1169, 1196, 1228, 1274, 1285, 1300, 1327, 1340, 1342, 1391, 1403, 1413, 1453, 1466, 1474, 1486, 1506]",ST82.tsv
be,1,15,"[8, 15, 16, 20, 21, 23, 25, 28, 38, 40, 44, 48, 50, 53, 63, 64, 71, 74, 75, 83, 87, 91, 98, 100, 103, 108, 109, 117, 118, 122, 123, 128, 129, 130, 131, 137, 139, 141, 142, 148, 149, 155, 156, 158, 159, 161, 185, 189, 196, 197, 198, 202, 206, 210, 214, 222, 227, 244, 245, 246, 249, 250, 258, 259, 261, 264, 270, 272, 274, 282, 287, 288, 289, 297, 298, 305, 313, 316, 318, 323, 341, 348, 360, 361, 363, 364, 366, 373, 378, 388, 389, 391, 395, 405, 411, 412, 414, 421, 428, 431, 433, 435, 438, 452, 461, 466, 467, 469, 472, 478, 480, 485, 503, 507, 508, 509, 511, 512, 529, 530, 533, 534, 535, 536, 537, 539, 548, 554, 557, 558, 571, 574, 579, 580, 588, 600, 601, 613, 617, 620, 624, 627, 633, 652, 661, 664, 666, 670, 674, 676, 679, 685, 687, 694, 697, 698, 705, 715, 716, 718, 737, 740, 741, 742, 749, 750, 751, 753, 759, 761, 763, 769, 777, 779, 783, 796, 797, 800, 801, 802, 803, 805, 807, 809, 811, 812, 813, 815, 830, 832, 834, 839, 841, 846, 847, 852, 856, 862, 867, 868, 876, 906, 907, 913, 920, 921, 928, 930, 934, 941, 944, 945, 948, 949, 950, 951, 953, 954, 955, 956, 961, 963, 966, 972, 975, 976, 979, 983, 984, 988, 989, 995, 996, 1000, 1008, 1025, 1038, 1042, 1043, 1047, 1054, 1065, 1067, 1072, 1077, 1078, 1081, 1082, 1083, 1092, 1105, 1112, 1128, 1130, 1150, 1154, 1179, 1181, 1194, 1196, 1202, 1203, 1204, 1209, 1218, 1257, 1261, 1264, 1287, 1304, 1317, 1329, 1330, 1335, 1337, 1340, 1341, 1342, 1343, 1356, 1368, 1373, 1391, 1415, 1419, 1424, 1426, 1434, 1435, 1436, 1439, 1440, 1445, 1449, 1456, 1460, 1461, 1462, 1463, 1466, 1468, 1470, 1472, 1474, 1477, 1478, 1479, 1485, 1486, 1487, 1488, 1493, 1494, 1495, 1507, 1508, 1513, 1514, 1516, 1517, 1518, 1519, 1520, 1522, 1528, 1529, 1536, 1540, 1543, 1546, 1547, 1551]",ST82.tsv
what,1,130,"[10, 33, 36, 48, 54, 75, 95, 99, 103, 108, 130, 139, 157, 167, 168, 206, 275, 318, 319, 323, 406, 432, 435, 459, 474, 475, 490, 491, 529, 561, 593, 600, 620, 624, 663, 675, 676, 759, 792, 813, 871, 930, 955, 956, 957, 992, 993, 1016, 1028, 1034, 1035, 1042, 1047, 1053, 1057, 1146, 1177, 1186, 1202, 1204, 1227, 1243, 1257, 1264, 1293, 1325, 1380, 1435, 1436, 1453, 1476]",ST82.tsv
be it on,3,130,"[75, 130]",ST82.tsv
day,1,129,"[8, 129, 130, 134, 135, 137, 139, 195, 214, 375, 411, 427, 469, 474, 791, 887, 995, 1057, 1058, 1061, 1063, 1075, 1196, 1419, 1453, 1546, 1547, 1551]",ST82.tsv
it on,2,186,"[130, 186]",ST82.tsv
be it,2,75,"[44, 75, 130, 158, 261, 282, 305, 461, 534, 537, 670, 674, 676, 715, 802, 907, 913, 1072, 1264, 1304, 1341, 1356, 1436, 1440, 1493]",ST82.tsv
right,1,133,"[11, 106, 133, 138, 140, 154, 210, 226, 228, 323, 339, 374, 519, 525, 573, 615, 618, 641, 649, 656, 672, 709, 731, 762, 816, 835, 855, 986, 1034, 1079, 1081, 1093, 1169, 1170, 1255, 1300]",ST82.tsv
so,1,133,"[15, 16, 19, 25, 35, 48, 49, 52, 68, 74, 87, 92, 113, 117, 128, 133, 134, 137, 139, 141, 157, 159, 160, 163, 185, 190, 204, 229, 232, 237, 244, 246, 248, 266, 268, 270, 272, 284, 304, 310, 314, 315, 327, 329, 331, 335, 337, 368, 383, 391, 430, 476, 480, 491, 499, 504, 512, 516, 518, 523, 526, 528, 530, 568, 574, 586, 626, 642, 659, 666, 670, 675, 685, 706, 724, 759, 791, 804, 808, 813, 818, 837, 854, 856, 876, 896, 913, 926, 952, 953, 1022, 1047, 1059, 1061, 1078, 1085, 1098, 1102, 1103, 1109, 1133, 1150, 1163, 1172, 1175, 1177, 1178, 1181, 1186, 1190, 1194, 1207, 1264, 1278, 1293, 1347, 1390, 1470, 1491, 1514, 1525, 1538]",ST82.tsv
yeah,1,133,"[17, 21, 24, 25, 27, 32, 34, 36, 43, 45, 49, 51, 53, 55, 57, 66, 68, 70, 79, 82, 86, 92, 94, 102, 106, 111, 117, 119, 122, 123, 125, 127, 128, 133, 135, 173, 174, 178, 180, 182, 184, 186, 188, 191, 192, 193, 199, 203, 208, 211, 213, 220, 227, 230, 232, 234, 235, 242, 244, 246, 247, 248, 250, 254, 255, 257, 259, 263, 266, 267, 268, 269, 271, 273, 282, 284, 291, 296, 297, 298, 300, 302, 310, 311, 312, 314, 316, 319, 320, 329, 331, 336, 337, 344, 345, 347, 351, 355, 359, 361, 364, 369, 371, 372, 375, 377, 380, 388, 389, 390, 392, 410, 415, 416, 420, 429, 434, 436, 438, 450, 452, 466, 468, 479, 480, 484, 493, 494, 498, 502, 510, 513, 524, 528, 530, 539, 543, 546, 553, 555, 559, 568, 570, 578, 582, 586, 594, 595, 597, 598, 603, 604, 605, 614, 625, 637, 640, 658, 660, 662, 663, 669, 671, 679, 680, 683, 691, 712, 726, 728, 735, 748, 751, 753, 759, 760, 766, 768, 770, 772, 774, 776, 784, 786, 788, 799, 800, 807, 809, 811, 813, 823, 825, 827, 843, 845, 846, 858, 861, 863, 865, 867, 870, 882, 883, 884, 895, 897, 908, 912, 914, 915, 916, 917, 919, 921, 925, 926, 929, 933, 938, 939, 940, 950, 951, 953, 955, 959, 960, 967, 969, 982, 984, 993, 995, 997, 1000, 1001, 1003, 1007, 1014, 1017, 1021, 1056, 1066, 1076, 1090, 1101, 1111, 1113, 1117, 1122, 1126, 1129, 1131, 1136, 1137, 1138, 1142, 1143, 1152, 1161, 1166, 1168, 1172, 1180, 1182, 1191, 1195, 1197, 1202, 1212, 1221, 1222, 1227, 1233, 1242, 1243, 1253, 1258, 1278, 1281, 1288, 1290, 1299, 1303, 1313, 1323, 1325, 1331, 1345, 1352, 1359, 1362, 1367, 1369, 1392, 1395, 1400, 1404, 1405, 1407, 1417, 1423, 1425, 1430, 1436, 1443, 1446, 1449, 1452, 1455, 1469, 1471, 1473, 1477, 1480, 1482, 1484, 1487, 1490, 1494, 1498, 1499, 1501, 1504, 1510, 1511, 1512, 1515, 1517, 1521, 1524, 1527, 1529, 1531, 1533, 1534, 1536, 1548, 1549]",ST82.tsv
oh,1,133,"[18, 46, 53, 63, 106, 109, 122, 133, 138, 142, 146, 152, 188, 225, 244, 260, 282, 328, 332, 334, 385, 425, 442, 447, 457, 461, 466, 480, 485, 488, 507, 509, 527, 530, 547, 560, 573, 591, 605, 618, 645, 649, 665, 672, 731, 801, 811, 821, 834, 835, 836, 847, 880, 891, 929, 949, 958, 962, 970, 1008, 1025, 1032, 1040, 1041, 1060, 1064, 1081, 1092, 1098, 1142, 1143, 1156, 1175, 1177, 1206, 1216, 1244, 1251, 1255, 1257, 1285, 1331, 1334, 1350, 1351, 1360, 1381, 1384, 1386, 1394, 1400, 1440, 1442, 1444, 1458, 1459, 1467, 1475, 1518, 1535, 1543, 1544, 1551]",ST82.tsv
sunday,1,133,"[62, 65, 66, 67, 68, 83, 132, 133, 137, 139, 141, 202, 204, 210, 582, 588, 1165, 1172, 1177, 1181]",ST82.tsv
oh right,2,133,"[106, 133, 138, 573, 618, 649, 672, 731, 835, 1081, 1255]",ST82.tsv
so yeah,2,133,"[92, 133, 232, 266, 310, 314, 586, 926, 1172]",ST82.tsv
the,1,135,"[14, 15, 16, 20, 23, 25, 44, 68, 72, 74, 97, 103, 105, 122, 128, 129, 135, 137, 139, 147, 155, 156, 158, 163, 165, 166, 173, 177, 185, 186, 192, 196, 200, 201, 210, 217, 221, 224, 225, 226, 237, 244, 246, 249, 255, 256, 258, 259, 268, 272, 274, 275, 277, 305, 306, 307, 308, 309, 313, 315, 316, 318, 319, 322, 323, 326, 327, 329, 331, 333, 337, 350, 353, 354, 360, 363, 364, 375, 388, 411, 424, 428, 430, 433, 435, 449, 453, 460, 466, 478, 480, 489, 491, 493, 503, 504, 506, 508, 512, 513, 518, 523, 530, 536, 542, 548, 571, 580, 582, 588, 590, 596, 597, 606, 639, 650, 652, 655, 657, 659, 664, 666, 667, 668, 673, 674, 676, 693, 698, 703, 722, 727, 728, 730, 732, 741, 753, 755, 759, 761, 771, 777, 779, 785, 789, 791, 800, 801, 808, 812, 813, 819, 822, 825, 826, 832, 839, 858, 869, 871, 872, 874, 876, 878, 879, 880, 881, 889, 892, 893, 894, 901, 903, 905, 907, 931, 932, 934, 935, 946, 950, 957, 959, 978, 981, 989, 990, 995, 996, 1000, 1006, 1020, 1030, 1035, 1039, 1050, 1056, 1086, 1098, 1100, 1105, 1106, 1109, 1110, 1112, 1118, 1123, 1130, 1141, 1159, 1199, 1201, 1205, 1219, 1225, 1228, 1237, 1249, 1256, 1257, 1263, 1292, 1306, 1317, 1325, 1327, 1340, 1342, 1343, 1349, 1351, 1353, 1354, 1355, 1370, 1371, 1377, 1378, 1385, 1391, 1393, 1397, 1398, 1404, 1406, 1410, 1411, 1413, 1415, 1416, 1419, 1434, 1439, 1445, 1449, 1453, 1464, 1465, 1466, 1470, 1472, 1474, 1487, 1489, 1493, 1497, 1503, 1509, 1516, 1518, 1520, 1522, 1523, 1540, 1546, 1550, 1551, 1552]",ST82.tsv
every day,2,135,"[134, 135]",ST82.tsv
every,1,134,"[74, 134, 135, 171, 172, 361, 537, 640, 1078]",ST82.tsv
of the,2,249,"[135, 249, 258, 323, 327, 331, 435, 489, 503, 508, 878, 1056, 1130, 1201, 1325, 1327, 1349, 1413]",ST82.tsv
year,1,571,"[135, 571, 838, 856, 878, 958, 959, 966, 1078, 1085, 1435]",ST82.tsv
all,1,72,"[15, 72, 74, 117, 122, 129, 139, 149, 158, 165, 185, 350, 352, 360, 462, 469, 493, 673, 721, 722, 783, 826, 869, 894, 907, 934, 941, 946, 1008, 1035, 1104, 1133, 1173, 1219, 1426, 1470, 1483, 1514, 1516, 1553]",ST82.tsv
er,1,158,"[17, 19, 23, 158, 169, 171, 227, 265, 303, 367, 435, 443, 469, 476, 478, 480, 491, 493, 495, 504, 506, 508, 514, 524, 530, 532, 534, 539, 546, 548, 564, 568, 572, 581, 603, 718, 761, 791, 872, 893, 894, 989, 1022, 1024, 1041, 1043, 1072, 1078, 1105, 1129, 1230, 1283, 1302, 1337, 1462, 1521]",ST82.tsv
store,1,148,"[139, 141, 148, 157, 158, 163, 905, 1004, 1035, 1047]",ST82.tsv
this,1,166,"[158, 159, 166, 170, 202, 246, 291, 411, 428, 499, 508, 529, 572, 626, 635, 761, 769, 822, 844, 955, 958, 966, 1008, 1074, 1092, 1165, 1198, 1347, 1348, 1381, 1435]",ST82.tsv
all the,2,158,"[72, 74, 139, 158, 165, 185, 360, 673, 826, 869, 894, 907, 934, 1035, 1470]",ST82.tsv
be all,2,941,"[158, 934, 941, 1008, 1514]",ST82.tsv
yes,1,194,"[59, 194, 230, 232, 240, 244, 253, 278, 341, 354, 429, 454, 458, 570, 632, 695, 759, 797, 817, 880, 964, 970, 1025, 1037, 1087, 1120, 1122, 1158, 1175, 1177, 1240, 1292, 1328, 1339, 1467, 1521]",ST82.tsv
there,1,198,"[40, 58, 96, 117, 118, 139, 187, 196, 198, 206, 207, 210, 214, 219, 222, 270, 272, 274, 286, 295, 316, 370, 409, 423, 424, 425, 446, 467, 485, 486, 499, 503, 512, 530, 537, 548, 574, 617, 621, 623, 624, 698, 699, 705, 718, 737, 740, 741, 742, 749, 755, 761, 779, 852, 854, 856, 858, 888, 898, 920, 926, 934, 943, 946, 953, 966, 971, 987, 998, 1039, 1041, 1054, 1055, 1080, 1486, 1500, 1525, 1536, 1547]",ST82.tsv
halfway there,2,207,"[198, 207]",ST82.tsv
you'd,1,331,"[38, 40, 198, 290, 331, 337, 343, 950, 1179, 1368, 1379, 1536, 1538]",ST82.tsv
wouldn't,1,198,"[40, 198, 343, 539, 705, 1176, 1277, 1349, 1366, 1377, 1399, 1487, 1538, 1539, 1540]",ST82.tsv
you'd be,2,198,"[38, 40, 198, 950, 1179, 1368]",ST82.tsv
in,1,20,"[15, 20, 28, 35, 37, 53, 58, 64, 105, 108, 149, 157, 163, 167, 186, 189, 192, 195, 200, 210, 225, 255, 270, 274, 350, 352, 354, 367, 373, 411, 428, 435, 438, 441, 449, 466, 476, 478, 480, 486, 503, 504, 506, 508, 535, 536, 537, 540, 542, 548, 575, 585, 599, 606, 609, 616, 640, 655, 703, 727, 730, 734, 753, 755, 787, 832, 841, 846, 854, 879, 889, 890, 893, 894, 906, 946, 949, 950, 952, 961, 990, 1013, 1024, 1026, 1047, 1050, 1051, 1061, 1072, 1092, 1094, 1107, 1125, 1130, 1139, 1150, 1190, 1199, 1205, 1217, 1219, 1249, 1252, 1257, 1263, 1287, 1330, 1335, 1343, 1347, 1348, 1377, 1390, 1404, 1406, 1410, 1413, 1416, 1419, 1427, 1430, 1432, 1434, 1472, 1474, 1476, 1491, 1509, 1538, 1546, 1551]",ST82.tsv
well,1,200,"[37, 40, 45, 118, 120, 134, 157, 165, 186, 189, 193, 200, 207, 217, 222, 229, 258, 296, 335, 348, 370, 371, 376, 379, 395, 422, 428, 431, 443, 449, 458, 459, 462, 476, 480, 508, 518, 530, 542, 581, 583, 593, 663, 670, 674, 730, 775, 793, 808, 847, 926, 937, 952, 976, 994, 1000, 1010, 1011, 1013, 1016, 1061, 1082, 1085, 1095, 1109, 1112, 1116, 1124, 1175, 1179, 1181, 1183, 1189, 1199, 1201, 1205, 1207, 1232, 1235, 1246, 1265, 1278, 1283, 1318, 1330, 1335, 1354, 1427, 1449, 1453, 1525, 1535, 1544, 1547, 1551]",ST82.tsv
you're,1,200,"[85, 87, 136, 144, 181, 186, 192, 200, 207, 327, 328, 430, 451, 580, 582, 698, 829, 832, 1018, 1040, 1050, 1051, 1108, 1174, 1175, 1261, 1330, 1439, 1540]",ST82.tsv
in the,2,200,"[20, 186, 192, 200, 255, 274, 354, 435, 466, 506, 508, 536, 542, 606, 655, 727, 753, 832, 879, 889, 893, 946, 1130, 1199, 1205, 1219, 1257, 1343, 1377, 1413, 1416, 1419, 1472, 1546, 1551]",ST82.tsv
go,1,222,"[9, 23, 26, 53, 63, 69, 108, 148, 155, 156, 177, 192, 196, 197, 209, 216, 219, 222, 227, 229, 232, 238, 239, 323, 325, 327, 331, 333, 335, 337, 338, 395, 407, 414, 430, 446, 461, 463, 473, 474, 478, 491, 493, 499, 530, 551, 568, 571, 579, 607, 613, 630, 676, 697, 699, 700, 715, 720, 744, 813, 815, 829, 852, 901, 902, 903, 905, 924, 926, 930, 931, 949, 952, 988, 998, 1000, 1005, 1035, 1041, 1046, 1051, 1065, 1066, 1074, 1077, 1078, 1083, 1085, 1089, 1092, 1100, 1160, 1179, 1183, 1237, 1264, 1277, 1285, 1304, 1349, 1351, 1404, 1410, 1430, 1439, 1457, 1474, 1481, 1483, 1485, 1486, 1487]",ST82.tsv
as,1,222,"[37, 53, 161, 165, 216, 222, 335, 348, 363, 574, 581, 670, 741, 775, 808, 829, 937, 1075, 1085, 1145, 1181, 1207]",ST82.tsv
be there,2,222,"[206, 210, 214, 222, 485, 512, 617, 698, 740, 741, 856, 966]",ST82.tsv
as well,2,222,"[165, 222, 335, 348, 581, 670, 775, 808, 937, 1085, 1181, 1207]",ST82.tsv
well be,2,674,"[222, 674]",ST82.tsv
i,1,224,"[5, 9, 15, 35, 37, 52, 64, 84, 88, 92, 98, 100, 109, 117, 138, 149, 161, 167, 171, 173, 185, 186, 191, 197, 206, 210, 214, 216, 224, 225, 229, 232, 233, 239, 242, 244, 246, 255, 274, 282, 287, 288, 289, 300, 303, 305, 306, 308, 314, 341, 343, 361, 362, 368, 375, 376, 383, 384, 391, 396, 397, 398, 401, 403, 414, 418, 425, 428, 431, 433, 435, 438, 448, 466, 473, 478, 480, 483, 504, 506, 507, 508, 509, 512, 514, 516, 518, 526, 530, 532, 533, 538, 539, 564, 568, 572, 574, 586, 595, 599, 616, 619, 631, 636, 675, 681, 701, 703, 716, 733, 738, 741, 749, 763, 794, 801, 825, 832, 834, 837, 838, 839, 840, 841, 842, 844, 846, 847, 851, 852, 854, 858, 860, 862, 868, 870, 871, 879, 893, 900, 901, 903, 949, 951, 953, 961, 971, 973, 976, 977, 980, 995, 998, 1008, 1024, 1041, 1043, 1044, 1070, 1072, 1073, 1078, 1081, 1083, 1085, 1105, 1112, 1125, 1134, 1141, 1176, 1177, 1178, 1189, 1191, 1192, 1194, 1201, 1202, 1207, 1209, 1211, 1212, 1213, 1216, 1220, 1223, 1225, 1228, 1229, 1231, 1235, 1237, 1268, 1300, 1311, 1335, 1338, 1340, 1342, 1343, 1351, 1364, 1390, 1391, 1409, 1413, 1420, 1435, 1446, 1448, 1449, 1453, 1460, 1478, 1481, 1491, 1496, 1499, 1514, 1547]",ST82.tsv
sorry,1,224,"[39, 224, 305, 432, 949, 1061]",ST82.tsv
mean,1,225,"[224, 225, 492, 631, 1169, 1176, 1177, 1426]",ST82.tsv
right okay,2,519,"[228, 519, 731, 1079, 1169]",ST82.tsv
fair enough,2,230,"[186, 230, 513, 1128]",ST82.tsv
enough,1,204,"[186, 204, 230, 414, 513, 1128, 1462]",ST82.tsv
yes yeah,2,429,"[230, 429, 570, 1521]",ST82.tsv
