Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
in,1,56,"[18, 55, 56, 106, 135, 185, 221, 237, 290, 293, 320, 324, 334, 336, 341, 356, 379, 380, 399, 412, 420, 441, 470, 480, 501, 507, 508, 556, 572, 604, 621, 672, 673, 676, 678, 680, 682, 684, 691, 730, 736, 751, 765, 766, 770, 771, 779]",SAAB.tsv
that,1,40,"[18, 40, 54, 66, 91, 94, 104, 115, 132, 157, 178, 179, 186, 193, 202, 205, 221, 247, 249, 265, 266, 267, 268, 278, 298, 303, 310, 317, 320, 330, 333, 361, 373, 380, 407, 412, 418, 420, 432, 433, 440, 447, 480, 502, 505, 506, 507, 508, 519, 533, 540, 544, 557, 558, 559, 571, 577, 578, 600, 623, 641, 643, 652, 668, 672, 673, 678, 680, 691, 693, 697, 724, 728, 730, 734, 740, 755, 761, 779]",SAAB.tsv
i think,2,160,"[18, 129, 160, 179, 183, 216, 219, 222, 252, 265, 273, 287, 290, 293, 303, 338, 369, 379, 384, 451, 544, 554, 569, 579, 683, 685, 691, 693, 721, 732]",SAAB.tsv
i think the,3,287,"[18, 287, 721]",SAAB.tsv
some,1,61,"[18, 61, 73, 320, 324, 405, 409, 413, 451, 490, 510, 703, 704, 719, 738, 755]",SAAB.tsv
to,1,20,"[7, 12, 16, 20, 22, 23, 25, 26, 27, 47, 59, 61, 71, 78, 112, 114, 115, 154, 160, 175, 177, 183, 186, 196, 198, 200, 221, 228, 233, 247, 260, 263, 265, 287, 293, 296, 300, 301, 303, 306, 312, 317, 320, 324, 336, 340, 341, 361, 364, 371, 378, 379, 381, 383, 391, 393, 402, 407, 409, 412, 413, 416, 418, 423, 425, 432, 437, 438, 440, 444, 446, 449, 451, 455, 462, 464, 470, 475, 479, 480, 487, 488, 505, 506, 507, 508, 509, 510, 512, 518, 520, 526, 530, 540, 543, 556, 558, 565, 567, 569, 571, 572, 578, 579, 582, 592, 608, 610, 611, 612, 613, 623, 632, 634, 641, 644, 645, 650, 652, 654, 658, 661, 668, 670, 672, 673, 675, 676, 678, 680, 705, 712, 713, 715, 719, 721, 724, 729, 730, 733, 744, 751, 755, 756, 779]",SAAB.tsv
go,1,20,"[7, 12, 20, 22, 23, 25, 26, 27, 36, 38, 79, 175, 183, 196, 200, 202, 287, 296, 312, 315, 317, 326, 361, 364, 369, 371, 400, 402, 409, 416, 455, 488, 505, 526, 557, 571, 572, 582, 592, 608, 612, 613, 632, 634, 641, 654, 670, 672, 673, 675, 678, 695, 706, 725, 756]",SAAB.tsv
and,1,20,"[7, 20, 31, 51, 52, 53, 58, 61, 63, 90, 94, 104, 114, 115, 144, 146, 148, 166, 167, 171, 175, 177, 186, 189, 190, 196, 197, 198, 200, 201, 202, 206, 217, 236, 274, 276, 277, 287, 290, 293, 296, 306, 309, 311, 317, 319, 320, 322, 324, 326, 328, 345, 348, 356, 357, 359, 361, 369, 371, 380, 382, 387, 400, 402, 407, 409, 418, 420, 423, 425, 427, 432, 437, 440, 444, 446, 447, 449, 451, 455, 460, 462, 464, 466, 468, 470, 472, 473, 475, 477, 480, 482, 488, 494, 501, 505, 507, 508, 510, 518, 526, 562, 565, 569, 570, 571, 582, 583, 593, 603, 605, 606, 607, 608, 613, 632, 634, 640, 651, 658, 660, 668, 670, 678, 680, 688, 702, 703, 715, 719, 730, 733, 736, 738, 742, 748, 753, 755, 756, 768, 773, 775]",SAAB.tsv
have,1,20,"[12, 16, 20, 25, 61, 71, 73, 92, 112, 150, 151, 154, 157, 171, 175, 177, 178, 193, 196, 200, 221, 238, 296, 303, 309, 317, 319, 320, 324, 336, 341, 361, 364, 371, 384, 391, 393, 405, 409, 413, 414, 418, 420, 425, 437, 462, 464, 470, 479, 480, 488, 490, 491, 496, 501, 502, 505, 506, 510, 518, 520, 531, 540, 558, 559, 571, 572, 614, 640, 650, 652, 657, 658, 660, 661, 672, 678, 680, 711, 712, 716, 731, 736, 778]",SAAB.tsv
have to,2,20,"[16, 20, 317, 336, 341, 391, 418, 425, 462, 464, 470, 479, 505, 510, 518, 520, 540, 650, 652, 658, 661]",SAAB.tsv
exercise,1,21,"[20, 21]",SAAB.tsv
to go,2,654,"[20, 654, 675]",SAAB.tsv
go to,2,22,"[7, 12, 22, 23, 25, 26, 27, 175, 183, 196, 287, 296, 312, 317, 361, 364, 402, 416, 571, 572, 592, 608, 612, 613, 632, 641, 670, 673, 675]",SAAB.tsv
go to the,3,26,"[22, 23, 25, 26, 27, 402]",SAAB.tsv
to the,2,440,"[23, 25, 26, 27, 402, 440, 567, 645, 719, 724, 751, 756]",SAAB.tsv
a,1,25,"[5, 7, 12, 25, 39, 47, 48, 49, 55, 56, 61, 64, 71, 74, 83, 87, 89, 90, 91, 103, 114, 125, 139, 155, 157, 160, 162, 164, 171, 175, 179, 183, 193, 222, 224, 237, 240, 249, 263, 265, 266, 267, 268, 269, 270, 283, 285, 287, 290, 293, 296, 299, 302, 303, 306, 309, 317, 320, 324, 326, 332, 341, 346, 357, 364, 369, 371, 384, 398, 407, 409, 420, 425, 451, 455, 460, 477, 480, 496, 497, 499, 502, 503, 512, 516, 518, 520, 526, 528, 530, 549, 555, 558, 559, 560, 562, 565, 579, 598, 614, 640, 641, 650, 658, 660, 661, 666, 672, 674, 678, 680, 682, 683, 685, 686, 691, 697, 706, 709, 731, 734, 745, 747, 748, 749, 765, 766, 768, 771, 773, 775, 778, 779, 781]",SAAB.tsv
have a,2,25,"[12, 25, 61, 71, 157, 171, 175, 193, 303, 309, 320, 364, 371, 384, 480, 502, 614, 660, 672, 678, 731, 778]",SAAB.tsv
go to the squash club,5,27,"[26, 27]",SAAB.tsv
club,1,526,"[26, 27, 526, 530, 765, 766]",SAAB.tsv
it,1,29,"[24, 29, 32, 43, 49, 55, 75, 79, 83, 87, 96, 97, 108, 114, 119, 125, 130, 132, 157, 166, 173, 175, 187, 190, 196, 206, 208, 212, 213, 225, 227, 228, 233, 246, 252, 258, 260, 265, 273, 282, 291, 296, 305, 306, 312, 313, 314, 317, 324, 330, 341, 344, 361, 368, 378, 381, 382, 384, 391, 393, 399, 407, 409, 412, 420, 425, 430, 432, 437, 442, 449, 455, 466, 479, 486, 494, 495, 501, 502, 503, 506, 507, 509, 512, 517, 518, 520, 527, 540, 544, 552, 558, 559, 562, 565, 567, 568, 571, 573, 579, 580, 593, 594, 600, 624, 652, 653, 658, 664, 665, 666, 678, 680, 685, 691, 692, 693, 702, 712, 715, 719, 722, 723, 724, 727, 728, 729, 733, 755, 757, 771, 772, 773]",SAAB.tsv
do,1,32,"[12, 16, 32, 51, 53, 58, 60, 61, 63, 68, 83, 97, 104, 114, 115, 149, 184, 247, 260, 263, 272, 293, 304, 317, 320, 322, 324, 326, 328, 330, 333, 337, 357, 380, 386, 396, 400, 403, 405, 425, 449, 466, 494, 495, 503, 509, 510, 517, 519, 522, 526, 536, 537, 540, 554, 558, 562, 567, 571, 579, 580, 582, 620, 623, 640, 652, 658, 669, 678, 719, 723, 728, 731, 733, 744, 745, 749, 750, 751, 754, 755, 756, 759, 768]",SAAB.tsv
it dad,2,130,"[32, 130]",SAAB.tsv
make,1,183,"[32, 183, 200, 219, 221, 287, 361, 519, 678, 691]",SAAB.tsv
do it,2,114,"[32, 97, 114, 449, 495, 503, 509, 517, 540, 562, 567, 580, 652, 658, 755]",SAAB.tsv
on,1,35,"[26, 35, 39, 68, 96, 160, 183, 268, 293, 365, 368, 418, 455, 471, 477, 501, 507, 530, 569, 593, 611, 636, 640, 658, 670, 703, 706, 725, 740]",SAAB.tsv
that's,1,46,"[35, 46, 50, 91, 102, 103, 124, 179, 194, 222, 232, 233, 248, 262, 265, 267, 282, 311, 326, 330, 337, 338, 340, 357, 361, 367, 426, 430, 443, 444, 485, 488, 496, 504, 509, 515, 531, 535, 552, 560, 573, 574, 644, 661, 678, 680, 709, 754, 760, 775]",SAAB.tsv
off,1,155,"[35, 155, 360, 364, 371, 409, 501, 559, 634, 721]",SAAB.tsv
that's true,2,267,"[35, 267, 760]",SAAB.tsv
get,1,39,"[7, 11, 39, 83, 90, 160, 192, 237, 283, 293, 320, 322, 356, 402, 403, 420, 425, 435, 455, 477, 495, 505, 507, 508, 558, 560, 571, 582, 654, 676, 678, 711, 713, 730, 734, 762]",SAAB.tsv
on thursday night,3,39,"[26, 39]",SAAB.tsv
yeah,1,39,"[34, 39, 41, 54, 83, 132, 138, 140, 157, 170, 176, 182, 184, 222, 223, 229, 233, 237, 245, 248, 250, 255, 261, 264, 265, 268, 270, 278, 282, 290, 291, 292, 295, 307, 311, 331, 363, 389, 391, 398, 417, 419, 432, 450, 456, 463, 487, 500, 502, 510, 526, 529, 558, 559, 570, 572, 573, 592, 597, 621, 661, 662, 678, 727, 729, 730, 732, 741, 760, 770, 773, 779]",SAAB.tsv
's,1,215,"[39, 215, 246, 260, 507, 670, 676]",SAAB.tsv
get a,2,90,"[39, 90, 237, 283, 293, 558, 560, 734]",SAAB.tsv
thursday,1,38,"[26, 38, 39, 383, 605, 606, 607, 611, 629]",SAAB.tsv
so,1,43,"[7, 43, 47, 59, 77, 79, 154, 175, 184, 237, 258, 265, 267, 305, 317, 322, 329, 341, 370, 393, 407, 409, 455, 457, 460, 466, 468, 469, 472, 479, 480, 490, 491, 501, 507, 510, 555, 558, 562, 571, 572, 592, 593, 641, 658, 672, 673, 678, 680, 691, 746, 748, 755]",SAAB.tsv
it's,1,52,"[43, 47, 49, 52, 56, 64, 74, 75, 77, 79, 83, 90, 93, 96, 119, 121, 125, 132, 146, 160, 162, 175, 179, 187, 211, 213, 214, 222, 224, 252, 265, 281, 282, 290, 293, 301, 302, 303, 308, 316, 317, 326, 341, 386, 390, 393, 398, 407, 409, 419, 420, 430, 433, 449, 450, 453, 502, 506, 508, 509, 527, 528, 550, 567, 571, 572, 579, 641, 666, 678, 680, 683, 691, 697, 712, 718, 722, 725, 731, 771, 781]",SAAB.tsv
can't,1,110,"[43, 110, 157, 258, 405, 418, 532, 562, 656, 657, 713, 714]",SAAB.tsv
like,1,146,"[43, 91, 94, 119, 146, 162, 215, 265, 278, 291, 303, 324, 345, 356, 409, 420, 425, 426, 446, 447, 477, 518, 543, 544, 546, 550, 568, 579, 595, 673, 678, 728, 730, 740, 747, 751, 755, 765, 775]",SAAB.tsv
or,1,275,"[43, 91, 275, 283, 320, 348, 374, 382, 477, 549, 571, 658, 678]",SAAB.tsv
or something,2,283,"[43, 283, 477, 549]",SAAB.tsv
she,1,175,"[43, 175, 237, 238, 239, 240, 246, 270, 272, 283, 328, 437, 497, 498, 507, 508, 509, 510, 520, 521, 526, 530, 569, 570, 571, 572]",SAAB.tsv
something,1,278,"[43, 278, 283, 317, 477, 526, 549, 579, 582]",SAAB.tsv
actually,1,173,"[43, 173, 222, 502, 510, 624, 682, 691]",SAAB.tsv
erm,1,45,"[3, 45, 58, 71, 87, 99, 112, 115, 123, 135, 140, 166, 177, 200, 222, 226, 246, 248, 260, 265, 317, 324, 330, 342, 347, 377, 405, 407, 427, 437, 477, 480, 507, 518, 526, 530, 540, 571, 593, 594, 596, 634, 668, 670, 672, 678, 701, 703, 713, 730, 733, 736, 738, 751, 771, 775]",SAAB.tsv
well,1,47,"[44, 47, 58, 61, 66, 74, 97, 111, 114, 143, 154, 179, 186, 187, 196, 227, 249, 265, 282, 312, 317, 326, 330, 334, 335, 341, 391, 394, 403, 419, 455, 460, 480, 495, 501, 517, 519, 558, 593, 649, 652, 653, 660, 668, 673, 686, 692, 693, 697, 698, 703, 712, 723, 762]",SAAB.tsv
think,1,96,"[18, 47, 96, 129, 139, 160, 173, 179, 183, 212, 216, 219, 222, 252, 265, 273, 287, 290, 293, 303, 317, 328, 329, 338, 369, 379, 384, 451, 526, 543, 544, 554, 559, 569, 579, 672, 683, 685, 691, 693, 721, 732, 771]",SAAB.tsv
come,1,186,"[47, 186, 237, 562, 572, 579, 631, 632, 658, 661, 691, 693]",SAAB.tsv
it's a,2,224,"[47, 64, 224, 302, 326, 398, 420, 528, 683, 697, 771, 781]",SAAB.tsv
thing,1,47,"[5, 47, 63, 119, 233, 317, 320, 324, 337, 346, 435, 573, 683, 685, 781]",SAAB.tsv
a good,2,324,"[47, 324, 512, 516, 528, 560]",SAAB.tsv
well i,2,686,"[47, 686]",SAAB.tsv
good,1,326,"[47, 282, 326, 356, 504, 506, 512, 516, 528, 529, 530, 560, 697, 701, 735, 768, 781]",SAAB.tsv
for,1,49,"[7, 48, 49, 51, 130, 213, 214, 249, 268, 287, 298, 310, 359, 369, 371, 373, 400, 407, 412, 451, 471, 477, 496, 503, 529, 571, 632, 640, 674, 676, 713, 751, 754]",SAAB.tsv
time,1,93,"[49, 74, 93, 112, 117, 160, 200, 466, 471, 477, 518, 668, 672, 678, 680, 723]",SAAB.tsv
long,1,95,"[49, 74, 95, 96, 175, 267, 373, 379, 380, 381, 382, 579]",SAAB.tsv
but,1,49,"[48, 49, 58, 75, 96, 98, 126, 154, 175, 179, 196, 216, 220, 222, 226, 228, 246, 248, 265, 296, 303, 312, 317, 324, 330, 334, 336, 368, 369, 371, 403, 409, 412, 420, 425, 432, 433, 449, 451, 462, 480, 486, 496, 507, 526, 530, 540, 546, 555, 558, 570, 571, 572, 573, 598, 629, 658, 661, 672, 678, 682, 689, 691, 701, 722, 733, 748]",SAAB.tsv
quite,1,58,"[49, 58, 114, 173, 174, 215, 280, 282, 330, 356, 425, 451, 455, 501, 567, 624, 625, 680, 731]",SAAB.tsv
two,1,72,"[49, 72, 73, 167, 215, 496, 632]",SAAB.tsv
not,1,49,"[11, 31, 49, 54, 58, 74, 96, 126, 144, 146, 180, 211, 232, 237, 252, 266, 298, 303, 308, 312, 317, 330, 409, 470, 501, 502, 508, 509, 527, 551, 555, 556, 567, 571, 574, 578, 672, 673, 674, 682, 684, 699]",SAAB.tsv
i'll,1,166,"[49, 53, 166, 319, 368, 369, 540, 580, 650, 668, 672, 728]",SAAB.tsv
it's quite a,3,731,"[49, 680, 731]",SAAB.tsv
be do,2,51,"[16, 51, 330]",SAAB.tsv
you're,1,51,"[36, 38, 51, 90, 296, 317, 418, 449, 592, 641, 669, 673, 675, 683]",SAAB.tsv
know,1,87,"[51, 87, 109, 124, 129, 175, 196, 215, 218, 228, 232, 250, 263, 267, 290, 293, 296, 303, 320, 322, 324, 326, 334, 394, 407, 418, 423, 446, 447, 470, 510, 520, 559, 562, 568, 571, 576, 579, 643, 678, 680, 686, 691, 697, 716, 740, 755, 759, 761, 779]",SAAB.tsv
you know,2,196,"[51, 196, 228, 232, 263, 290, 293, 296, 320, 322, 324, 326, 334, 394, 407, 418, 423, 446, 447, 470, 510, 520, 559, 562, 571, 579, 643, 678, 680, 740, 755, 759, 779]",SAAB.tsv
do the,2,510,"[51, 60, 324, 510, 540, 554, 582]",SAAB.tsv
twenty,1,63,"[51, 63, 462, 470, 601, 603, 604, 609, 636, 645]",SAAB.tsv
the same,2,492,"[51, 324, 491, 492, 731, 733]",SAAB.tsv
cos,1,320,"[51, 66, 83, 293, 320, 324, 451, 460, 479, 482, 488, 495, 510, 530, 558, 571, 579, 626, 691, 715, 728, 731]",SAAB.tsv
do my,2,53,"[12, 53]",SAAB.tsv
bring,1,53,"[21, 48, 53, 719, 728, 729, 740]",SAAB.tsv
just,1,53,"[52, 53, 115, 121, 122, 146, 150, 157, 196, 200, 205, 222, 233, 238, 246, 303, 320, 324, 337, 341, 356, 361, 364, 369, 393, 403, 418, 420, 427, 433, 447, 449, 450, 453, 477, 498, 501, 507, 518, 550, 569, 571, 578, 579, 592, 595, 626, 629, 632, 641, 668, 675, 680, 730, 733, 755]",SAAB.tsv
be it,2,87,"[55, 87, 130, 190, 213, 225, 296, 312, 314, 382, 393, 502, 527, 600, 666, 757, 772]",SAAB.tsv
oh,1,55,"[9, 13, 40, 55, 178, 188, 194, 207, 246, 267, 270, 311, 361, 458, 459, 463, 465, 467, 478, 514, 531, 538, 616, 622, 623, 627, 671, 701, 731, 776]",SAAB.tsv
in a,2,290,"[55, 56, 290, 672, 765, 766, 779]",SAAB.tsv
sort of,2,63,"[60, 63, 104, 140, 320, 324, 505, 682, 755]",SAAB.tsv
bite,1,60,"[54, 60, 83, 90, 125, 139, 163, 164, 179, 222, 293, 296, 499, 545, 558, 565, 682, 709, 726]",SAAB.tsv
second,1,646,"[60, 645, 646, 674]",SAAB.tsv
okay,1,76,"[62, 76, 80, 115, 128, 248, 317, 372, 599, 639, 668, 774]",SAAB.tsv
hear,1,266,"[66, 266, 526]",SAAB.tsv
your,1,101,"[66, 101, 102, 114, 166, 221, 263, 298, 399, 418, 482]",SAAB.tsv
would,1,320,"[66, 320, 345, 407, 412, 432, 437, 571, 617, 619, 632, 640]",SAAB.tsv
we,1,68,"[21, 22, 61, 63, 68, 196, 260, 328, 329, 356, 357, 432, 462, 466, 477, 479, 480, 495, 501, 503, 517, 540, 564, 608, 611, 614, 617, 619, 629, 632, 634, 640, 644, 658, 678, 680, 711, 712, 719, 728, 731, 734, 736, 751]",SAAB.tsv
there,1,202,"[68, 74, 104, 202, 203, 219, 376, 438, 451, 477, 501, 505, 507, 533, 568, 572, 610, 640, 658, 673, 678, 682, 684, 694, 695, 706, 751, 779, 780, 781]",SAAB.tsv
any,1,202,"[68, 202, 203, 212, 437, 559, 684]",SAAB.tsv
from,1,68,"[61, 68, 249, 287, 482, 505, 507, 678, 722]",SAAB.tsv
be there,2,74,"[68, 74, 376, 438, 451, 533, 568, 678, 684]",SAAB.tsv
water,1,78,"[75, 78, 391]",SAAB.tsv
isn't,1,135,"[75, 119, 125, 132, 135, 159, 187, 233, 240, 265, 282, 341, 384, 430, 506, 565, 573, 712]",SAAB.tsv
drink,1,152,"[75, 152, 711]",SAAB.tsv
first,1,75,"[58, 75, 399, 435, 457, 601, 604]",SAAB.tsv
seem,1,733,"[80, 305, 733]",SAAB.tsv
bother,1,82,"[81, 82, 425, 469]",SAAB.tsv
get the,2,192,"[83, 192, 713]",SAAB.tsv
without,1,198,"[83, 84, 198, 200, 548, 661, 666, 764]",SAAB.tsv
it do,2,723,"[83, 723]",SAAB.tsv
dad bod,2,91,"[87, 88, 89, 91, 127]",SAAB.tsv
bod,1,130,"[88, 91, 127, 130]",SAAB.tsv
an,1,91,"[63, 91, 119, 219, 306, 328, 405, 409, 437, 457, 496, 572, 595, 678, 718]",SAAB.tsv
be that,2,91,"[40, 91, 265, 268, 317, 373, 407, 433, 508, 600, 652, 678, 724]",SAAB.tsv
classic,1,378,"[91, 374, 378]",SAAB.tsv
that like,2,673,"[91, 673]",SAAB.tsv
old,1,686,"[91, 515, 686]",SAAB.tsv
what,1,94,"[78, 87, 94, 124, 154, 185, 215, 236, 247, 272, 337, 338, 340, 386, 430, 451, 512, 531, 571, 600, 644, 661, 698, 754, 755, 756]",SAAB.tsv
what be,2,94,"[87, 94]",SAAB.tsv
didn't,1,94,"[87, 94, 173, 178, 266, 320, 356, 437, 438, 451, 505, 517, 520, 569, 708, 733, 761]",SAAB.tsv
be the,2,382,"[94, 233, 382, 444, 472, 544, 602, 609]",SAAB.tsv
and what,2,756,"[94, 236, 756]",SAAB.tsv
enough,1,97,"[85, 97, 196, 223, 333, 335, 368, 493]",SAAB.tsv
don't,1,97,"[44, 97, 109, 124, 175, 188, 189, 212, 215, 218, 232, 250, 263, 267, 328, 329, 336, 341, 393, 559, 562, 568, 571, 686, 691]",SAAB.tsv
they,1,126,"[97, 104, 115, 126, 178, 186, 191, 192, 196, 200, 202, 221, 245, 263, 303, 330, 336, 391, 409, 414, 437, 438, 440, 447, 457, 464, 470, 479, 480, 490, 505, 508, 510, 518, 559, 562, 678, 689, 690, 691, 693, 733]",SAAB.tsv
no,1,100,"[22, 50, 52, 67, 92, 100, 101, 103, 145, 179, 180, 181, 186, 188, 196, 205, 211, 222, 233, 238, 239, 246, 291, 301, 303, 304, 311, 324, 335, 359, 393, 467, 469, 472, 506, 510, 531, 535, 551, 558, 575, 576, 577, 580, 615, 656, 662, 666, 667, 685, 689, 701, 703, 722, 725, 748]",SAAB.tsv
down,1,101,"[21, 101, 102, 104, 391, 479, 480, 503, 650, 658, 661, 693, 728, 729]",SAAB.tsv
right,1,173,"[50, 102, 173, 174, 194, 222, 411, 496, 535, 536, 538, 571, 683, 753]",SAAB.tsv
that's right,2,102,"[50, 102, 194, 222, 496, 535]",SAAB.tsv
that they,2,186,"[104, 186, 678, 691, 693]",SAAB.tsv
do that,2,330,"[104, 115, 330, 380, 519, 728]",SAAB.tsv
and they,2,440,"[104, 440, 447, 464, 508, 510, 518, 733]",SAAB.tsv
about,1,108,"[61, 96, 108, 124, 212, 236, 317, 405, 430, 512, 543, 552, 559, 672, 680, 745]",SAAB.tsv
what's,1,370,"[108, 341, 370, 542, 673, 717]",SAAB.tsv
with,1,111,"[1, 36, 96, 111, 114, 115, 128, 132, 189, 206, 215, 249, 317, 328, 358, 384, 462, 495, 501, 507, 519, 526, 536, 537, 544, 553, 555, 557, 577, 617, 618, 661, 678, 725, 731, 738]",SAAB.tsv
this,1,111,"[38, 111, 112, 122, 290, 371, 446, 462, 539, 598, 678, 716, 734, 755, 776, 779]",SAAB.tsv
as well,2,114,"[111, 114, 143, 265, 391, 394, 455, 460, 519, 558, 668, 686, 693]",SAAB.tsv
as,1,306,"[111, 143, 265, 306, 317, 391, 394, 425, 455, 460, 519, 558, 668, 686, 693, 733]",SAAB.tsv
they're,1,244,"[115, 221, 244, 287, 301, 324, 409, 416, 418, 551, 682]",SAAB.tsv
if,1,115,"[59, 74, 115, 238, 252, 267, 296, 317, 337, 418, 423, 425, 466, 491, 559, 562, 617, 632, 658, 728, 729]",SAAB.tsv
at,1,166,"[117, 166, 168, 186, 187, 239, 266, 270, 271, 305, 317, 320, 326, 332, 333, 407, 412, 418, 462, 466, 468, 470, 480, 491, 492, 520, 526, 530, 559, 571, 592, 668, 678, 701, 762, 775]",SAAB.tsv
leather shoe,2,123,"[99, 123]",SAAB.tsv
yes,1,188,"[123, 188, 243, 344, 523, 593, 642, 658, 697, 731, 737, 743, 760, 780]",SAAB.tsv
of a,2,499,"[125, 499, 773]",SAAB.tsv
know i,2,215,"[129, 215, 232, 334]",SAAB.tsv
i know,2,576,"[129, 303, 576, 716]",SAAB.tsv
happen,1,132,"[78, 132, 154, 623, 641, 731]",SAAB.tsv
