Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
in,1,37,"[2, 4, 8, 31, 35, 37, 48, 52, 75, 87, 104, 110, 114, 116, 118, 131, 176, 184, 242, 244, 246, 250, 259, 261, 267, 274, 279, 308, 332, 340, 365, 385, 393, 395, 397, 401, 407, 411, 424, 432, 436, 443, 446, 456, 485, 486, 488, 499, 518, 519, 615, 622, 640, 646, 652, 655, 666, 669, 688, 690, 695, 708, 728, 756, 764, 793, 806, 817, 880, 896, 957]",SG5Q.tsv
mm yeah,2,174,"[2, 72, 174, 178, 307, 628]",SG5Q.tsv
yeah mm,2,190,"[2, 190, 378]",SG5Q.tsv
see and,2,5,"[4, 5, 288, 774]",SG5Q.tsv
it,1,5,"[4, 5, 7, 8, 12, 13, 14, 16, 17, 18, 19, 24, 27, 39, 55, 56, 71, 75, 80, 85, 91, 92, 106, 108, 110, 112, 116, 118, 120, 124, 131, 135, 137, 163, 176, 179, 192, 215, 217, 223, 224, 228, 232, 233, 237, 239, 241, 242, 246, 254, 257, 258, 261, 263, 269, 271, 276, 277, 280, 282, 283, 288, 289, 304, 305, 310, 312, 315, 318, 320, 322, 330, 332, 344, 346, 356, 367, 369, 373, 379, 392, 397, 399, 401, 405, 415, 418, 426, 436, 441, 447, 458, 461, 466, 468, 475, 482, 483, 491, 495, 499, 501, 507, 508, 509, 531, 540, 544, 548, 551, 552, 554, 557, 558, 561, 563, 566, 568, 580, 593, 594, 599, 605, 608, 610, 623, 624, 638, 639, 640, 642, 646, 652, 666, 684, 690, 692, 695, 727, 728, 732, 734, 735, 737, 740, 744, 754, 761, 765, 770, 774, 776, 777, 788, 801, 808, 810, 811, 817, 819, 825, 826, 827, 828, 830, 831, 837, 858, 860, 862, 868, 870, 871, 873, 885, 892, 896, 900, 902, 909, 911, 913, 916, 920, 936, 946, 947, 948, 949, 951, 952, 957, 968]",SG5Q.tsv
the,1,5,"[4, 5, 8, 14, 16, 17, 20, 23, 24, 29, 31, 32, 40, 48, 50, 55, 60, 65, 68, 75, 77, 80, 85, 87, 91, 104, 108, 110, 114, 116, 118, 120, 124, 129, 131, 139, 164, 184, 186, 192, 194, 204, 208, 228, 232, 234, 235, 239, 241, 242, 244, 250, 251, 254, 258, 259, 261, 266, 267, 268, 274, 277, 279, 285, 308, 313, 324, 326, 328, 330, 332, 340, 354, 361, 363, 365, 367, 372, 377, 381, 389, 393, 395, 401, 405, 407, 409, 415, 424, 426, 429, 432, 434, 436, 441, 443, 446, 456, 458, 461, 463, 465, 468, 470, 474, 485, 486, 487, 488, 499, 515, 519, 521, 523, 525, 527, 528, 537, 545, 546, 554, 557, 558, 561, 563, 566, 576, 584, 588, 589, 591, 592, 594, 612, 622, 625, 626, 627, 629, 640, 642, 646, 649, 657, 659, 663, 668, 676, 677, 688, 690, 692, 695, 704, 707, 708, 710, 718, 719, 728, 732, 740, 744, 746, 747, 751, 754, 756, 764, 769, 770, 773, 774, 777, 781, 783, 786, 790, 793, 806, 812, 813, 817, 819, 821, 826, 828, 852, 854, 858, 865, 875, 876, 877, 880, 887, 896, 904, 907, 920, 924, 926, 934, 948, 955, 957]",SG5Q.tsv
and,1,5,"[4, 5, 6, 8, 11, 24, 25, 27, 33, 44, 48, 55, 56, 75, 77, 79, 80, 85, 87, 91, 95, 100, 104, 106, 110, 114, 116, 118, 120, 122, 124, 129, 131, 133, 137, 143, 147, 148, 157, 163, 177, 184, 186, 204, 208, 210, 214, 223, 224, 228, 232, 242, 244, 250, 257, 258, 259, 261, 263, 267, 268, 269, 271, 274, 276, 281, 285, 288, 289, 291, 302, 308, 310, 312, 313, 322, 324, 326, 328, 330, 332, 349, 354, 365, 367, 369, 372, 375, 377, 383, 385, 387, 391, 393, 395, 397, 401, 403, 405, 407, 409, 411, 413, 415, 424, 432, 436, 438, 441, 443, 456, 458, 461, 485, 486, 491, 497, 518, 519, 521, 523, 525, 528, 535, 536, 537, 539, 542, 546, 548, 564, 608, 610, 612, 614, 625, 627, 629, 642, 652, 655, 659, 665, 668, 677, 681, 695, 708, 710, 716, 718, 719, 728, 732, 739, 744, 754, 756, 759, 766, 770, 774, 781, 785, 793, 801, 805, 810, 813, 815, 830, 832, 833, 835, 858, 860, 873, 887, 892, 894, 911, 920, 922, 935, 936, 938, 946, 948, 949, 952, 957, 965]",SG5Q.tsv
wrong,1,7,"[4, 7, 118, 576, 754, 826, 827]",SG5Q.tsv
do,1,13,"[4, 12, 13, 19, 22, 53, 54, 55, 57, 60, 64, 65, 71, 75, 80, 89, 92, 106, 108, 110, 124, 126, 129, 161, 181, 183, 186, 223, 228, 233, 239, 251, 254, 257, 263, 264, 277, 280, 285, 310, 312, 313, 322, 330, 332, 335, 337, 358, 362, 403, 409, 411, 413, 423, 429, 494, 495, 507, 513, 515, 537, 548, 551, 571, 583, 605, 619, 622, 626, 646, 649, 669, 670, 671, 677, 679, 684, 690, 691, 699, 705, 706, 721, 722, 723, 727, 740, 760, 770, 803, 806, 808, 814, 833, 837, 860, 861, 866, 868, 911, 913, 925, 926, 936, 938, 949, 951, 958, 969]",SG5Q.tsv
be,1,9,"[4, 9, 19, 29, 31, 33, 38, 39, 44, 55, 57, 60, 64, 66, 68, 75, 82, 83, 85, 89, 91, 98, 101, 104, 106, 108, 110, 112, 116, 118, 124, 126, 129, 137, 143, 145, 147, 164, 171, 177, 181, 184, 192, 195, 199, 204, 223, 224, 232, 239, 245, 248, 250, 251, 254, 257, 261, 263, 276, 283, 295, 302, 313, 320, 322, 327, 328, 330, 332, 335, 337, 340, 344, 345, 346, 352, 353, 356, 365, 367, 377, 379, 385, 389, 391, 397, 399, 401, 403, 405, 407, 413, 424, 426, 429, 433, 434, 436, 441, 445, 449, 458, 461, 468, 474, 475, 481, 482, 494, 497, 499, 508, 510, 511, 518, 519, 521, 525, 527, 528, 529, 535, 537, 540, 546, 552, 558, 563, 566, 569, 575, 594, 595, 605, 608, 612, 617, 620, 624, 627, 632, 633, 642, 665, 666, 668, 681, 686, 690, 692, 695, 702, 712, 719, 728, 729, 732, 735, 737, 738, 742, 744, 754, 761, 764, 767, 770, 771, 774, 776, 777, 801, 813, 817, 830, 831, 842, 843, 854, 857, 858, 860, 862, 867, 871, 890, 894, 899, 900, 911, 917, 920, 924, 926, 940, 942, 943, 944, 957, 970]",SG5Q.tsv
then,1,27,"[4, 24, 27, 44, 48, 91, 106, 110, 114, 116, 118, 129, 131, 163, 171, 228, 233, 239, 263, 267, 288, 330, 392, 401, 409, 436, 456, 465, 510, 543, 548, 566, 629, 652, 739, 759, 770, 785, 805, 957]",SG5Q.tsv
you,1,9,"[4, 9, 10, 14, 22, 24, 27, 33, 42, 44, 46, 54, 57, 60, 64, 66, 75, 87, 89, 92, 108, 110, 116, 118, 120, 124, 129, 131, 133, 137, 140, 142, 149, 157, 161, 171, 181, 183, 186, 217, 219, 224, 228, 233, 234, 235, 245, 258, 261, 263, 271, 280, 288, 289, 299, 305, 307, 310, 312, 322, 327, 328, 330, 335, 337, 344, 354, 362, 367, 369, 372, 377, 391, 397, 399, 401, 403, 407, 409, 413, 420, 422, 429, 465, 475, 481, 486, 487, 495, 519, 523, 537, 539, 548, 551, 552, 553, 554, 557, 560, 561, 571, 573, 576, 578, 581, 584, 586, 588, 589, 592, 604, 615, 619, 622, 636, 640, 642, 646, 650, 659, 661, 663, 665, 670, 676, 691, 695, 698, 699, 702, 708, 710, 712, 722, 723, 727, 728, 732, 754, 770, 774, 777, 779, 800, 805, 808, 810, 812, 814, 828, 832, 833, 838, 840, 842, 845, 847, 849, 862, 866, 880, 893, 896, 898, 904, 907, 908, 909, 911, 916, 920, 924, 925, 926, 931, 933, 935, 946, 949, 951, 955, 957, 968, 971]",SG5Q.tsv
you see,2,42,"[4, 42, 108, 120, 131, 271, 288, 407, 537, 561, 578, 584, 622, 640, 676, 695, 896]",SG5Q.tsv
what,1,44,"[4, 17, 44, 53, 57, 89, 110, 124, 126, 218, 220, 261, 280, 295, 310, 328, 335, 337, 358, 403, 436, 468, 555, 619, 620, 627, 698, 729, 742, 810, 841, 854, 871, 901, 912, 920, 942]",SG5Q.tsv
just,1,33,"[4, 33, 48, 56, 58, 65, 74, 79, 110, 116, 124, 149, 176, 215, 242, 250, 257, 291, 304, 322, 349, 354, 375, 393, 401, 403, 518, 554, 561, 563, 566, 568, 591, 612, 638, 640, 665, 666, 676, 754, 756, 774, 801, 813, 828, 843, 912]",SG5Q.tsv
i'm,1,65,"[4, 50, 65, 68, 80, 108, 114, 118, 124, 129, 131, 291, 313, 332, 349, 566, 636, 686, 756, 759, 801, 803, 808, 832]",SG5Q.tsv
put,1,65,"[4, 8, 30, 65, 118, 120, 217, 220, 242, 257, 263, 267, 271, 277, 328, 401, 456, 458, 461, 557, 566, 640, 646, 652, 808, 826, 827, 852, 880, 911, 912, 939, 957]",SG5Q.tsv
gonna,1,71,"[4, 71, 80, 82, 114, 118, 143, 308, 332, 349, 411, 436, 441, 590, 801, 842, 858]",SG5Q.tsv
out,1,75,"[4, 75, 104, 186, 228, 245, 246, 261, 271, 315, 349, 363, 365, 401, 405, 424, 436, 443, 461, 518, 544, 546, 646, 676, 692, 736, 754, 774, 799, 806, 865, 920, 957, 970]",SG5Q.tsv
way,1,104,"[4, 104, 118, 228, 239, 241, 405, 407, 418, 754]",SG5Q.tsv
these,1,33,"[4, 8, 33, 108, 261, 263, 403, 688]",SG5Q.tsv
do be,2,110,"[4, 110]",SG5Q.tsv
i'm gonna,2,118,"[4, 118, 332, 349]",SG5Q.tsv
you see and,3,120,"[4, 120, 288, 695]",SG5Q.tsv
and put,2,120,"[4, 8, 120, 401, 456]",SG5Q.tsv
see,1,145,"[4, 5, 42, 108, 120, 131, 145, 237, 271, 288, 394, 407, 415, 537, 561, 578, 584, 592, 622, 629, 636, 640, 676, 695, 770, 774, 832, 854, 867, 886, 891, 896, 920, 948, 965, 971]",SG5Q.tsv
take it,2,233,"[4, 8, 233, 242, 544]",SG5Q.tsv
take,1,61,"[4, 8, 22, 60, 61, 232, 233, 242, 461, 463, 544, 554, 557, 558, 642, 681, 754, 865]",SG5Q.tsv
mm and,2,308,"[4, 308]",SG5Q.tsv
out the,2,436,"[4, 436]",SG5Q.tsv
the wrong,2,576,"[4, 576]",SG5Q.tsv
the wrong way,3,754,"[4, 754]",SG5Q.tsv
put that,2,808,"[4, 808]",SG5Q.tsv
you've get,2,8,"[1, 8, 33, 85, 87, 108, 116, 208, 266, 328, 413, 542, 565, 642, 805, 918]",SG5Q.tsv
get,1,8,"[1, 8, 16, 20, 33, 52, 55, 61, 75, 80, 85, 87, 91, 106, 108, 116, 118, 124, 131, 143, 148, 171, 176, 184, 201, 204, 208, 239, 261, 266, 274, 293, 299, 322, 328, 330, 344, 349, 354, 356, 395, 397, 401, 411, 413, 432, 441, 443, 475, 485, 518, 535, 542, 547, 560, 561, 565, 574, 583, 588, 592, 605, 612, 615, 637, 642, 646, 659, 661, 663, 686, 728, 747, 759, 769, 799, 801, 802, 803, 805, 817, 819, 833, 838, 840, 854, 892, 896, 902, 911, 918, 924, 925, 926, 935, 936, 941, 942, 947, 952]",SG5Q.tsv
over the terminal,3,8,"[5, 8]",SG5Q.tsv
it should,2,8,"[5, 8, 237]",SG5Q.tsv
should work,2,8,"[7, 8]",SG5Q.tsv
that that,2,8,"[7, 8]",SG5Q.tsv
so,1,21,"[8, 21, 29, 40, 44, 56, 58, 75, 77, 80, 82, 87, 100, 104, 106, 108, 114, 116, 118, 124, 145, 159, 171, 237, 251, 257, 302, 308, 324, 332, 354, 358, 367, 369, 375, 377, 381, 392, 401, 407, 413, 415, 424, 426, 441, 461, 477, 485, 518, 527, 535, 539, 547, 548, 626, 642, 646, 650, 663, 664, 669, 688, 695, 728, 740, 746, 754, 774, 776, 779, 823, 855, 860, 892, 896, 927, 930]",SG5Q.tsv
to,1,9,"[8, 9, 12, 14, 20, 25, 40, 61, 62, 65, 80, 87, 91, 106, 108, 110, 118, 120, 126, 129, 143, 148, 149, 157, 171, 173, 204, 215, 219, 232, 233, 239, 242, 250, 254, 257, 258, 261, 263, 268, 269, 295, 322, 349, 354, 363, 365, 369, 375, 395, 401, 407, 409, 415, 426, 443, 458, 461, 469, 481, 483, 519, 537, 555, 561, 565, 574, 575, 592, 605, 608, 612, 627, 637, 642, 644, 649, 668, 676, 686, 695, 698, 702, 718, 719, 742, 761, 764, 765, 766, 770, 773, 774, 785, 788, 801, 803, 805, 808, 823, 828, 843, 855, 858, 860, 862, 865, 877, 904, 907, 908, 911, 912, 918, 920, 924, 936, 938]",SG5Q.tsv
off,1,27,"[8, 27, 50, 56, 131, 261, 426, 557, 558, 642, 665, 837, 912, 926]",SG5Q.tsv
work,1,29,"[8, 12, 17, 29, 31, 32, 91, 114, 232, 235, 266, 358, 426, 436, 771]",SG5Q.tsv
but,1,40,"[8, 12, 14, 17, 18, 20, 40, 75, 80, 83, 85, 91, 100, 104, 106, 110, 114, 116, 118, 124, 126, 129, 137, 139, 147, 149, 154, 169, 173, 184, 186, 194, 208, 210, 215, 223, 229, 235, 248, 254, 263, 271, 280, 291, 308, 313, 354, 358, 369, 399, 411, 413, 418, 436, 458, 469, 481, 493, 494, 513, 519, 537, 543, 578, 580, 646, 676, 680, 684, 686, 695, 697, 710, 772, 774, 779, 805, 811, 817, 819, 854, 860, 865, 896, 917, 933, 955, 957]",SG5Q.tsv
bite,1,71,"[8, 71, 73, 313, 315, 316, 373, 485, 551, 554, 555, 566, 612, 670, 706, 736, 759, 774, 799, 934]",SG5Q.tsv
them,1,75,"[8, 75, 120, 122, 232, 299, 308, 354, 389, 401, 445, 463, 465, 516, 566, 654, 659, 728, 812, 813, 887, 925, 926, 941]",SG5Q.tsv
have,1,80,"[8, 80, 82, 91, 93, 95, 110, 126, 129, 140, 143, 148, 164, 173, 184, 214, 217, 242, 251, 261, 263, 265, 267, 274, 279, 291, 295, 315, 322, 329, 332, 354, 365, 369, 377, 405, 407, 409, 415, 426, 436, 441, 443, 448, 451, 454, 458, 461, 469, 478, 485, 492, 523, 525, 537, 547, 552, 553, 554, 559, 576, 580, 581, 583, 592, 593, 608, 615, 622, 626, 642, 654, 655, 690, 695, 701, 702, 710, 712, 728, 741, 742, 747, 754, 761, 774, 785, 801, 805, 808, 823, 828, 838, 840, 843, 846, 847, 849, 860, 865, 911, 938, 942, 947, 955, 970]",SG5Q.tsv
you're,1,80,"[8, 80, 85, 116, 149, 157, 377, 583, 588, 698, 730, 935]",SG5Q.tsv
they've,1,85,"[8, 85, 114, 139, 415, 434]",SG5Q.tsv
you've get to,3,87,"[8, 87, 565, 642, 805, 918]",SG5Q.tsv
get to,2,87,"[8, 87, 106, 148, 204, 239, 322, 401, 443, 565, 605, 637, 642, 805, 918]",SG5Q.tsv
but it,2,18,"[8, 12, 18, 106, 399, 458, 817]",SG5Q.tsv
again,1,106,"[8, 50, 106, 228, 465, 519, 639, 672, 965]",SG5Q.tsv
to go,2,110,"[8, 20, 110, 295, 322, 349, 354, 407, 409, 461, 764, 801, 862, 911]",SG5Q.tsv
so you've get,3,116,"[8, 116]",SG5Q.tsv
and they've,2,116,"[8, 116]",SG5Q.tsv
doesn't,1,129,"[8, 129, 340, 580, 825, 868]",SG5Q.tsv
you've,1,137,"[1, 8, 85, 87, 108, 116, 137, 208, 266, 328, 339, 413, 542, 565, 642, 805, 827, 918, 954]",SG5Q.tsv
should,1,151,"[5, 7, 8, 151, 237, 313, 695, 701, 712, 903]",SG5Q.tsv
they've get,2,395,"[8, 395, 411]",SG5Q.tsv
to put,2,263,"[8, 263, 461, 911, 912]",SG5Q.tsv
them on,2,465,"[8, 465]",SG5Q.tsv
it doesn't,2,580,"[8, 580]",SG5Q.tsv
in that,2,615,"[8, 615]",SG5Q.tsv
and they've get,3,728,"[8, 728]",SG5Q.tsv
over,1,732,"[8, 732, 738, 774, 875, 877, 942]",SG5Q.tsv
have get,2,747,"[8, 747, 947]",SG5Q.tsv
over the,2,876,"[8, 875, 876]",SG5Q.tsv
thank you,2,330,"[10, 330, 553, 554, 828, 832, 898, 909, 946, 968]",SG5Q.tsv
yeah thank you,3,832,"[10, 832]",SG5Q.tsv
i,1,12,"[1, 5, 12, 20, 48, 53, 55, 58, 68, 85, 92, 106, 108, 110, 116, 118, 124, 129, 131, 135, 149, 154, 156, 171, 184, 186, 189, 201, 211, 213, 217, 223, 232, 237, 242, 246, 254, 261, 266, 291, 313, 322, 324, 338, 344, 349, 352, 354, 358, 365, 367, 369, 394, 405, 409, 424, 426, 428, 434, 435, 461, 465, 474, 478, 481, 493, 503, 511, 516, 518, 527, 535, 537, 539, 544, 546, 547, 548, 553, 554, 557, 561, 566, 568, 569, 576, 580, 583, 584, 589, 591, 601, 602, 605, 610, 621, 629, 632, 638, 640, 642, 649, 671, 685, 686, 690, 695, 701, 712, 728, 733, 736, 742, 754, 756, 759, 761, 771, 774, 801, 826, 828, 843, 845, 846, 847, 855, 858, 862, 865, 867, 886, 889, 891, 895, 896, 903, 916, 918, 920, 927, 936, 942, 946, 952, 955, 957, 970]",SG5Q.tsv
it do,2,19,"[12, 19, 71, 837, 868, 949, 951]",SG5Q.tsv
before,1,19,"[12, 19, 48, 110, 120, 232, 557, 626, 808, 919]",SG5Q.tsv
piece,1,131,"[12, 131, 232]",SG5Q.tsv
it to piece,3,233,"[12, 233]",SG5Q.tsv
pull,1,235,"[12, 14, 24, 224, 228, 234, 235, 242, 756, 774]",SG5Q.tsv
before i,2,557,"[12, 48, 232, 557]",SG5Q.tsv
yeah but,2,229,"[14, 194, 210, 229, 469, 493, 686, 710, 933]",SG5Q.tsv
it to,2,233,"[14, 233]",SG5Q.tsv
pull the,2,235,"[14, 235]",SG5Q.tsv
or,1,66,"[14, 66, 171, 181, 206, 210, 212, 346, 349, 426, 481, 495, 612, 626, 676, 723, 819]",SG5Q.tsv
but you,2,413,"[14, 413, 646, 933]",SG5Q.tsv
couldn't,1,436,"[14, 234, 436, 465, 629, 686, 723]",SG5Q.tsv
that's what,2,53,"[17, 53, 261, 403, 468]",SG5Q.tsv
that's,1,17,"[16, 17, 23, 28, 36, 53, 69, 71, 84, 106, 118, 120, 167, 173, 177, 202, 206, 261, 263, 309, 316, 330, 371, 373, 377, 403, 415, 426, 434, 447, 468, 479, 529, 532, 544, 545, 558, 594, 595, 599, 623, 625, 626, 634, 646, 680, 684, 728, 732, 739, 751, 753, 790, 792, 793, 809, 826, 828, 858, 863, 899, 946, 968]",SG5Q.tsv
they,1,75,"[17, 75, 79, 82, 110, 114, 201, 210, 214, 215, 250, 277, 280, 285, 288, 289, 302, 328, 367, 375, 381, 391, 407, 409, 423, 433, 434, 436, 441, 443, 445, 448, 451, 454, 456, 458, 478, 485, 513, 515, 523, 525, 561, 598, 622, 626, 665, 668, 676, 677, 679, 681, 694, 695, 705, 728, 738, 740, 744, 754, 756, 779, 781, 785, 815, 858, 924, 926, 958]",SG5Q.tsv
it but,2,80,"[17, 80, 85, 116, 280]",SG5Q.tsv
don't,1,58,"[17, 58, 110, 133, 157, 158, 201, 261, 263, 274, 338, 358, 381, 422, 478, 495, 511, 513, 516, 518, 535, 537, 554, 559, 566, 583, 585, 586, 588, 590, 601, 602, 621, 622, 646, 650, 665, 676, 677, 685, 699, 705, 722, 756, 759, 761, 770, 771, 837, 855, 865, 880, 904, 936, 958]",SG5Q.tsv
what it,2,436,"[17, 436, 920]",SG5Q.tsv
but they,2,215,"[17, 215, 280, 513]",SG5Q.tsv
light,1,259,"[17, 20, 30, 259, 261, 955]",SG5Q.tsv
still,1,35,"[20, 35, 131, 271, 305, 315, 318, 320, 322, 435, 481, 485, 495, 550, 608, 801, 838, 840, 935]",SG5Q.tsv
yes,1,40,"[20, 40, 47, 196, 211, 227, 250, 264, 307, 320, 455, 479, 671, 719, 721, 800, 848, 850, 851, 906]",SG5Q.tsv
can't,1,68,"[20, 68, 75, 77, 80, 91, 104, 116, 140, 285, 299, 307, 481, 482, 501, 537, 539, 557, 561, 610, 637, 642, 646, 659, 733, 777, 893]",SG5Q.tsv
but i,2,85,"[20, 85, 154, 313, 354, 481, 493, 580, 865, 955]",SG5Q.tsv
get the,2,85,"[20, 85, 108, 131, 184, 266, 328, 354, 395, 485, 592, 663]",SG5Q.tsv
can't get,2,116,"[20, 116, 637]",SG5Q.tsv
to go on,3,295,"[20, 295]",SG5Q.tsv
well,1,22,"[7, 22, 36, 58, 71, 82, 83, 85, 116, 118, 124, 135, 137, 192, 228, 237, 242, 257, 321, 326, 334, 355, 392, 405, 407, 423, 434, 436, 441, 453, 468, 492, 493, 509, 516, 521, 532, 545, 550, 557, 560, 564, 566, 580, 583, 585, 586, 589, 612, 637, 642, 692, 698, 732, 733, 734, 738, 739, 753, 754, 770, 805, 826, 827, 831, 862, 911, 939, 941, 952, 955, 969]",SG5Q.tsv
do that,2,22,"[19, 22, 64, 71, 403, 723, 936]",SG5Q.tsv
after,1,55,"[22, 55, 95, 250, 401]",SG5Q.tsv
at,1,68,"[22, 68, 80, 110, 116, 124, 139, 204, 232, 313, 401, 403, 405, 441, 456, 468, 521, 525, 527, 528, 695, 704, 726, 746, 747, 748, 759, 769, 770, 781, 813, 896, 920]",SG5Q.tsv
all,1,22,"[16, 22, 23, 75, 77, 79, 91, 95, 106, 122, 149, 186, 223, 224, 242, 261, 263, 271, 324, 334, 336, 369, 401, 403, 407, 415, 463, 465, 468, 513, 515, 559, 584, 659, 688, 692, 695, 710, 728, 761, 813, 860, 924]",SG5Q.tsv
if,1,58,"[22, 58, 85, 87, 108, 110, 133, 149, 157, 158, 159, 186, 291, 299, 313, 324, 344, 356, 369, 377, 443, 475, 499, 519, 536, 542, 557, 560, 590, 677, 681, 732, 756, 774, 781, 805, 810, 812, 827, 860, 885, 920]",SG5Q.tsv
if you,2,87,"[22, 87, 133, 157, 186, 344, 369, 475, 519, 557, 560, 732, 810, 812]",SG5Q.tsv
look,1,95,"[22, 95, 116, 204, 232, 250, 315, 401, 551, 618, 622, 726, 754, 766, 799, 813, 868, 869, 871, 920, 926]",SG5Q.tsv
look at,2,116,"[22, 116, 204, 232, 401, 726, 813, 920]",SG5Q.tsv
you take,2,233,"[22, 233, 642]",SG5Q.tsv
we'll,1,328,"[22, 251, 328, 519, 548, 754, 774]",SG5Q.tsv
you look at,3,401,"[22, 401, 920]",SG5Q.tsv
that all,2,403,"[22, 403]",SG5Q.tsv
at that,2,441,"[22, 441]",SG5Q.tsv
if you take,3,557,"[22, 557]",SG5Q.tsv
dinner,1,828,"[22, 828]",SG5Q.tsv
it and,2,24,"[5, 24, 27, 55, 124, 276, 289, 810, 858, 892, 920, 952, 957]",SG5Q.tsv
and it,2,24,"[5, 24, 27, 55, 56, 228, 276, 367, 397, 441, 491, 608, 810, 860, 873, 946, 949, 957]",SG5Q.tsv
and then you,3,27,"[24, 27, 131, 409, 770]",SG5Q.tsv
and then,2,44,"[24, 27, 44, 48, 91, 106, 110, 116, 118, 129, 131, 163, 228, 263, 267, 288, 330, 401, 409, 456, 759, 770, 957]",SG5Q.tsv
like,1,44,"[24, 44, 46, 56, 75, 164, 171, 189, 261, 271, 285, 401, 445, 529, 532, 554, 665, 668, 677, 694, 695, 712, 714, 734, 759, 761, 868, 869, 871, 893, 922, 952, 955]",SG5Q.tsv
it go,2,55,"[24, 55, 56, 224, 228, 499, 788, 810]",SG5Q.tsv
it go and it,4,56,"[24, 56]",SG5Q.tsv
go and,2,77,"[24, 56, 77, 131, 291, 310, 312, 322, 349, 354, 397, 801, 911]",SG5Q.tsv
and the,2,87,"[24, 87, 91, 330, 432, 770, 774]",SG5Q.tsv
