Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
go,1,171,"[22, 67, 72, 74, 101, 107, 123, 127, 142, 144, 145, 167, 171, 183, 188, 190, 197, 228, 229, 250, 252, 274, 298, 342, 344, 401, 415, 491, 542, 546, 549, 550, 557, 560, 567, 574, 602, 603, 604, 636, 639, 663, 707, 708, 735, 737, 766, 798, 814, 821, 952, 988, 1003, 1023, 1065, 1082, 1103, 1112, 1222, 1257, 1322, 1342, 1350, 1365, 1370, 1373, 1449, 1451, 1452, 1453, 1464, 1465, 1479, 1481, 1483, 1491, 1525, 1533, 1544, 1572, 1684, 1725, 1752, 1804, 1805, 1810, 1811, 1818, 1826, 1827, 1836, 1837, 1840, 1841, 1850, 1853, 1854, 1861, 1866, 1867, 1869, 1870, 1872, 1873, 1878, 1879, 1888, 1955, 2001, 2106, 2108, 2124]",SWWZ.tsv
go on,2,636,"[22, 74, 401, 636, 663, 1449, 1879]",SWWZ.tsv
tell her,2,26,"[25, 26, 777]",SWWZ.tsv
get it,2,26,"[25, 26, 27, 296, 318, 338, 339, 384, 524, 552, 647, 773, 1679, 1682, 1683, 2134]",SWWZ.tsv
do you,2,66,"[26, 38, 66, 83, 90, 92, 109, 119, 152, 167, 171, 180, 188, 194, 199, 232, 243, 247, 252, 263, 265, 269, 313, 331, 341, 343, 346, 363, 365, 394, 417, 462, 484, 495, 510, 533, 571, 583, 591, 617, 650, 684, 686, 735, 737, 792, 802, 821, 873, 874, 878, 880, 939, 981, 983, 987, 993, 1070, 1082, 1094, 1095, 1122, 1157, 1212, 1286, 1288, 1424, 1435, 1458, 1477, 1504, 1529, 1581, 1665, 1670, 1695, 1706, 1743, 1794, 1795, 1797, 1802, 1810, 1837, 1840, 1875, 1943, 2049, 2057, 2076, 2109]",SWWZ.tsv
get,1,68,"[25, 26, 27, 67, 68, 69, 76, 81, 99, 107, 110, 126, 136, 137, 165, 176, 179, 207, 209, 224, 227, 229, 232, 237, 273, 277, 296, 301, 318, 320, 322, 332, 338, 339, 345, 353, 377, 379, 382, 384, 389, 422, 443, 514, 524, 526, 529, 542, 552, 553, 600, 605, 647, 678, 704, 706, 720, 723, 739, 762, 764, 765, 766, 773, 774, 829, 830, 906, 928, 931, 932, 964, 989, 1030, 1032, 1054, 1063, 1082, 1093, 1094, 1101, 1159, 1169, 1172, 1179, 1188, 1189, 1197, 1201, 1222, 1229, 1335, 1347, 1353, 1354, 1377, 1384, 1391, 1412, 1442, 1451, 1489, 1511, 1565, 1572, 1591, 1598, 1599, 1615, 1620, 1621, 1625, 1629, 1631, 1637, 1639, 1645, 1647, 1679, 1682, 1683, 1717, 1764, 1765, 1766, 1795, 1807, 1813, 1816, 1831, 1837, 1840, 1854, 1912, 1913, 1919, 1920, 1940, 1964, 1966, 1983, 1986, 1994, 1995, 2032, 2049, 2086, 2107, 2134]",SWWZ.tsv
tell,1,115,"[25, 26, 51, 115, 135, 148, 323, 393, 498, 524, 620, 672, 711, 751, 762, 777, 797, 978, 980, 1044, 1046, 1101, 1188, 1711, 1712, 1714, 1734, 1871, 1904]",SWWZ.tsv
er that,2,977,"[26, 422, 977, 1883, 1932]",SWWZ.tsv
thing,1,28,"[25, 28, 29, 135, 163, 165, 243, 296, 451, 776, 782, 795, 891, 973, 1292, 1322, 1335, 1423, 1439, 1477, 1483, 1497, 1530, 1542, 1576, 1682, 1900, 1926, 1928, 1929, 1937, 1959, 2059, 2063, 2087]",SWWZ.tsv
leaf,1,28,"[27, 28, 765]",SWWZ.tsv
a thing,2,29,"[28, 29, 1959, 2059]",SWWZ.tsv
like a,2,52,"[28, 52, 60, 107, 109, 131, 136, 143, 144, 165, 183, 349, 361, 433, 452, 459, 487, 500, 678, 723, 872, 891, 937, 1089, 1213, 1284, 1456, 1487, 1539, 1544, 1621, 1717, 1818, 1823, 1860, 1864, 1882, 1902, 1959, 1985, 2070]",SWWZ.tsv
be it,2,178,"[28, 36, 178, 192, 439, 580, 755, 759, 1072, 1091, 1221, 1312, 1320, 1322, 1326, 1345, 1368, 1507]",SWWZ.tsv
just google,2,298,"[28, 298]",SWWZ.tsv
google,1,306,"[28, 306, 2126]",SWWZ.tsv
i just,2,311,"[28, 99, 225, 311, 366, 379, 467, 771, 776, 842, 904, 1001, 1292, 1552, 1569, 1576, 1591, 1606, 1631, 1684, 2119]",SWWZ.tsv
it like,2,1020,"[28, 277, 467, 1020, 1227, 1933]",SWWZ.tsv
it be,2,37,"[30, 37, 52, 60, 143, 170, 180, 192, 225, 227, 326, 338, 342, 422, 512, 513, 514, 534, 541, 639, 655, 711, 838, 897, 932, 1000, 1022, 1029, 1071, 1075, 1110, 1178, 1187, 1188, 1238, 1294, 1340, 1342, 1345, 1594, 1608, 1631, 1717, 1728, 1736, 1857, 1864, 1873, 1882, 1902, 1933, 1955, 1971, 2013, 2022, 2025, 2095]",SWWZ.tsv
like it be,3,60,"[30, 60, 225, 1864, 1955]",SWWZ.tsv
look,1,102,"[30, 102, 170, 175, 195, 221, 231, 234, 254, 255, 321, 332, 345, 349, 353, 354, 357, 358, 359, 361, 362, 366, 388, 400, 408, 464, 663, 669, 678, 819, 851, 853, 886, 987, 994, 1025, 1064, 1107, 1110, 1121, 1122, 1160, 1284, 1305, 1311, 1329, 1722, 1816, 1837, 1848, 1893, 1894, 1897, 1909, 1925, 1976, 2086, 2119]",SWWZ.tsv
look like,2,221,"[30, 221, 321, 345, 349, 359, 361, 400, 669, 678, 819, 886, 1110, 1284, 1311, 1816, 1909]",SWWZ.tsv
well,1,32,"[10, 32, 50, 67, 69, 170, 177, 190, 243, 249, 294, 390, 394, 405, 415, 446, 448, 476, 492, 496, 507, 514, 516, 534, 553, 560, 599, 620, 623, 663, 737, 738, 739, 747, 767, 789, 832, 913, 928, 931, 950, 969, 1058, 1174, 1192, 1219, 1237, 1252, 1254, 1271, 1294, 1310, 1348, 1393, 1407, 1417, 1454, 1511, 1520, 1533, 1549, 1551, 1555, 1560, 1636, 1638, 1639, 1654, 1655, 1660, 1692, 1740, 1747, 1806, 1809, 1810, 1852, 1867, 1872, 1880, 1936, 1955, 1957, 1976, 2006, 2008, 2014, 2032, 2105, 2107, 2114, 2133]",SWWZ.tsv
that be,2,62,"[32, 62, 97, 114, 167, 177, 258, 349, 383, 417, 421, 622, 925, 977, 1048, 1335, 1424, 1611, 1882, 1957, 2063, 2074]",SWWZ.tsv
gonna,1,106,"[32, 106, 228, 261, 262, 277, 357, 388, 390, 394, 446, 448, 461, 534, 553, 557, 576, 578, 581, 602, 603, 604, 714, 774, 833, 887, 899, 932, 952, 995, 1030, 1098, 1131, 1133, 1172, 1177, 1215, 1247, 1294, 1329, 1350, 1471, 1516, 1533, 1594, 1595, 1601, 1602, 1614, 1615, 1634, 1635, 1639, 1654, 1684, 1765, 1766, 1835, 1841, 1869, 1900, 1913, 1962, 1966, 1967, 2055, 2076, 2084, 2095, 2104, 2116, 2127]",SWWZ.tsv
well that be,3,177,"[32, 177]",SWWZ.tsv
happen,1,298,"[32, 298, 299, 301, 414, 418, 422, 437, 495, 538, 557, 970, 998, 1186, 1237, 1434, 1435, 1550, 1595, 1926, 1969, 2078]",SWWZ.tsv
be gonna,2,578,"[32, 388, 390, 534, 578, 602, 603, 604, 932, 1133, 1172, 1177, 1294, 1533]",SWWZ.tsv
man,1,224,"[36, 91, 99, 111, 127, 142, 165, 224, 260, 272, 276, 277, 281, 334, 335, 341, 364, 392, 394, 401, 418, 441, 715, 832, 882, 909, 979, 1001, 1007, 1026, 1061, 1109, 1124, 1136, 1268, 1342, 1348, 1426, 1512, 1613, 1682, 1751, 1766, 1802, 1853, 1874, 1909, 1913, 2001, 2015, 2017, 2034, 2050, 2095]",SWWZ.tsv
cool,1,237,"[36, 89, 91, 228, 237, 288, 449, 505, 512, 577, 662, 839, 884, 888, 1104, 1154, 1470, 1498, 1837, 1848, 1854, 1875]",SWWZ.tsv
man how,2,341,"[36, 341]",SWWZ.tsv
sound,1,500,"[36, 109, 500, 616, 721, 734, 887, 1219, 1630, 1808, 1821, 1864, 1866, 1883, 1884, 1955, 2021]",SWWZ.tsv
what do you,3,66,"[38, 66, 119, 199, 363, 365, 495, 684, 874, 1070, 1122, 1435, 1670, 1743, 1802]",SWWZ.tsv
what's,1,269,"[43, 59, 185, 269, 300, 311, 354, 394, 401, 414, 435, 538, 663, 664, 817, 914, 1010, 1015, 1047, 1107, 1148, 1191, 1295, 1307, 1335, 1379, 1450, 1595, 1751, 1859, 1993, 2015, 2045, 2084]",SWWZ.tsv
call,1,512,"[43, 294, 296, 297, 512, 514, 666, 817, 874, 887, 889, 1336, 1337, 1340, 1357, 1391, 1520, 1521, 1830, 1863, 2025]",SWWZ.tsv
it's a,2,48,"[47, 48, 143, 202, 224, 281, 530, 909, 934, 1155, 1279, 1333, 1338, 1370, 1669, 1706, 1850, 2122]",SWWZ.tsv
about her,2,50,"[49, 50, 672]",SWWZ.tsv
cupboard,1,51,"[44, 46, 51, 1677]",SWWZ.tsv
the cupboard,2,62,"[51, 62, 1677]",SWWZ.tsv
be there,2,124,"[51, 124, 663, 664, 702, 714, 1403, 1852, 1870]",SWWZ.tsv
something,1,190,"[51, 57, 136, 190, 263, 301, 304, 332, 382, 415, 417, 418, 469, 484, 513, 701, 765, 864, 886, 1014, 1030, 1031, 1077, 1122, 1140, 1280, 1404, 1406, 1464, 1557, 1561, 1651, 1659, 1689, 1727, 1818, 1841, 1857, 1864, 2068, 2075, 2116]",SWWZ.tsv
like an,2,221,"[51, 221, 975, 1227]",SWWZ.tsv
about this,2,243,"[51, 243, 417, 1761]",SWWZ.tsv
or something,2,263,"[51, 136, 263, 301, 304, 415, 417, 469, 484, 513, 701, 765, 864, 886, 1014, 1030, 1406, 1464, 1727, 1818, 1857, 1864, 2068, 2075]",SWWZ.tsv
in the,2,345,"[51, 69, 137, 180, 238, 322, 345, 375, 417, 418, 440, 467, 484, 500, 650, 656, 669, 795, 802, 805, 845, 859, 891, 922, 944, 952, 961, 981, 1010, 1066, 1101, 1155, 1214, 1295, 1342, 1349, 1360, 1407, 1409, 1441, 1511, 1523, 1557, 1576, 1596, 1674, 1677, 1681, 1684, 1720, 1732, 1734, 1778, 1816, 1937, 1967, 1971, 2044, 2081]",SWWZ.tsv
like some,2,506,"[51, 506, 958]",SWWZ.tsv
i mean,2,53,"[19, 53, 76, 107, 109, 133, 336, 365, 394, 553, 555, 560, 711, 885, 1179, 1198, 1481, 1504, 1555, 1561, 1639, 1843, 1852, 1890, 2003, 2068, 2081, 2110, 2115]",SWWZ.tsv
yeah,1,53,"[25, 27, 31, 42, 50, 53, 69, 71, 77, 79, 80, 81, 82, 93, 108, 111, 125, 127, 128, 130, 133, 139, 142, 149, 151, 154, 158, 169, 174, 185, 191, 197, 202, 205, 216, 221, 225, 233, 236, 239, 240, 242, 253, 264, 266, 268, 271, 276, 281, 288, 289, 290, 299, 301, 302, 305, 309, 311, 314, 322, 326, 333, 338, 346, 357, 359, 361, 367, 375, 376, 381, 388, 392, 414, 416, 421, 424, 429, 440, 441, 446, 463, 465, 466, 468, 476, 480, 485, 489, 493, 495, 497, 499, 501, 503, 505, 507, 508, 512, 513, 514, 519, 523, 526, 528, 543, 548, 549, 552, 554, 556, 563, 564, 566, 569, 574, 579, 584, 586, 593, 613, 614, 626, 627, 637, 643, 648, 650, 658, 667, 677, 679, 683, 688, 705, 710, 722, 729, 750, 757, 760, 769, 775, 778, 779, 786, 791, 793, 794, 796, 800, 801, 805, 810, 812, 818, 821, 825, 828, 842, 849, 863, 865, 868, 878, 890, 897, 908, 918, 929, 931, 945, 951, 953, 959, 964, 967, 972, 976, 984, 991, 995, 1002, 1007, 1016, 1020, 1024, 1032, 1045, 1050, 1059, 1061, 1063, 1067, 1079, 1081, 1085, 1099, 1102, 1103, 1105, 1110, 1116, 1122, 1134, 1141, 1144, 1146, 1150, 1152, 1158, 1176, 1177, 1180, 1191, 1196, 1198, 1200, 1201, 1215, 1222, 1225, 1228, 1240, 1245, 1249, 1250, 1253, 1255, 1269, 1275, 1281, 1301, 1303, 1306, 1330, 1331, 1338, 1342, 1355, 1359, 1364, 1372, 1380, 1384, 1398, 1423, 1424, 1427, 1431, 1434, 1436, 1441, 1453, 1456, 1457, 1459, 1461, 1463, 1465, 1467, 1469, 1473, 1478, 1481, 1482, 1484, 1486, 1488, 1490, 1503, 1515, 1518, 1526, 1531, 1558, 1564, 1580, 1584, 1586, 1592, 1596, 1600, 1603, 1604, 1607, 1611, 1630, 1632, 1639, 1643, 1652, 1655, 1658, 1676, 1683, 1686, 1694, 1698, 1702, 1710, 1716, 1718, 1721, 1723, 1728, 1757, 1761, 1766, 1768, 1774, 1783, 1792, 1796, 1798, 1819, 1824, 1839, 1842, 1843, 1849, 1852, 1854, 1856, 1881, 1887, 1891, 1892, 1902, 1919, 1923, 1924, 1936, 1948, 1958, 1961, 1963, 1971, 1973, 1986, 1991, 1992, 1995, 1996, 1998, 2008, 2010, 2013, 2015, 2031, 2061, 2066, 2069, 2071, 2073, 2075, 2076, 2078, 2079, 2081, 2083, 2086, 2089, 2092, 2095, 2100, 2104, 2117]",SWWZ.tsv
yeah i,2,53,"[27, 53, 79, 93, 125, 133, 197, 202, 225, 233, 264, 326, 376, 381, 421, 512, 526, 528, 548, 563, 579, 775, 779, 786, 842, 972, 1110, 1116, 1200, 1250, 1306, 1652, 1768, 1783, 1839, 1852, 1996, 2031, 2079]",SWWZ.tsv
i think,2,53,"[29, 52, 53, 58, 107, 136, 179, 182, 275, 277, 357, 387, 438, 450, 481, 539, 548, 631, 678, 705, 711, 726, 727, 731, 775, 795, 838, 842, 864, 921, 971, 972, 1013, 1022, 1029, 1078, 1110, 1211, 1220, 1229, 1231, 1249, 1313, 1421, 1497, 1507, 1511, 1530, 1543, 1633, 1712, 1757, 1766, 1772, 1825, 1841, 1902, 2119, 2132]",SWWZ.tsv
mean,1,298,"[19, 53, 76, 107, 109, 133, 180, 298, 336, 365, 394, 430, 431, 458, 553, 555, 711, 728, 842, 850, 885, 1179, 1195, 1198, 1260, 1481, 1504, 1509, 1555, 1561, 1639, 1685, 1766, 1772, 1843, 1852, 1866, 1890, 2003, 2068, 2081, 2110, 2115, 2128]",SWWZ.tsv
think,1,298,"[29, 52, 53, 58, 69, 99, 107, 136, 147, 179, 182, 248, 275, 277, 298, 357, 364, 387, 394, 438, 450, 495, 524, 539, 548, 631, 665, 678, 705, 709, 711, 726, 727, 731, 739, 765, 775, 795, 819, 838, 842, 864, 905, 921, 971, 972, 1013, 1022, 1029, 1062, 1077, 1078, 1110, 1122, 1188, 1211, 1220, 1224, 1227, 1229, 1231, 1249, 1280, 1292, 1313, 1343, 1345, 1396, 1421, 1435, 1480, 1497, 1507, 1511, 1530, 1543, 1591, 1633, 1712, 1729, 1757, 1766, 1772, 1825, 1841, 1842, 1890, 1902, 1912, 1983, 2031, 2059, 2068, 2070, 2078, 2095, 2119, 2132]",SWWZ.tsv
mean i,2,1685,"[53, 107, 1561, 1639, 1685, 1852, 2068]",SWWZ.tsv
i i,2,548,"[53, 99, 101, 131, 277, 326, 422, 467, 548, 629, 709, 775, 1001, 1131, 1476, 1530, 1555, 1591, 1941]",SWWZ.tsv
hang out,2,58,"[55, 58]",SWWZ.tsv
first,1,58,"[55, 58, 165, 755, 759, 760, 763, 961, 1837]",SWWZ.tsv
when we,2,269,"[55, 269, 735, 749, 1177, 1254, 1840, 1854, 1923]",SWWZ.tsv
about it,2,148,"[57, 148, 364, 467, 528, 619, 667, 1122, 1229, 1294, 1423, 1425, 1549, 1639]",SWWZ.tsv
something about,2,418,"[57, 332, 418]",SWWZ.tsv
the exit stamp,3,59,"[58, 59]",SWWZ.tsv
exit stamp,2,59,"[58, 59]",SWWZ.tsv
stamp,1,59,"[58, 59, 60, 62]",SWWZ.tsv
what's the,2,664,"[59, 664, 1450, 1859]",SWWZ.tsv
right,1,198,"[61, 65, 107, 198, 288, 380, 388, 407, 421, 453, 457, 519, 547, 677, 709, 815, 845, 922, 1052, 1088, 1159, 1183, 1185, 1188, 1197, 1231, 1247, 1349, 1626, 1688, 2063, 2067, 2080, 2114]",SWWZ.tsv
woah,1,400,"[63, 400, 411, 540, 1181, 1984]",SWWZ.tsv
know,1,120,"[65, 69, 73, 76, 97, 101, 107, 109, 116, 120, 131, 146, 182, 212, 239, 256, 269, 294, 323, 329, 336, 338, 342, 349, 359, 364, 383, 396, 415, 417, 418, 421, 425, 448, 453, 467, 479, 482, 483, 492, 524, 528, 534, 539, 545, 555, 557, 583, 619, 657, 659, 663, 667, 678, 686, 693, 696, 700, 702, 709, 711, 731, 786, 791, 800, 802, 826, 856, 873, 874, 878, 885, 902, 921, 930, 939, 943, 944, 970, 975, 985, 986, 1000, 1001, 1069, 1089, 1107, 1110, 1114, 1117, 1118, 1140, 1142, 1147, 1149, 1155, 1156, 1167, 1169, 1184, 1241, 1252, 1254, 1268, 1294, 1306, 1336, 1337, 1342, 1393, 1402, 1404, 1418, 1420, 1433, 1451, 1462, 1476, 1489, 1528, 1550, 1552, 1633, 1637, 1703, 1717, 1719, 1722, 1729, 1732, 1747, 1766, 1768, 1783, 1808, 1809, 1811, 1823, 1829, 1841, 1849, 1854, 1857, 1860, 1864, 1872, 1890, 1929, 1932, 1955, 1959, 1996, 2003, 2030, 2070, 2079, 2083, 2086, 2099, 2108, 2115, 2119]",SWWZ.tsv
i know,2,212,"[65, 107, 212, 239, 294, 396, 421, 448, 453, 492, 545, 619, 786, 975, 1069, 1117, 1118, 1306, 1336, 1337, 1342, 1722, 1768, 1808, 1811, 1849, 1996]",SWWZ.tsv
i know it's,3,1336,"[65, 1336]",SWWZ.tsv
know it's,2,1783,"[65, 1155, 1783, 1857]",SWWZ.tsv
i'm,1,67,"[8, 67, 69, 72, 74, 75, 99, 165, 180, 183, 228, 277, 357, 396, 398, 404, 413, 448, 453, 467, 572, 576, 620, 741, 781, 783, 784, 819, 829, 887, 899, 952, 975, 1026, 1028, 1098, 1105, 1131, 1142, 1143, 1147, 1249, 1329, 1341, 1384, 1390, 1454, 1471, 1555, 1593, 1594, 1595, 1599, 1600, 1635, 1639, 1684, 1745, 1811, 1841, 1874, 1900, 1913, 1962, 1966, 2055, 2083, 2116, 2127]",SWWZ.tsv
i have,2,67,"[16, 56, 58, 67, 107, 135, 225, 226, 231, 342, 440, 539, 562, 615, 731, 1552, 1635, 1685, 2013]",SWWZ.tsv
where i,2,67,"[25, 67]",SWWZ.tsv
and i,2,67,"[27, 67, 69, 99, 107, 164, 165, 225, 438, 656, 704, 711, 718, 819, 1082, 1229, 1637, 2032]",SWWZ.tsv
also,1,67,"[33, 67, 107, 524, 861, 880, 889, 1046, 1178, 1199, 1373, 1882]",SWWZ.tsv
could,1,67,"[62, 67, 101, 107, 133, 166, 197, 252, 254, 255, 272, 518, 560, 561, 564, 615, 685, 689, 711, 819, 1276, 1294, 1316, 1373, 1464, 1465, 1480, 1538, 1703, 1704, 1779, 1838, 2037, 2053, 2091]",SWWZ.tsv
feel like,2,67,"[66, 67, 74, 119, 324, 1014, 1131, 1318, 1510, 1681]",SWWZ.tsv
to do,2,68,"[67, 68, 107, 109, 124, 140, 447, 448, 451, 467, 530, 681, 774, 1169, 1466, 1477, 1494, 1504, 1509, 1552, 1553, 1580, 2015]",SWWZ.tsv
in a,2,83,"[67, 83, 85, 101, 115, 413, 826, 1055, 1155, 1156, 1349, 2001]",SWWZ.tsv
nice,1,102,"[67, 102, 131, 217, 464, 678, 711, 854, 855, 857, 858, 859, 1064, 1082, 1138, 1325, 1435, 1639, 1672, 1696, 1920, 1985, 2015, 2032, 2060, 2065, 2074, 2075]",SWWZ.tsv
i could,2,255,"[67, 107, 197, 255, 561, 1704, 1779]",SWWZ.tsv
like in,2,259,"[67, 259, 417, 1418, 1818]",SWWZ.tsv
probably,1,311,"[67, 101, 107, 311, 388, 440, 469, 724, 726, 727, 738, 1053, 1057, 1334, 1596, 1766, 1891, 1962]",SWWZ.tsv
have get,2,339,"[67, 339]",SWWZ.tsv
shit,1,341,"[67, 127, 340, 341, 359, 377, 559, 595, 606, 608, 681, 1038, 1137, 1170, 1249, 1351, 1487, 1708, 1739, 1823, 1860, 1864, 1873]",SWWZ.tsv
fun,1,408,"[67, 172, 408, 669, 722, 723, 891, 988, 989, 1122, 1483, 1496, 1497, 1651, 1841, 1849, 1854, 1864, 1871, 1877]",SWWZ.tsv
kind of like,3,771,"[67, 771]",SWWZ.tsv
feel,1,841,"[66, 67, 119, 324, 326, 642, 841, 909, 1014, 1131, 1135, 1591, 1681]",SWWZ.tsv
be nice,2,1138,"[67, 131, 711, 1138, 1672]",SWWZ.tsv
do now,2,1802,"[67, 1802]",SWWZ.tsv
i'll,1,69,"[21, 69, 107, 123, 205, 211, 379, 382, 467, 666, 1062, 1063, 1516, 1583, 1587, 1647, 1659, 1679, 1682, 1683, 1841, 1896, 1968, 2107]",SWWZ.tsv
like yeah,2,69,"[27, 69, 81, 359, 643, 791, 1103, 1105, 1338, 1342, 1384, 1766, 1854, 2081]",SWWZ.tsv
i've,1,69,"[27, 69, 157, 197, 207, 213, 255, 364, 379, 380, 404, 434, 609, 631, 639, 646, 804, 826, 1093, 1135, 1251, 1474, 1591, 1627, 1662, 1664, 1666, 1837, 1866, 1959, 2016, 2032]",SWWZ.tsv
work,1,85,"[69, 85, 99, 111, 168, 180, 183, 368, 369, 440, 469, 470, 557, 560, 567, 609, 652, 802, 805, 809, 814, 883, 885, 1271, 1383, 1384, 1389, 1390, 1397, 1401, 1477, 1480, 1688, 1732, 1937, 1938, 1955, 2110]",SWWZ.tsv
what be,2,124,"[69, 124, 206, 261, 262, 298, 538, 580, 605, 636, 1106, 1247, 1257, 1308, 1322, 1326, 1350, 1401, 1411, 1450, 1790, 1925, 1928, 1942, 1979, 2131, 2137, 2138]",SWWZ.tsv
lot,1,249,"[69, 107, 144, 249, 301, 406, 744, 745, 749, 938, 1155, 1201, 1206, 1850, 1955]",SWWZ.tsv
what be i,3,262,"[69, 262, 1979]",SWWZ.tsv
