Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
use to,2,60,"[60, 209]","[26, 288, 306]",SMSF.tsv,S0018,S0170
have an allotment,3,60,[60],"[51, 71]",SMSF.tsv,S0018,S0170
allotment,1,71,[60],"[71, 82]",SMSF.tsv,S0018,S0170
use,1,121,"[60, 209]",[121],SMSF.tsv,S0018,S0170
have an,2,348,[60],[348],SMSF.tsv,S0018,S0170
to have,2,409,"[60, 168]",[409],SMSF.tsv,S0018,S0170
cool,1,95,"[64, 405]",[95],SMSF.tsv,S0018,S0170
you can,2,68,"[68, 70]","[61, 113, 307, 328]",SMSF.tsv,S0018,S0170
make,1,68,"[68, 361, 391, 399]","[67, 71, 113, 222, 228, 316, 322, 397, 218]",SMSF.tsv,S0018,S0170
nice,1,101,[68],"[101, 197, 397]",SMSF.tsv,S0018,S0170
nice to,2,155,[68],[155],SMSF.tsv,S0018,S0170
make them,2,218,[68],[218],SMSF.tsv,S0018,S0170
especially,1,121,[70],"[121, 411]",SMSF.tsv,S0018,S0170
especially if,2,288,[70],[288],SMSF.tsv,S0018,S0170
he grow,2,77,"[76, 110]",[77],SMSF.tsv,S0018,S0170
do he,2,273,"[76, 112, 336]","[273, 343, 349, 353]",SMSF.tsv,S0018,S0170
what do he,3,353,[76],[353],SMSF.tsv,S0018,S0170
they be,2,81,"[81, 247]","[26, 32, 252, 328, 374]",SMSF.tsv,S0018,S0170
lovely,1,109,"[81, 86, 94, 100]","[109, 119, 163, 332, 384, 398]",SMSF.tsv,S0018,S0170
be lovely,2,384,[81],"[384, 398]",SMSF.tsv,S0018,S0170
much,1,83,"[83, 104, 235, 396]","[32, 73, 218, 238, 268]",SMSF.tsv,S0018,S0170
get a,2,85,"[85, 269]","[73, 402]",SMSF.tsv,S0018,S0170
wed,1,96,"[96, 102]","[77, 91, 80]",SMSF.tsv,S0018,S0170
the wed,2,96,[96],[80],SMSF.tsv,S0018,S0170
the other,2,136,[96],[136],SMSF.tsv,S0018,S0170
day,1,307,"[96, 100, 160, 294, 399]","[307, 311]",SMSF.tsv,S0018,S0170
it look like,3,127,[100],[127],SMSF.tsv,S0018,S0170
like a,2,402,[100],[402],SMSF.tsv,S0018,S0170
look,1,436,"[100, 270, 367, 387]",[436],SMSF.tsv,S0018,S0170
be all,2,102,[102],"[26, 252, 362]",SMSF.tsv,S0018,S0170
i don't know,3,119,[102],"[119, 136, 362]",SMSF.tsv,S0018,S0170
anyone,1,132,[102],"[132, 238]",SMSF.tsv,S0018,S0170
there for,2,322,[102],[322],SMSF.tsv,S0018,S0170
have a,2,322,"[102, 168]",[322],SMSF.tsv,S0018,S0170
for a,2,335,[102],[335],SMSF.tsv,S0018,S0170
this be good,3,186,[106],[186],SMSF.tsv,S0018,S0170
the soup,2,108,[108],[36],SMSF.tsv,S0018,S0170
and the,2,136,[108],"[136, 195]",SMSF.tsv,S0018,S0170
beetroot,1,110,"[110, 112]","[77, 113]",SMSF.tsv,S0018,S0170
that you,2,307,[112],"[307, 413]",SMSF.tsv,S0018,S0170
prepare,1,380,[112],[380],SMSF.tsv,S0018,S0170
borscht,1,116,[116],"[115, 119]",SMSF.tsv,S0018,S0170
part of,2,122,"[122, 139]","[73, 101]",SMSF.tsv,S0018,S0170
part,1,122,"[122, 139]",[93],SMSF.tsv,S0018,S0170
be it,2,329,"[122, 272, 280]",[329],SMSF.tsv,S0018,S0170
it all,2,380,[122],[380],SMSF.tsv,S0018,S0170
there be,2,126,[126],"[119, 197, 252, 362, 372]",SMSF.tsv,S0018,S0170
the intestine,2,126,"[126, 135, 139]","[123, 136]",SMSF.tsv,S0018,S0170
hairy bite,2,127,[126],[127],SMSF.tsv,S0018,S0170
be a,2,186,"[126, 177]","[186, 335, 404, 413, 250, 286, 395]",SMSF.tsv,S0018,S0170
there be a,3,250,[126],"[250, 286, 395]",SMSF.tsv,S0018,S0170
i didn't,2,427,[126],[427],SMSF.tsv,S0018,S0170
stomach,1,413,[131],[413],SMSF.tsv,S0018,S0170
do they,2,135,[135],[47],SMSF.tsv,S0018,S0170
find it,2,404,[135],[404],SMSF.tsv,S0018,S0170
of the intestine,3,139,[139],[123],SMSF.tsv,S0018,S0170
imagine that the,3,167,[139],[167],SMSF.tsv,S0018,S0170
it stink,2,142,"[142, 144]",[132],SMSF.tsv,S0018,S0170
probably,1,334,[142],"[334, 372]",SMSF.tsv,S0018,S0170
house,1,144,[144],[47],SMSF.tsv,S0018,S0170
a good idea,3,144,[144],[59],SMSF.tsv,S0018,S0170
not a,2,144,"[144, 146, 181]","[103, 197]",SMSF.tsv,S0018,S0170
the house,2,144,[144],[132],SMSF.tsv,S0018,S0170
maybe,1,173,"[144, 160, 371, 399, 414]","[173, 266, 364, 415]",SMSF.tsv,S0018,S0170
idea,1,337,"[144, 168, 181]",[337],SMSF.tsv,S0018,S0170
lunch,1,397,[146],[397],SMSF.tsv,S0018,S0170
be he,2,148,"[148, 185]","[63, 335, 353]",SMSF.tsv,S0018,S0170
sleepy,1,149,[148],[149],SMSF.tsv,S0018,S0170
to be,2,150,"[150, 347, 350, 371]","[26, 61, 67, 119, 188, 208, 218, 288, 328, 331, 372, 413, 268]",SMSF.tsv,S0018,S0170
cos he,2,150,"[150, 352]",[71],SMSF.tsv,S0018,S0170
want,1,150,"[150, 347, 350, 379, 383]","[113, 244, 238, 268, 260, 266, 328, 214]",SMSF.tsv,S0018,S0170
on the,2,173,"[150, 219, 259, 352, 354]","[173, 252]",SMSF.tsv,S0018,S0170
want to,2,214,"[150, 347, 350]","[214, 266, 328, 260, 268]",SMSF.tsv,S0018,S0170
he want,2,238,[150],[238],SMSF.tsv,S0018,S0170
be in,2,250,"[150, 350]",[250],SMSF.tsv,S0018,S0170
he want to,3,260,[150],[260],SMSF.tsv,S0018,S0170
want to be,3,268,"[150, 350]",[268],SMSF.tsv,S0018,S0170
be the,2,152,[152],"[32, 268, 348, 409]",SMSF.tsv,S0018,S0170
sun,1,162,"[152, 161]",[162],SMSF.tsv,S0018,S0170
say,1,156,"[156, 198, 201, 209, 211, 416]","[20, 61, 71, 73, 132, 188, 195, 197, 216, 218, 222, 232, 238, 240, 246, 260, 307, 372, 299]",SMSF.tsv,S0018,S0170
i be,2,156,"[156, 336, 340]","[89, 91, 250, 307, 309]",SMSF.tsv,S0018,S0170
just go,2,218,"[156, 201]","[218, 348]",SMSF.tsv,S0018,S0170
to say,2,299,[156],[299],SMSF.tsv,S0018,S0170
i be just,3,307,[156],"[307, 309]",SMSF.tsv,S0018,S0170
no it's,2,158,[158],[103],SMSF.tsv,S0018,S0170
that i've,2,208,[158],[208],SMSF.tsv,S0018,S0170
i've see,2,318,[158],[318],SMSF.tsv,S0018,S0170
it's be,2,328,[158],[328],SMSF.tsv,S0018,S0170
worry,1,429,"[158, 235]",[429],SMSF.tsv,S0018,S0170
every,1,212,[160],[212],SMSF.tsv,S0018,S0170
i'll,1,244,"[160, 393, 399]","[244, 291, 378, 406]",SMSF.tsv,S0018,S0170
meet,1,252,[160],"[252, 362]",SMSF.tsv,S0018,S0170
every day,2,307,[160],"[307, 311]",SMSF.tsv,S0018,S0170
so the,2,218,[161],[218],SMSF.tsv,S0018,S0170
in here,2,176,[164],[176],SMSF.tsv,S0018,S0170
problem,1,186,"[164, 269]","[186, 252]",SMSF.tsv,S0018,S0170
the only,2,238,[164],[238],SMSF.tsv,S0018,S0170
that it,2,268,"[164, 265]",[268],SMSF.tsv,S0018,S0170
great,1,168,[168],"[18, 91]",SMSF.tsv,S0018,S0170
i think,2,168,"[168, 170, 344, 347, 352, 354, 359, 371, 391]","[61, 101, 136, 238, 244, 297, 299, 335, 368, 406]",SMSF.tsv,S0018,S0170
think,1,168,"[168, 170, 265, 276, 344, 347, 352, 354, 359, 371, 391]","[67, 143, 197, 218, 244, 266, 268, 101, 136, 238, 297, 299, 335, 368, 406]",SMSF.tsv,S0018,S0170
on a,2,320,[168],[320],SMSF.tsv,S0018,S0170
it's just,2,208,[170],[208],SMSF.tsv,S0018,S0170
it's get,2,172,[172],"[128, 171]",SMSF.tsv,S0018,S0170
oh yeah,2,174,[174],"[51, 159, 335]",SMSF.tsv,S0018,S0170
salad,1,175,[175],[107],SMSF.tsv,S0018,S0170
could grow,2,176,[175],[176],SMSF.tsv,S0018,S0170
i could,2,305,"[175, 347]",[305],SMSF.tsv,S0018,S0170
yeah well,2,177,[177],[20],SMSF.tsv,S0018,S0170
well that's,2,177,"[177, 269]","[26, 197]",SMSF.tsv,S0018,S0170
that's not,2,197,[181],[197],SMSF.tsv,S0018,S0170
go to sleep,3,185,[185],"[184, 194, 197]",SMSF.tsv,S0018,S0170
to sleep,2,186,"[185, 201]","[186, 188, 192, 358, 194, 197]",SMSF.tsv,S0018,S0170
sleep,1,197,"[185, 201, 278]","[197, 307, 358]",SMSF.tsv,S0018,S0170
bless you,2,188,[187],[188],SMSF.tsv,S0018,S0170
what's,1,196,"[196, 338, 350, 438]","[119, 332, 123, 271]",SMSF.tsv,S0018,S0170
what's that,2,196,[196],"[123, 271]",SMSF.tsv,S0018,S0170
year,1,198,"[198, 359, 371]","[26, 77, 362, 372, 437]",SMSF.tsv,S0018,S0170
last,1,198,[198],"[26, 97, 328, 413]",SMSF.tsv,S0018,S0170
yeah my,2,198,[198],[51],SMSF.tsv,S0018,S0170
say that,2,198,[198],"[71, 246]",SMSF.tsv,S0018,S0170
still,1,198,[198],[73],SMSF.tsv,S0018,S0170
time,1,198,[198],"[101, 206, 218]",SMSF.tsv,S0018,S0170
awful,1,208,[198],[208],SMSF.tsv,S0018,S0170
mm yeah,2,366,[198],[366],SMSF.tsv,S0018,S0170
year old,2,437,[198],[437],SMSF.tsv,S0018,S0170
try to,2,199,[199],"[186, 218, 222]",SMSF.tsv,S0018,S0170
try,1,199,[199],"[186, 206, 216, 218, 222, 238, 273, 358, 372, 378, 406]",SMSF.tsv,S0018,S0170
leave,1,199,"[199, 209, 247]","[197, 238, 252]",SMSF.tsv,S0018,S0170
old,1,437,[199],[437],SMSF.tsv,S0018,S0170
in and,2,201,[201],[71],SMSF.tsv,S0018,S0170
say there,2,201,[201],[73],SMSF.tsv,S0018,S0170
to sleep but,3,201,[201],[188],SMSF.tsv,S0018,S0170
and go,2,201,[201],[197],SMSF.tsv,S0018,S0170
but then,2,201,"[201, 219]",[197],SMSF.tsv,S0018,S0170
and say,2,238,[201],[238],SMSF.tsv,S0018,S0170
then she,2,252,[201],[252],SMSF.tsv,S0018,S0170
back,1,260,"[201, 203]",[260],SMSF.tsv,S0018,S0170
if she,2,268,"[201, 203]",[268],SMSF.tsv,S0018,S0170
go in and,3,328,[201],[328],SMSF.tsv,S0018,S0170
just go in and,4,348,[201],[348],SMSF.tsv,S0018,S0170
in her,2,266,[203],[266],SMSF.tsv,S0018,S0170
up in,2,290,[203],"[290, 291]",SMSF.tsv,S0018,S0170
cot,1,290,[203],[290],SMSF.tsv,S0018,S0170
be so,2,206,[205],"[206, 429, 435]",SMSF.tsv,S0018,S0170
vomit,1,206,[205],[206],SMSF.tsv,S0018,S0170
must,1,268,"[205, 235, 237]",[268],SMSF.tsv,S0018,S0170
must be,2,293,"[205, 235, 237]",[293],SMSF.tsv,S0018,S0170
the one,2,209,[209],"[14, 222]",SMSF.tsv,S0018,S0170
one,1,209,"[209, 352, 399]","[14, 26, 71, 73, 119, 123, 136, 206, 238, 362, 395, 404, 413, 222]",SMSF.tsv,S0018,S0170
say you,2,209,[209],[61],SMSF.tsv,S0018,S0170
you can't,2,209,"[209, 211]",[62],SMSF.tsv,S0018,S0170
it but,2,209,[209],[132],SMSF.tsv,S0018,S0170
the book say,3,209,[209],[188],SMSF.tsv,S0018,S0170
they'll,1,209,[209],"[188, 197, 218, 230]",SMSF.tsv,S0018,S0170
book,1,209,[209],"[188, 402]",SMSF.tsv,S0018,S0170
leave them,2,209,[209],[197],SMSF.tsv,S0018,S0170
child,1,212,[209],[212],SMSF.tsv,S0018,S0170
well she,2,322,[209],[322],SMSF.tsv,S0018,S0170
a book,2,211,[211],"[188, 402]",SMSF.tsv,S0018,S0170
book say,2,211,[211],[188],SMSF.tsv,S0018,S0170
do what,2,353,[211],[353],SMSF.tsv,S0018,S0170
little,1,219,"[219, 235]","[128, 423, 427]",SMSF.tsv,S0018,S0170
when they're,2,219,[219],[132],SMSF.tsv,S0018,S0170
baby,1,219,"[219, 235, 280]","[218, 228, 240, 244, 402, 431, 436]",SMSF.tsv,S0018,S0170
depend on,2,228,[219],[228],SMSF.tsv,S0018,S0170
be like,2,221,"[221, 336]","[91, 136, 218, 266, 285, 390, 404, 432, 434]",SMSF.tsv,S0018,S0170
know what,2,221,"[221, 280]","[125, 332]",SMSF.tsv,S0018,S0170
gonna be,2,221,[221],"[186, 362, 374]",SMSF.tsv,S0018,S0170
know what they're,3,332,[221],[332],SMSF.tsv,S0018,S0170
right,1,231,"[231, 336, 361, 370]",[1],SMSF.tsv,S0018,S0170
pretty much,2,235,[235],[32],SMSF.tsv,S0018,S0170
i mean,2,235,"[235, 247, 284]","[125, 427]",SMSF.tsv,S0018,S0170
your baby,2,235,[235],[218],SMSF.tsv,S0018,S0170
you so,2,266,"[235, 396]",[266],SMSF.tsv,S0018,S0170
wake,1,286,"[235, 278]","[286, 290, 291]",SMSF.tsv,S0018,S0170
with him,2,299,[235],[299],SMSF.tsv,S0018,S0170
like when,2,328,[235],"[328, 362]",SMSF.tsv,S0018,S0170
signal,1,237,[237],"[222, 228]",SMSF.tsv,S0018,S0170
breastfeed,1,239,[239],"[186, 238, 264]",SMSF.tsv,S0018,S0170
know that,2,239,"[239, 265]","[208, 348, 411]",SMSF.tsv,S0018,S0170
have any,2,409,[239],"[409, 427]",SMSF.tsv,S0018,S0170
the toilet,2,241,[241],"[240, 244]",SMSF.tsv,S0018,S0170
do that,2,406,[243],[406],SMSF.tsv,S0018,S0170
place,1,247,[247],"[20, 89, 290]",SMSF.tsv,S0018,S0170
be have,2,247,[247],[89],SMSF.tsv,S0018,S0170
restaurant,1,247,[247],[93],SMSF.tsv,S0018,S0170
it i,2,247,[247],"[101, 328]",SMSF.tsv,S0018,S0170
well it,2,247,[247],[127],SMSF.tsv,S0018,S0170
tell,1,247,[247],"[222, 240, 268]",SMSF.tsv,S0018,S0170
big,1,250,[247],"[250, 252]",SMSF.tsv,S0018,S0170
i mean i,3,427,[247],[427],SMSF.tsv,S0018,S0170
life,1,266,[257],[266],SMSF.tsv,S0018,S0170
oh my,2,434,[257],[434],SMSF.tsv,S0018,S0170
he be,2,259,"[259, 344, 347, 359]","[206, 240, 244, 252, 335, 349, 432]",SMSF.tsv,S0018,S0170
what he,2,259,[259],[238],SMSF.tsv,S0018,S0170
she be,2,259,[259],"[252, 322]",SMSF.tsv,S0018,S0170
be there,2,306,[259],"[306, 322]",SMSF.tsv,S0018,S0170
oh dear,2,374,"[261, 356]",[374],SMSF.tsv,S0018,S0170
be about,2,265,[265],[26],SMSF.tsv,S0018,S0170
or something,2,265,[265],"[192, 252, 260]",SMSF.tsv,S0018,S0170
domestic violence,2,265,[265],[250],SMSF.tsv,S0018,S0170
so she,2,266,[265],[266],SMSF.tsv,S0018,S0170
she think,2,266,[265],[266],SMSF.tsv,S0018,S0170
that's the,2,269,[269],[136],SMSF.tsv,S0018,S0170
sometimes,1,269,[269],[194],SMSF.tsv,S0018,S0170
a big,2,269,[269],"[250, 252]",SMSF.tsv,S0018,S0170
ooo,1,271,"[270, 272]",[271],SMSF.tsv,S0018,S0170
at the,2,328,"[270, 336, 345]",[328],SMSF.tsv,S0018,S0170
what be,2,272,"[272, 294, 330]","[87, 89, 353]",SMSF.tsv,S0018,S0170
grab it,2,274,[274],[273],SMSF.tsv,S0018,S0170
grab,1,274,"[274, 338, 379]","[273, 305, 307]",SMSF.tsv,S0018,S0170
think about,2,276,[276],[143],SMSF.tsv,S0018,S0170
fall asleep,2,276,"[276, 294]","[190, 286, 291]",SMSF.tsv,S0018,S0170
