Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
there's,1,47,"[47, 70, 199, 348]",[7],SWU3.tsv,S0024,S0144
people,1,47,"[47, 82, 147, 175, 227, 252, 254, 286, 294]","[42, 148, 232, 295, 369, 375]",SWU3.tsv,S0024,S0144
for an hour,3,52,[51],[52],SWU3.tsv,S0024,S0144
an hour,2,66,[51],[66],SWU3.tsv,S0024,S0144
pound,1,66,"[51, 92]","[66, 96]",SWU3.tsv,S0024,S0144
four,1,178,"[51, 268, 392, 432, 488, 494]","[178, 257, 477, 485, 491]",SWU3.tsv,S0024,S0144
don't it's,2,249,[51],[249],SWU3.tsv,S0024,S0144
yeah i,2,55,"[55, 67, 211, 296, 350, 466, 517]","[25, 136, 369, 423, 465, 186]",SWU3.tsv,S0024,S0144
alright,1,55,[55],"[54, 122]",SWU3.tsv,S0024,S0144
i think,2,144,"[55, 123, 125, 129, 169, 288, 290, 312, 414]","[144, 172, 174, 391, 461, 186]",SWU3.tsv,S0024,S0144
yeah i think,3,186,[55],[186],SWU3.tsv,S0024,S0144
hall,1,108,"[59, 84, 107]","[108, 116]",SWU3.tsv,S0024,S0144
rent,1,61,"[61, 82]",[11],SWU3.tsv,S0024,S0144
it be,2,267,"[65, 90, 92, 238, 250, 274, 278, 330, 364, 374]","[267, 401, 441]",SWU3.tsv,S0024,S0144
well it,2,283,[65],[283],SWU3.tsv,S0024,S0144
yeah i know,3,67,"[67, 296]","[25, 423, 465]",SWU3.tsv,S0024,S0144
know,1,116,"[67, 76, 82, 84, 92, 151, 195, 203, 223, 225, 231, 233, 236, 286, 292, 296, 344, 360, 366, 368, 392, 408, 418, 428, 482, 506]","[116, 150, 172, 228, 257, 267, 295, 361, 381, 413, 423, 465]",SWU3.tsv,S0024,S0144
i know,2,413,"[67, 151, 203, 296, 360, 408]","[413, 423, 465]",SWU3.tsv,S0024,S0144
money,1,68,"[68, 80, 294]","[11, 178]",SWU3.tsv,S0024,S0144
suppose,1,152,[68],[152],SWU3.tsv,S0024,S0144
to make,2,361,"[68, 80]",[361],SWU3.tsv,S0024,S0144
room,1,70,"[70, 82]","[62, 71]",SWU3.tsv,S0024,S0144
have a,2,73,"[70, 264, 268, 386]","[73, 170]",SWU3.tsv,S0024,S0144
library,1,76,[76],[62],SWU3.tsv,S0024,S0144
it's a,2,76,"[76, 219, 248, 412]","[71, 77, 220]",SWU3.tsv,S0024,S0144
they should be,3,77,[76],[77],SWU3.tsv,S0024,S0144
for free,2,108,[76],[108],SWU3.tsv,S0024,S0144
i don't,2,112,"[76, 82, 92, 113, 123, 151, 181, 195, 223, 225, 231, 233, 236, 286, 292, 308, 392, 418, 428, 458, 482, 506]","[112, 249, 397, 150, 172, 228, 267, 381]",SWU3.tsv,S0024,S0144
i don't know,3,150,"[76, 82, 92, 223, 225, 231, 233, 236, 286, 292, 392, 418, 428, 482, 506]","[150, 172, 228, 267, 381]",SWU3.tsv,S0024,S0144
they should,2,194,[76],[194],SWU3.tsv,S0024,S0144
don't know,2,257,"[76, 82, 92, 223, 225, 231, 233, 236, 286, 292, 392, 418, 428, 482, 506]",[257],SWU3.tsv,S0024,S0144
much,1,78,"[78, 80, 246, 294]","[50, 62, 64, 87]",SWU3.tsv,S0024,S0144
i suppose,2,152,"[78, 111, 195]",[152],SWU3.tsv,S0024,S0144
though,1,206,"[78, 141, 221, 252, 272, 274]","[206, 275, 349, 365]",SWU3.tsv,S0024,S0144
make,1,361,"[78, 314, 316, 394, 434, 464]",[361],SWU3.tsv,S0024,S0144
but it's,2,249,"[80, 84, 86, 215, 408]","[249, 251, 337, 395]",SWU3.tsv,S0024,S0144
to do,2,82,"[82, 111, 179, 348]","[7, 419]",SWU3.tsv,S0024,S0144
something,1,82,[82],[66],SWU3.tsv,S0024,S0144
um i,2,190,"[82, 308, 418]","[190, 309]",SWU3.tsv,S0024,S0144
can't,1,449,"[82, 149, 250, 256, 286, 368, 460]","[449, 459]",SWU3.tsv,S0024,S0144
do you,2,84,"[84, 414, 416, 452, 458]","[23, 122, 319, 461, 499, 501]",SWU3.tsv,S0024,S0144
you know,2,116,"[84, 344, 366, 368]","[116, 257, 295, 361]",SWU3.tsv,S0024,S0144
that be,2,178,"[84, 86, 298]","[178, 365]",SWU3.tsv,S0024,S0144
it's like,2,255,"[84, 181, 268, 336]",[255],SWU3.tsv,S0024,S0144
for the,2,86,"[86, 92, 195]",[11],SWU3.tsv,S0024,S0144
cos,1,86,"[86, 129, 233, 264, 294, 424, 507]","[62, 108, 138, 170, 192, 200, 339, 359, 421, 178]",SWU3.tsv,S0024,S0144
dad be say,3,104,[86],"[104, 108]",SWU3.tsv,S0024,S0144
atmosphere,1,112,"[86, 113]",[112],SWU3.tsv,S0024,S0144
like that,2,170,"[86, 167, 183, 274, 342, 518]","[170, 178, 228, 243, 287, 331]",SWU3.tsv,S0024,S0144
could,1,170,[86],"[170, 403]",SWU3.tsv,S0024,S0144
but i,2,172,"[86, 234, 300]","[172, 261]",SWU3.tsv,S0024,S0144
i didn't,2,178,"[86, 167]","[178, 479]",SWU3.tsv,S0024,S0144
cos like,2,178,[86],[178],SWU3.tsv,S0024,S0144
say,1,194,"[86, 97, 187, 233, 234, 264, 364]","[194, 375, 403]",SWU3.tsv,S0024,S0144
i've,1,243,"[88, 442, 492]","[243, 427, 469, 471]",SWU3.tsv,S0024,S0144
or something,2,92,"[92, 183, 274, 470]",[66],SWU3.tsv,S0024,S0144
twenty pound,2,96,[92],[96],SWU3.tsv,S0024,S0144
twenty,1,311,[92],"[311, 483]",SWU3.tsv,S0024,S0144
all the,2,241,"[93, 175, 244, 298]","[241, 397, 465]",SWU3.tsv,S0024,S0144
get all,2,317,[93],[317],SWU3.tsv,S0024,S0144
get all the,3,397,[93],"[397, 465]",SWU3.tsv,S0024,S0144
you've get,2,443,"[93, 147, 344, 364, 444]","[443, 479]",SWU3.tsv,S0024,S0144
that's,1,95,"[95, 97, 111, 131, 254, 294, 298, 326, 396, 520]","[54, 138, 172, 259, 347, 349, 365, 373, 417, 429, 461, 295, 299]",SWU3.tsv,S0024,S0144
you can,2,253,"[95, 252, 302, 346, 448]",[253],SWU3.tsv,S0024,S0144
that's why,2,295,"[95, 111, 254, 326]","[295, 299]",SWU3.tsv,S0024,S0144
board,1,97,[97],"[73, 148, 150]",SWU3.tsv,S0024,S0144
dad,1,104,"[97, 506, 507]","[104, 108]",SWU3.tsv,S0024,S0144
that's what,2,172,[97],[172],SWU3.tsv,S0024,S0144
they say,2,194,[97],[194],SWU3.tsv,S0024,S0144
part of the,3,279,"[97, 270]",[279],SWU3.tsv,S0024,S0144
well that's,2,299,[97],"[299, 347, 349, 365]",SWU3.tsv,S0024,S0144
i reckon,2,174,[99],[174],SWU3.tsv,S0024,S0144
just do,2,417,"[99, 244, 320]",[417],SWU3.tsv,S0024,S0144
for that,2,101,[101],"[62, 353, 359]",SWU3.tsv,S0024,S0144
do it,2,459,"[101, 320, 346, 348, 448, 460, 476]","[459, 461]",SWU3.tsv,S0024,S0144
win,1,391,"[103, 442]",[391],SWU3.tsv,S0024,S0144
yeah yeah,2,109,"[109, 219]","[100, 265, 301, 357, 365]",SWU3.tsv,S0024,S0144
that for,2,111,[111],[62],SWU3.tsv,S0024,S0144
good,1,158,"[111, 364]","[158, 375]",SWU3.tsv,S0024,S0144
it would,2,283,[111],[283],SWU3.tsv,S0024,S0144
would,1,283,[111],"[283, 343, 375]",SWU3.tsv,S0024,S0144
do that for,3,375,[111],[375],SWU3.tsv,S0024,S0144
do that,2,427,"[111, 428, 434]",[427],SWU3.tsv,S0024,S0144
want that,2,113,[113],[112],SWU3.tsv,S0024,S0144
no i,2,359,"[113, 231, 264, 458]",[359],SWU3.tsv,S0024,S0144
i don't want,3,397,[113],[397],SWU3.tsv,S0024,S0144
really i,2,123,"[123, 221, 294]",[112],SWU3.tsv,S0024,S0144
go out,2,281,"[123, 181, 250, 272, 302]","[281, 283]",SWU3.tsv,S0024,S0144
stay,1,339,"[125, 129]",[339],SWU3.tsv,S0024,S0144
in the,2,295,"[127, 129, 414, 416]",[295],SWU3.tsv,S0024,S0144
mean,1,131,"[131, 135, 215, 221, 268, 294, 298, 402, 408]","[25, 136, 200, 239, 337, 369, 403]",SWU3.tsv,S0024,S0144
i mean,2,136,"[131, 135, 215, 221, 268, 294, 402, 408]","[136, 200, 239, 337, 369, 403, 373]",SWU3.tsv,S0024,S0144
i mean that's,3,373,[131],[373],SWU3.tsv,S0024,S0144
be i,2,512,[131],[512],SWU3.tsv,S0024,S0144
take,1,295,"[135, 506, 507]","[295, 373]",SWU3.tsv,S0024,S0144
at the,2,137,"[137, 294]",[108],SWU3.tsv,S0024,S0144
now it's,2,295,[137],[295],SWU3.tsv,S0024,S0144
look at,2,457,[137],[457],SWU3.tsv,S0024,S0144
look,1,479,"[137, 141, 183, 464]",[479],SWU3.tsv,S0024,S0144
off her face,3,141,[141],[140],SWU3.tsv,S0024,S0144
game,1,148,"[147, 151, 175, 507]","[148, 150, 152, 172, 427]",SWU3.tsv,S0024,S0144
two,1,178,"[147, 318, 406, 444, 494]","[178, 319, 321, 353, 381, 403, 485, 491]",SWU3.tsv,S0024,S0144
people do,2,369,[147],[369],SWU3.tsv,S0024,S0144
this game,2,427,[147],[427],SWU3.tsv,S0024,S0144
game i,2,151,[151],[150],SWU3.tsv,S0024,S0144
ludo,1,153,[153],[152],SWU3.tsv,S0024,S0144
what's the,2,194,[153],[194],SWU3.tsv,S0024,S0144
the dice,2,168,[155],[168],SWU3.tsv,S0024,S0144
pick,1,159,[159],"[144, 501]",SWU3.tsv,S0024,S0144
piece,1,397,"[159, 412, 454, 458, 468, 484]","[397, 427, 439, 449]",SWU3.tsv,S0024,S0144
right,1,161,"[161, 201, 472, 522]","[21, 79, 146, 178, 184]",SWU3.tsv,S0024,S0144
you have to,3,162,"[161, 268]","[162, 230]",SWU3.tsv,S0024,S0144
oh i didn't,3,178,[167],[178],SWU3.tsv,S0024,S0144
yeah well,2,175,[175],"[7, 9, 112, 176, 218, 347, 512]",SWU3.tsv,S0024,S0144
people play,2,175,[175],[148],SWU3.tsv,S0024,S0144
play,1,175,"[175, 507, 517]","[158, 166, 508]",SWU3.tsv,S0024,S0144
time,1,220,"[175, 215, 219, 221, 244, 356]","[220, 331, 335]",SWU3.tsv,S0024,S0144
i dunno,2,194,"[179, 209, 234, 276, 292, 412, 414]","[194, 243, 323, 377, 453]",SWU3.tsv,S0024,S0144
try,1,371,[179],[371],SWU3.tsv,S0024,S0144
like this,2,188,[181],"[188, 265]",SWU3.tsv,S0024,S0144
listen to,2,230,[181],[230],SWU3.tsv,S0024,S0144
it if,2,461,[181],[461],SWU3.tsv,S0024,S0144
the house,2,295,[183],[295],SWU3.tsv,S0024,S0144
phone,1,185,"[185, 187]","[184, 190]",SWU3.tsv,S0024,S0144
i don't really,3,195,[195],[112],SWU3.tsv,S0024,S0144
really want,2,205,[205],[112],SWU3.tsv,S0024,S0144
i really,2,241,"[205, 221]",[241],SWU3.tsv,S0024,S0144
pff,1,467,[209],[467],SWU3.tsv,S0024,S0144
five,1,315,"[211, 494]","[315, 477, 485, 491]",SWU3.tsv,S0024,S0144
culture,1,279,"[213, 300]",[279],SWU3.tsv,S0024,S0144
i like,2,215,"[215, 221, 511, 513, 518]","[170, 228, 261]",SWU3.tsv,S0024,S0144
like it,2,215,"[215, 221]",[170],SWU3.tsv,S0024,S0144
just so,2,215,[215],[178],SWU3.tsv,S0024,S0144
feel,1,331,"[217, 264, 302, 356]","[331, 357, 359, 361]",SWU3.tsv,S0024,S0144
yeah it's,2,219,"[219, 248, 332, 518]",[210],SWU3.tsv,S0024,S0144
it's a long time,4,220,[219],[220],SWU3.tsv,S0024,S0144
kind of,2,221,"[221, 234, 276]","[112, 148]",SWU3.tsv,S0024,S0144
it i,2,221,"[221, 248]","[150, 461, 337]",SWU3.tsv,S0024,S0144
back,1,221,[221],"[194, 218, 333]",SWU3.tsv,S0024,S0144
back i really,3,241,[221],[241],SWU3.tsv,S0024,S0144
this time,2,331,[221],[331],SWU3.tsv,S0024,S0144
last time,2,335,[221],[335],SWU3.tsv,S0024,S0144
it i mean,3,337,[221],[337],SWU3.tsv,S0024,S0144
it though,2,349,[221],[349],SWU3.tsv,S0024,S0144
i do,2,359,"[221, 229, 238]","[359, 427]",SWU3.tsv,S0024,S0144
england,1,375,"[221, 356]",[375],SWU3.tsv,S0024,S0144
community,1,224,"[223, 290]","[224, 226]",SWU3.tsv,S0024,S0144
the community,2,323,"[223, 290]",[323],SWU3.tsv,S0024,S0144
english,1,227,[227],"[148, 150, 152]",SWU3.tsv,S0024,S0144
and stuff,2,233,"[233, 272, 336, 364]","[170, 178, 243]",SWU3.tsv,S0024,S0144
when we,2,239,"[233, 340, 507]","[239, 241]",SWU3.tsv,S0024,S0144
the the,2,249,[233],[249],SWU3.tsv,S0024,S0144
stop,1,257,"[233, 256, 264]",[257],SWU3.tsv,S0024,S0144
the dog,2,519,[233],[519],SWU3.tsv,S0024,S0144
countries,1,234,"[234, 368]",[170],SWU3.tsv,S0024,S0144
i dunno it's,3,243,"[234, 292]","[243, 377]",SWU3.tsv,S0024,S0144
nice,1,243,"[234, 240, 250, 306]",[243],SWU3.tsv,S0024,S0144
do i do,3,427,[238],[427],SWU3.tsv,S0024,S0144
drink,1,249,"[244, 246, 268, 272, 294, 300, 306]","[249, 257, 275, 283, 295, 287]",SWU3.tsv,S0024,S0144
do my head in,4,287,"[244, 246]",[287],SWU3.tsv,S0024,S0144
get drink,2,287,[244],[287],SWU3.tsv,S0024,S0144
jump,1,248,"[248, 282]","[138, 208, 321]",SWU3.tsv,S0024,S0144
i jump on,3,248,[248],[208],SWU3.tsv,S0024,S0144
that road,2,248,[248],"[208, 353]",SWU3.tsv,S0024,S0144
real,1,255,[248],[255],SWU3.tsv,S0024,S0144
jump on,2,321,[248],[321],SWU3.tsv,S0024,S0144
road,1,471,[248],[471],SWU3.tsv,S0024,S0144
out for,2,250,"[250, 422]","[11, 283]",SWU3.tsv,S0024,S0144
yeah it,2,250,"[250, 374]",[148],SWU3.tsv,S0024,S0144
go out for,3,283,[250],[283],SWU3.tsv,S0024,S0144
be you,2,325,"[250, 352]","[325, 355, 455, 508, 516]",SWU3.tsv,S0024,S0144
well you,2,295,"[252, 272, 432]",[295],SWU3.tsv,S0024,S0144
the people,2,254,[254],[42],SWU3.tsv,S0024,S0144
we've be,2,254,[254],[218],SWU3.tsv,S0024,S0144
need to,2,260,[260],"[7, 9, 421]",SWU3.tsv,S0024,S0144
as well,2,260,"[260, 272, 414]","[104, 108, 174, 283, 331, 359, 375, 465, 255]",SWU3.tsv,S0024,S0144
me as well,3,260,[260],[255],SWU3.tsv,S0024,S0144
you need to,3,419,[260],[419],SWU3.tsv,S0024,S0144
i be,2,262,"[262, 312, 507, 515]",[148],SWU3.tsv,S0024,S0144
be get,2,262,[262],[188],SWU3.tsv,S0024,S0144
better,1,361,"[262, 264]",[361],SWU3.tsv,S0024,S0144
i'm get,2,397,[262],[397],SWU3.tsv,S0024,S0144
i'll,1,264,"[264, 282, 380, 458]","[79, 321, 471]",SWU3.tsv,S0024,S0144
i'll just,2,321,[264],[321],SWU3.tsv,S0024,S0144
cos i,2,359,[264],"[359, 421]",SWU3.tsv,S0024,S0144
else,1,268,[268],"[15, 152, 419]",SWU3.tsv,S0024,S0144
bite,1,268,"[268, 276, 278, 396, 412]","[124, 190, 210, 331, 425, 457]",SWU3.tsv,S0024,S0144
and it's,2,268,"[268, 336]","[166, 249]",SWU3.tsv,S0024,S0144
i use to,3,268,[268],"[170, 519]",SWU3.tsv,S0024,S0144
drink and,2,287,[268],[287],SWU3.tsv,S0024,S0144
lot of,2,272,"[272, 368]",[108],SWU3.tsv,S0024,S0144
don't really,2,272,[272],[112],SWU3.tsv,S0024,S0144
you have,2,272,[272],"[162, 230]",SWU3.tsv,S0024,S0144
and you,2,272,"[272, 302]","[170, 279]",SWU3.tsv,S0024,S0144
have all,2,272,[272],[241],SWU3.tsv,S0024,S0144
in in,2,357,[272],[357],SWU3.tsv,S0024,S0144
even though,2,365,"[272, 274]",[365],SWU3.tsv,S0024,S0144
always,1,499,"[272, 362, 364, 506, 515]","[499, 501]",SWU3.tsv,S0024,S0144
a bite,2,276,"[276, 278, 396, 412]","[124, 190, 210, 425, 457]",SWU3.tsv,S0024,S0144
yeah but,2,276,"[276, 422]","[255, 265, 337, 395]",SWU3.tsv,S0024,S0144
try and,2,371,[276],[371],SWU3.tsv,S0024,S0144
be a,2,278,[278],"[152, 158]",SWU3.tsv,S0024,S0144
that one,2,457,"[282, 507, 518]",[457],SWU3.tsv,S0024,S0144
a lot,2,290,"[290, 356]",[108],SWU3.tsv,S0024,S0144
hm,1,292,"[292, 448]","[50, 120, 146, 148, 150, 178, 321, 323, 351, 355, 375, 379, 397, 415, 417, 447, 449, 451, 489, 493, 503, 505, 521]",SWU3.tsv,S0024,S0144
still,1,292,[292],"[124, 257]",SWU3.tsv,S0024,S0144
hm i,2,292,[292],[148],SWU3.tsv,S0024,S0144
it's it's,2,292,[292],"[249, 251, 267, 333]",SWU3.tsv,S0024,S0144
hm i dunno,3,323,[292],[323],SWU3.tsv,S0024,S0144
there's a,2,294,[294],[7],SWU3.tsv,S0024,S0144
much be,2,294,[294],"[50, 87]",SWU3.tsv,S0024,S0144
cost,1,294,[294],[62],SWU3.tsv,S0024,S0144
cos it,2,294,[294],[170],SWU3.tsv,S0024,S0144
a long,2,294,[294],[220],SWU3.tsv,S0024,S0144
stop drink,2,294,[294],[257],SWU3.tsv,S0024,S0144
that's the,2,347,[294],"[347, 349]",SWU3.tsv,S0024,S0144
the rest of,3,373,"[294, 308]",[373],SWU3.tsv,S0024,S0144
the pubs,2,298,"[298, 300]",[295],SWU3.tsv,S0024,S0144
mean that's,2,373,[298],[373],SWU3.tsv,S0024,S0144
and the,2,300,[300],[241],SWU3.tsv,S0024,S0144
the drink,2,300,[300],[249],SWU3.tsv,S0024,S0144
part of,2,300,[300],[279],SWU3.tsv,S0024,S0144
for a,2,304,[304],[283],SWU3.tsv,S0024,S0144
a big,2,306,[306],[279],SWU3.tsv,S0024,S0144
big,1,306,[306],[279],SWU3.tsv,S0024,S0144
of the culture,3,308,[308],[279],SWU3.tsv,S0024,S0144
just go,2,308,[308],[281],SWU3.tsv,S0024,S0144
crazy,1,425,[308],[425],SWU3.tsv,S0024,S0144
i think i,3,312,"[312, 414]","[174, 461]",SWU3.tsv,S0024,S0144
ahead of,2,461,"[312, 316]",[461],SWU3.tsv,S0024,S0144
i want,2,328,[328],[118],SWU3.tsv,S0024,S0144
stuff,1,328,[328],"[170, 178, 243]",SWU3.tsv,S0024,S0144
to get out,3,421,"[328, 384]",[421],SWU3.tsv,S0024,S0144
well it's,2,332,[332],[220],SWU3.tsv,S0024,S0144
grow,1,336,[336],[150],SWU3.tsv,S0024,S0144
garden,1,337,[336],[337],SWU3.tsv,S0024,S0144
never,1,340,[340],[25],SWU3.tsv,S0024,S0144
no but,2,340,[340],"[142, 251, 331]",SWU3.tsv,S0024,S0144
live,1,373,"[340, 342]",[373],SWU3.tsv,S0024,S0144
anything,1,342,[342],"[15, 73, 419]",SWU3.tsv,S0024,S0144
get the,2,344,"[344, 364]",[108],SWU3.tsv,S0024,S0144
why be,2,352,[352],"[29, 33, 150]",SWU3.tsv,S0024,S0144
you get,2,352,"[352, 468, 470]","[108, 435, 461]",SWU3.tsv,S0024,S0144
three,1,352,"[352, 436, 494]","[192, 194, 202, 208, 218, 351, 353, 485, 491, 443, 489]",SWU3.tsv,S0024,S0144
get three,2,443,[352],"[443, 489]",SWU3.tsv,S0024,S0144
give,1,356,"[356, 398, 502, 504]",[108],SWU3.tsv,S0024,S0144
