Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
well,1,12,"[12, 36, 110, 145, 238, 290, 314, 320, 334, 416, 420, 444, 462, 468, 472, 508, 520, 584, 638, 688, 800, 894, 900]","[1, 3, 7, 9, 15, 19, 33, 41, 59, 63, 85, 91, 121, 130, 160, 162, 166, 233, 237, 267, 273, 285, 289, 315, 319, 405, 453, 459, 530, 534, 538, 583, 657, 659, 685, 797, 817, 833, 841, 851, 871, 895, 907, 928, 940, 944, 845]",SLDB.tsv,S0041,S0086
yeah i,2,37,"[12, 34, 54, 106, 145, 153, 177, 286, 336, 392, 428, 529, 584, 672, 714, 738, 858, 872, 892, 933]","[37, 216, 345, 379, 393, 443, 625, 643, 687, 739, 797, 871, 932]",SLDB.tsv,S0041,S0086
yeah yeah,2,91,"[12, 143, 153, 155, 177, 205, 314, 320, 370, 420, 646, 714, 738]","[91, 305, 439, 447, 451, 461, 465, 763, 811, 813, 869]",SLDB.tsv,S0041,S0086
i do,2,121,"[12, 258, 292, 508]","[121, 130, 142, 509, 552, 657]",SLDB.tsv,S0041,S0086
as well,2,845,"[12, 320, 800]",[845],SLDB.tsv,S0041,S0086
day,1,14,"[14, 104, 108, 354, 368, 392, 644, 656, 818, 820, 828]","[7, 315, 391, 583, 797, 833, 15]",SLDB.tsv,S0041,S0086
of the,2,14,"[14, 48, 147, 157, 227, 474, 478, 492, 608, 780, 812, 882]","[9, 81, 162, 237, 255, 359, 449, 783, 807]",SLDB.tsv,S0041,S0086
week,1,14,"[14, 48, 74, 264, 272, 354, 412]","[11, 273, 365, 451, 563, 735, 763, 797, 807, 944]",SLDB.tsv,S0041,S0086
hump day,2,15,[14],[15],SLDB.tsv,S0041,S0086
the week,2,735,"[14, 48]","[735, 807, 944]",SLDB.tsv,S0041,S0086
i don't,2,16,"[16, 30, 34, 36, 66, 76, 88, 92, 161, 264, 286, 302, 396, 462, 480, 543, 612, 672, 674, 684, 706, 708, 882, 890, 933]","[3, 19, 91, 121, 259, 319, 345, 409, 427, 443, 530, 597, 599, 625, 659, 677, 719, 743, 803, 813, 815, 865, 940, 631]",SLDB.tsv,S0041,S0086
be a twat,3,16,[16],[15],SLDB.tsv,S0041,S0086
i don't think,3,443,"[16, 76, 264, 396, 543, 674, 684, 933]","[443, 631]",SLDB.tsv,S0041,S0086
twat,1,465,[16],[465],SLDB.tsv,S0041,S0086
don't think,2,544,"[16, 76, 396, 674, 684, 933]",[544],SLDB.tsv,S0041,S0086
think you're,2,607,[16],[607],SLDB.tsv,S0041,S0086
to the,2,18,"[18, 82, 147, 157, 221, 227, 568]","[1, 11, 19, 257, 449, 567, 725, 871, 901, 946, 807]",SLDB.tsv,S0041,S0086
like,1,18,"[18, 38, 50, 76, 78, 98, 100, 124, 147, 157, 159, 179, 195, 219, 258, 292, 320, 322, 324, 352, 354, 374, 378, 380, 382, 390, 392, 394, 406, 408, 422, 462, 464, 470, 474, 480, 484, 494, 520, 644, 646, 700, 704, 708, 710, 732, 800, 804, 812, 828, 830, 838, 868, 880, 882, 884, 888, 890, 892, 894, 898, 900, 941, 949, 957]","[3, 9, 11, 13, 41, 43, 53, 71, 83, 91, 109, 121, 123, 130, 134, 140, 160, 162, 166, 184, 188, 196, 220, 245, 251, 277, 301, 315, 319, 359, 363, 371, 391, 427, 429, 433, 443, 445, 451, 465, 629, 633, 653, 657, 659, 669, 677, 681, 685, 687, 689, 693, 709, 711, 715, 719, 725, 727, 729, 731, 733, 735, 739, 753, 763, 797, 799, 803, 807, 809, 821, 865, 867, 871, 899, 901, 903]",SLDB.tsv,S0041,S0086
really,1,18,"[18, 30, 84, 94, 124, 149, 195, 302, 304, 318, 406, 410, 452, 462, 468, 474, 660, 674, 684, 690, 704, 788, 790, 953]","[3, 11, 25, 61, 121, 130, 162, 200, 243, 255, 277, 297, 299, 301, 313, 315, 319, 359, 389, 399, 413, 415, 427, 429, 431, 451, 455, 465, 477, 503, 583, 657, 659, 661, 667, 669, 673, 677, 685, 687, 689, 693, 705, 713, 715, 717, 719, 721, 725, 727, 729, 733, 753, 761, 797, 799, 803, 805, 809, 813, 815, 823, 839, 865, 899, 903, 907, 681, 807]",SLDB.tsv,S0041,S0086
fuck,1,18,"[18, 42, 124, 298, 444, 446, 474, 494, 628, 798, 828, 878, 888, 898]","[3, 9, 71, 119, 130, 297, 319, 325, 359, 391, 399, 449, 621, 627, 669, 671, 715, 807, 809]",SLDB.tsv,S0041,S0086
say,1,18,"[18, 98, 124, 135, 290, 292, 302, 326, 328, 332, 352, 354, 390, 392, 412, 414, 456, 462, 468, 470, 472, 474, 500, 636, 826, 836, 838, 898]","[7, 9, 11, 13, 71, 121, 130, 162, 216, 309, 315, 319, 329, 391, 399, 411, 419, 451, 487, 515, 548, 556, 621, 627, 635, 657, 659, 685, 713, 759, 797, 807, 823]",SLDB.tsv,S0041,S0086
i be,2,18,"[18, 28, 46, 98, 124, 143, 145, 147, 177, 179, 195, 199, 264, 266, 302, 348, 350, 352, 392, 436, 462, 468, 474, 494, 498, 539, 700, 832, 880, 884, 888, 892, 894, 896, 949]","[9, 71, 91, 121, 162, 180, 257, 315, 319, 321, 391, 451, 657, 659, 685, 687, 725, 735, 745, 753, 797, 799, 807, 871]",SLDB.tsv,S0041,S0086
look,1,18,"[18, 104, 159, 187, 195, 225, 242, 280, 334, 336, 344, 572, 602, 704, 712, 812, 868, 894, 929]","[9, 134, 196, 241, 253, 299, 443, 445, 544, 563, 753, 797, 813, 807, 879]",SLDB.tsv,S0041,S0086
what be,2,19,"[18, 504]","[19, 735, 799, 841]",SLDB.tsv,S0041,S0086
be you,2,43,"[18, 122, 380, 382, 414, 462, 504, 506, 840, 894]","[43, 121, 130, 216, 295, 542, 725, 727, 807, 897, 317, 799]",SLDB.tsv,S0041,S0086
i be just,3,91,"[18, 352, 880]","[91, 799]",SLDB.tsv,S0041,S0086
be just,2,91,"[18, 110, 352, 880]","[91, 182, 657, 689, 725, 753, 799, 817]",SLDB.tsv,S0041,S0086
home,1,105,"[18, 221, 352, 462, 852, 894]","[105, 121, 212, 233, 687, 729, 901, 936, 954]",SLDB.tsv,S0041,S0086
for me,2,121,"[18, 179]",[121],SLDB.tsv,S0041,S0086
actually,1,121,"[18, 28, 46, 382, 436, 664, 700, 782, 786]","[121, 184, 251, 399, 449, 453, 489, 524, 528, 657, 659, 675, 677, 679, 729, 753, 807, 843, 881, 451, 681, 871]",SLDB.tsv,S0041,S0086
all the,2,160,"[18, 78, 80, 161, 193, 412, 422, 462, 638, 696, 808, 957]","[160, 188, 391, 725, 869]",SLDB.tsv,S0041,S0086
and all the,3,188,"[18, 78]",[188],SLDB.tsv,S0041,S0086
yesterday be,2,315,[18],[315],SLDB.tsv,S0041,S0086
what be you,3,317,"[18, 504]","[317, 799]",SLDB.tsv,S0041,S0086
yesterday,1,363,[18],"[363, 657, 661]",SLDB.tsv,S0041,S0086
after all the,3,391,[18],[391],SLDB.tsv,S0041,S0086
that that,2,451,[18],[451],SLDB.tsv,S0041,S0086
be actually,2,451,[18],[451],SLDB.tsv,S0041,S0086
opportunity,1,451,[18],[451],SLDB.tsv,S0041,S0086
and all,2,657,"[18, 78]",[657],SLDB.tsv,S0041,S0086
actually really,2,681,[18],[681],SLDB.tsv,S0041,S0086
i be just like,4,753,"[18, 352, 880]",[753],SLDB.tsv,S0041,S0086
really look forward to the,5,807,[18],[807],SLDB.tsv,S0041,S0086
i be actually,3,871,[18],[871],SLDB.tsv,S0041,S0086
look forward to,3,879,"[18, 280, 704]",[879],SLDB.tsv,S0041,S0086
they're,1,20,"[20, 56, 422, 456, 462, 474, 832]","[9, 313, 359, 427, 465, 621, 653, 729, 753, 823, 899]",SLDB.tsv,S0041,S0086
introduce their kid to,4,20,[20],[19],SLDB.tsv,S0041,S0086
kid,1,20,"[20, 378]","[19, 345]",SLDB.tsv,S0041,S0086
know,1,33,"[20, 30, 36, 66, 68, 76, 88, 124, 161, 167, 244, 290, 302, 320, 414, 444, 452, 470, 472, 474, 566, 604, 644, 646, 706, 708, 800, 826, 860, 890]","[33, 35, 63, 67, 91, 121, 130, 142, 182, 188, 220, 243, 245, 257, 285, 315, 319, 379, 395, 427, 429, 443, 445, 451, 465, 503, 530, 532, 567, 597, 599, 603, 611, 617, 625, 653, 655, 687, 717, 725, 727, 743, 745, 771, 803, 805, 813, 815, 817, 821, 841, 865, 871, 875, 897, 899]",SLDB.tsv,S0041,S0086
know it,2,35,"[20, 452]","[35, 897]",SLDB.tsv,S0041,S0086
of person,2,35,[20],[35],SLDB.tsv,S0041,S0086
go for,2,81,"[20, 282, 937]","[81, 196, 208, 753, 835, 936, 938, 940]",SLDB.tsv,S0041,S0086
oh god,2,97,"[20, 923]","[97, 475, 491]",SLDB.tsv,S0041,S0086
god know,2,121,[20],[121],SLDB.tsv,S0041,S0086
it just,2,243,"[20, 96, 102, 866]","[243, 487]",SLDB.tsv,S0041,S0086
they've,1,315,"[20, 46, 98, 104, 557]","[315, 427, 753, 811]",SLDB.tsv,S0041,S0086
show,1,319,[20],"[319, 725]",SLDB.tsv,S0041,S0086
god,1,451,"[20, 316, 456, 466, 478, 572, 710, 736, 888, 923]","[451, 657, 827, 952, 475, 491]",SLDB.tsv,S0041,S0086
person,1,635,"[20, 636, 706, 838]","[635, 637, 689, 797, 805]",SLDB.tsv,S0041,S0086
off the,2,671,[20],[671],SLDB.tsv,S0041,S0086
barely,1,711,"[20, 712]",[711],SLDB.tsv,S0041,S0086
that he's,2,715,"[20, 706]",[715],SLDB.tsv,S0041,S0086
introduce,1,871,[20],[871],SLDB.tsv,S0041,S0086
though,1,39,"[22, 86, 234, 272, 332, 894, 933]","[39, 93, 109, 121, 202, 425, 451, 515, 621, 695, 713, 729, 857]",SLDB.tsv,S0041,S0086
put,1,73,"[22, 30, 102, 167, 179, 232, 470, 472, 474, 516, 551, 650, 848]","[73, 299, 631, 681, 243, 645, 797]",SLDB.tsv,S0041,S0086
in a,2,216,"[22, 348, 460, 470]","[216, 391, 427, 635, 675, 677, 701, 717, 645]",SLDB.tsv,S0041,S0086
put it,2,243,"[22, 102, 232, 472, 516]","[243, 645, 681]",SLDB.tsv,S0041,S0086
put it in a,4,645,[22],[645],SLDB.tsv,S0041,S0086
i put,2,797,"[22, 470]",[797],SLDB.tsv,S0041,S0086
it in,2,871,"[22, 213]",[871],SLDB.tsv,S0041,S0086
second dinner,2,25,[24],[25],SLDB.tsv,S0041,S0086
dinner,1,25,"[24, 82]","[25, 27, 81, 212, 713]",SLDB.tsv,S0041,S0086
especially,1,204,"[24, 472]","[204, 701]",SLDB.tsv,S0041,S0086
second,1,285,"[24, 147, 286, 664]","[285, 315, 427, 753]",SLDB.tsv,S0041,S0086
it's my,2,325,"[24, 326, 328, 512, 852]","[325, 329]",SLDB.tsv,S0041,S0086
my second,2,753,[24],[753],SLDB.tsv,S0041,S0086
cos,1,28,"[28, 30, 52, 76, 124, 143, 157, 161, 179, 207, 221, 234, 280, 310, 346, 422, 462, 464, 468, 470, 472, 474, 788, 882, 894, 915, 933]","[1, 35, 91, 162, 184, 208, 214, 218, 253, 313, 315, 347, 431, 433, 451, 453, 591, 657, 659, 671, 675, 681, 687, 689, 715, 717, 723, 725, 727, 745, 763, 787, 807, 817, 821, 845, 881, 940, 944, 130, 222, 391, 589, 661, 823, 899, 936]",SLDB.tsv,S0041,S0086
come,1,28,"[28, 30, 40, 74, 135, 145, 175, 185, 197, 221, 236, 472, 828, 868, 886]","[1, 67, 142, 162, 233, 315, 319, 391, 427, 513, 530, 552, 643, 663, 669, 681, 725, 759, 763, 817, 881, 901, 932, 936, 212, 687]",SLDB.tsv,S0041,S0086
i can't,2,28,"[28, 318, 770, 894]","[13, 15, 17, 67, 162, 657]",SLDB.tsv,S0041,S0086
organise,1,33,"[28, 324]",[33],SLDB.tsv,S0041,S0086
something,1,81,"[28, 30, 66, 76, 472, 474, 500, 504]","[81, 87, 121, 194, 208, 419, 577, 597, 645, 675, 679, 753, 821, 936, 659]",SLDB.tsv,S0041,S0086
today,1,119,"[28, 177, 221, 270, 292, 466, 474, 539, 690, 852, 921]","[119, 136, 657, 675, 735, 759, 807, 733]",SLDB.tsv,S0041,S0086
cos i,2,130,"[28, 30, 52, 143, 157, 179, 221, 788, 894, 933]","[130, 222, 391, 589, 657, 661, 689, 823, 899, 936, 940, 807]",SLDB.tsv,S0041,S0086
try to,2,162,"[28, 177, 468, 537, 888]","[162, 315, 657, 675, 705]",SLDB.tsv,S0041,S0086
to come,2,162,"[28, 30, 828]","[162, 212, 391, 687]",SLDB.tsv,S0041,S0086
try,1,235,"[28, 177, 236, 280, 366, 468, 537, 660, 684, 888]","[235, 237, 359, 465, 503, 583, 675, 685, 689, 761, 821, 657, 705, 315]",SLDB.tsv,S0041,S0086
think about,2,253,[28],[253],SLDB.tsv,S0041,S0086
yeah cos,2,451,"[28, 346]","[451, 899]",SLDB.tsv,S0041,S0086
something to,2,659,"[28, 472]",[659],SLDB.tsv,S0041,S0086
actually i,2,679,"[28, 700]",[679],SLDB.tsv,S0041,S0086
about it,2,725,[28],"[725, 799]",SLDB.tsv,S0041,S0086
today i,2,733,"[28, 466, 690, 852]",[733],SLDB.tsv,S0041,S0086
can't be,2,799,"[28, 384, 894]","[799, 899]",SLDB.tsv,S0041,S0086
cos i be,3,807,"[28, 143]",[807],SLDB.tsv,S0041,S0086
yeah cos i,3,899,[28],[899],SLDB.tsv,S0041,S0086
i'm go to,3,30,"[30, 396, 933, 957]","[1, 257, 487, 657, 940]",SLDB.tsv,S0041,S0086
want to,2,30,"[30, 157, 282, 330, 368, 410, 422, 460, 462, 468, 474, 516, 660, 674, 684, 690]","[1, 7, 29, 61, 148, 287, 289, 295, 399, 409, 583, 669, 683, 729, 797, 803, 936]",SLDB.tsv,S0041,S0086
to be,2,30,"[30, 40, 44, 124, 147, 167, 207, 227, 460, 462, 568, 690, 700, 870, 898]","[1, 7, 41, 43, 231, 289, 359, 399, 425, 445, 451, 659, 705, 715, 803, 897, 35, 220, 449, 799]",SLDB.tsv,S0041,S0086
go to,2,30,"[30, 82, 102, 122, 145, 161, 167, 207, 264, 302, 372, 374, 378, 396, 410, 414, 444, 462, 472, 516, 568, 578, 600, 933, 957]","[1, 3, 19, 91, 121, 243, 253, 257, 261, 315, 319, 409, 433, 445, 447, 503, 567, 583, 593, 657, 661, 725, 729, 745, 747, 753, 763, 765, 793, 833, 881, 952, 35, 220, 449, 487, 705, 799, 940]",SLDB.tsv,S0041,S0086
i'm,1,30,"[30, 36, 72, 74, 86, 102, 159, 161, 199, 260, 280, 282, 286, 288, 332, 372, 374, 378, 394, 396, 414, 468, 660, 704, 732, 790, 800, 804, 860, 888, 900, 931, 933, 953, 957]","[1, 11, 13, 15, 91, 121, 130, 237, 241, 245, 251, 257, 277, 419, 505, 715, 719, 725, 727, 733, 743, 753, 765, 789, 793, 799, 807, 815, 899, 948, 9, 487, 657, 797, 936, 940]",SLDB.tsv,S0041,S0086
on the,2,30,"[30, 96, 234, 352, 392, 442, 462, 466, 474, 498, 516, 529, 800, 804]","[7, 241, 315, 375, 663, 665, 669, 681, 733, 803, 845, 942]",SLDB.tsv,S0041,S0086
and i'm,2,30,[30],"[9, 797, 799]",SLDB.tsv,S0041,S0086
what the,2,30,"[30, 608, 894]",[9],SLDB.tsv,S0041,S0086
even,1,30,"[30, 86, 462, 470, 486, 488, 838, 894]","[9, 35, 61, 126, 257, 451, 453, 487, 583, 621, 659, 669, 687, 729, 799, 897, 29]",SLDB.tsv,S0041,S0086
don't even want to have,5,30,[30],[29],SLDB.tsv,S0041,S0086
you know and,3,33,[30],[33],SLDB.tsv,S0041,S0086
you know,2,33,"[30, 66, 124, 167, 290, 320, 414, 474, 644, 646, 706, 826]","[33, 63, 67, 121, 130, 142, 220, 257, 285, 315, 319, 395, 429, 445, 451, 465, 503, 611, 617, 653, 655, 687, 717, 725, 727, 805, 817, 871, 875, 897, 899]",SLDB.tsv,S0041,S0086
go to be,3,35,"[30, 167]","[35, 220, 449, 705, 799]",SLDB.tsv,S0041,S0086
to have,2,41,"[30, 50, 157, 161, 207, 462]","[41, 733, 899, 287]",SLDB.tsv,S0041,S0086
to do,2,41,"[30, 60, 360, 364, 458, 468, 656, 658]","[41, 71, 121, 130, 345, 465, 503, 657, 675, 755, 940, 77, 481]",SLDB.tsv,S0041,S0086
place you know,3,63,[30],[63],SLDB.tsv,S0041,S0086
place,1,63,"[30, 352, 414]","[63, 91, 633, 747]",SLDB.tsv,S0041,S0086
to do it,3,77,"[30, 468]","[77, 481]",SLDB.tsv,S0041,S0086
or something,2,81,"[30, 76]","[81, 87, 194, 208, 419, 597, 645, 675, 821]",SLDB.tsv,S0041,S0086
you know really,3,121,[30],[121],SLDB.tsv,S0041,S0086
i'd,1,121,"[30, 40, 44, 54, 179, 488, 490, 608, 698, 760, 886]","[121, 134, 315, 659, 753]",SLDB.tsv,S0041,S0086
do it,2,130,"[30, 46, 149, 244, 468, 470, 476, 684, 933, 947]","[130, 148, 162, 359, 391, 481, 513, 579, 597, 657, 659, 681, 725, 865, 940, 948]",SLDB.tsv,S0041,S0086
do the,2,130,"[30, 258]","[130, 289, 657, 940]",SLDB.tsv,S0041,S0086
yeah that,2,146,"[30, 248, 740]","[146, 423, 524]",SLDB.tsv,S0041,S0086
that i,2,162,"[30, 147, 644, 690, 706, 848, 894, 947]","[162, 233, 255, 319, 449, 725, 745, 871]",SLDB.tsv,S0041,S0086
cos if i,3,184,[30],[184],SLDB.tsv,S0041,S0086
i haven't,2,212,"[30, 572, 602, 782, 814, 852]","[212, 705, 729, 797, 899]",SLDB.tsv,S0041,S0086
if i,2,214,"[30, 217, 232, 282, 286, 378, 470, 674, 696, 935]","[214, 233, 237, 257, 319, 675, 899]",SLDB.tsv,S0041,S0086
haven't have,2,269,[30],[269],SLDB.tsv,S0041,S0086
want to have,3,287,[30],[287],SLDB.tsv,S0041,S0086
know and,2,315,[30],[315],SLDB.tsv,S0041,S0086
want,1,331,"[30, 157, 282, 288, 330, 368, 410, 414, 422, 460, 462, 468, 474, 508, 516, 562, 660, 674, 684, 690]","[331, 359, 451, 507, 399, 409, 583, 669, 683, 729, 797, 803, 936]",SLDB.tsv,S0041,S0086
people,1,383,"[30, 96, 320, 382, 412, 414, 422, 456, 462, 470, 472, 474, 708, 810, 892, 898, 900]","[383, 443, 561, 617, 621, 627, 639, 717, 895, 897, 725]",SLDB.tsv,S0041,S0086
i want,2,451,"[30, 157, 288, 330, 462, 516]","[451, 936]",SLDB.tsv,S0041,S0086
be up,2,659,"[30, 227, 898]","[659, 715, 881]",SLDB.tsv,S0041,S0086
have any,2,659,[30],[659],SLDB.tsv,S0041,S0086
really do,2,661,[30],[661],SLDB.tsv,S0041,S0086
up cos,2,715,[30],[715],SLDB.tsv,S0041,S0086
the wall,2,715,[30],"[715, 773]",SLDB.tsv,S0041,S0086
for people,2,725,"[30, 470]",[725],SLDB.tsv,S0041,S0086
the place,2,747,[30],[747],SLDB.tsv,S0041,S0086
part,1,803,[30],[803],SLDB.tsv,S0041,S0086
hell,1,877,"[30, 448, 484, 608, 894]",[877],SLDB.tsv,S0041,S0086
here and,2,895,[30],[895],SLDB.tsv,S0041,S0086
cos i haven't,3,899,[30],[899],SLDB.tsv,S0041,S0086
in it,2,903,"[30, 854, 915]",[903],SLDB.tsv,S0041,S0086
i want to,3,936,"[30, 157, 330, 462, 516]",[936],SLDB.tsv,S0041,S0086
i'm go,2,936,"[30, 957]",[936],SLDB.tsv,S0041,S0086
party,1,33,"[32, 324]","[33, 530, 765, 807, 121]",SLDB.tsv,S0041,S0086
mat,1,35,[32],"[35, 677, 681]",SLDB.tsv,S0041,S0086
have a,2,41,"[32, 124, 147, 157, 382, 484, 646, 664, 704, 818, 870]","[41, 121, 287, 365, 583, 689, 733, 807, 899, 950, 954]",SLDB.tsv,S0041,S0086
house,1,43,"[32, 147, 326, 328]","[43, 717, 745, 897, 329]",SLDB.tsv,S0041,S0086
a party,2,121,[32],[121],SLDB.tsv,S0041,S0086
my house,2,329,"[32, 326]",[329],SLDB.tsv,S0041,S0086
so yeah,2,455,[32],"[455, 821]",SLDB.tsv,S0041,S0086
